"(150204-B)280年底物资备货 
												 		 		 ","2015/5/27 9:38:41","100000","已还款",\N,"100%","回报周期：
								 
					45天","18.00",\N,\N,\N,"2015-02-04 09:31:09","还款方式：
				 
					到期全额还款",\N,"男",\N,\N,\N,\N,\N,\N,\N,\N,"3.8",\N,"http://www.jshfct.com/invest/a3761.html"
"(150204-A)279年底资金周转   
														 		 ","2015/5/27 9:38:44","100000","已还款",\N,"100%","回报周期：
													6个月","1.00",\N,\N,\N,"2015-02-04 12:40:01","还款方式：
									按月还息到期还本",\N,"男",\N,\N,\N,\N,\N,\N,\N,\N,"24",\N,"http://www.jshfct.com/invest/a3760.html"
"(150203-J)282个人资金周转 
														 		 	 ","2015/5/27 9:38:47","160000","已还款",\N,"100%","回报周期：
													1个月","18.00",\N,\N,\N,"2015-02-03 13:24:15","还款方式：
									到期全额还款",\N,"男",\N,\N,\N,\N,\N,\N,\N,\N,"2.5",\N,"http://www.jshfct.com/invest/a3759.html"
"(150203-I)281预包装食品乳制品零售店联保  
												 		 		 	 ","2015/5/27 9:38:55","400000","已还款",\N,"100%","回报周期：
								 
					45天","18.00",\N,\N,\N,"2015-02-03 11:29:30","还款方式：
				 
					到期全额还款",\N,"男",\N,\N,\N,\N,\N,\N,\N,\N,"4.2",\N,"http://www.jshfct.com/invest/a3757.html"
"(150203)281预包装食品乳制品零售店联保 
												 		 		 	 ","2015/5/27 9:38:59","200000","已还款",\N,"100%","回报周期：
								 
					45天","18.00",\N,\N,\N,"2015-02-03 10:54:52","还款方式：
				 
					到期全额还款",\N,"男",\N,\N,\N,\N,\N,\N,\N,\N,"4.2",\N,"http://www.jshfct.com/invest/a3755.html"
"（150203-G）276年底资金需求  
														 		 	 ","2015/5/27 9:39:07","170000","已还款",\N,"100%","回报周期：
													6个月","18.00",\N,\N,\N,"2015-02-03 10:31:15","还款方式：
									按月分期赎回",\N,"男",\N,\N,\N,\N,\N,\N,\N,\N,"10.8",\N,"http://www.jshfct.com/invest/a3753.html"
"(150203-F)280年底物资备货  
												 		 		 ","2015/5/27 9:39:15","100000","已还款",\N,"100%","回报周期：
								 
					45天","18.00",\N,\N,\N,"2015-02-03 09:55:31","还款方式：
				 
					到期全额还款",\N,"男",\N,\N,\N,\N,\N,\N,\N,\N,"3.8",\N,"http://www.jshfct.com/invest/a3752.html"
"(150203-E)280年底物资备货 
												 		 		 	 ","2015/5/27 9:39:19","100000","已还款",\N,"100%","回报周期：
								 
					45天","18.00",\N,\N,\N,"2015-02-03 10:06:00","还款方式：
				 
					到期全额还款",\N,"男",\N,\N,\N,\N,\N,\N,\N,\N,"4.2",\N,"http://www.jshfct.com/invest/a3751.html"
"(150203-D)280年底物资备货  
												 		 		 ","2015/5/27 9:39:22","100000","已还款",\N,"100%","回报周期：
								 
					45天","18.00",\N,\N,\N,"2015-02-03 09:45:43","还款方式：
				 
					到期全额还款",\N,"男",\N,\N,\N,\N,\N,\N,\N,\N,"3.8",\N,"http://www.jshfct.com/invest/a3750.html"
"（150203-C）273年底采购 
														 		 ","2015/5/27 9:39:26","100000","已还款",\N,"100%","回报周期：
													1个月","18.00",\N,\N,\N,"2015-02-03 09:32:17","还款方式：
									到期全额还款",\N,"男",\N,\N,\N,\N,\N,\N,\N,\N,"2.2",\N,"http://www.jshfct.com/invest/a3749.html"
"(150203-B)280年底物资备货  
												 		 		 ","2015/5/27 9:39:38","100000","已还款",\N,"100%","回报周期：
								 
					45天","18.00",\N,\N,\N,"2015-02-03 09:32:18","还款方式：
				 
					到期全额还款",\N,"男",\N,\N,\N,\N,\N,\N,\N,\N,"3.8",\N,"http://www.jshfct.com/invest/a3748.html"
"(150203-A)279年底资金周转  
														 		 ","2015/5/27 9:39:45","100000","已还款",\N,"100%","回报周期：
													6个月","1.00",\N,\N,\N,"2015-02-03 09:56:26","还款方式：
									按月还息到期还本",\N,"男",\N,\N,\N,\N,\N,\N,\N,\N,"24",\N,"http://www.jshfct.com/invest/a3747.html"
"(150202-K)280年底物资备货  
												 		 		 	 ","2015/5/27 9:39:51","100000","已还款",\N,"100%","回报周期：
								 
					45天","18.00",\N,\N,\N,"2015-02-02 12:59:35","还款方式：
				 
					到期全额还款",\N,"男",\N,\N,\N,\N,\N,\N,\N,\N,"4.2",\N,"http://www.jshfct.com/invest/a3746.html"
"（150202-I）276年底资金需求  
														 		 	 ","2015/5/27 9:39:56","200000","已还款",\N,"100%","回报周期：
													6个月","18.00",\N,\N,\N,"2015-02-02 11:28:09","还款方式：
									按月分期赎回",\N,"男",\N,\N,\N,\N,\N,\N,\N,\N,"10.8",\N,"http://www.jshfct.com/invest/a3745.html"
"(150202-J)280年底物资备货  
												 		 		 	 ","2015/5/27 9:39:58","100000","已还款",\N,"100%","回报周期：
								 
					45天","18.00",\N,\N,\N,"2015-02-02 11:29:19","还款方式：
				 
					到期全额还款",\N,"男",\N,\N,\N,\N,\N,\N,\N,\N,"4.2",\N,"http://www.jshfct.com/invest/a3744.html"
"(150202-H)280年底物资备货 
												 		 		 	 ","2015/5/27 9:40:02","300000","已还款",\N,"100%","回报周期：
								 
					45天","18.00",\N,\N,\N,"2015-02-02 11:11:04","还款方式：
				 
					到期全额还款",\N,"男",\N,\N,\N,\N,\N,\N,\N,\N,"4.2",\N,"http://www.jshfct.com/invest/a3743.html"
"(150202-G)279年底资金周转  
														 		 	 ","2015/5/27 9:40:04","140000","已还款",\N,"100%","回报周期：
													6个月","1.00",\N,\N,\N,"2015-02-02 10:36:12","还款方式：
									按月还息到期还本",\N,"男",\N,\N,\N,\N,\N,\N,\N,\N,"24.8",\N,"http://www.jshfct.com/invest/a3742.html"
"(150202-F)280年底物资备货   
												 		 		 	 ","2015/5/27 9:40:07","100000","已还款",\N,"100%","回报周期：
								 
					45天","18.00",\N,\N,\N,"2015-02-02 10:19:45","还款方式：
				 
					到期全额还款",\N,"男",\N,\N,\N,\N,\N,\N,\N,\N,"4.2",\N,"http://www.jshfct.com/invest/a3741.html"
"(150202-E)280年底物资备货  
												 		 		 ","2015/5/27 9:40:11","100000","已还款",\N,"100%","回报周期：
								 
					45天","18.00",\N,\N,\N,"2015-02-02 10:01:57","还款方式：
				 
					到期全额还款",\N,"男",\N,\N,\N,\N,\N,\N,\N,\N,"3.8",\N,"http://www.jshfct.com/invest/a3740.html"
"(150202-D)280年底物资备货  
												 		 		 ","2015/5/27 9:40:14","100000","已还款",\N,"100%","回报周期：
								 
					45天","18.00",\N,\N,\N,"2015-02-02 09:50:45","还款方式：
				 
					到期全额还款",\N,"男",\N,\N,\N,\N,\N,\N,\N,\N,"3.8",\N,"http://www.jshfct.com/invest/a3739.html"
"（150202-C）273年底采购 
														 		 ","2015/5/27 9:40:16","100000","已还款",\N,"100%","回报周期：
													1个月","18.00",\N,\N,\N,"2015-02-02 09:32:41","还款方式：
									到期全额还款",\N,"男",\N,\N,\N,\N,\N,\N,\N,\N,"2.2",\N,"http://www.jshfct.com/invest/a3738.html"
"(150202-B)280年底物资备货  
												 		 		 ","2015/5/27 9:40:20","100000","已还款",\N,"100%","回报周期：
								 
					45天","18.00",\N,\N,\N,"2015-02-02 09:30:59","还款方式：
				 
					到期全额还款",\N,"男",\N,\N,\N,\N,\N,\N,\N,\N,"3.8",\N,"http://www.jshfct.com/invest/a3737.html"
"(150202-A)279年底资金周转  
														 		 ","2015/5/27 9:40:25","100000","已还款",\N,"100%","回报周期：
													6个月","1.00",\N,\N,\N,"2015-02-02 10:42:41","还款方式：
									按月还息到期还本",\N,"男",\N,\N,\N,\N,\N,\N,\N,\N,"24",\N,"http://www.jshfct.com/invest/a3736.html"
"(150201-D)280年底物资备货  
												 		 		 ","2015/5/27 9:40:28","100000","已还款",\N,"100%","回报周期：
								 
					45天","18.00",\N,\N,\N,"2015-02-01 09:49:31","还款方式：
				 
					到期全额还款",\N,"男",\N,\N,\N,\N,\N,\N,\N,\N,"3.8",\N,"http://www.jshfct.com/invest/a3735.html"
"(150201-C)280年底物资备货  
												 		 		 ","2015/5/27 9:40:30","100000","已还款",\N,"100%","回报周期：
								 
					45天","18.00",\N,\N,\N,"2015-02-01 09:31:44","还款方式：
				 
					到期全额还款",\N,"男",\N,\N,\N,\N,\N,\N,\N,\N,"3.8",\N,"http://www.jshfct.com/invest/a3734.html"
"（150201-B）273年底采购 
														 		 ","2015/5/27 9:40:34","100000","已还款",\N,"100%","回报周期：
													1个月","18.00",\N,\N,\N,"2015-02-01 09:35:22","还款方式：
									到期全额还款",\N,"男",\N,\N,\N,\N,\N,\N,\N,\N,"2.2",\N,"http://www.jshfct.com/invest/a3733.html"
"(150201-A)279年底资金周转  
														 		 ","2015/5/27 9:40:36","100000","已还款",\N,"100%","回报周期：
													6个月","1.00",\N,\N,\N,"2015-02-01 13:57:14","还款方式：
									按月还息到期还本",\N,"男",\N,\N,\N,\N,\N,\N,\N,\N,"24",\N,"http://www.jshfct.com/invest/a3732.html"
"(150131-P)280年底物资备货  
												 		 		 	 ","2015/5/27 9:40:40","100000","已还款",\N,"100%","回报周期：
								 
					45天","18.00",\N,\N,\N,"2015-01-31 16:18:19","还款方式：
				 
					到期全额还款",\N,"男",\N,\N,\N,\N,\N,\N,\N,\N,"3.2",\N,"http://www.jshfct.com/invest/a3731.html"
"(150131-O)270资金周转 
												 		 		 	 ","2015/5/27 9:40:49","20000","已还款",\N,"100%","回报周期：
								 
					45天","18.00",\N,\N,\N,"2015-01-31 14:23:14","还款方式：
				 
					到期全额还款",\N,"男",\N,\N,\N,\N,\N,\N,\N,\N,"3.2",\N,"http://www.jshfct.com/invest/a3730.html"
"(150131-N)278年底资金需求  
												 		 		 	 ","2015/5/27 9:40:54","80000","已还款",\N,"100%","回报周期：
								 
					45天","18.00",\N,\N,\N,"2015-01-31 14:26:59","还款方式：
				 
					到期全额还款",\N,"男",\N,\N,\N,\N,\N,\N,\N,\N,"3.2",\N,"http://www.jshfct.com/invest/a3729.html"
"（150131-I）276年底资金需求 
														 		 	 ","2015/5/27 9:41:00","300000","已还款",\N,"100%","回报周期：
													6个月","18.00",\N,\N,\N,"2015-01-31 14:22:43","还款方式：
									按月分期赎回",\N,"男",\N,\N,\N,\N,\N,\N,\N,\N,"10",\N,"http://www.jshfct.com/invest/a3728.html"
"(150131-M)277个人资金周转 
												 		 		 	 ","2015/5/27 9:41:24","50000","已还款",\N,"100%","回报周期：
								 
					45天","18.00",\N,\N,\N,"2015-01-31 13:58:44","还款方式：
				 
					到期全额还款",\N,"男",\N,\N,\N,\N,\N,\N,\N,\N,"3.2",\N,"http://www.jshfct.com/invest/a3727.html"
"(150131-L)272资金周转  
												 		 		 	 ","2015/5/27 9:41:31","30000","已还款",\N,"100%","回报周期：
								 
					45天","18.00",\N,\N,\N,"2015-01-31 14:00:07","还款方式：
				 
					到期全额还款",\N,"男",\N,\N,\N,\N,\N,\N,\N,\N,"3.2",\N,"http://www.jshfct.com/invest/a3726.html"
"(150131-J)278年底资金需求   
												 		 		 	 ","2015/5/27 9:41:35","200000","已还款",\N,"100%","回报周期：
								 
					45天","18.00",\N,\N,\N,"2015-01-31 13:58:28","还款方式：
				 
					到期全额还款",\N,"男",\N,\N,\N,\N,\N,\N,\N,\N,"3.2",\N,"http://www.jshfct.com/invest/a3725.html"
"(150131-K)263年底资金需求  
												 		 		 	 ","2015/5/27 9:41:40","20000","已还款",\N,"100%","回报周期：
								 
					45天","18.00",\N,\N,\N,"2015-01-31 14:00:27","还款方式：
				 
					到期全额还款",\N,"男",\N,\N,\N,\N,\N,\N,\N,\N,"3.2",\N,"http://www.jshfct.com/invest/a3724.html"
"(150131-H)278年底资金需求  
												 		 		 	 ","2015/5/27 9:41:42","180000","已还款",\N,"100%","回报周期：
								 
					45天","18.00",\N,\N,\N,"2015-01-31 13:21:24","还款方式：
				 
					到期全额还款",\N,"男",\N,\N,\N,\N,\N,\N,\N,\N,"3.2",\N,"http://www.jshfct.com/invest/a3721.html"
"(150131-G)279年底资金周转  
														 		 	 ","2015/5/27 9:41:49","100000","已还款",\N,"100%","回报周期：
													6个月","1.00",\N,\N,\N,"2015-01-31 11:17:49","还款方式：
									按月还息到期还本",\N,"男",\N,\N,\N,\N,\N,\N,\N,\N,"24",\N,"http://www.jshfct.com/invest/a3720.html"
"(150131-F)279年底资金周转  
														 		 	 ","2015/5/27 9:41:51","120000","已还款",\N,"100%","回报周期：
													6个月","1.00",\N,\N,\N,"2015-01-31 10:49:22","还款方式：
									按月还息到期还本",\N,"男",\N,\N,\N,\N,\N,\N,\N,\N,"24",\N,"http://www.jshfct.com/invest/a3719.html"
"(150131-E)278年底资金需求  
												 		 		 	 ","2015/5/27 9:41:56","100000","已还款",\N,"100%","回报周期：
								 
					45天","18.00",\N,\N,\N,"2015-01-31 10:17:03","还款方式：
				 
					到期全额还款",\N,"男",\N,\N,\N,\N,\N,\N,\N,\N,"3.2",\N,"http://www.jshfct.com/invest/a3718.html"
"(150131-D)278年底资金需求  
												 		 		 ","2015/5/27 9:42:00","100000","已还款",\N,"100%","回报周期：
								 
					45天","18.00",\N,\N,\N,"2015-01-31 09:46:32","还款方式：
				 
					到期全额还款",\N,"男",\N,\N,\N,\N,\N,\N,\N,\N,"3.2",\N,"http://www.jshfct.com/invest/a3717.html"
"(150131-C)277个人资金周转 
												 		 		 ","2015/5/27 9:42:09","100000","已还款",\N,"100%","回报周期：
								 
					45天","18.00",\N,\N,\N,"2015-01-31 09:30:57","还款方式：
				 
					到期全额还款",\N,"男",\N,\N,\N,\N,\N,\N,\N,\N,"3.2",\N,"http://www.jshfct.com/invest/a3716.html"
"（150131-B）273年底采购 
														 		 ","2015/5/27 9:42:16","100000","已还款",\N,"100%","回报周期：
													1个月","18.00",\N,\N,\N,"2015-01-31 10:27:09","还款方式：
									到期全额还款",\N,"男",\N,\N,\N,\N,\N,\N,\N,\N,"1.2",\N,"http://www.jshfct.com/invest/a3715.html"
"（150131-A）274采购物资 
														 		 ","2015/5/27 9:42:19","100000","已还款",\N,"100%","回报周期：
													6个月","1.00",\N,\N,\N,"2015-01-31 09:31:36","还款方式：
									按月还息到期还本",\N,"男",\N,\N,\N,\N,\N,\N,\N,\N,"24",\N,"http://www.jshfct.com/invest/a3714.html"
"(150130-K)278年底资金需求  
												 		 		 	 ","2015/5/27 9:42:23","140000","已还款",\N,"100%","回报周期：
								 
					45天","18.00",\N,\N,\N,"2015-01-30 15:57:50","还款方式：
				 
					到期全额还款",\N,"男",\N,\N,\N,\N,\N,\N,\N,\N,"3.2",\N,"http://www.jshfct.com/invest/a3713.html"
"(150130-J)275个人资金周转 
												 		 		 	 ","2015/5/27 9:42:26","80000","已还款",\N,"100%","回报周期：
								 
					45天","18.00",\N,\N,\N,"2015-01-30 15:58:07","还款方式：
				 
					到期全额还款",\N,"男",\N,\N,\N,\N,\N,\N,\N,\N,"3.2",\N,"http://www.jshfct.com/invest/a3712.html"
"（150130-I）259年底备货 
												 		 		 	 ","2015/5/27 9:42:30","80000","已还款",\N,"100%","回报周期：
								 
					45天","18.00",\N,\N,\N,"2015-01-30 15:58:28","还款方式：
				 
					到期全额还款",\N,"男",\N,\N,\N,\N,\N,\N,\N,\N,"3.2",\N,"http://www.jshfct.com/invest/a3711.html"
"(150130-H)276 个人资金周转 
												 		 		 	 ","2015/5/27 9:42:36","300000","已还款",\N,"100%","回报周期：
								 
					45天","18.00",\N,\N,\N,"2015-01-30 13:27:59","还款方式：
				 
					到期全额还款",\N,"男",\N,\N,\N,\N,\N,\N,\N,\N,"3.2",\N,"http://www.jshfct.com/invest/a3709.html"
"(150130-G)275个人资金周转  
												 		 		 	 ","2015/5/27 9:42:37","100000","已还款",\N,"100%","回报周期：
								 
					45天","18.00",\N,\N,\N,"2015-01-30 13:04:55","还款方式：
				 
					到期全额还款",\N,"男",\N,\N,\N,\N,\N,\N,\N,\N,"3.2",\N,"http://www.jshfct.com/invest/a3708.html"
"(150130-F)275个人资金周转  
												 		 		 	 ","2015/5/27 9:42:43","170000","已还款",\N,"100%","回报周期：
								 
					45天","18.00",\N,\N,\N,"2015-01-30 13:32:55","还款方式：
				 
					到期全额还款",\N,"男",\N,\N,\N,\N,\N,\N,\N,\N,"3.2",\N,"http://www.jshfct.com/invest/a3707.html"
"(150130-E)275个人资金周转  
												 		 		 	 ","2015/5/27 9:42:48","100000","已还款",\N,"100%","回报周期：
								 
					45天","18.00",\N,\N,\N,"2015-01-30 11:21:10","还款方式：
				 
					到期全额还款",\N,"男",\N,\N,\N,\N,\N,\N,\N,\N,"3.2",\N,"http://www.jshfct.com/invest/a3706.html"
"(150130-D)275个人资金周转  
												 		 		 ","2015/5/27 9:42:52","100000","已还款",\N,"100%","回报周期：
								 
					45天","18.00",\N,\N,\N,"2015-01-30 09:45:20","还款方式：
				 
					到期全额还款",\N,"男",\N,\N,\N,\N,\N,\N,\N,\N,"3.2",\N,"http://www.jshfct.com/invest/a3705.html"
"(150130-C)275个人资金周转  
												 		 		 ","2015/5/27 9:42:58","100000","已还款",\N,"100%","回报周期：
								 
					45天","18.00",\N,\N,\N,"2015-01-30 09:30:44","还款方式：
				 
					到期全额还款",\N,"男",\N,\N,\N,\N,\N,\N,\N,\N,"3.2",\N,"http://www.jshfct.com/invest/a3704.html"
"（150130-B）273年底采购 
														 		 ","2015/5/27 9:43:04","100000","已还款",\N,"100%","回报周期：
													1个月","18.00",\N,\N,\N,"2015-01-30 09:36:49","还款方式：
									到期全额还款",\N,"男",\N,\N,\N,\N,\N,\N,\N,\N,"1.2",\N,"http://www.jshfct.com/invest/a3703.html"
"（150130-A）274采购物资 
														 		 ","2015/5/27 9:43:12","100000","已还款",\N,"100%","回报周期：
													6个月","1.00",\N,\N,\N,"2015-01-30 09:31:37","还款方式：
									按月还息到期还本",\N,"男",\N,\N,\N,\N,\N,\N,\N,\N,"24",\N,"http://www.jshfct.com/invest/a3702.html"
"(150129-I)275个人资金周转  
												 		 		 	 ","2015/5/27 9:43:20","150000","已还款",\N,"100%","回报周期：
								 
					45天","18.00",\N,\N,\N,"2015-01-29 15:10:45","还款方式：
				 
					到期全额还款",\N,"男",\N,\N,\N,\N,\N,\N,\N,\N,"3.2",\N,"http://www.jshfct.com/invest/a3701.html"
"（150129-H）276年底资金需求  
														 		 	 ","2015/5/27 9:43:27","120000","已还款",\N,"100%","回报周期：
													6个月","18.00",\N,\N,\N,"2015-01-29 15:09:10","还款方式：
									按月分期赎回",\N,"男",\N,\N,\N,\N,\N,\N,\N,\N,"10",\N,"http://www.jshfct.com/invest/a3700.html"
"(150129-G)272资金周转 
												 		 		 	 ","2015/5/27 9:43:32","200000","已还款",\N,"100%","回报周期：
								 
					45天","18.00",\N,\N,\N,"2015-01-29 13:43:40","还款方式：
				 
					到期全额还款",\N,"男",\N,\N,\N,\N,\N,\N,\N,\N,"3.2",\N,"http://www.jshfct.com/invest/a3699.html"
"（150129-F）268资金临时周转 
														 		 	 ","2015/5/27 9:43:38","130000","已还款",\N,"100%","回报周期：
													6个月","18.00",\N,\N,\N,"2015-01-29 10:30:03","还款方式：
									按月分期赎回",\N,"男",\N,\N,\N,\N,\N,\N,\N,\N,"10",\N,"http://www.jshfct.com/invest/a3697.html"
"（150129-E）268资金临时周转 
														 		 	 ","2015/5/27 9:43:45","300000","已还款",\N,"100%","回报周期：
													6个月","18.00",\N,\N,\N,"2015-01-29 10:12:14","还款方式：
									按月分期赎回",\N,"男",\N,\N,\N,\N,\N,\N,\N,\N,"10",\N,"http://www.jshfct.com/invest/a3696.html"
"(150129-D)272资金周转 
												 		 		 ","2015/5/27 9:43:52","100000","已还款",\N,"100%","回报周期：
								 
					45天","18.00",\N,\N,\N,"2015-01-29 09:45:25","还款方式：
				 
					到期全额还款",\N,"男",\N,\N,\N,\N,\N,\N,\N,\N,"3.2",\N,"http://www.jshfct.com/invest/a3695.html"
"(150129-C)272资金周转 
												 		 		 ","2015/5/27 9:43:59","100000","已还款",\N,"100%","回报周期：
								 
					45天","18.00",\N,\N,\N,"2015-01-29 09:31:18","还款方式：
				 
					到期全额还款",\N,"男",\N,\N,\N,\N,\N,\N,\N,\N,"3.2",\N,"http://www.jshfct.com/invest/a3694.html"
"（150129-B）273年底采购 
														 		 ","2015/5/27 9:44:07","100000","已还款",\N,"100%","回报周期：
													1个月","18.00",\N,\N,\N,"2015-01-29 09:58:09","还款方式：
									到期全额还款",\N,"男",\N,\N,\N,\N,\N,\N,\N,\N,"1.2",\N,"http://www.jshfct.com/invest/a3693.html"
"(150129-A)271资金需求 
														 		 ","2015/5/27 9:44:10","100000","已还款",\N,"100%","回报周期：
													6个月","1.00",\N,\N,\N,"2015-01-29 09:31:23","还款方式：
									按月还息到期还本",\N,"男",\N,\N,\N,\N,\N,\N,\N,\N,"24",\N,"http://www.jshfct.com/invest/a3692.html"
"（150128-J）273年底采购 
														 		 	 ","2015/5/27 9:44:16","100000","已还款",\N,"100%","回报周期：
													1个月","18.00",\N,\N,\N,"2015-01-28 13:42:46","还款方式：
									到期全额还款",\N,"男",\N,\N,\N,\N,\N,\N,\N,\N,"1.2",\N,"http://www.jshfct.com/invest/a3691.html"
"(150128-I)272资金周转 
												 		 		 	 ","2015/5/27 9:44:25","170000","已还款",\N,"100%","回报周期：
								 
					45天","18.00",\N,\N,\N,"2015-01-28 13:24:25","还款方式：
				 
					到期全额还款",\N,"男",\N,\N,\N,\N,\N,\N,\N,\N,"3.2",\N,"http://www.jshfct.com/invest/a3690.html"
"（150128-H）268资金临时周转  
														 		 	 ","2015/5/27 9:44:35","120000","已还款",\N,"100%","回报周期：
													6个月","18.00",\N,\N,\N,"2015-01-28 11:15:53","还款方式：
									按月分期赎回",\N,"男",\N,\N,\N,\N,\N,\N,\N,\N,"10",\N,"http://www.jshfct.com/invest/a3689.html"
"（150128-G）274采购物资 
														 		 	 ","2015/5/27 9:44:43","400000","已还款",\N,"100%","回报周期：
													6个月","1.00",\N,\N,\N,"2015-01-28 11:14:54","还款方式：
									按月还息到期还本",\N,"男",\N,\N,\N,\N,\N,\N,\N,\N,"24",\N,"http://www.jshfct.com/invest/a3688.html"
"(150128-F)272资金周转 
												 		 		 	 ","2015/5/27 9:44:53","100000","已还款",\N,"100%","回报周期：
								 
					45天","18.00",\N,\N,\N,"2015-01-28 10:55:56","还款方式：
				 
					到期全额还款",\N,"男",\N,\N,\N,\N,\N,\N,\N,\N,"3.2",\N,"http://www.jshfct.com/invest/a3686.html"
"(150128-E)271资金需求 
														 		 	 ","2015/5/27 9:44:58","200000","已还款",\N,"100%","回报周期：
													6个月","1.00",\N,\N,\N,"2015-01-28 09:39:46","还款方式：
									按月还息到期还本",\N,"男",\N,\N,\N,\N,\N,\N,\N,\N,"24",\N,"http://www.jshfct.com/invest/a3685.html"
"(150128-D)270资金周转 
												 		 		 ","2015/5/27 9:45:03","100000","已还款",\N,"100%","回报周期：
								 
					45天","18.00",\N,\N,\N,"2015-01-28 10:26:18","还款方式：
				 
					到期全额还款",\N,"男",\N,\N,\N,\N,\N,\N,\N,\N,"3.2",\N,"http://www.jshfct.com/invest/a3684.html"
"(150128-C)270资金周转 
												 		 		 ","2015/5/27 9:45:04","100000","已还款",\N,"100%","回报周期：
								 
					45天","18.00",\N,\N,\N,"2015-01-28 09:30:28","还款方式：
				 
					到期全额还款",\N,"男",\N,\N,\N,\N,\N,\N,\N,\N,"3.2",\N,"http://www.jshfct.com/invest/a3683.html"
"（150128-B）266年底资金周转 
														 		 ","2015/5/27 9:45:13","100000","已还款",\N,"100%","回报周期：
													1个月","18.00",\N,\N,\N,"2015-01-28 10:35:24","还款方式：
									到期全额还款",\N,"男",\N,\N,\N,\N,\N,\N,\N,\N,"1.2",\N,"http://www.jshfct.com/invest/a3682.html"
"(150128-A)271资金需求 
														 		 ","2015/5/27 9:45:35","100000","已还款",\N,"100%","回报周期：
													6个月","1.00",\N,\N,\N,"2015-01-28 09:30:58","还款方式：
									按月还息到期还本",\N,"男",\N,\N,\N,\N,\N,\N,\N,\N,"24",\N,"http://www.jshfct.com/invest/a3681.html"
"(150127-J)264年底资金需求 
														 		 	 ","2015/5/27 9:45:41","100000","已还款",\N,"100%","回报周期：
													6个月","1.00",\N,\N,\N,"2015-01-27 15:55:03","还款方式：
									按月还息到期还本",\N,"男",\N,\N,\N,\N,\N,\N,\N,\N,"24",\N,"http://www.jshfct.com/invest/a3680.html"
"(150127-I)271资金需求 
														 		 	 ","2015/5/27 9:45:43","300000","已还款",\N,"100%","回报周期：
													6个月","1.00",\N,\N,\N,"2015-01-27 13:43:37","还款方式：
									按月还息到期还本",\N,"男",\N,\N,\N,\N,\N,\N,\N,\N,"24",\N,"http://www.jshfct.com/invest/a3679.html"
"(150127-L)270资金周转 
												 		 		 	 ","2015/5/27 9:45:48","200000","已还款",\N,"100%","回报周期：
								 
					45天","18.00",\N,\N,\N,"2015-01-27 13:32:37","还款方式：
				 
					到期全额还款",\N,"男",\N,\N,\N,\N,\N,\N,\N,\N,"3.2",\N,"http://www.jshfct.com/invest/a3677.html"
"(150127-K)269资金需求 
												 		 		 	 ","2015/5/27 9:45:49","100000","已还款",\N,"100%","回报周期：
								 
					45天","18.00",\N,\N,\N,"2015-01-27 13:31:23","还款方式：
				 
					到期全额还款",\N,"男",\N,\N,\N,\N,\N,\N,\N,\N,"3.2",\N,"http://www.jshfct.com/invest/a3676.html"
"(150127-H)270资金周转 
												 		 		 	 ","2015/5/27 9:45:53","180000","已还款",\N,"100%","回报周期：
								 
					45天","18.00",\N,\N,\N,"2015-01-27 13:19:20","还款方式：
				 
					到期全额还款",\N,"男",\N,\N,\N,\N,\N,\N,\N,\N,"3.2",\N,"http://www.jshfct.com/invest/a3675.html"
"(150127-G)269资金需求  
												 		 		 	 ","2015/5/27 9:45:59","100000","已还款",\N,"100%","回报周期：
								 
					45天","18.00",\N,\N,\N,"2015-01-27 11:02:21","还款方式：
				 
					到期全额还款",\N,"男",\N,\N,\N,\N,\N,\N,\N,\N,"3.2",\N,"http://www.jshfct.com/invest/a3673.html"
"（150127-E）266年底资金周转 
														 		 	 ","2015/5/27 9:46:00","100000","已还款",\N,"100%","回报周期：
													1个月","18.00",\N,\N,\N,"2015-01-27 10:18:21","还款方式：
									到期全额还款",\N,"男",\N,\N,\N,\N,\N,\N,\N,\N,"1.2",\N,"http://www.jshfct.com/invest/a3672.html"
"(150127-F)269资金需求 
												 		 		 	 ","2015/5/27 9:46:05","100000","已还款",\N,"100%","回报周期：
								 
					45天","18.00",\N,\N,\N,"2015-01-27 10:06:31","还款方式：
				 
					到期全额还款",\N,"男",\N,\N,\N,\N,\N,\N,\N,\N,"3.2",\N,"http://www.jshfct.com/invest/a3671.html"
"(150127-D)269资金需求  
												 		 		 ","2015/5/27 9:46:11","100000","已还款",\N,"100%","回报周期：
								 
					45天","18.00",\N,\N,\N,"2015-01-27 14:31:53","还款方式：
				 
					到期全额还款",\N,"男",\N,\N,\N,\N,\N,\N,\N,\N,"3.2",\N,"http://www.jshfct.com/invest/a3670.html"
"(150127-C)269资金需求  
												 		 		 ","2015/5/27 9:46:19","100000","已还款",\N,"100%","回报周期：
								 
					45天","18.00",\N,\N,\N,"2015-01-27 09:53:24","还款方式：
				 
					到期全额还款",\N,"男",\N,\N,\N,\N,\N,\N,\N,\N,"3.2",\N,"http://www.jshfct.com/invest/a3669.html"
"（150127-B）266年底资金周转 
														 		 ","2015/5/27 9:46:21","100000","已还款",\N,"100%","回报周期：
													1个月","18.00",\N,\N,\N,"2015-01-27 09:30:50","还款方式：
									到期全额还款",\N,"男",\N,\N,\N,\N,\N,\N,\N,\N,"1.2",\N,"http://www.jshfct.com/invest/a3668.html"
