"91350",\N,\N,"2015-04-21","个人抵押贷(先息后本)    编号：15101301","60000","还款完成","基本情况：客户从事玻璃加工安装行业；借款用途：玻璃出厂货款费用；还款来源：经营性收入及安装项目回款。","3个月","15 + 3",\N,"资金周转",\N,"2015-01-27",\N,\N,"男","28岁","专科","已婚",\N,"合肥市瑶海区",\N,\N,\N,\N,\N
"91351",\N,\N,"2015-04-22","个人抵押贷(先息后本)    编号：15101002","9.680000","还款完成","基本情况：借款人从事网吧经营行业，拥有两处网吧门店； 借款用途：扩大网吧规模，采购设备； 还款来源：正常营业的网吧经营性收入及部分应收款项的回款。","3个月","15",\N,"资金周转",\N,"2015-01-22",\N,\N,"男","22岁","高中","未婚",\N,"合肥市包河区",\N,\N,\N,\N,\N
"91352",\N,\N,"2015-04-21","个人抵押贷(先息后本)    编号：15101201","150000","还款完成","基本情况：客户代理某品牌服装； 借款用途：年底生意好，备货量大，需要增加流动资金； 还款来源：服装销售回款。","3个月","15",\N,"资金周转",\N,"2015-01-21",\N,\N,"男","37岁","专科","已婚",\N,"合肥市瑶海区",\N,\N,\N,\N,\N
"91353",\N,\N,"2015-04-18","个人抵押贷(先息后本)    编号：15101101","100000","还款完成","基本情况：客户代理某品牌酒水销售； 借款用途：主要用于年前备货； 还款来源：货款回笼","3个月","15",\N,"资金周转",\N,"2015-01-18",\N,\N,"男","38岁","本科","已婚",\N,"合肥市庐阳区",\N,\N,\N,\N,\N
"91354",\N,\N,"2015-04-09","个人抵押贷(先息后本)    编号：15101001","200000","融资结束","基本情况：借款人从事网吧经营行业，拥有两处网吧门店； 借款用途：扩大网吧规模，采购设备； 还款来源：正常营业的网吧经营性收入及部分应收款项的回款。","3个月","15",\N,"资金周转",\N,"2015-01-11",\N,\N,"男","22岁","高中","未婚",\N,"合肥市包河区",\N,\N,\N,\N,\N
"91355",\N,\N,"2015-02-01","个人抵押贷(一次性还款)    编号：15100901","100000","还款完成","基本情况：借款人做烟花炮竹生意已有三年多，有固定的客户群，销售稳定，利润率较高； 借款用途：用于年前备货，补充流动资金； 还款来源：货款回笼。","1个月","18 + 12",\N,"资金周转",\N,"2015-01-06",\N,\N,"男","29岁","专科","已婚",\N,"合肥市庐阳区",\N,\N,\N,\N,\N
"91356",\N,\N,"2015-01-19","个人抵押贷(一次性还款)    编号：15100801","60000","还款完成","基本情况：客户从事玻璃加工安装行业；借款用途：玻璃出厂货款费用；还款来源：经营性收入及安装项目回款。","15天","18 + 12",\N,"资金周转",\N,"2015-01-04",\N,\N,"男","28岁","专科","已婚",\N,"合肥市瑶海区",\N,\N,\N,\N,\N
"91357",\N,\N,"2015-02-28","个人抵押贷(先息后本)    编号：14100305","300000","还款完成","项目名称：肥西县水利建设工程项目，主要针对病险水库除险加固、农村饮水安全等民生水利建设，此项目属政府重点项目，结款容易周期短。","2个月","14",\N,"资金周转",\N,"2014-12-31",\N,\N,"女","40岁","专科","已婚",\N,"合肥市庐阳区",\N,\N,\N,\N,\N
"91358",\N,\N,"2015-02-28","个人抵押贷(先息后本)    编号：14100701","100000","还款完成","基本情况：借款人与安农大驾校合作，在庐阳区某地有训练基地一处；借款用途：此次借款主要用于扩大训练场地；还款来源：经营性收入及新学员学习费用。","2个月","14",\N,"资金周转",\N,"2014-12-28",\N,\N,"男","36岁","本科","已婚",\N,"合肥市庐阳区",\N,\N,\N,\N,\N
"91359",\N,\N,"2015-03-20","个人抵押贷(先息后本)    编号：14100601","150000","还款完成","基本情况：借款人做烟花炮竹生意已有三年多，有固定的客户群，销售稳定，利润率较高；
借款用途：用于年前备货，补充流动资金；
还款来源：货款回笼。","3个月","14",\N,"资金周转",\N,"2014-12-20",\N,\N,"男","29岁","专科","已婚",\N,"合肥市庐阳区",\N,\N,\N,\N,\N
"91360",\N,\N,"2015-02-14","个人抵押贷(先息后本)    编号：14100304","200000","还款完成","肥西县水利建设工程项目，主要针对病险水库除险加固、农村饮水安全等民生水利建设，此项目属政府重点项目，结款容易周期短。","2个月","14",\N,"资金周转",\N,"2014-12-15",\N,\N,"女","40岁","专科","已婚",\N,"合肥市庐阳区",\N,\N,\N,\N,\N
"91361",\N,\N,"2015-01-11","个人抵押贷(一次性还款)    编号：14100501","150000","还款完成","基本情况：客户代理某品牌服装；
借款用途：主要用于采购服装支付预付款；
还款来源：服装销售回款。","1个月","14",\N,"资金周转",\N,"2014-12-14",\N,\N,"男","36岁","专科","已婚",\N,"合肥市瑶海区",\N,\N,\N,\N,\N
"91362",\N,\N,"2015-01-10","个人抵押贷(一次性还款)    编号：14100401","100000","还款完成","基本情况：客户代理某品牌酒水销售；
借款用途：主要用于年前备货；
还款来源：货款回笼。","1个月","14",\N,"资金周转",\N,"2014-12-13",\N,\N,"男","38岁","本科","已婚",\N,"合肥",\N,\N,\N,\N,\N
"91363",\N,\N,"2015-05-28","个人抵押贷(先息后本)    编号：14100303","100000","还款完成","项目名称：肥西县水利建设工程项目，主要针对病险水库除险加固、农村饮水安全等民生水利建设，此项目属政府重点项目，结款容易周期短。","6个月","15",\N,"资金周转",\N,"2014-12-09",\N,\N,"女","40岁","专科","已婚",\N,"合肥市庐阳区",\N,\N,\N,\N,\N
"91364",\N,\N,"2015-05-28","个人抵押贷(先息后本)    编号：14100202","100000","还款完成","项目名称：肥西县水利建设工程项目，主要针对病险水库除险加固、农村饮水安全等民生水利建设，此项目属政府重点项目，结款容易周期短。","6个月","15",\N,"资金周转",\N,"2014-12-04",\N,\N,"女","40岁","专科","已婚",\N,"合肥市庐阳区",\N,\N,\N,\N,\N
"91365",\N,\N,"2015-05-28","个人抵押贷(先息后本)    编号：14100101","300000","还款完成","项目名称：肥西县水利建设工程项目，主要针对病险水库除险加固、农村饮水安全等民生水利建设，此项目属政府重点项目，结款容易周期短。","6个月","15",\N,"资金周转",\N,"2014-11-27",\N,\N,"女","40岁","专科","已婚",\N,"合肥市庐阳区",\N,\N,\N,\N,\N
"91366",\N,\N,"2014-11-17","个人抵押贷(一次性还款)    编号：14110256","50000","还款完成","借款人承接合肥市政工程改造望江路段转包工程，属市重点工程，进展比较顺利，结款方面比较容易","5天","15",\N,"资金周转",\N,"2014-11-12",\N,\N,"男","24岁","专科","未婚",\N,"合肥",\N,\N,\N,\N,\N
"91367",\N,\N,"2014-11-05","个人周转贷(一次性还款)    编号：14110156","50000","还款完成","借款人承接合肥市政工程改造望江路段转包工程，属市重点工程，进展比较顺利，结款方面比较容易。","7天","10 + 2",\N,"资金周转",\N,"2014-10-29",\N,\N,"","","","",\N,"",\N,\N,\N,\N,\N
