"23147",\N,\N,\N,"借款编号：#1528
						房产抵押——H1002（8.13）									 								 ","200000","",\N,"1个月","21.60",\N,\N,\N,"2014-08-13 10:30:34","到期还本息",\N,"性 别：男",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"23148",\N,\N,\N,"借款编号：#1673
						房产抵押——R6004（9.9）									 								 ","300000","",\N,"6个月","21.60",\N,\N,\N,"2014-09-09 14:32:10","按月还息到期还本",\N,"性 别：男",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"23149",\N,\N,\N,"借款编号：#699
						房产抵押——H3001									 	 							 ","100000","",\N,"3个月","20.00",\N,\N,\N,"2014-03-01 09:40:04","到期还本息",\N,"性 别：男",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"23150",\N,\N,\N,"借款编号：#596
						房产抵押——X2003									 	 							 ","100000","",\N,"2个月","20.00",\N,\N,\N,"2014-01-27 09:40:08","到期还本息",\N,"性 别：女",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"23151",\N,\N,\N,"借款编号：#1987
						房产抵押——Q1012（11.23）									 								 ","100000","",\N,"1个月","20.00",\N,\N,\N,"2014-11-23 10:00:30","到期还本息",\N,"性 别：男",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"23152",\N,\N,\N,"借款编号：#2005
						房产抵押（新标）——1001（11.26）									 								 ","200000","",\N,"1个月","20.00",\N,\N,\N,"2014-11-26 16:02:43","到期还本息",\N,"性 别：男",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"23153",\N,\N,\N,"借款编号：#947
						房产抵押——L2009（4.19）									 								 ","100000","",\N,"2个月","20.00",\N,\N,\N,"2014-04-19 10:39:47","到期还本息",\N,"性 别：女",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"23154",\N,\N,\N,"借款编号：#1331
						房产抵押——Q2001（7.5）									 								 ","150000","",\N,"2个月","21.60",\N,\N,\N,"2014-07-05 10:39:52","到期还本息",\N,"性 别：男",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"23155",\N,\N,\N,"借款编号：#1312
						房产抵押——Y6008（7.1）									 								 ","150000","",\N,"6个月","21.60",\N,\N,\N,"2014-07-01 14:29:26","按月还息到期还本",\N,"性 别：男",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"23156",\N,\N,\N,"借款编号：#264
						房产抵押——L1004									 	 							 ","500000","",\N,"1个月","20.00",\N,\N,\N,"2013-11-11 09:39:50","到期还本息",\N,"性 别：男",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"23157",\N,\N,\N,"借款编号：#2247
						房产抵押（新标）——6019（12.31）									 								 ","100000","等待还款",\N,"6个月","20.00",\N,\N,\N,"2014-12-31 10:46:36","按月还息到期还本",\N,"性 别：男",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"23158",\N,\N,\N,"借款编号：#1197
						房产抵押——F6001（6.7）									 								 ","100000","",\N,"6个月","18.00",\N,\N,\N,"2014-06-07 14:30:06","按月还息到期还本",\N,"性 别：女",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"23159",\N,\N,\N,"借款编号：#154
						sun——10009									 	 							 ","300000","",\N,"1个月","20.00",\N,\N,\N,"2013-10-10 09:39:38","按月分期赎回",\N,"性 别：男",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"23160",\N,\N,\N,"借款编号：#1951
						房产抵押——Q1004(11.14)									 								 ","100000","",\N,"1个月","20.00",\N,\N,\N,"2014-11-14 10:29:50","到期还本息",\N,"性 别：男",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"23161",\N,\N,\N,"借款编号：#1066
						房产抵押——M3003（5.10）									 								 ","200000","",\N,"3个月","20.00",\N,\N,\N,"2014-05-10 10:49:50","到期还本息",\N,"性 别：男",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"23162",\N,\N,\N,"借款编号：#236
						房产抵押——S10033									 	 							 ","200000","",\N,"1个月","20.00",\N,\N,\N,"2013-10-31 09:40:07","到期还本息",\N,"性 别：男",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"23163",\N,\N,\N,"借款编号：#882
						房产抵押——Z1001									 	 							 ","200000","",\N,"1个月","20.00",\N,\N,\N,"2014-04-09 10:29:59","到期还本息",\N,"性 别：男",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"23164",\N,\N,\N,"借款编号：#261
						房产抵押——L1003									 	 							 ","500000","",\N,"1个月","20.00",\N,\N,\N,"2013-11-10 09:39:42","到期还本息",\N,"性 别：男",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"23165",\N,\N,\N,"借款编号：#2089
						房产抵押（新标）——3003（12.11）									 								 ","50000","",\N,"3个月","20.00",\N,\N,\N,"2014-12-11 11:15:13","到期还本息",\N,"性 别：男",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"23166",\N,\N,\N,"借款编号：#2066
						房产抵押（新标）——1015（12.8）									 								 ","50000","",\N,"1个月","20.00",\N,\N,\N,"2014-12-08 10:45:33","到期还本息",\N,"性 别：男",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"23167",\N,\N,\N,"借款编号：#2055
						房产抵押——Q6023（12.5）									 								 ","50000","等待还款",\N,"6个月","20.00",\N,\N,\N,"2014-12-05 10:30:14","按月还息到期还本",\N,"性 别：男",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"23168",\N,\N,\N,"借款编号：#464
						银行过桥——Z0012									 	 				 			 ","500000","",\N,"10天","18.00",\N,\N,\N,"2014-01-04 14:59:07","到期全额还款",\N,"性 别：男",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"23169",\N,\N,\N,"借款编号：#883
						房产抵押——Z2001									 	 							 ","100000","",\N,"2个月","20.00",\N,\N,\N,"2014-04-09 10:40:21","到期还本息",\N,"性 别：男",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"23170",\N,\N,\N,"借款编号：#708
						房产抵押——H1005									 	 							 ","150000","",\N,"1个月","20.00",\N,\N,\N,"2014-03-03 10:29:57","到期还本息",\N,"性 别：男",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"23171",\N,\N,\N,"借款编号：#1436
						房产抵押——Z3013（7.24）									 								 ","150000","",\N,"3个月","21.60",\N,\N,\N,"2014-07-24 10:50:27","到期还本息",\N,"性 别：男",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"23172",\N,\N,\N,"借款编号：#191
						房产抵押——S30016									 	 				 			 ","100000","",\N,"90天","20.00",\N,\N,\N,"2013-10-20 10:20:17","到期全额还款",\N,"性 别：男",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"23173",\N,\N,\N,"借款编号：#2403
						房产抵押——Q3059（1.27）									 								 ","100000","",\N,"3个月","16.00",\N,\N,\N,"2015-01-27 10:20:07","到期还本息",\N,"性 别：男",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"23174",\N,\N,\N,"借款编号：#2324
						房产抵押（新标）——3031（1.13）									 								 ","50000","",\N,"3个月","20.00",\N,\N,\N,"2015-01-13 10:45:04","到期还本息",\N,"性 别：男",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"23175",\N,\N,\N,"借款编号：#959
						房产抵押——L2011（4.22）									 								 ","100000","",\N,"2个月","20.00",\N,\N,\N,"2014-04-22 10:40:10","到期还本息",\N,"性 别：女",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"23176",\N,\N,\N,"借款编号：#172
						sun——30011									 	 				 			 ","100000","",\N,"90天","20.00",\N,\N,\N,"2013-10-15 10:20:02","到期全额还款",\N,"性 别：男",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"23177",\N,\N,\N,"借款编号：#2181
						房产抵押（新标）——6013（12.23）									 								 ","50000","等待还款",\N,"6个月","20.00",\N,\N,\N,"2014-12-23 10:46:04","按月还息到期还本",\N,"性 别：男",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"23178",\N,\N,\N,"借款编号：#105
						房产抵押10005									 	 							 ","300000","",\N,"1个月","20.00",\N,\N,\N,"2013-09-23 13:59:48","按月分期赎回",\N,"性 别：男",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"23179",\N,\N,\N,"借款编号：#2211
						房产抵押——Q1038（12.29）									 ","150000","",\N,"1个月","16.00",\N,\N,\N,"2014-12-29 10:00:10","到期还本息",\N,"性 别：男",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"23180",\N,\N,\N,"借款编号：#2212
						房产抵押——Q2017（12.29）									 								 ","150000","",\N,"2个月","18.00",\N,\N,\N,"2014-12-29 10:10:23","到期还本息",\N,"性 别：男",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"23181",\N,\N,\N,"借款编号：#2284
						房产抵押（新标）——2028（1.7）									 								 ","50000","",\N,"2个月","20.00",\N,\N,\N,"2015-01-07 10:42:09","到期还本息",\N,"性 别：男",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"23182",\N,\N,\N,"借款编号：#1609
						房产抵押——J6014（8.28）									 								 ","250000","",\N,"6个月","21.60",\N,\N,\N,"2014-08-28 14:30:01","按月还息到期还本",\N,"性 别：男",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"23183",\N,\N,\N,"借款编号：#342
						房产抵押——3004									 	 							 ","50000","",\N,"3个月","20.00",\N,\N,\N,"2013-12-11 09:39:50","到期还本息",\N,"性 别：男",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"23184",\N,\N,\N,"借款编号：#2359
						房产抵押（新标）——2036（1.19）									 								 ","50000","",\N,"2个月","20.00",\N,\N,\N,"2015-01-19 10:43:09","到期还本息",\N,"性 别：男",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"23185",\N,\N,\N,"借款编号：#494
						测试标——勿投									 	 				 			 	 ","20000","",\N,"90天","20.00",\N,\N,\N,"2014-01-08 10:19:47","到期全额还款",\N,"性 别：男",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"23186",\N,\N,\N,"借款编号：#1733
						房产抵押——R6016（9.21）									 								 ","250000","",\N,"6个月","21.60",\N,\N,\N,"2014-09-21 14:29:58","按月还息到期还本",\N,"性 别：男",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"23187",\N,\N,\N,"借款编号：#257
						房产抵押——L3001									 	 							 ","100000","",\N,"3个月","20.00",\N,\N,\N,"2013-11-08 10:19:52","到期还本息",\N,"性 别：男",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"23188",\N,\N,\N,"借款编号：#1019
						房产抵押——S2002（4.30）									 								 ","100000","",\N,"2个月","20.00",\N,\N,\N,"2014-04-30 10:39:43","到期还本息",\N,"性 别：男",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"23189",\N,\N,\N,"借款编号：#2112
						房产抵押（新标）——3007（12.15）									 								 ","50000","",\N,"3个月","20.00",\N,\N,\N,"2014-12-15 10:46:43","到期还本息",\N,"性 别：男",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"23190",\N,\N,\N,"借款编号：#2447
						房产抵押——Q1067（2.10）									 ","500000","",\N,"1个月","16.00",\N,\N,\N,"2015-02-10 10:00:18","到期还本息",\N,"性 别：男",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"23191",\N,\N,\N,"借款编号：#1273
						房产抵押——K2002（6.23）									 								 ","50000","",\N,"2个月","18.00",\N,\N,\N,"2014-06-23 10:39:56","到期还本息",\N,"性 别：男",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"23192",\N,\N,\N,"借款编号：#2373
						房产抵押——Q2033（1.21）									 								 ","50000","",\N,"2个月","16.00",\N,\N,\N,"2015-01-21 10:10:15","到期还本息",\N,"性 别：男",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"23193",\N,\N,\N,"借款编号：#2354
						房产抵押——Q1052（1.19）									 ","100000","",\N,"1个月","16.00",\N,\N,\N,"2015-01-19 10:00:34","到期还本息",\N,"性 别：男",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"23194",\N,\N,\N,"借款编号：#2156
						房产抵押——Q1032（12.19）									 ","100000","",\N,"1个月","18.00",\N,\N,\N,"2014-12-19 10:00:21","到期还本息",\N,"性 别：男",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"23195",\N,\N,\N,"借款编号：#2108
						房产抵押——Q3029（12.15）									 								 ","100000","",\N,"3个月","18.00",\N,\N,\N,"2014-12-15 10:20:21","到期还本息",\N,"性 别：男",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"23196",\N,\N,\N,"借款编号：#124
						房产抵押30005									 	 				 			 ","200000","",\N,"90天","20.00",\N,\N,\N,"2013-10-02 10:20:05","到期全额还款",\N,"性 别：男",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"23197",\N,\N,\N,"借款编号：#1345
						房产抵押——Q3003（7.7）									 								 ","300000","",\N,"3个月","21.60",\N,\N,\N,"2014-07-07 10:49:57","到期还本息",\N,"性 别：男",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"23198",\N,\N,\N,"借款编号：#1520
						房产抵押——C6029（8.11）									 								 ","150000","",\N,"6个月","21.60",\N,\N,\N,"2014-08-11 14:30:03","按月还息到期还本",\N,"性 别：男",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"23199",\N,\N,\N,"借款编号：#1005
						房产抵押——G6003（4.28）									 								 ","100000","",\N,"6个月","20.00",\N,\N,\N,"2014-04-28 13:29:56","按月还息到期还本",\N,"性 别：男",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"23200",\N,\N,\N,"借款编号：#1471
						房产抵押——F2006（7.30）									 								 ","100000","",\N,"2个月","21.60",\N,\N,\N,"2014-07-30 10:40:15","到期还本息",\N,"性 别：男",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"23201",\N,\N,\N,"借款编号：#2063
						房产抵押——Q6024（12.8）									 								 ","150000","等待还款",\N,"6个月","20.00",\N,\N,\N,"2014-12-08 10:30:06","按月还息到期还本",\N,"性 别：男",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"23202",\N,\N,\N,"借款编号：#1654
						房产抵押Y——D1001（9.5）									 								 	 ","50000","",\N,"1个月","21.60",\N,\N,\N,"2014-09-05 16:05:28","到期还本息",\N,"性 别：男",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"23203",\N,\N,\N,"借款编号：#470
						房产抵押——Y6027									 	 							 ","50000","",\N,"6个月","20.00",\N,\N,\N,"2014-01-05 10:19:03","按月还息到期还本",\N,"性 别：男",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"23204",\N,\N,\N,"借款编号：#1457
						房产抵押——C6016（7.28）									 								 ","100000","",\N,"6个月","21.60",\N,\N,\N,"2014-07-28 14:30:13","按月还息到期还本",\N,"性 别：男",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"23205",\N,\N,\N,"借款编号：#1840
						房产抵押——L1006（10.17）									 								 ","200000","",\N,"1个月","21.60",\N,\N,\N,"2014-10-17 10:29:56","到期还本息",\N,"性 别：男",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"23206",\N,\N,\N,"借款编号：#444
						房产抵押——Y3025									 	 							 ","100000","",\N,"3个月","20.00",\N,\N,\N,"2014-01-02 09:40:04","到期还本息",\N,"性 别：男",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"23207",\N,\N,\N,"借款编号：#2331
						房产抵押（新标）——1067（1.14）									 								 ","50000","",\N,"1个月","20.00",\N,\N,\N,"2015-01-14 10:40:05","到期还本息",\N,"性 别：男",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"23208",\N,\N,\N,"借款编号：#2433
						房产抵押——Q1064（2.5）									 ","500000","",\N,"1个月","16.00",\N,\N,\N,"2015-02-05 10:00:08","到期还本息",\N,"性 别：男",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"23209",\N,\N,\N,"借款编号：#1361
						房产抵押——Y6016(7.9)									 								 ","250000","",\N,"6个月","21.60",\N,\N,\N,"2014-07-09 14:30:13","按月还息到期还本",\N,"性 别：男",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"23210",\N,\N,\N,"借款编号：#149
						sunY——10004									 	 							 	 ","300000","",\N,"1个月","20.00",\N,\N,\N,"2013-10-08 14:50:14","按月分期赎回",\N,"性 别：男",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"23211",\N,\N,\N,"借款编号：#258
						房产抵押——L1002									 	 							 ","500000","",\N,"1个月","20.00",\N,\N,\N,"2013-11-09 09:39:37","到期还本息",\N,"性 别：男",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"23212",\N,\N,\N,"借款编号：#1819
						房产抵押Y——L6007（10.10）									 								 	 ","200000","",\N,"6个月","21.60",\N,\N,\N,"2014-10-10 15:16:54","按月还息到期还本",\N,"性 别：女",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"23213",\N,\N,\N,"借款编号：#1834
						房产抵押——L3004（10.15）									 								 ","150000","",\N,"3个月","21.60",\N,\N,\N,"2014-10-15 10:50:14","到期还本息",\N,"性 别：男",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"23214",\N,\N,\N,"借款编号：#567
						房产抵押——X6004									 	 							 ","100000","",\N,"6个月","20.00",\N,\N,\N,"2014-01-21 09:40:30","按月还息到期还本",\N,"性 别：男",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"23215",\N,\N,\N,"借款编号：#2268
						房产抵押——Q1043（1.6）									 ","100000","",\N,"1个月","16.00",\N,\N,\N,"2015-01-06 10:00:24","到期还本息",\N,"性 别：男",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"23216",\N,\N,\N,"借款编号：#934
						房产抵押——L1007（4.17）									 								 ","150000","",\N,"1个月","20.00",\N,\N,\N,"2014-04-17 10:30:16","到期还本息",\N,"性 别：女",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"23217",\N,\N,\N,"借款编号：#423
						房产抵押——Y3023									 	 							 ","100000","",\N,"3个月","20.00",\N,\N,\N,"2013-12-31 09:40:43","到期还本息",\N,"性 别：男",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"23218",\N,\N,\N,"借款编号：#2166
						房产抵押——Q1033（12.22）									 ","150000","",\N,"1个月","16.00",\N,\N,\N,"2014-12-22 10:00:34","到期还本息",\N,"性 别：男",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"23219",\N,\N,\N,"借款编号：#1151
						房产抵押——Q1004（5.27）									 								 ","150000","",\N,"1个月","18.00",\N,\N,\N,"2014-05-27 10:29:44","到期还本息",\N,"性 别：男",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"23220",\N,\N,\N,"借款编号：#2279
						房产抵押——Q1044（1.7）									 ","50000","",\N,"1个月","16.00",\N,\N,\N,"2015-01-07 10:00:18","到期还本息",\N,"性 别：男",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"23221",\N,\N,\N,"借款编号：#1770
						房产抵押Y——R6007（9.30）									 								 	 ","280000","",\N,"6个月","21.60",\N,\N,\N,"2014-09-30 10:47:00","按月还息到期还本",\N,"性 别：男",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"23222",\N,\N,\N,"借款编号：#648
						房产抵押——X3016									 	 							 ","100000","",\N,"3个月","20.00",\N,\N,\N,"2014-02-16 09:39:40","到期还本息",\N,"性 别：男",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"23223",\N,\N,\N,"借款编号：#960
						房产抵押——L3011（4.22）									 								 ","150000","",\N,"3个月","20.00",\N,\N,\N,"2014-04-22 10:49:49","到期还本息",\N,"性 别：女",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"23224",\N,\N,\N,"借款编号：#2018
						房产抵押——Q3018（11.29）									 								 ","50000","",\N,"3个月","20.00",\N,\N,\N,"2014-11-29 10:20:19","到期还本息",\N,"性 别：男",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"23225",\N,\N,\N,"借款编号：#2137
						房产抵押（新标）——1031（12.17）									 								 ","50000","",\N,"1个月","20.00",\N,\N,\N,"2014-12-17 12:21:24","到期还本息",\N,"性 别：男",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"23226",\N,\N,\N,"借款编号：#77
						房产抵押Y10006									 	 				 			 	 ","500000","",\N,"90天","20.00",\N,\N,\N,"2013-09-12 14:50:37","到期全额还款",\N,"性 别：男",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"23227",\N,\N,\N,"借款编号：#535
						房产抵押——Y3038									 	 							 ","50000","",\N,"3个月","20.00",\N,\N,\N,"2014-01-15 09:40:01","到期还本息",\N,"性 别：男",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"23228",\N,\N,\N,"借款编号：#1933
						房产抵押Y——Q1006(11.10)									 								 	 ","517000","",\N,"1个月","20.00",\N,\N,\N,"2014-11-10 19:54:51","到期还本息",\N,"性 别：男",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"23229",\N,\N,\N,"借款编号：#83
						房产抵押20001									 	 				 			 ","500000","",\N,"60天","20.00",\N,\N,\N,"2013-09-14 09:59:55","到期全额还款",\N,"性 别：男",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"23230",\N,\N,\N,"借款编号：#1710
						房产抵押——Z2002（9.17）									 								 ","150000","",\N,"2个月","21.60",\N,\N,\N,"2014-09-17 10:40:01","到期还本息",\N,"性 别：男",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"23231",\N,\N,\N,"借款编号：#1979
						房产抵押——Q1010(11.20)									 								 ","50000","",\N,"1个月","20.00",\N,\N,\N,"2014-11-20 09:59:40","到期还本息",\N,"性 别：男",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"23232",\N,\N,\N,"借款编号：#328
						房产抵押——1001									 	 							 ","50000","",\N,"1个月","20.00",\N,\N,\N,"2013-12-08 09:39:58","到期还本息",\N,"性 别：男",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"23233",\N,\N,\N,"借款编号：#831
						房产抵押——L6003									 								 ","200000","",\N,"6个月","20.00",\N,\N,\N,"2014-03-25 13:30:03","按月还息到期还本",\N,"性 别：男",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"23234",\N,\N,\N,"借款编号：#490
						测试标——勿投									 	 							 	 ","20000","",\N,"1个月","10.00",\N,\N,\N,"2014-01-08 10:11:43","按月分期赎回",\N,"性 别：男",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"23235",\N,\N,\N,"借款编号：#2037
						房产抵押——Q1020（12.2）									 								 ","50000","",\N,"1个月","20.00",\N,\N,\N,"2014-12-02 10:00:06","到期还本息",\N,"性 别：男",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"23236",\N,\N,\N,"借款编号：#1120
						房产抵押Y——C3002（5.20）									 								 	 ","50000","",\N,"3个月","18.00",\N,\N,\N,"2014-05-20 10:15:19","到期还本息",\N,"性 别：男",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"23237",\N,\N,\N,"借款编号：#435
						房产抵押——Y2024									 	 							 ","50000","",\N,"2个月","20.00",\N,\N,\N,"2014-01-01 09:40:04","到期还本息",\N,"性 别：男",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"23238",\N,\N,\N,"借款编号：#2358
						房产抵押（新标）——1070（1.19）									 								 ","100000","",\N,"1个月","20.00",\N,\N,\N,"2015-01-19 10:41:04","到期还本息",\N,"性 别：男",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"23239",\N,\N,\N,"借款编号：#2253
						房产抵押——Q6041（1.4）									 								 ","150000","等待还款",\N,"6个月","16.00",\N,\N,\N,"2015-01-04 10:30:17","按月还息到期还本",\N,"性 别：男",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"23240",\N,\N,\N,"借款编号：#777
						房产抵押——H3024									 	 							 ","300000","",\N,"3个月","20.00",\N,\N,\N,"2014-03-13 10:30:42","到期还本息",\N,"性 别：男",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"23241",\N,\N,\N,"借款编号：#2436
						房产抵押——Q6064（2.5）									 								 ","500000","等待还款",\N,"6个月","16.00",\N,\N,\N,"2015-02-05 10:30:12","按月还息到期还本",\N,"性 别：男",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"23242",\N,\N,\N,"借款编号：#1553
						房产抵押——H3006（8.17）									 								 ","150000","",\N,"3个月","21.60",\N,\N,\N,"2014-08-17 10:50:23","到期还本息",\N,"性 别：男",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"23243",\N,\N,\N,"借款编号：#1661
						房产抵押——D1003（9.7）									 								 ","350000","",\N,"1个月","21.60",\N,\N,\N,"2014-09-07 10:29:19","到期还本息",\N,"性 别：男",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"23244",\N,\N,\N,"借款编号：#765
						房产抵押——H6008									 	 							 ","100000","",\N,"6个月","20.00",\N,\N,\N,"2014-03-11 14:00:00","按月还息到期还本",\N,"性 别：男",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"23245",\N,\N,\N,"借款编号：#1116
						房产抵押——C1004（5.20）									 								 ","150000","",\N,"1个月","18.00",\N,\N,\N,"2014-05-20 10:29:50","到期还本息",\N,"性 别：男",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"23246",\N,\N,\N,"借款编号：#1779
						房产抵押Y——L6001（10.3）									 								 	 ","100000","",\N,"6个月","21.60",\N,\N,\N,"2014-10-03 10:23:28","按月还息到期还本",\N,"性 别：女",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"23247",\N,\N,\N,"借款编号：#1936
						房产抵押——Q3001(11.11)									 								 ","50000","",\N,"3个月","20.00",\N,\N,\N,"2014-11-11 10:39:57","到期还本息",\N,"性 别：男",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"23248",\N,\N,\N,"借款编号：#893
						房产抵押Y——Z6001									 	 							 	 ","100000","",\N,"6个月","20.00",\N,\N,\N,"2014-04-10 16:03:55","按月还息到期还本",\N,"性 别：男",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"23249",\N,\N,\N,"借款编号：#644
						房产抵押——X1022									 	 							 ","300000","",\N,"1个月","20.00",\N,\N,\N,"2014-02-15 09:39:49","到期还本息",\N,"性 别：女",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"23250",\N,\N,\N,"借款编号：#2350
						房产抵押（新标）——2035（1.16）									 								 ","50000","",\N,"2个月","20.00",\N,\N,\N,"2015-01-16 10:42:13","到期还本息",\N,"性 别：男",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"23251",\N,\N,\N,"借款编号：#665
						房产抵押——X1033									 	 							 ","200000","",\N,"1个月","20.00",\N,\N,\N,"2014-02-20 12:59:21","到期还本息",\N,"性 别：女",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"23252",\N,\N,\N,"借款编号：#1036
						房产抵押Y——S1001（5.5）									 								 	 ","110000","",\N,"1个月","20.00",\N,\N,\N,"2014-05-05 15:20:51","到期还本息",\N,"性 别：男",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"23253",\N,\N,\N,"借款编号：#1536
						房产抵押——H3004（8.14）									 								 ","150000","",\N,"3个月","21.60",\N,\N,\N,"2014-08-14 10:50:09","到期还本息",\N,"性 别：男",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"23254",\N,\N,\N,"借款编号：#1680
						房产抵押Y——D2002（9.10）									 								 	 ","100000","",\N,"2个月","21.60",\N,\N,\N,"2014-09-10 14:52:02","到期还本息",\N,"性 别：男",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
