"163987",\N,\N,"2015-07-13
                   ","【体验福利标】支付贷-ZFD5060538","500000",\N,"借款客户为使用刷卡器收单的大批量小微商户。随着银行卡的普及，通过POS机完成刷卡消费交易，已成为无数小微商户线下收单的重要支付方式。
但是刷卡交易资金一般要到下一个工作日才能结算到账（即”T+1”到账模式）。对于资金额度不大但流转频繁的小微商户来说，即时收到现款，无疑是更优化的资金到账方案。
针对商户的需求，合作支付公司量身定制了“T+0”资金到账方案。即支付公司根据商户POS机上刷卡交易的成功信息（不分借记卡还是信用卡），先行为商户垫付资金，帮助商户实现刷卡交易资金当日入账（最快可在交易成功5分钟后实现到账，比之前的传统收单模式提前了整整一天时间），然后通过银联清算，把相应消费款项返还给支付公司。再用商户回款返还给平台7投资人，并提供高额利息回报。
“T+0”业务模式作为新型的三赢业务模式，不仅解决了商户资金到位时间长的问题，更可为投资人提供高额利息回报。","30天","14.40",\N,"发展T+0即时到账支付业务。为小微商户提","银嘉（上海）金融信息服务有限公司",\N,"按日计息，按月付息，到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"163988",\N,\N,"2015-07-03
                   ","【体验福利标】支付贷-ZFD5052635","500000",\N,"借款客户为使用刷卡器收单的大批量小微商户。随着银行卡的普及，通过POS机完成刷卡消费交易，已成为无数小微商户线下收单的重要支付方式。
但是刷卡交易资金一般要到下一个工作日才能结算到账（即”T+1”到账模式）。对于资金额度不大但流转频繁的小微商户来说，即时收到现款，无疑是更优化的资金到账方案。
针对商户的需求，合作支付公司量身定制了“T+0”资金到账方案。即支付公司根据商户POS机上刷卡交易的成功信息（不分借记卡还是信用卡），先行为商户垫付资金，帮助商户实现刷卡交易资金当日入账（最快可在交易成功5分钟后实现到账，比之前的传统收单模式提前了整整一天时间），然后通过银联清算，把相应消费款项返还给支付公司。再用商户回款返还给平台7投资人，并提供高额利息回报。
“T+0”业务模式作为新型的三赢业务模式，不仅解决了商户资金到位时间长的问题，更可为投资人提供高额利息回报。","30天","14.40",\N,"发展T+0即时到账支付业务。为小微商户提","银嘉（上海）金融信息服务有限公司",\N,"按日计息，按月付息，到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"163989",\N,\N,"2015-12-17
                   ","观光园项目500万-DBD5060902","300000",\N,"融资企业注册资金2000万元，是一家引进、应用无土栽培，植物组培等高新技术成果，大力发展特色农业、观光农业的现代生态企业。
2015年，为扩大经营规模，借贷资金以增设登山观圣像、滑索、滑草、嬉水摸鱼等数十个景点项目，以充实生态农业内容，提高观赏性和娱乐性。","183天","16.80",\N,"补充流动资金，采购初级农产品。","惠联恒通融资担保有限公司",\N,"按日计息，按月付息，到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"163990",\N,\N,"2016-06-06
                   ","生态农业项目融资500万-DBD5052802","500000",\N,"融资企业是一家生态农业经济基地，专注于生态农业产业链的整合和发展，拥有优质生态农场1000亩，种植耐旱，挂果早的优质赞皇品种枣树数十万棵，并大力发展林下养殖，种植等林下经济，是该地区发展较早规模较大的生态农业企业。
企业经营状况良好，截止到2014年12月，公司主营业务收入为5100万元，实现利润600万元。
此次，为了扩大规模，借贷资金以整合资源。","359天","18.00",\N,"补充流动资金，整合周边资源，扩大规模。","惠联恒通融资担保有限公司",\N,"按日计息，按月付息，到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"163991",\N,\N,"2016-04-18
                   ","网络科技项目80万-DBD5041001","400000",\N,"融资企业是一家专业从事网络技术咨询，以及各类户外广告设计、制作、发布的广告公司。公司业务发展迅速，目前已拥有广告发布位置300多处，2014年实现收入580万元，实现净利润350万元。
2015年为扩大公司广告发布位置，借贷以补充流动资金。","342天","18.00",\N,"补充流动资金，扩大公司业务规模。","惠联恒通融资担保有限公司",\N,"按日计息，按月付息，到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"163992",\N,\N,"2015-08-21
                   ","【五一福利标】铝业项目600万-DBD5051311","500000",\N,"融资企业是一家集科研、设计、生产、加工、制作、销售、服务于一体的铝合金型材及其制品生产企业。
其生产的产品曾先后被北京中南海会议楼、北京科技会展中心、上海长海医院、山东省人民政府住宅楼、青岛四星级湛山宾馆等大型重点“形象工程”采用。
作为一家跨地区、跨行业、跨所有制经营的现代化企业，2015年，因企业发展需要，需借贷资金购置原材料，以扩大生产规模，增加企业的盈利能力。","92天","16.60",\N,"购置原材料，扩大生产规模。","山东中冠融资性担保有限公司",\N,"按日计息，按月付息，到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"163993",\N,\N,"2015-08-12
                   ","【五一福利标】铝业项目600万-DBD5042807","500000",\N,"融资企业是一家集科研、设计、生产、加工、制作、销售、服务于一体的铝合金型材及其制品生产企业。
其生产的产品曾先后被北京中南海会议楼、北京科技会展中心、上海长海医院、山东省人民政府住宅楼、青岛四星级湛山宾馆等大型重点“形象工程”采用。
作为一家跨地区、跨行业、跨所有制经营的现代化企业，2015年，因企业发展需要，需借贷资金购置原材料，以扩大生产规模，增加企业的盈利能力。","92天","16.60",\N,"购置原材料，扩大生产规模。","山东中冠融资性担保有限公司",\N,"按日计息，按月付息，到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"163994",\N,\N,"2016-05-06
                   ","【五一福利标】汽车项目300万-DBD5042802","500000",\N,"融资企业是一家集汽车修理、维护、保养、美容、装饰、汽车配件销售、精品销售及汽车保险、汽车救援、汽车俱乐部等业务于一体的大型高档轿车服务会馆。
公司拥有宽敞独立的维修、装饰、喷漆、养护车间和配件仓库，技术力量雄厚，配备了进口汽车专业电脑检测分析仪、高端举升机、四轮定位仪、自动烤漆房、先进的洗车房及全自动洗车机、精洗设备、轮胎拆装机、平衡机等先进的技术设备。是鲁西南地区领先的汽车服务会馆。
2015年，因公司发展战略需要，需借贷资金扩大经营规模。","366天","19.00",\N,"购置设备，扩大公司经营规模。","山东中冠融资性担保有限公司",\N,"按日计息，按月付息，到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"163995",\N,\N,"2016-05-03
                   ","【五一福利标】汽车项目300万-DBD5042501","500000",\N,"融资企业是一家集汽车修理、维护、保养、美容、装饰、汽车配件销售、精品销售及汽车保险、汽车救援、汽车俱乐部等业务于一体的大型高档轿车服务会馆。
公司拥有宽敞独立的维修、装饰、喷漆、养护车间和配件仓库，技术力量雄厚，配备了进口汽车专业电脑检测分析仪、高端举升机、四轮定位仪、自动烤漆房、先进的洗车房及全自动洗车机、精洗设备、轮胎拆装机、平衡机等先进的技术设备。是鲁西南地区领先的汽车服务会馆。
2015年，因公司发展战略需要，需借贷资金扩大经营规模。","366天","19.00",\N,"购置设备，扩大公司经营规模。","山东中冠融资性担保有限公司",\N,"按日计息，按月付息，到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"163996",\N,\N,"2015-10-15
                   ","水产品项目-DBD5040704","500000",\N,"融资企业是集水产养殖及加工、畜禽养殖及孵化、新技术开发、出口贸易等为主的综合型、科技型企业。目前拥有12000亩标准化国家级无公害健康养殖示范基地、50余亩高档水产品深加工基地以及占地300余亩的规模化畜禽养殖孵化基地。年销售收入5亿元，利税4000万元以上，是现代农业企业的佼佼者。自成立以来，荣获各级政府及有关部门颁发的奖项40余个。
2015年，因公司战略发展需要，需借贷资金扩大生产线，以满足大额订单要求。","173天","16.80",\N,"用于扩大生产线，满足大额订单要求。","新沂市金邦农村小额贷款有限公司",\N,"按日计息，按月付息，到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"163997",\N,\N,"2016-04-09
                   ","生态食品公司融资600万（第六标）","500000",\N,"融资企业为吉林省重点龙头企业，始建于2001 年，注册资本2 亿元，2014 年销售收入4.75 亿元。是一家集生产、加工、销售于一体的玉米深加工及省级重点农产品重点单位。
其生产的“金玉米饮料”、“大楂榨”、“白桦汁”、“红果汁”、“蓝莓汁”系列产品被评为吉林省名牌产品；“南瓜饮料”、“紫红薯饮料” 已批准为国家专利。各系列产品热销北京、上海、天津、长春、南京、深圳等地，上市以来深受广大消费者的青睐和好评。
2015年，企业因战略发展需要，借贷资金购买原材料，以进一步增加企业的盈利能力。","366天","18.00",\N,"新增生产线设备购置以扩大生产规模。","吉林省吉商担保有限公司",\N,"按日计息，按月付息，到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"163998",\N,\N,"2015-09-28
                   ","水产品科技企业融资三期200万元（第一标）","500000",\N,"融资企业是集水产养殖及加工、畜禽养殖及孵化、新技术开发、出口贸易等为主的综合型、科技型企业。目前拥有12000亩标准化国家级无公害健康养殖示范基地、50余亩高档水产品深加工基地以及占地300余亩的规模化畜禽养殖孵化基地。年销售收入5亿元，利税4000万元以上，是现代农业企业的佼佼者。自成立以来，荣获各级政府及有关部门颁发的奖项40余个。
2015年，因公司战略发展需要，需借贷资金扩大生产线，以满足大额订单要求。","181天","16.80",\N,"用于扩大生产线，满足大额订单要求。","新沂市金邦农村小额贷款有限公司",\N,"按日计息，按月付息，到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"163999",\N,\N,"2016-03-28
                   ","生态食品公司融资600万（第四标）","500000",\N,"融资企业为吉林省重点龙头企业，始建于2001 年，注册资本2 亿元，2014 年销售收入4.75 亿元。是一家集生产、加工、销售于一体的玉米深加工及省级重点农产品重点单位。
其生产的“金玉米饮料”、“大楂榨”、“白桦汁”、“红果汁”、“蓝莓汁”系列产品被评为吉林省名牌产品；“南瓜饮料”、“紫红薯饮料” 已批准为国家专利。各系列产品热销北京、上海、天津、长春、南京、深圳等地，上市以来深受广大消费者的青睐和好评。
2015年，企业因战略发展需要，借贷资金购买原材料，以进一步增加企业的盈利能力。","366天","18.00",\N,"新增生产线设备购置以扩大生产规模。","吉林省吉商担保有限公司",\N,"按日计息，按月付息，到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"164000",\N,\N,"2016-03-07
                   ","【春节福利标】物流企业融资600万（第十一标）","500000",\N,"该融资企业注册资金6500万元，拥有大小车辆978辆，在全国主要城市均有大型服务平台，业务覆盖全国31个省市自治区。主要合作客户有美的、格力、新飞、小天鹅、奥克斯、海尔等实力企业和中国电信、中铁物流集团等国企集团，是业内规模比较大型的物流企业。因年底订单庞大，需借贷周转资金增加企业的盈利能力。","366天","19.00",\N,"用于补充企业流动资金，增加企业的盈利能力","山东中冠融资性担保有限公司",\N,"按日计息，按月付息，到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"164001",\N,\N,"2015-09-13
                   ","【春节福利标】枣制品深加工企业融资500万（第九标）","500000",\N,"该企业主要经营大枣深加工产品的制造，为高科技类企业。已经与国内多家医药保健品生产企业、饮料食品加工企业及养殖企业建立良好的业务合作关系，因承接订单较大，业务发展势头良好，需借贷购买原材料，扩大生产规模。","184天","17.80",\N,"企业补充流动资金购置原材料。为满足大额订","惠联恒通融资担保有限公司",\N,"按日计息，按月付息，到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"164002",\N,\N,"2015-07-27
                   ","枣制品深加工企业融资500万（第六标）","500000",\N,"该企业主要经营大枣深加工产品的制造，为高科技类企业。已经与国内多家医药保健品生产企业、饮料食品加工企业及养殖企业建立良好的业务合作关系，因承接订单较大，业务发展势头良好，需借贷购买原材料，扩大生产规模。","163天","16.80",\N,"企业补充流动资金购置原材料。为满足大额订","惠联恒通融资担保有限公司",\N,"按日计息，按月付息，到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"164003",\N,\N,"2016-02-04
                   ","物流企业融资600万（第五标）","500000",\N,"该融资企业注册资金6500万元，拥有大小车辆978辆，在全国主要城市均有大型服务平台，业务覆盖全国31个省市自治区。主要合作客户有美的、格力、新飞、小天鹅、奥克斯、海尔等实力企业和中国电信、中铁物流集团等国企集团，是业内规模比较大型的物流企业。因年底订单庞大，需借贷周转资金增加企业的盈利能力。","365天","18.00",\N,"用于补充企业流动资金，增加企业的盈利能力","山东中冠融资性担保有限公司",\N,"按日计息，按月付息，到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"164004",\N,\N,"2016-01-21
                   ","物流企业融资600万（第二标）","500000",\N,"该融资企业注册资金6500万元，拥有大小车辆978辆，在全国主要城市均有大型服务平台，业务覆盖全国31个省市自治区。主要合作客户有美的、格力、新飞、小天鹅、奥克斯、海尔等实力企业和中国电信、中铁物流集团等国企集团，是业内规模比较大型的物流企业。因年底订单庞大，需借贷周转资金增加企业的盈利能力。","365天","18.00",\N,"用于补充企业流动资金，增加企业的盈利能力","山东中冠融资性担保有限公司",\N,"按日计息，按月付息，到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"164005",\N,\N,"2016-01-08
                   ","商贸公司融资200万（第三标）","500000",\N,"该企业是经市工商局批准成立的大型多元化综合商贸公司，主营鄂尔多斯品牌羊绒产品，具有雄厚的经济基础，强大的销售网络，完备的服务和人员配置。现因年底销售旺季到来，需借贷资金，用于采购大批货物增加盈利能力。","365天","18.00",\N,"年底屯货迎接销售旺季。","惠联恒通融资担保有限公司",\N,"按日计息，按月付息，到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"164006",\N,\N,"2015-06-11
                   ","【五一福利标】支付贷-ZFD5042825","500000",\N,"借款客户为使用刷卡器收单的大批量小微商户。随着银行卡的普及，通过POS机完成刷卡消费交易，已成为无数小微商户线下收单的重要支付方式。
但是刷卡交易资金一般要到下一个工作日才能结算到账（即“T+1”到账模式）。对于资金额度不大但流转频繁的小微商户来说，即时收到现款，无疑是更优化的资金到账方案。
针对商户的需求，合作支付公司量身定制了“T+0”资金到账方案。即支付公司根据商户POS机上刷卡交易的成功信息（不分借记卡还是信用卡），先行为商户垫付资金，帮助商户实现刷卡交易资金当日入账（最快可在交易成功5分钟后实现到账，比之前的传统收单模式提前了整整一天时间），然后通过银联清算，把相应消费款项返还给支付公司。再用商户回款返还给平台7投资人，并提供高额利息回报。
“T+0”业务模式作为新型的三赢业务模式，不仅解决了商户资金到位时间长的问题，更可为投资人提供高额利息回报。","31天","14.40",\N,"发展T+0即时到账支付业务。为小微商户提","银嘉（上海）金融信息服务有限公司",\N,"按日计息，按月付息，到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"164007",\N,\N,"2015-05-29
                   ","支付商户贷-ZFD5042222","500000",\N,"借款客户为使用刷卡器收单的大批量小微商户。随着银行卡的普及，通过POS机完成刷卡消费交易，已成为无数小微商户线下收单的重要支付方式。
但是刷卡交易资金一般要到下一个工作日才能结算到账（即”T+1”到账模式）。对于资金额度不大但流转频繁的小微商户来说，即时收到现款，无疑是更优化的资金到账方案。
针对商户的需求，合作支付公司量身定制了“T+0”资金到账方案。即支付公司根据商户POS机上刷卡交易的成功信息（不分借记卡还是信用卡），先行为商户垫付资金，帮助商户实现刷卡交易资金当日入账（最快可在交易成功5分钟后实现到账，比之前的传统收单模式提前了整整一天时间），然后通过银联清算，把相应消费款项返还给支付公司。再用商户回款返还给平台7投资人，并提供高额利息回报。
“T+0”业务模式作为新型的三赢业务模式，不仅解决了商户资金到位时间长的问题，更可为投资人提供高额利息回报。","30天","12.20",\N,"发展T+0即时到账支付业务。为小微商户提","银嘉（上海）金融信息服务有限公司",\N,"按日计息，按月付息，到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"164008",\N,\N,"2015-05-14
                   ","支付商户贷-ZFD5040618","500000",\N,"借款客户为使用刷卡器收单的大批量小微商户。随着银行卡的普及，通过POS机完成刷卡消费交易，已成为无数小微商户线下收单的重要支付方式。
但是刷卡交易资金一般要到下一个工作日才能结算到账（即”T+1”到账模式）。对于资金额度不大但流转频繁的小微商户来说，即时收到现款，无疑是更优化的资金到账方案。
针对商户的需求，合作支付公司量身定制了“T+0”资金到账方案。即支付公司根据商户POS机上刷卡交易的成功信息（不分借记卡还是信用卡），先行为商户垫付资金，帮助商户实现刷卡交易资金当日入账（最快可在交易成功5分钟后实现到账，比之前的传统收单模式提前了整整一天时间），然后通过银联清算，把相应消费款项返还给支付公司。再用商户回款返还给平台7投资人，并提供高额利息回报。
“T+0”业务模式作为新型的三赢业务模式，不仅解决了商户资金到位时间长的问题，更可为投资人提供高额利息回报。","30天","12.20",\N,"发展T+0即时到账支付业务。为小微商户提","银嘉（上海）金融信息服务有限公司",\N,"按日计息，按月付息，到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"164009",\N,\N,"2015-05-03
                   ","支付商户贷015期","500000",\N,"借款客户为使用刷卡器收单的大批量小微商户。随着银行卡的普及，通过POS机完成刷卡消费交易，已成为无数小微商户线下收单的重要支付方式。
但是刷卡交易资金一般要到下一个工作日才能结算到账（即“T+1”到账模式）。对于资金额度不大但流转频繁的小微商户来说，即时收到现款，无疑是更优化的资金到账方案。
针对商户的需求，合作支付公司量身定制了“T+0”资金到账方案。即支付公司根据商户POS机上刷卡交易的成功信息（不分借记卡还是信用卡），先行为商户垫付资金，帮助商户实现刷卡交易资金当日入账（最快可在交易成功5分钟后实现到账，比之前的传统收单模式提前了整整一天时间），然后通过银联清算，把相应消费款项返还给支付公司。再用商户回款返还给平台7投资人，并提供高额利息回报。
“T+0”业务模式作为新型的三赢业务模式，不仅解决了商户资金到位时间长的问题，更可为投资人提供高额利息回报。","30天","12.20",\N,"发展T+0即时到账支付业务。为小微商户提","银嘉（上海）金融信息服务有限公司",\N,"按日计息，按月付息，到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"164010",\N,\N,"2015-04-10
                   ","【春节福利标】支付商户贷009期","500000",\N,"借款客户为使用刷卡器收单的大批量小微商户。随着银行卡的普及，通过POS机完成刷卡消费交易，已成为无数小微商户线下收单的重要支付方式。
但是刷卡交易资金一般要到下一个工作日才能结算到账（即”T+1”到账模式）。对于资金额度不大但流转频繁的小微商户来说，即时收到现款，无疑是更优化的资金到账方案。
针对商户的需求，合作支付公司量身定制了“T+0”资金到账方案。即支付公司根据商户POS机上刷卡交易的成功信息（不分借记卡还是信用卡），先行为商户垫付资金，帮助商户实现刷卡交易资金当日入账（最快可在交易成功5分钟后实现到账，比之前的传统收单模式提前了整整一天时间），然后通过银联清算，把相应消费款项返还给支付公司。再用商户回款返还给平台7投资人，并提供高额利息回报。
“T+0”业务模式作为新型的三赢业务模式，不仅解决了商户资金到位时间长的问题，更可为投资人提供高额利息回报。","31天","13.20",\N,"发展T+0即时到账支付业务。为小微商户提","银嘉（上海）金融信息服务有限公司",\N,"按日计息，按月付息，到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"164011",\N,\N,"2015-03-27
                   ","【春节福利标】支付商户贷005期","500000",\N,"借款客户为使用刷卡器收单的大批量小微商户。随着银行卡的普及，通过POS机完成刷卡消费交易，已成为无数小微商户线下收单的重要支付方式。
但是刷卡交易资金一般要到下一个工作日才能结算到账（即”T+1”到账模式）。对于资金额度不大但流转频繁的小微商户来说，即时收到现款，无疑是更优化的资金到账方案。
针对商户的需求，合作支付公司量身定制了“T+0”资金到账方案。即支付公司根据商户POS机上刷卡交易的成功信息（不分借记卡还是信用卡），先行为商户垫付资金，帮助商户实现刷卡交易资金当日入账（最快可在交易成功5分钟后实现到账，比之前的传统收单模式提前了整整一天时间），然后通过银联清算，把相应消费款项返还给支付公司。再用商户回款返还给平台7投资人，并提供高额利息回报。
“T+0”业务模式作为新型的三赢业务模式，不仅解决了商户资金到位时间长的问题，更可为投资人提供高额利息回报。","28天","13.20",\N,"发展T+0即时到账支付业务。为小微商户提","银嘉（上海）金融信息服务有限公司",\N,"按日计息，按月付息，到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"164012",\N,\N,"2015-05-27
                   ","【春节福利标】能源企业融资400万（第六标）","500000",\N,"融资企业资产是以电、油、气等传统能源为基础，积极发展风能、核能、太阳能、生物质能等新型能源领域的现代化企业。
2014年，融资企业资产总额达2.5亿元，年增幅2.76亿元；两年实现利润0.8亿元，实力雄厚。因发展战略需要，借贷购买原材料，以增加企业的盈利能力。","89天","16.60",\N,"购买原材料，增加企业的盈利能力。","山东中冠融资性担保有限公司",\N,"按日计息，按月付息，到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"164013",\N,\N,"2015-05-12
                   ","能源企业融资400万（第一标）","500000",\N,"融资企业资产是以电、油、气等传统能源为基础，积极发展风能、核能、太阳能、生物质能等新型能源领域的现代化企业。
2014年，融资企业资产总额达2.5亿元，年增幅2.76亿元；两年实现利润0.8亿元，实力雄厚。因发展战略需要，借贷购买原材料，以增加企业的盈利能力。","89天","15.60",\N,"购买原材料，增加企业的盈利能力。","山东中冠融资性担保有限公司",\N,"按日计息，按月付息，到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"164014",\N,\N,"2015-04-28
                   ","商务公司融资400万（第三标）","500000",\N,"融资企业是专业生产成套固液分离机械、环保机械、化工机械、换热设备、沥青加温设备以及其他金属结构件的综合产品制造企业，拥有雄厚的技术力量及先进的生产工艺。企业总资产3000多万，年产值4000多万。生产设备先进，检测设备齐全，质保体系完善。因2015企业发展战略需要，借贷购置原材料，以增加企业的盈利能力。","90天","16.00",\N,"补充企业流动资金，进购材料。以完成大额订","山东中冠融资性担保有限公司",\N,"按日计息，按月付息，到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"164015",\N,\N,"2015-06-24
                   ","新型建材企业融资600万（第五标）","500000",\N,"该融资企业注册资金1亿元，实力雄厚。现由于下游客户多为工程施工方或业主方，结款方式按照施工进度结算，因此导致企业应收账款结算周期延长，占用流动资金较大。需补充流动资金购买原材料，以保证多项工程的施工进度。","182天","16.80",\N,"补充流动资金以保证工程施工进度。","山东中冠融资性担保有限公司",\N,"按日计息，按月付息，到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"164016",\N,\N,"2015-06-17
                   ","新型建材企业融资600万（第四标）","500000",\N,"该融资企业注册资金1亿元，实力雄厚。现由于下游客户多为工程施工方或业主方，结款方式按照施工进度结算，因此导致企业应收账款结算周期延长，占用流动资金较大。需补充流动资金购买原材料，以保证多项工程的施工进度。","182天","16.80",\N,"补充流动资金以保证工程施工进度。","山东中冠融资性担保有限公司",\N,"按日计息，按月付息，到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"164017",\N,\N,"2015-03-06
                   ","食品加工企业融资400万元（第三标）","500000",\N,"该企业是一家集研发、生产、销售、服务于一体的综合性食品生产企业，拥有独立的研发中心、先进的化验设施以及完善的销售网络，其产品销售覆盖全国20余个省、市、自治区。因年底销售旺季到来，为扩大生产规模，申请贷款。","90天","15.60",\N,"应对年底销售旺季，扩大生产规模。企业已接","山东中冠融资性担保有限公司",\N,"按日计息，按月付息，到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"164018",\N,\N,"2015-02-28
                   ","食品加工企业融资400万元（第一标）","500000",\N,"该企业是一家集研发、生产、销售、服务于一体的综合性食品生产企业，拥有独立的研发中心、先进的化验设施以及完善的销售网络，其产品销售覆盖全国20余个省、市、自治区。因年底销售旺季到来，为扩大生产规模，申请贷款。","92天","15.60",\N,"应对年底销售旺季，扩大生产规模。企业已接","山东中冠融资性担保有限公司",\N,"按日计息，按月付息，到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"164019",\N,\N,"2014-12-19
                   ","数码产品卖场融资二期300万（第二标）","500000",\N,"公司是国内一流的IT产品销售平台，通过本次融资扩大销售产品的渠道来源，引进更多的IT品牌，扩充数码城的IT产品种类，满足不同消费者的需求，进而提升公司的市场竞争力和提高公司的经营业绩。","90天","15.60",\N,"为即将上市的iPhone6手机准备充裕的","山东中冠融资性担保有限公司",\N,"按日计息，按月付息，到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"164020",\N,\N,"2015-04-06
                   ","水产品科技企业融资二期300万元（第三标）","500000",\N,"公司于2013年申报的省重大科技成果转化项目已经审批通过，将建成500亩苗种繁育基地、500亩蟹种培育基地、6000亩成蟹养殖基地以及河蟹加工生产线1条，实现新增年产值过亿元，净利润1500万元以上。同时将带来巨大的社会效益，带动渔农民10000户以上，创造上亿的利润，实现渔业增效、渔民增收。同时，公司申报了国家农业综合开发增量资金项目“3000吨水产品深加工扩建”，将建成现代化的风干生产线1条、即食生产线1条以及配套设施设备，实现新增深加工水产品3000吨，新增产值7000多万元，带动3000多农户增收致富。","182天","16.80",\N,"补充流动资金。","新沂市金邦农村小额贷款有限公司",\N,"按日计息，按月付息，到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"164021",\N,\N,"2014-12-22
                   ","山东汽车销售服务公司融资450万（第七标）","500000",\N,"公司现位于某高新技术开发区，园区内吉利品牌汽车、海马品牌汽车、全球鹰品牌汽车、帝豪品牌汽车、东风悦达起亚汽车、奥拓汽车、深圳比亚迪、东风日产、一汽大众上海大众系列等众多品牌。本次融资欲投资建设当地最大的汽车专卖、维修、养护及学习培训交流一体的某汽车文化园。","90天","15.60",\N,"用于采购新车，以应对国庆节假日销售旺季来","山东中冠融资性担保有限公司",\N,"按日计息，按月付息，到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"164022",\N,\N,"2015-02-23
                   ","龙头淀粉制品有限公司融资500万（第四标）","500000",\N,"公司成立以来，始终重视科技发展，是农、科、工、贸一体化，产、学、研相结合的科技型企业。为提升企业核心竞争力，公司与江南大学、山东省科学院生物所、中科院植物所、技术转移中心等建立了长期稳定的合作关系，市场份额迅速扩大。本次融资用于采购原材料和扩大生产规模，以满足市场需求。","170天","16.80",\N,"用于补充流动资金和采购原材料等。","山东中冠融资性担保有限公司",\N,"按日计息，按月付息，到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"164023",\N,\N,"2015-02-23
                   ","龙头淀粉制品有限公司融资500万（第一标）","500000",\N,"公司成立以来，始终重视科技发展，是农、科、工、贸一体化，产、学、研相结合的科技型企业。为提升企业核心竞争力，公司与江南大学、山东省科学院生物所、中科院植物所、技术转移中心等建立了长期稳定的合作关系，市场份额迅速扩大。本次融资用于采购原材料和扩大生产规模，以满足市场需求。","192天","16.80",\N,"用于补充流动资金和采购原材料等。","山东中冠融资性担保有限公司",\N,"按日计息，按月付息，到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"164024",\N,\N,"2015-01-15
                   ","某水产品科技企业融资200万元（第四标）","500000",\N,"公司于2013年申报的省重大科技成果转化项目已经审批通过，将建成500亩苗种繁育基地、500亩蟹种培育基地、6000亩成蟹养殖基地以及河蟹加工生产线1条，实现新增年产值过亿元，净利润1500万元以上。同时将带来巨大的社会效益，带动渔农民10000户以上，创造上亿的利润，实现渔业增效、渔民增收。同时，公司申报了国家农业综合开发增量资金项目“3000吨水产品深加工扩建”，将建成现代化的风干生产线1条、即食生产线1条以及配套设施设备，实现新增深加工水产品3000吨，新增产值7000多万元，带动3000多农户增收致富。","165天","14.40",\N,"用于扩大生产线，解决产品供不应求的现状。","新沂市金邦农村小额贷款有限公司",\N,"按日计息，按月付息，到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
