"166203","2015-06-09","2015-09-08",\N,"抵押-汽车-别克【聊城分站】项目编号：XM2015060310686","50000","正在还款","抵押物信息
    
      
	品牌：别克　车牌号：鲁PXXXXX 　　

	公里数：58356  购买日期：2011年10月12日 　　

	购买价格：185000元　年审检验合格至：2015年10月 　　

	聊城市二手车出售价：80000元   借款金额：5万","91天","18	   ",\N,\N,\N,\N,"按月付息,到期还本",\N,"男",\N,\N,"未婚",\N,"聊城市","社保：有连续社保记录","单位：个体",\N,\N,\N
"166204","2015-06-07","2015-09-06",\N,"抵押-汽车-宝马BMWX6 (二期)【北京分站】项目编号：XM2015060110682","500000","正在还款","抵押物信息
    
      
	   品牌：宝马BMWX6 4.4T混合动力　　车牌号：京QXXXX
	　　公里数：19650　　购买日期：2013年04月01日
	　　购买价格：2409621元　　年审检验合格至：2016年1月
	　　评估价格：130万　　借款金额：100万，分2期上线融资","91天","18	   ",\N,\N,\N,\N,"按月付息,到期还本",\N,"女",\N,\N,"已婚",\N,"北京西城区",\N,\N,\N,\N,\N
"166205","2015-06-07","2015-09-06",\N,"抵押-汽车-宝马BMWX6 (一期)【北京分站】项目编号：XM2015060110681","500000","正在还款","抵押物信息
    
      
	   品牌：宝马BMWX6 4.4T混合动力　　车牌号：京QXXXX
	　　公里数：19650　　购买日期：2013年04月01日
	　　购买价格：2409621元　　年审检验合格至：2017年4月
	　　评估价格：130万　　借款金额：100万，分2期上线融资
      
	
	 ","91天","18	   ",\N,\N,\N,\N,"按月付息,到期还本",\N,"女",\N,\N,"已婚",\N,"北京西城区",\N,\N,\N,\N,\N
"166206","2015-06-05","2015-09-04",\N,"抵押-房产-明珠小区【安阳分站】项目编号：XM2015060310687","260000","正在还款","抵押物信息
    
      
	评估金额：36.8 万元

	小区名称：明珠小区　面积：132.76平

	产权性质：商品房　装修：普通装修 　　

	评估单位：河南易建企业管理咨询有限公司　

	借款金额：26万","91天","18	   ",\N,\N,\N,\N,"按月付息,到期还本",\N,"女",\N,\N,"已婚",\N,"林州","年300000","是否有其他房产：是",\N,\N,\N
"166207","2015-06-02","2015-09-01",\N,"质押-汽车-奥迪【安阳分站】项目编号：XM2015060210684","120000","正在还款","抵押物信息
    
      
	品牌：奥迪     车牌号：豫EXXXXX 　　

	公里数：40000    购买日期：2010年5月　　

	购买价格：30.48万元    年审检验合格至：2016年5月 　　

	评估价格：18万　  借款金额：12万","91天","18	   ",\N,\N,\N,\N,"按月付息,到期还本",\N,"男",\N,\N,"已婚",\N,"林州市","社保：有连续社保记录","单位：建设公司",\N,\N,\N
"166208","2015-06-01","2015-08-28",\N,"抵押-房产-金泉家园（二期）【北京分站】项目编号：XM2015052910677","800000","正在还款","抵押物信息
    
      
	市值：450万 小区名称： 金泉家园　面积：98.43㎡　户型：2室1厅1卫　
	    朝向：东南　楼层：第19层（共30层）登记日期：2011年　
	    产权性质：商品房　装修：豪华装修　评估金额：3231949.05元
	    借款金额：240万，分3期上线融资","88天","18	   ",\N,\N,\N,\N,"按月付息,到期还本",\N,"男",\N,\N,"未婚",\N,"常住地：北京",\N,\N,\N,\N,\N
"166209","2015-05-31","2015-08-30",\N,"抵押-房产-金泉家园（一期）【北京分站】项目编号：XM2015052810676","800000","正在还款","抵押物信息
    
      
	市值：450万 小区名称： 金泉家园　面积：98.43㎡　户型：2室1厅1卫　
	    朝向：东南　楼层：第19层（共30层）登记日期：2011年　
	    产权性质：商品房　装修：豪华装修　评估金额：3231949.05元
	    借款金额：240万，分3期上线融资","91天","18	   ",\N,\N,\N,\N,"按月付息,到期还本",\N,"男",\N,\N,"未婚",\N,"常住地：北京",\N,\N,\N,\N,\N
"166210","2015-05-30","2015-08-29",\N,"抵押-房产-慈馨庭【宜昌分站】 项目编号：XM2015052910679","850000","正在还款","抵押物信息
    
      
	评估金额：1228250元

	小区名称：慈馨庭　面积：144.5㎡　 　　

	产权性质：商品房　装修：中等装修 　　

	评估单位：乐居房地产中介服务有限公司

	借款金额：85万","91天","18	   ",\N,\N,\N,\N,"按月付息,到期还本",\N,"男",\N,\N,"已婚",\N,"户籍地：宜昌",\N,\N,\N,\N,\N
"166211","2015-05-29","2015-08-28",\N,"抵押-房产-叠翠园【济宁分站】项目编号：XM2015052810675","150000","正在还款","抵押物信息
    
      
	   市值：255790元
	　　小区名称：叠翠园　面积：80.49平　
	　　登记日期：2014年　产权性质：商品房　装修：普通装修　
	　　评估单位：济宁龙腾房地产评估咨询有限公司（银行指定）　
	       评估金额：209274元  借款金额：15万
	 ","91天","16	   ",\N,\N,\N,\N,"按月付息,到期还本",\N,"男",\N,\N,"未婚",\N,"户籍地：济宁市",\N,\N,\N,\N,\N
"166212","2015-05-29","2015-08-28",\N,"抵押-汽车-东风【滕州分站】项目编号：XM2015052810674","2.50000","正在还款","抵押物信息
    
      
	品牌：东风　车牌号：鲁DXXXXX 　　

	公里数：109561  购买日期：2012年04月24日 　　

	购买价格：61000元　年审检验合格至：2016年4月 　　

	滕州二手车出售价：36000元  借款金额：2.5万","91天","18	   ",\N,\N,\N,\N,"按月付息,到期还本",\N,"男",\N,\N,"未婚",\N,"滕州","社保：有连续社保记录","单位：个体",\N,\N,\N
"166213","2015-05-28","2015-08-27",\N,"抵押-房产-美林花园【北京分站】（一期）项目编号：XM2015052710671","1000000","正在还款","抵押物信息
    
      
	评估金额：7765530.43元 　　

	小区名称： 美林花园　面积：201.19㎡　

	登记日期：2013年　产权性质：公寓　装修：豪华装修　

	借款金额：500万，分5期上线融资
      
	             ","91天","18	   ",\N,\N,\N,\N,"按月付息,到期还本",\N,"男",\N,\N,"未婚",\N,"常住地：北京","200000-250000","是否有其他房产：是",\N,\N,\N
"166214","2015-05-28","2015-08-27",\N,"抵押-汽车-奥迪【济宁分站】项目编号：XM2015052810673","160000","正在还款","抵押物信息
    
      
	品牌：奥迪      车牌号：鲁HXXXXX　

	公里数：6万　　购买日期：2013年6月 　　

	购买价格：43.8万元　　年审检验合格至：2015年6月 　　

	评估价：25万-27万　   借款金额：16万","91天","18	   ",\N,\N,\N,\N,"按月付息,到期还本",\N,"男",\N,\N,"已婚",\N,"济宁市","社保：有连续社保记录","单位：个体",\N,\N,\N
"166215","2015-05-27","2015-08-26",\N,"质押-汽车-英菲尼迪FX35【济宁分站】项目编号：XM2015052210661","250000","正在还款","抵押物信息
    
      
	品牌：英菲尼迪FX35　车牌号：鲁HXXXXX 　　

	公里数：85910   购买日期：2011年2月 　　

	购买价格：71万元　年审检验合格至：2017年2月 　　

	评估价格：32万　借款金额：25万","91天","18	   ",\N,\N,\N,\N,"按月付息,到期还本",\N,"男",\N,\N,"已婚",\N,"济宁市","社保：有连续社保记录","单位：个体",\N,\N,\N
"166216","2015-05-26","2015-08-25",\N,"质押-汽车-别克【济宁分站】项目编号：XM2015052610669","6.50000","正在还款","抵押物信息
    
      
	品牌：别克　车牌号：鲁AXXXXX   　　

	公里数：130000公里  购买日期：2015年5月 　　

	购买价格：109000元　年审检验合格至：2015年10月 　　

	评估价格：9.5万　借款金额：6.5万

	此车辆刚办理完过户手续，只能显示临时号牌","91天","18	   ",\N,\N,\N,\N,"按月付息,到期还本",\N,"男",\N,\N,"未婚",\N,"济宁市","社保：有连续社保记录","单位：个体",\N,\N,\N
"166217","2015-05-25","2015-08-25",\N,"抵押-汽车-大众【济宁分站】项目编号：XM2015052510668","60000","正在还款","抵押物信息
    
      
	品牌：大众       车牌号：鲁HXXXXX 　　

	公里数：30000公里　　购买日期：2013年5月 　　

	购买价格：12.7万元　　年审检验合格至：2017年5月 　　

	济宁市二手车出售价：8.5万-9万　 借款金额：6万","92天","18	   ",\N,\N,\N,\N,"按月付息,到期还本",\N,"女",\N,\N,"已婚",\N,"济宁市","社保：有连续社保记录","单位：个体",\N,\N,\N
"166218","2015-05-25","2015-08-22",\N,"质押-汽车-东风日产【滕州分站】项目编号：XM2015052210660","100000","正在还款","抵押物信息
    
      
	品牌：东风日产　车牌号：鲁DXXXXX 　　

	公里数：31093  购买日期：2011年07月19日 　　

	购买价格：238800元　年审检验合格至：2015年7月 　　

	评估价格：13万　借款金额：10万","89天","18	   ",\N,\N,\N,\N,"按月付息,到期还本",\N,"男",\N,\N,"已婚",\N,"滕州","社保：有连续社保记录","单位：个体",\N,\N,\N
"166219","2015-05-23","2015-08-21",\N,"好易投-上海房产-宁馨家园【尚诺集团&安家信诺】(二期)项目编号：XM2015052210663","600000","正在还款","抵押物信息
    
      
	小区名称：宁馨家园　面积：126.12㎡ 　

	产权性质：商品房　装修：普通装修　

	评估金额：386万元   借款金额：260万元","90天","15	   ",\N,\N,\N,\N,"按月付息,到期还本",\N,"女",\N,\N,"已婚",\N,"户籍地：上海","年300万以上","是否有其他房产：是",\N,\N,\N
"166220","2015-05-22","2015-08-21",\N,"抵押-汽车-现代【济宁分站】项目编号：XM2015052210667","50000","正在还款","抵押物信息
    
      
	品牌：现代     车牌号：鲁HXXXXX 　　

	公里数：153840　　购买日期：2011年3月 　　

	购买价格：15.6万元　　年审检验合格至：2017年3月 　　

	济宁市二手车出售价：8.5万　  借款金额：5万","91天","18	   ",\N,\N,\N,\N,"按月付息,到期还本",\N,"男",\N,\N,"已婚",\N,"济宁市任城","社保：有连续社保记录","单位：清洗店",\N,\N,\N
"166221","2015-05-22","2015-08-21",\N,"好易投-上海房产-宁馨家园【尚诺集团&安家信诺】(一期)项目编号：XM2015052210662","800000","正在还款","抵押物信息
    
      
	小区名称：宁馨家园　面积：126.12㎡ 　

	产权性质：商品房　装修：普通装修　

	评估金额：386万元   借款金额：260万元","91天","15	   ",\N,\N,\N,\N,"按月付息,到期还本",\N,"女",\N,\N,"已婚",\N,"户籍地：上海","年300万以上","是否有其他房产：是",\N,\N,\N
"166222","2015-05-20","2015-08-19",\N,"抵押-汽车-宝来【济宁分站】项目编号：XM2015052010655","40000","正在还款","抵押物信息
    
      
	品牌：宝来   车牌号：鲁HXXXXX 　　

	公里数：92000  　购买日期：2010年1月 　　

	购买价格：12.3万元　　年审检验合格至：2016年1月 　　

	济宁市二手车出售价：6.3万　 借款金额：4万","91天","18	   ",\N,\N,\N,\N,"按月付息,到期还本",\N,"男",\N,\N,"已婚",\N,"济宁","社保：有连续社保记录","单位：个体",\N,\N,\N
"166223","2015-06-27","2015-07-27",\N,"质押-汽车-本田【安阳分站】项目编号：XM2015062510721","30000",\N,"抵押物信息
    
      
	品牌：本田    车牌号：豫EXXXXX　　

	公里数：18 万公里　 购买日期：2011 年1 月31 日 　　

	购买价格：27.2 万元      年审检验合格至：2015年7月 　　

	评估价格：6 万　 借款金额：3万","30天","16	   ",\N,\N,\N,\N,"按月付息,到期还本",\N,\N,\N,\N,\N,\N,\N,\N,"常驻地：河南省安阳市",\N,\N,\N
"166224","2015-06-19","2015-08-03",\N,"好易投-北京房产-昌平区金南路(二期)【尚诺集团&安家信诺】项目编号：XM2015061610706","670000",\N,"抵押物信息
    
      
	小区名称：金南路7号院　面积：200.27平　

	登记日期：2011年　产权性质：商品房　装修：普通装修　　

	评估金额：380万  借款金额：230万 融资金额：127万","45天","17	   ",\N,\N,\N,\N,"按月付息,到期还本",\N,"男",\N,\N,"已婚",\N,"户籍地：内蒙古巴彦卓尔","月30万","是否有其他房产：是",\N,\N,\N
"166225","2015-06-19","2015-07-18",\N,"质押-汽车-丰田轿车【邯郸分站】项目编号：XM2015061810711","90000",\N,"抵押物信息
    
      
	品牌：丰田GTM7240GB　车牌号：冀DXXXXX

	公里数：107474km  购买日期：2011年5月31日

	购买价格：192000元　年审检验合格至：2017年9月

	评估价格：14万　借款金额：9万","29天","18	   ",\N,\N,\N,\N,"按月付息,到期还本",\N,"男",\N,\N,"已婚",\N,"邯郸市","8000-12000","单位：私企",\N,\N,\N
"166226","2015-06-18","2015-08-17",\N,"抵押-汽车-一汽奔腾【安阳分站】项目编号：XM2015061810710","40000",\N,"抵押物信息
    
      
	品牌：一汽奔腾  车牌号：豫EXXXXX

	公里数：8500　　购买日期：2014 年 9月 10 日

	购买价格：12.5  万元　　年审检验合格至：2015 年 9月

	安阳二手车出售价：11 万　   借款金额：4 万","60天","18	   ",\N,\N,\N,\N,"按月付息,到期还本",\N,"男",\N,\N,"已婚",\N,"安阳市","社保：有连续社保记录","双汇肉店",\N,\N,\N
"166227","2015-06-17","2015-07-16",\N,"质押-汽车-大众帕萨特【邯郸分站】项目编号：XM2015061610707","110000",\N,"抵押物信息
    
      
	品牌：大众帕萨特　车牌号：冀DXXXXX

	公里数：75205 购买日期：2011年8月19日

	购买价格：218800元　年审检验合格至：2015年9月

	评估价格：16万　借款金额：11万","29天","16	   ",\N,\N,\N,\N,"按月付息,到期还本",\N,"男",\N,\N,"已婚",\N,"河北省邯郸市","8000-12000","单位：私企",\N,\N,\N
"166228","2015-06-16","2015-08-03",\N,"好易投-北京房产-昌平区金南路(一期)【尚诺集团&安家信诺】项目编号：XM2015061610705","600000",\N,"抵押物信息
    
      
	小区名称：金南路7号院　面积：200.27平　

	登记日期：2011年　产权性质：商品房　装修：普通装修　　

	评估金额：380万  借款金额：230万 融资金额：127万","48天","17	   ",\N,\N,\N,\N,"按月付息,到期还本",\N,"男",\N,\N,"已婚",\N,"户籍地：四川雅安","月30万","是否有其他房产：是",\N,\N,\N
"166229","2015-06-13","2015-08-12",\N,"质押-汽车-奥迪【邯郸分站】项目编号：XM2015061210698","180000",\N,"抵押物信息
    
      
	品牌：奥迪　车牌号：冀EXXXXX

	公里数：3100  购买日期：2013年10月13日

	购买价格：456768元　年审检验合格至：2015年10月

	评估价格：25万　借款金额：18万","60天","17	   ",\N,\N,\N,\N,"按月付息,到期还本",\N,"男",\N,\N,"已婚",\N,"河北省邯郸市","10000-120000","单位：邯郸市永盈物资有限公司",\N,\N,\N
"166230","2015-06-09","2015-07-04",\N,"抵押-汽车-法拉利【北京分站】（四期）项目编号：XM2015060410691","500000",\N,"抵押物信息
    
      
	品牌：法拉利　　车牌号：京QXXXXX 　　

	公里数：21000　　购买日期：2012年11月9日 　　

	购买价格：5000100元　　年审检验合格至：2016年11月 　　

	北京二手车出售价：330万　　借款金额：200万","25天","18	   ",\N,\N,\N,\N,"按月付息,到期还本",\N,"男",\N,\N,"已婚",\N,"北京朝阳区","社保：有连续社保记录","单位：私营",\N,\N,\N
"166231","2015-06-08","2015-07-04",\N,"抵押-汽车-法拉利【北京分站】（三期）项目编号：XM2015060410690","500000",\N,"抵押物信息
    
      
	品牌：法拉利　　车牌号：京QXXXXX 　　

	公里数：21000　　购买日期：2012年11月9日 　　

	购买价格：5000100元　　年审检验合格至：2016年11月 　　

	北京二手车出售价：330万　　借款金额：200万","26天","18	   ",\N,\N,\N,\N,"按月付息,到期还本",\N,"男",\N,\N,"已婚",\N,"北京朝阳区","社保：有连续社保记录","单位：私营",\N,\N,\N
"166232","2015-06-06","2015-07-04",\N,"抵押-汽车-法拉利【北京分站】（二期）项目编号：XM2015060410689","500000",\N,"抵押物信息
    
      
	品牌：法拉利　　车牌号：京QXXXXX 　　

	公里数：21000　　购买日期：2012年11月9日 　　

	购买价格：5000100元　　年审检验合格至：2016年11月 　　

	北京二手车出售价：330万　　借款金额：200万","28天","18	   ",\N,\N,\N,\N,"按月付息,到期还本",\N,"男",\N,\N,"已婚",\N,"北京朝阳区","社保：有连续社保记录","单位：私营",\N,\N,\N
"166233","2015-06-04","2015-07-04",\N,"抵押-汽车-法拉利【北京分站】（一期）项目编号：XM2015060410688","500000",\N,"抵押物信息
    
      
	品牌：法拉利　　车牌号：京QXXXXX 　　

	公里数：21000　　购买日期：2012年11月9日 　　

	购买价格：5000100元　年审检验合格至：2016年11月 　　

	北京二手车出售价：330万　　借款金额：200万，分四期","30天","18	   ",\N,\N,\N,\N,"按月付息,到期还本",\N,"男",\N,\N,"已婚",\N,"北京朝阳区","社保：有连续社保记录","单位：私营",\N,\N,\N
"166234","2015-06-02","2015-07-01",\N,"质押-汽车-帕萨特【滕州分站】项目编号：XM2015060210685","5.50000",\N,"抵押物信息
    
      
	品牌：帕萨特　车牌号：鲁DXXXXX 　　

	公里数：107696   购买日期：2010年12月23日 　　

	购买价格：159800元　年审检验合格至：2016年12月 　　

	滕州二手车出售价：80000元   借款金额：5.5万","29天","16	   ",\N,\N,\N,\N,"按月付息,到期还本",\N,"男",\N,\N,"已婚",\N,"滕州","社保：有连续社保记录","单位：个体",\N,\N,\N
"166235","2015-06-02","2015-08-01",\N,"质押-汽车-奥迪【滕州分站】项目编号：XM2015060110683","500000",\N,"抵押物信息
    
      
	品牌：奥迪　车牌号：鲁DXXXXX 　　

	公里数：45428    购买日期：2013年3月4日 　

	购买价格：1620000元　年审检验合格至：2017年3月 　　

	滕州二手车出售价：750000元   借款金额：50万","60天","16	   ",\N,\N,\N,\N,"按月付息,到期还本",\N,"男",\N,\N,"已婚",\N,"滕州","社保：有连续社保记录","单位：个体",\N,\N,\N
"166236","2015-05-30","2015-07-29",\N,"抵押-汽车-长安【济宁分站】项目编号：XM2015052910680","30000",\N,"抵押物信息
    
      
	品牌：长安     车牌号：鲁HXXXXX 　　

	公里数：6700公里　　购买日期：2015年3月 　　

	购买价格：7.4万元　　年审检验合格至：2017年3月 　　

	济宁市二手车出售价：6.5万　   借款金额：3万","60天","16	   ",\N,\N,\N,\N,"按月付息,到期还本",\N,"男",\N,\N,"未婚",\N,"济宁市","社保：有连续社保记录","单位：个体",\N,\N,\N
"166237","2015-05-28","2015-06-27",\N,"质押-汽车-起亚【滕州分站】项目编号：XM2015052810672","60000",\N,"抵押物信息
    
      
	品牌：起亚　车牌号：鲁DXXXXX 　　

	公里数：77180   购买日期：2011年11月25日 　　

	购买价格：133000元　 年审检验合格至：2015年11月 　　

	滕州二手车出售价：80000元   借款金额：6万","30天","18	   ",\N,\N,\N,\N,"按月付息,到期还本",\N,"女",\N,\N,"未婚",\N,"滕州","社保：有连续社保记录","单位：个体",\N,\N,\N
"166238","2015-05-27","2015-07-26",\N,"抵押-房产-北京人家【北京分站】项目编号：XM2015052710670","500000",\N,"抵押物信息
    
      
	评估金额：205万元

	小区名称：北京人家  面积：102.41㎡　

	产权性质：商品房　装修：一般装修

	借款金额：50万","60天","16	   ",\N,\N,\N,\N,"按月付息,到期还本",\N,"男",\N,\N,"已婚",\N,"北京","15000-20000","是否有其他房产：是",\N,\N,\N
"166239","2015-05-22","2015-07-21",\N,"质押-汽车-东风【济宁分站】项目编号：XM2015052210659","30000",\N,"抵押物信息
    
      
	品牌：东风　车牌号：鲁HXXXXX 　　

	公里数：54502  购买日期：2013年7月26日 　　

	购买价格：61600元　年审检验合格至：2015年7月 　　

	评估价格：4万　借款金额：3万","60天","18	   ",\N,\N,\N,\N,"按月付息,到期还本",\N,"男",\N,\N,"已婚",\N,"济宁市金乡","社保：有连续社保记录","单位：个体",\N,\N,\N
"166240","2015-05-22","2015-07-16",\N,"抵押-汽车-东风日产【济宁分站】项目编号：XM2015052210658","30000",\N,"抵押物信息
    
      
	品牌：东风日产    车牌号：鲁HXXXX 　　

	公里数：120000　　购买日期：2009年7月 　

	购买价格：15万元　 年审检验合格至：2015年7月 　　

	济宁市二手车出售价：6万-6.5万　 借款金额：3万","55天","18	   ",\N,\N,\N,\N,"按月付息,到期还本",\N,"女",\N,\N,"已婚",\N,"济宁市","社保：有连续社保记录","单位：个体",\N,\N,\N
"166241","2015-05-21","2015-08-14",\N,"抵押-汽车-飞碟【聊城分站】项目编号：XM2015052110657","20000",\N,"抵押物信息
    
      
	品牌：飞碟　车牌号：鲁PXXXXX   　　

	公里数：58973  购买日期：2013年01月28日 　　

	购买价格：89000元　年审检验合格至：2017年1月 　　

	滕州二手车出售价：50000元  借款金额：2万","85天","18	   ",\N,\N,\N,\N,"按月付息,到期还本",\N,"男",\N,\N,"未婚",\N,"聊城市","社保：有连续社保记录","单位：个体",\N,\N,\N
"166242","2015-05-20","2015-07-19",\N,"抵押-汽车-东风日产【济宁分站】项目编号：XM2015052010656","50000",\N,"抵押物信息
    
      
	品牌：东风日产     车牌号：鲁XXXXX 　　

	公里数：90000　　购买日期：2013年4月 　　

	购买价格：12.8万元　　年审检验合格至：2017年4月 　　

	济宁市二手车出售价：7.5万　   借款金额：5万","60天","18	   ",\N,\N,\N,\N,"按月付息,到期还本",\N,"男",\N,\N,"已婚",\N,"济宁市","社保：有连续社保记录","单位：个体",\N,\N,\N
"166243","2015-05-19","2015-08-16",\N,"抵押-汽车-福克斯【滕州分站】项目编号：XM2015051810654","50000",\N,"抵押物信息
    
      
	品牌：福克斯　车牌号：鲁DXXXXX 　　

	公里数：40218  购买日期：2012年05月07日 　　

	购买价格：113900元　年审检验合格至：2016年05月 　　

	滕州二手车出售价：70000元  借款金额：5万","89天","18	   ",\N,\N,\N,\N,"按月付息,到期还本",\N,"女",\N,\N,"未婚",\N,"滕州","社保：有连续社保记录","单位：个体",\N,\N,\N
"166244","2015-05-18","2015-08-13",\N,"抵押-汽车-别克【宜昌分站】项目编号：XM2015051410639","80000",\N,"抵押物信息
    
      
	品牌：别克　车牌号：鄂EXXXXX 　　

	公里数：97874    购买日期：2012年10月31日 　　

	购买价格：270000元　年审检验合格至：2016年12月 　　

	评估价格：13万　借款金额：8万","87天","18	   ",\N,\N,\N,\N,"按月付息,到期还本",\N,"男",\N,\N,"已婚",\N,"枝江市","4000-5000","单位：个体",\N,\N,\N
"166245","2015-05-18","2015-07-17",\N,"抵押-汽车-宝马【北京分站】项目编号：XM2015051510650","320000",\N,"抵押物信息
    
      
	   品牌：宝马　　车牌号：京QXXXXX
	　　公里数：24950　　购买日期：2013年5月31日
	　　购买价格：481256元　　年审检验合格至：2017年5月
	　　北京二手车出售价：37万　　借款金额：32万","60天","18	   ",\N,\N,\N,\N,"按月付息,到期还本",\N,"男",\N,\N,"已婚",\N,"北京朝阳区",\N,\N,\N,\N,\N
"166246","2015-05-17","2015-07-16",\N,"抵押-汽车-丰田【北京分站】项目编号：XM2015051510652","120000",\N,"抵押物信息
    
      
	   品牌：丰田　车牌号：京QXXXXX
	　　公里数：29300　购买日期：2013年1月23日
	　　购买价格：204800元　年审检验合格至：2017年1月
	　　北京二手车出售价：16万　借款金额：12万","60天","18	   ",\N,\N,\N,\N,"按月付息,到期还本",\N,"女",\N,\N,"已婚",\N,"北京朝阳区",\N,\N,\N,\N,\N
"166247","2015-05-17","2015-07-16",\N,"抵押-汽车-奥迪【北京分站】项目编号：XM2015051510651","170000",\N,"抵押物信息
    
      
	品牌：奥迪　　车牌号：京NXXXXX 　　

	公里数：115980　　购买日期：2011年11月8日 　　

	购买价格：370400元　　年审检验合格至：2015年11月 　

	评估价格：20万     借款金额：17万","60天","18	   ",\N,\N,\N,\N,"按月付息,到期还本",\N,"男",\N,\N,"已婚",\N,"北京朝阳区","社保：有连续社保记录","单位：民企",\N,\N,\N
"166248","2015-05-16","2015-07-15",\N,"抵押-汽车-酷威【北京分站】项目编号：XM2015051410642","150000",\N,"抵押物信息
    
      
	品牌：酷威　车牌号：京QXXXXX 　　

	公里数：39010　购买日期：2013年5月11日 　　

	购买价格：289900元　年审检验合格至：2017年5月 　　

	评估价格：18万      借款金额：15万","60天","18	   ",\N,\N,\N,\N,"按月付息,到期还本",\N,"男",\N,\N,"已婚",\N,"北京朝阳区","社保：有连续社保记录","单位：民企",\N,\N,\N
"166249","2015-05-16","2015-07-15",\N,"抵押-汽车-奥迪【北京分站】项目编号：XM2015051410640","130000",\N,"抵押物信息
    
      
	品牌：奥迪    车牌号：京NXXXX
	    公里数：48790　 购买日期：2010年11月224日
	    购买价格：320900元　 年审检验合格至：2016年11月
	    北京二手车出售价：17万　 借款金额：13万","60天","18	   ",\N,\N,\N,\N,"按月付息,到期还本",\N,"男",\N,\N,"已婚",\N,"北京西城",\N,\N,\N,\N,\N
"166250","2015-05-15","2015-08-15",\N,"质押-汽车-吉普【安阳分站】项目编号：XM2015051510653","250000",\N,"抵押物信息
    
      
	品牌：吉普   车牌号：豫EXXXXX 　　

	公里数：50000　购买日期:2011年1月10日 　　

	购买价格: 48.6万元   年审检验合格至：2017年1月　　

	评估价格：32.8万　借款金额：25万","92天","18	   ",\N,\N,\N,\N,"按月付息,到期还本",\N,"男",\N,\N,"未婚",\N,"安阳市","社保：有连续社保记录","单位：检察院",\N,\N,\N
"166251","2015-05-15","2015-08-05",\N,"质押-汽车-东风标致【宜昌分站】项目编号：XM2015051410648","50000",\N,"抵押物信息
    
      
	   品牌：标致　车牌号：鄂EXXXXX
	　　公里数：12290    购买日期：2014年5月15日
	　　购买价格：95900元　年审检验合格至：2016年5月
	　　评估价格：7.8万　借款金额：5万","82天","18	   ",\N,\N,\N,\N,"按月付息,到期还本",\N,"男",\N,\N,"已婚",\N,"宜昌市",\N,\N,\N,\N,\N
"166252","2015-05-15","2015-08-15",\N,"质押-汽车-欧宝【济宁分站】项目编号：XM2015051410647","100000",\N,"抵押物信息
    
      
	品牌：欧宝　车牌号：鲁HXXXXX

	公里数：47860   购买日期：2009年12月 　

	购买价格：37.2万元　年审检验合格至：2015年12月

	评估价格：14.5万　借款金额：10万","92天","18	   ",\N,\N,\N,\N,"按月付息,到期还本",\N,"女",\N,\N,"已婚",\N,"济宁市","社保：有连续社保记录","单位：个体",\N,\N,\N
"166253","2015-05-15","2015-08-14",\N,"抵押-汽车-奥迪【济宁分站】项目编号：XM2015051410649","180000",\N,"抵押物信息
    
      
	 品牌：奥迪   车牌号：鲁HXXXXX 　　

	公里数：44000　购买日期：2014年11月 　　

	购买价格：43万元　年审检验合格至：2016年11月 　　

	济宁市二手车出售价：32-35万　 借款金额：18万","91天","18	   ",\N,\N,\N,\N,"按月付息,到期还本",\N,"男",\N,\N,"已婚",\N,"济宁市","社保：有连续社保记录","单位：个体",\N,\N,\N
"166254","2015-05-15","2015-07-14",\N,"抵押-房产-御景花园【济宁分站】 项目编号：XM2015051310636","200000",\N,"抵押物信息
    
      
	市值：430000元

	小区名称：御景花园　面积：124.87㎡ 　　

	登记日期：2006年　产权性质：商品房　装修：普通装修 　　

	评估单位：济宁龙腾房地产评估咨询有限公司（银行指定）　

	评估金额：397380元   借款金额：20万","60天","18	   ",\N,\N,\N,\N,"按月付息,到期还本",\N,"男",\N,\N,"已婚",\N,"户籍地：金乡县","年30-50万以上","是否有其他房产：是",\N,\N,\N
"166255","2015-05-14","2015-08-14",\N,"质押-汽车-大众【安阳分站】项目编号：XM2015051410638","100000",\N,"抵押物信息
    
      
	品牌：大众  车牌号：豫EXXXXX 　　

	公里数：26000   购买日期：2014年9月22日 　

	购买价格：168800元  年审检验合格至：2017年3月 　　

	评估价格：14万元　 借款金额：10万元","92天","18	   ",\N,\N,\N,\N,"按月付息,到期还本",\N,"女",\N,\N,"未婚",\N,"安阳市","社保","单位：中医药学校",\N,\N,\N
"166256","2015-05-14","2015-08-14",\N,"质押-汽车-别克【安阳分站】项目编号：XM2015051410637","80000",\N,"抵押物信息
    
      
	   品牌：别克     车牌号：豫EXXXXX
	　　公里数：12580　　购买日期：2013年7月1日
	　　购买价格：135000元　　年审检验合格至：2015年7月
	　　安阳二手车出售价：9.8万　  借款金额：8万
      
	
	 ","92天","18	   ",\N,\N,\N,\N,"按月付息,到期还本",\N,"男",\N,\N,"已婚",\N,"安阳市",\N,\N,\N,\N,\N
"166257","2015-05-13","2015-07-12",\N,"质押-汽车-红旗【滕州分站】项目编号：XM2015051310635","2.50000",\N,"抵押物信息
    
      
	品牌：红旗　车牌号：鲁DXXXXX 　　

	公里数：165288 购买日期：2008年2月 　　

	购买价格：138000元　年审检验合格至：2016年2月 　　

	评估价格：3.5万　借款金额：2.5万","60天","18	   ",\N,\N,\N,\N,"按月付息,到期还本",\N,"男",\N,\N,"未婚",\N,"滕州","社保：有连续社保记录","单位：个体",\N,\N,\N
