"18125",\N,\N,\N,"短期资金周转借款5万元_4_20141214B","50000","已还完",\N,"3个月","18.00",\N,"二、借款用途：",\N,"2014-12-19 09:55:13","到期还本按月付息",\N,"男","37岁",\N,\N,\N,\N,\N,\N,\N,"按比例5.70%",\N
"18126",\N,\N,\N,"资金周转借款5万元_4_20141120A","50000","已还完",\N,"1个月","18.00",\N,\N,\N,"2014-11-23 09:55:03","到期还本按月付息",\N,"男","岁",\N,\N,\N,\N,\N,\N,\N,"按比例1.40%",\N
"18127",\N,\N,\N,"企业周转续借10万_2_20141029","100000","已还完",\N,"1个月","18.00",\N,\N,\N,"2014-10-29 10:31:45","到期还本按月付息",\N,"男","1岁",\N,\N,\N,\N,\N,\N,\N,"按比例1.50%",\N
"18128",\N,\N,\N,"个人抵押借款4万元_20150214A","40000","已还完",\N,"1个月","18.00",\N,\N,\N,"2015-02-14 09:55:07","到期还本按月付息",\N,"男","39岁",\N,\N,\N,\N,\N,\N,\N,"按比例1.40%",\N
"18129",\N,\N,\N,"（约）个人抵押借款5万元—20150127A","50000","还款中",\N,"3个月","18.00",\N,\N,\N,"2015-01-27 10:02:45","到期还本按月付息",\N,"男","33岁",\N,\N,\N,\N,\N,\N,\N,"按比例5.70%",\N
"18130",\N,\N,\N,"个人资金周转借款5万元_3_20141203A","50000","已还完",\N,"1个月","18.00",\N,"二、借款用途：",\N,"2014-12-05 09:54:56","到期还本按月付息",\N,"男","27岁",\N,\N,\N,\N,\N,\N,\N,"按比例1.40%",\N
"18131",\N,\N,\N,"企业资金周转借款10万元_2_20141208A","100000","已还完",\N,"1个月","18.00",\N,"借款人，男，户籍地址为浙江省宁波市宁海县",\N,"2014-12-08 10:14:54","按月分期",\N,"男","22岁",\N,\N,\N,\N,\N,\N,\N,"按比例1.40%",\N
"18132",\N,\N,\N,"短期资金周转借款5万元-1","50000","已还完",\N,"1个月","18.00",\N,\N,\N,"2014-10-15 10:30:20","按月分期",\N,"男","岁",\N,\N,\N,\N,\N,\N,\N,"按比例1.50%",\N
"18133",\N,\N,\N,"资金周转借款5万元__4_20141226A","50000","已还完",\N,"1个月","18.00",\N,"个人资金周转。",\N,"2014-12-30 10:15:09","到期还本按月付息",\N,"男","33岁",\N,\N,\N,\N,\N,\N,\N,"按比例1.40%",\N
"18134",\N,\N,\N,"庆祝平台上线-04秒标","88888","已还完",\N,"额满即还","6.60",\N,\N,\N,"2014-10-10 10:00:35","到期还本按月付息",\N,"男","1岁",\N,\N,\N,\N,\N,\N,\N,"没有奖励",\N
"18135",\N,\N,\N,"企业周转续借5万_4_20141030","50000","已还完",\N,"1个月","18.00",\N,"万，经风控现场审核，对车子、厂房、设备评",\N,"2014-10-30 14:46:24","到期还本按月付息",\N,"男","1岁",\N,\N,\N,\N,\N,\N,\N,"按比例1.50%",\N
"18136",\N,\N,\N,"资金周转借款5万元_20141119_03","50000","已还完",\N,"3个月","18.00",\N,"个人资金周转。",\N,"2015-01-05 09:55:12","到期还本按月付息",\N,"男","36岁",\N,\N,\N,\N,\N,\N,\N,"按比例5.70%",\N
"18137",\N,\N,\N,"个人借款资金周转5万元","50000","已还完",\N,"3个月","18.00",\N,\N,\N,"2014-10-20 14:00:01","到期还本按月付息",\N,"男","1岁",\N,\N,\N,\N,\N,\N,\N,"按比例6.00%",\N
"18138",\N,\N,\N,"短期资金周转借款5万元_1_20141214B","50000","已还完",\N,"3个月","18.00",\N,"借款人，男，户籍地址为浙江省宁波市宁海县",\N,"2014-12-16 09:55:59","到期还本按月付息",\N,"男","37岁",\N,\N,\N,\N,\N,\N,\N,"按比例5.70%",\N
"18139",\N,\N,\N,"个人抵押借款3万元_2_20150129A","30000","已还完",\N,"1个月","18.00",\N,\N,\N,"2015-01-30 10:16:41","到期还本按月付息",\N,"男","46岁",\N,\N,\N,\N,\N,\N,\N,"按比例1.40%",\N
"18140",\N,\N,\N,"个人抵押借款5万元_3_20141128A","50000","已还完",\N,"1个月","18.00",\N,\N,\N,"2014-11-30 09:55:00","到期还本按月付息",\N,"男","28岁",\N,\N,\N,\N,\N,\N,\N,"按比例1.40%",\N
"18141",\N,\N,\N,"资金周转借款5万元_5_20141225A","50000","已还完",\N,"3个月","18.00",\N,"个人资金周转。",\N,"2014-12-30 09:55:24","到期还本按月付息",\N,"男","岁",\N,\N,\N,\N,\N,\N,\N,"按比例5.70%",\N
"18142",\N,\N,\N,"资金周转借款5万元_3_20141225A","50000","已还完",\N,"3个月","18.00",\N,"个人资金周转。",\N,"2014-12-27 09:55:51","到期还本按月付息",\N,"男","岁",\N,\N,\N,\N,\N,\N,\N,"按比例5.70%",\N
"18143",\N,\N,\N,"个人抵押借款5万元_20150213A","50000","已还完",\N,"1个月","18.00",\N,\N,\N,"2015-02-13 09:55:11","到期还本按月付息",\N,"女","岁",\N,\N,\N,\N,\N,\N,\N,"按比例1.40%",\N
"18144",\N,\N,\N,"企业周转借款10万元-03","100000","已还完",\N,"1个月","18.00",\N,\N,\N,"2014-10-13 10:30:26","按月分期",\N,"男","1岁",\N,\N,\N,\N,\N,\N,\N,"按比例1.50%",\N
"18145",\N,\N,\N,"个人资金周转借款5万元_4_20150108A","50000","已还完",\N,"1个月","18.00",\N,"二、借款用途：",\N,"2015-01-13 10:14:30","到期还本按月付息",\N,"男","27岁",\N,\N,\N,\N,\N,\N,\N,"按比例1.40%",\N
"18146",\N,\N,\N,"个人抵押借款4万元_6_20150206A","40000","还款中",\N,"3个月","18.00",\N,\N,\N,"2015-02-11 09:55:52","到期还本按月付息",\N,"男","33岁",\N,\N,\N,\N,\N,\N,\N,"按比例5.70%",\N
"18147",\N,\N,\N,"个人抵押借款10万元_1_20141124A","100000","已还完",\N,"1个月","18.00",\N,"个人资金周转。",\N,"2015-02-26 10:14:59","到期还本按月付息",\N,"男","44岁",\N,\N,\N,\N,\N,\N,\N,"按比例1.40%",\N
"18148",\N,\N,\N,"企业资金周转借款5万元_11_20141208A","50000","已还完",\N,"1个月","18.00",\N,\N,\N,"2014-12-18 10:15:43","到期还本按月付息",\N,"男","22岁",\N,\N,\N,\N,\N,\N,\N,"按比例1.40%",\N
"18149",\N,\N,\N,"资金周转借款5万元_5_20141125A","50000","已还完",\N,"3个月","18.00",\N,\N,\N,"2014-11-28 09:56:57","到期还本按月付息",\N,"女","23岁",\N,\N,\N,\N,\N,\N,\N,"按比例5.70%",\N
"18150",\N,\N,\N,"个人抵押借款3万元—20150126A","30000","已还完",\N,"1个月","18.00",\N,\N,\N,"2015-01-26 10:15:05","到期还本按月付息",\N,"男","25岁",\N,\N,\N,\N,\N,\N,\N,"按比例1.40%",\N
"18151",\N,\N,\N,"个人抵押借款6万元__20150124A","60000","已还完",\N,"2个月","18.00",\N,\N,\N,"2015-01-24 09:55:13","到期还本按月付息",\N,"男","39岁",\N,\N,\N,\N,\N,\N,\N,"按比例3.30%",\N
"18152",\N,\N,\N,"庆祝平台上线-05秒标","88888","已还完",\N,"额满即还","6.60",\N,\N,\N,"2014-10-25 10:00:43","到期还本按月付息",\N,"男","1岁",\N,\N,\N,\N,\N,\N,\N,"没有奖励",\N
"18153",\N,\N,\N,"个人抵押借款3万元_2_20141219A","30000","还款中",\N,"3个月","18.00",\N,\N,\N,"2015-01-27 09:55:00","到期还本按月付息",\N,"男","48岁",\N,\N,\N,\N,\N,\N,\N,"按比例5.70%",\N
"18154",\N,\N,\N,"资金周转借款5万元_01_20141113","50000","已还完",\N,"1个月","18.00",\N,\N,\N,"2014-11-13 10:30:21","按月分期",\N,"女","40岁",\N,\N,\N,\N,\N,\N,\N,"按比例1.40%",\N
"18155",\N,\N,\N,"个人抵押借款3万元_2_20150208A","30000","已还完",\N,"1个月","18.00",\N,"个人资金周转。",\N,"2015-02-09 10:15:43","到期还本按月付息",\N,"女","24岁",\N,\N,\N,\N,\N,\N,\N,"按比例1.40%",\N
"18156",\N,\N,\N,"个人资金周转借款5万元_2_20150108","50000","已还完",\N,"3个月","18.00",\N,\N,\N,"2015-01-10 09:55:23","到期还本按月付息",\N,"男","28岁",\N,\N,\N,\N,\N,\N,\N,"按比例5.70%",\N
"18157",\N,\N,\N,"企业资金周转借款5万元_1_20141208A","50000","已还完",\N,"1个月","18.00",\N,"二、借款用途：",\N,"2014-12-08 09:55:50","到期还本按月付息",\N,"男","22岁",\N,\N,\N,\N,\N,\N,\N,"按比例1.40%",\N
"18158",\N,\N,\N,"某模具厂资金周转借款10万元-1","100000","已还完",\N,"1个月","18.00",\N,\N,\N,"2014-10-14 10:31:01","按月分期",\N,"男","1岁",\N,\N,\N,\N,\N,\N,\N,"按比例0.00%",\N
"18159",\N,\N,\N,"个体户短期资金周转10万元-10.24","100000","已还完",\N,"1个月","18.00",\N,\N,\N,"2014-10-24 10:32:10","到期还本按月付息",\N,"男","1岁",\N,\N,\N,\N,\N,\N,\N,"按比例1.50%",\N
"18160",\N,\N,\N,"室内装修借款5万元_20141101","50000","已还完",\N,"1个月","18.00",\N,\N,\N,"2014-11-01 10:32:21","到期还本按月付息",\N,"男","1岁",\N,\N,\N,\N,\N,\N,\N,"按比例1.40%",\N
"18161",\N,\N,\N,"个人抵押借款5万元_1_20150302A","50000","还款中",\N,"2个月","18.00",\N,"个人资金周转。",\N,"2015-03-02 10:35:28","到期还本按月付息",\N,"男","26岁",\N,\N,\N,\N,\N,\N,\N,"按比例3.20%",\N
"18162",\N,\N,\N,"企业资金周转借款10万元_03_20141105","100000","已还完",\N,"1个月","18.00",\N,\N,\N,"2014-11-05 09:55:00","到期还本按月付息",\N,"男","1岁",\N,\N,\N,\N,\N,\N,\N,"按比例1.40%",\N
"18163",\N,\N,\N,"企业资金周转借款5万元_6_20141219A","50000","已还完",\N,"1个月","18.00",\N,"资金周转。",\N,"2014-12-25 10:14:56","到期还本按月付息",\N,"男","48岁",\N,\N,\N,\N,\N,\N,\N,"按比例1.40%",\N
"18164",\N,\N,\N,"企业周转续借10万_5_20141031","100000","已还完",\N,"1个月","18.00",\N,"万，经风控现场审核，对车子、厂房、设备评",\N,"2014-10-31 10:31:01","到期还本按月付息",\N,"男","1岁",\N,\N,\N,\N,\N,\N,\N,"按比例1.50%",\N
"18165",\N,\N,\N,"资金周转借款5万元_1_20141120","50000","已还完",\N,"1个月","18.00",\N,\N,\N,"2014-11-20 09:55:00","到期还本按月付息",\N,"男","岁",\N,\N,\N,\N,\N,\N,\N,"按比例1.40%",\N
"18166",\N,\N,\N,"个人抵押借款3万元_3_20150206A","30000","还款中",\N,"3个月","18.00",\N,\N,\N,"2015-02-08 09:56:07","到期还本按月付息",\N,"男","33岁",\N,\N,\N,\N,\N,\N,\N,"按比例5.70%",\N
"18167",\N,\N,\N,"资金周转借款6万元_20141118","60000","已还完",\N,"1个月","18.00",\N,\N,\N,"2014-11-18 14:00:02","到期还本按月付息",\N,"男","30岁",\N,\N,\N,\N,\N,\N,\N,"按比例1.40%",\N
"18168",\N,\N,\N,"资金周转借款10万元_20141119_01","100000","已还完",\N,"3个月","18.00",\N,\N,\N,"2014-11-19 10:21:35","到期还本按月付息",\N,"男","36岁",\N,\N,\N,\N,\N,\N,\N,"按比例5.70%",\N
"18169",\N,\N,\N,"资金周转借款5万元_6_20141225A","50000","已还完",\N,"3个月","18.00",\N,"个人资金周转。",\N,"2014-12-31 09:55:50","到期还本按月付息",\N,"男","岁",\N,\N,\N,\N,\N,\N,\N,"按比例5.70%",\N
"18170",\N,\N,\N,"个人抵押借款3万元_7_20141219A","30000","还款中",\N,"3个月","18.00",\N,\N,\N,"2015-02-02 09:54:59","到期还本按月付息",\N,"男","48岁",\N,\N,\N,\N,\N,\N,\N,"按比例5.70%",\N
"18171",\N,\N,\N,"资金周转借款5万元_1_20141226A","50000","已还完",\N,"1个月","18.00",\N,"个人资金周转。",\N,"2014-12-26 10:14:52","到期还本按月付息",\N,"男","33岁",\N,\N,\N,\N,\N,\N,\N,"按比例1.40%",\N
"18172",\N,\N,\N,"个人资金周转借款5万元_１_20150108","50000","已还完",\N,"3个月","18.00",\N,\N,\N,"2015-01-09 09:57:30","到期还本按月付息",\N,"男","28岁",\N,\N,\N,\N,\N,\N,\N,"按比例5.70%",\N
"18173",\N,\N,\N,"生意周转借款5万元_1_20141209A","50000","已还完",\N,"3个月","18.00",\N,"借款人，男，户籍地址为浙江省宁波市宁海人",\N,"2014-12-09 13:00:36","到期还本按月付息",\N,"男","29岁",\N,\N,\N,\N,\N,\N,\N,"按比例5.70%",\N
"18174",\N,\N,\N,"资金周转借款5万元_20141119_04","50000","已还完",\N,"3个月","18.00",\N,"个人资金周转。",\N,"2015-01-06 09:55:57","到期还本按月付息",\N,"男","36岁",\N,\N,\N,\N,\N,\N,\N,"按比例5.70%",\N
"18175",\N,\N,\N,"室内装修借款5万元_20141231A","50000","已还完",\N,"1个月","18.00",\N,"房屋装修。",\N,"2014-12-31 10:15:09","按月分期",\N,"女","50岁",\N,\N,\N,\N,\N,\N,\N,"按比例1.40%",\N
"18176",\N,\N,\N,"（约）个人抵押借款5万元_20150210A","50000","已还完",\N,"1个月","18.00",\N,"个人资金周转。",\N,"2015-02-10 10:24:31","到期还本按月付息",\N,"男","27岁",\N,\N,\N,\N,\N,\N,\N,"按比例1.40%",\N
"18177",\N,\N,\N,"资金周转借款5万元_4_20141119A","50000","已还完",\N,"3个月","18.00",\N,\N,\N,"2014-11-23 09:55:26","到期还本按月付息",\N,"男","36岁",\N,\N,\N,\N,\N,\N,\N,"按比例5.70%",\N
"18178",\N,\N,\N,"企业周转借款10万 -10.10","100000","已还完",\N,"1个月","18.00",\N,\N,\N,"2014-10-10 10:31:33","按月分期",\N,"男","1岁",\N,\N,\N,\N,\N,\N,\N,"按比例1.50%",\N
"18179",\N,\N,\N,"（约）经营资金周转借款5万元_20141111","50000","已还完",\N,"1个月","18.00",\N,\N,\N,"2014-11-11 14:31:20","到期还本按月付息",\N,"男","33岁",\N,\N,\N,\N,\N,\N,\N,"按比例1.40%",\N
"18180",\N,\N,\N,"个人抵押借款2万元_3_20150205A","20000","已还完",\N,"1个月","18.00",\N,\N,\N,"2015-02-07 10:15:52","到期还本按月付息",\N,"男","32岁",\N,\N,\N,\N,\N,\N,\N,"按比例1.40%",\N
"18181",\N,\N,\N,"个人抵押借款5万元_3_20150116A","50000","已还完",\N,"2个月","18.00",\N,\N,\N,"2015-01-19 09:55:11","到期还本按月付息",\N,"女","33岁",\N,\N,\N,\N,\N,\N,\N,"按比例3.30%",\N
"18182",\N,\N,\N,"资金周转借款5万元_20141119_05","50000","已还完",\N,"3个月","18.00",\N,"个人资金周转。",\N,"2015-01-07 09:57:02","按月分期",\N,"男","36岁",\N,\N,\N,\N,\N,\N,\N,"按比例5.70%",\N
"18183",\N,\N,\N,"庆祝平台上线-03秒标","88888","已还完",\N,"额满即还","6.60",\N,\N,\N,"2014-09-30 11:00:11","到期还本按月付息",\N,"男","1岁",\N,\N,\N,\N,\N,\N,\N,"没有奖励",\N
"18184",\N,\N,\N,"个体户短期资金周转10万元-10.25","100000","已还完",\N,"1个月","18.00",\N,\N,\N,"2014-10-25 10:33:41","到期还本按月付息",\N,"男","1岁",\N,\N,\N,\N,\N,\N,\N,"按比例1.50%",\N
"18185",\N,\N,\N,"资金周转借款5万元_03_20141115","50000","已还完",\N,"1个月","18.00",\N,\N,\N,"2014-11-15 09:55:00","到期还本按月付息",\N,"女","40岁",\N,\N,\N,\N,\N,\N,\N,"按比例1.40%",\N
"18186",\N,\N,\N,"家电老板资金周转借款10万元","100000","已还完",\N,"1个月","18.00",\N,\N,\N,"2014-10-20 10:30:03","到期还本按月付息",\N,"男","1岁",\N,\N,\N,\N,\N,\N,\N,"按比例1.50%",\N
"18187",\N,\N,\N,"资金周转借款5万元_1_20150114","50000","已还完",\N,"1个月","18.00",\N,\N,\N,"2015-01-14 10:14:34","到期还本按月付息",\N,"男","28岁",\N,\N,\N,\N,\N,\N,\N,"按比例1.40%",\N
"18188",\N,\N,\N,"个人抵押借款6万元_4_20150116A","60000","已还完",\N,"2个月","18.00",\N,\N,\N,"2015-01-20 09:55:07","到期还本按月付息",\N,"女","33岁",\N,\N,\N,\N,\N,\N,\N,"按比例3.30%",\N
"18189",\N,\N,\N,"资金周转短期借款8万元-10.27","80000","已还完",\N,"1个月","18.00",\N,\N,\N,"2014-10-27 10:30:14","到期还本按月付息",\N,"男","1岁",\N,\N,\N,\N,\N,\N,\N,"按比例1.50%",\N
"18190",\N,\N,\N,"庆祝约标成功-天标5万","50000","已还完",\N,"15天","18.00",\N,\N,\N,"2014-10-09 10:44:05","到期全额还款",\N,"男","1岁",\N,\N,\N,\N,\N,\N,\N,"按比例0.70%",\N
"18191",\N,\N,\N,"某家具厂资金周转借款10万元","100000","已还完",\N,"1个月","18.00",\N,\N,\N,"2014-10-17 10:30:41","按月分期",\N,"男","1岁",\N,\N,\N,\N,\N,\N,\N,"按比例1.50%",\N
"18192",\N,\N,\N,"个人抵押借款10万元_1_20141203A","100000","已还完",\N,"1个月","18.00",\N,"个人资金周转。",\N,"2015-02-25 10:15:10","到期还本按月付息",\N,"男","27岁",\N,\N,\N,\N,\N,\N,\N,"按比例1.40%",\N
"18193",\N,\N,\N,"个人抵押借款3万元_5_20141219A","30000","还款中",\N,"3个月","18.00",\N,\N,\N,"2015-01-30 09:57:11","到期还本按月付息",\N,"男","48岁",\N,\N,\N,\N,\N,\N,\N,"按比例5.70%",\N
"18194",\N,\N,\N,"（约）个人借款资金周转10万元-10.23","100000","已还完",\N,"1个月","18.00",\N,\N,\N,"2014-10-23 10:34:18","到期还本按月付息",\N,"男","1岁",\N,\N,\N,\N,\N,\N,\N,"按比例1.50%",\N
"18195",\N,\N,\N,"企业资金周转借款5万元_4_20141208A","50000","已还完",\N,"1个月","18.00",\N,"借款人，男，户籍地址为浙江省宁波市宁海县",\N,"2014-12-10 09:55:11","到期还本按月付息",\N,"男","22岁",\N,\N,\N,\N,\N,\N,\N,"按比例1.40%",\N
"18196",\N,\N,\N,"个人创业借款5万元_20141101","50000","已还完",\N,"1个月","18.00",\N,\N,\N,"2014-11-01 10:30:01","到期还本按月付息",\N,"男","1岁",\N,\N,\N,\N,\N,\N,\N,"按比例1.40%",\N
"18197",\N,\N,\N,"个体户资金周转借款10万元","100000","已还完",\N,"1个月","18.00",\N,\N,\N,"2014-10-18 10:31:34","按月分期",\N,"男","1岁",\N,\N,\N,\N,\N,\N,\N,"按比例1.50%",\N
"18198",\N,\N,\N,"资金周转借款5万元_3_20141125A","50000","已还完",\N,"3个月","18.00",\N,\N,\N,"2014-11-27 09:55:19","到期还本按月付息",\N,"女","23岁",\N,\N,\N,\N,\N,\N,\N,"按比例5.70%",\N
"18199",\N,\N,\N,"个人抵押借款5万元_2_20141128A","50000","已还完",\N,"1个月","18.00",\N,\N,\N,"2014-11-28 09:56:15","到期还本按月付息",\N,"男","28岁",\N,\N,\N,\N,\N,\N,\N,"按比例1.40%",\N
"18200",\N,\N,\N,"个人抵押借款5万元_1_20150112A","50000","已还完",\N,"3个月","18.00",\N,\N,\N,"2015-01-12 09:55:16","按月分期",\N,"男","28岁",\N,\N,\N,\N,\N,\N,\N,"按比例0.00%",\N
"18201",\N,\N,\N,"资金周转借款5万元_3_20141124A","50000","已还完",\N,"1个月","18.00",\N,\N,\N,"2014-11-26 09:55:02","到期还本按月付息",\N,"男","44岁",\N,\N,\N,\N,\N,\N,\N,"按比例1.40%",\N
"18202",\N,\N,\N,"生意周转借款5万元_2_20141209A","49999","已还完",\N,"3个月","18.00",\N,"借款人，男，户籍地址为浙江省宁波市宁海人",\N,"2014-12-11 09:55:49","到期还本按月付息",\N,"男","29岁",\N,\N,\N,\N,\N,\N,\N,"按比例5.70%",\N
"18203",\N,\N,\N,"短期资金周转借款5万元_2_20141214B","50000","已还完",\N,"3个月","18.00",\N,"二、借款用途：",\N,"2014-12-17 09:55:38","到期还本按月付息",\N,"男","37岁",\N,\N,\N,\N,\N,\N,\N,"按比例5.70%",\N
"18204",\N,\N,\N,"个人周转借款5万元_1_20141201B","50000","已还完",\N,"3个月","18.00",\N,"一、基本情况：",\N,"2014-12-01 09:55:25","到期还本按月付息",\N,"男","29岁",\N,\N,\N,\N,\N,\N,\N,"按比例5.70%",\N
"18205",\N,\N,\N,"企业资金周转借款5万元_5_20141221A","50000","已还完",\N,"3个月","18.00",\N,"企业资金周转。",\N,"2014-12-24 09:55:31","到期还本按月付息",\N,"女","42岁",\N,\N,\N,\N,\N,\N,\N,"按比例5.70%",\N
"18206",\N,\N,\N,"个人抵押借款3万元_3_20141219A","30000","还款中",\N,"3个月","18.00",\N,\N,\N,"2015-01-28 09:55:13","到期还本按月付息",\N,"男","48岁",\N,\N,\N,\N,\N,\N,\N,"按比例5.70%",\N
"18207",\N,\N,\N,"（约）个人借款资金周转10万元-10.27","100000","已还完",\N,"3个月","18.00",\N,\N,\N,"2014-10-27 10:35:51","到期还本按月付息",\N,"男","1岁",\N,\N,\N,\N,\N,\N,\N,"按比例6.00%",\N
"18208",\N,\N,\N,"资金周转借款5万元_20141119_01","50000","已还完",\N,"3个月","18.00",\N,"个人资金周转。",\N,"2015-01-03 09:55:49","到期还本按月付息",\N,"男","36岁",\N,\N,\N,\N,\N,\N,\N,"按比例5.70%",\N
"18209",\N,\N,\N,"（约）个人抵押借款10万元_20141118A","100000","已还完",\N,"1个月","18.00",\N,"个人资金周转。",\N,"2015-02-19 09:34:55","到期还本按月付息",\N,"男","30岁",\N,\N,\N,\N,\N,\N,\N,"按比例1.40%",\N
"18210",\N,\N,\N,"企业资金周转借款5万元_7_20141208A","50000","已还完",\N,"1个月","18.00",\N,"借款人，男，户籍地址为浙江省宁波市宁海县",\N,"2014-12-12 09:55:03","到期还本按月付息",\N,"男","22岁",\N,\N,\N,\N,\N,\N,\N,"按比例1.40%",\N
"18211",\N,\N,\N,"企业资金周转借款5万元_10_20141208A","50000","已还完",\N,"1个月","18.00",\N,\N,\N,"2014-12-17 10:15:17","到期还本按月付息",\N,"男","22岁",\N,\N,\N,\N,\N,\N,\N,"按比例1.40%",\N
"18212",\N,\N,\N,"个人抵押借款3万元_1_20150206A","30000","还款中",\N,"3个月","18.00",\N,\N,\N,"2015-02-06 09:56:02","到期还本按月付息",\N,"男","33岁",\N,\N,\N,\N,\N,\N,\N,"按比例5.70%",\N
"18213",\N,\N,\N,"个人抵押借款3万元_8_20141219A","30000","还款中",\N,"3个月","18.00",\N,\N,\N,"2015-02-03 09:56:19","到期还本按月付息",\N,"男","48岁",\N,\N,\N,\N,\N,\N,\N,"按比例5.70%",\N
"18214",\N,\N,\N,"企业资金周转借款5万元_4_20141219A","50000","已还完",\N,"1个月","18.00",\N,\N,\N,"2014-12-23 10:16:42","按月分期",\N,"男","48岁",\N,\N,\N,\N,\N,\N,\N,"按比例1.40%",\N
"18215",\N,\N,\N,"资金周转借款5万元_20141119_02","50000","已还完",\N,"3个月","18.00",\N,"个人资金周转。",\N,"2015-01-04 09:55:01","到期还本按月付息",\N,"男","36岁",\N,\N,\N,\N,\N,\N,\N,"按比例5.70%",\N
"18216",\N,\N,\N,"个人抵押借款3万元_1_20141219A","30000","还款中",\N,"3个月","18.00",\N,\N,\N,"2015-01-26 09:56:04","到期还本按月付息",\N,"男","48岁",\N,\N,\N,\N,\N,\N,\N,"按比例5.70%",\N
"18217",\N,\N,\N,"个人抵押借款3万元_4_20150129A","30000","已还完",\N,"1个月","18.00",\N,\N,\N,"2015-02-02 10:15:11","到期还本按月付息",\N,"男","46岁",\N,\N,\N,\N,\N,\N,\N,"按比例1.40%",\N
"18218",\N,\N,\N,"个人抵押借款5万元_1_20150116A","50000","已还完",\N,"2个月","18.00",\N,\N,\N,"2015-01-16 10:09:28","到期还本按月付息",\N,"女","33岁",\N,\N,\N,\N,\N,\N,\N,"按比例3.30%",\N
"18219",\N,\N,\N,"（约）个人资金周转续借5万元_20141123A","50000","已还完",\N,"1个月","18.00",\N,\N,\N,"2014-11-23 09:16:18","到期还本按月付息",\N,"女","32岁",\N,\N,\N,\N,\N,\N,\N,"按比例1.40%",\N
"18220",\N,\N,\N,"个人周转借款5万元_2_20141201B","50000","已还完",\N,"3个月","18.00",\N,"借款人，男,浙江省宁波市宁海县人，中专文",\N,"2014-12-02 09:55:33","到期还本按月付息",\N,"男","29岁",\N,\N,\N,\N,\N,\N,\N,"按比例5.70%",\N
"18221",\N,\N,\N,"个人抵押借款10万元_2_20141124A","100000","已还完",\N,"1个月","18.00",\N,"个人资金周转。",\N,"2015-02-27 10:14:58","到期还本按月付息",\N,"男","44岁",\N,\N,\N,\N,\N,\N,\N,"按比例1.40%",\N
"18222",\N,\N,\N,"个人抵押借款5万元_20150126B","50000","还款中",\N,"3个月","18.00",\N,\N,\N,"2015-03-02 14:31:38","到期还本按月付息",\N,"男","25岁",\N,\N,\N,\N,\N,\N,\N,"按比例6.00%",\N
"18223",\N,\N,\N,"（约）个人车辆抵押借款20万元","200000","已还完",\N,"1个月","18.00",\N,\N,\N,"2014-10-21 11:15:26","到期还本按月付息",\N,"男","1岁",\N,\N,\N,\N,\N,\N,\N,"按比例1.50%",\N
"18224",\N,\N,\N,"资金周转借款5万元_6_20141124A","50000","已还完",\N,"1个月","18.00",\N,"个人资金周转。",\N,"2015-01-08 10:14:55","到期还本按月付息",\N,"男","44岁",\N,\N,\N,\N,\N,\N,\N,"按比例1.40%",\N
"18225",\N,\N,\N,"(约)企业资金周转借款5万元_5_20141208A","50000","已还完",\N,"1个月","18.00",\N,"借款人，男，户籍地址为浙江省宁波市宁海县",\N,"2014-12-10 14:06:42","到期还本按月付息",\N,"男","22岁",\N,\N,\N,\N,\N,\N,\N,"按比例1.40%",\N
"18226",\N,\N,\N,"资金周转借款5万元_4_20141125A","50000","已还完",\N,"3个月","18.00",\N,\N,\N,"2014-11-28 09:55:17","到期还本按月付息",\N,"女","23岁",\N,\N,\N,\N,\N,\N,\N,"按比例5.70%",\N
"18227",\N,\N,\N,"企业资金周转借款10万元_01_20141103","100000","已还完",\N,"1个月","18.00",\N,\N,\N,"2014-11-03 09:54:59","到期还本按月付息",\N,"男","1岁",\N,\N,\N,\N,\N,\N,\N,"按比例1.40%",\N
"18228",\N,\N,\N,"资金周转借款10万元_01_20141106","76941","已还完",\N,"1个月","18.00",\N,\N,\N,"2014-11-06 09:55:31","到期还本按月付息",\N,"男","37岁",\N,\N,\N,\N,\N,\N,\N,"按比例1.40%",\N
"18229",\N,\N,\N,"企业周转续借10万_1_20141028","100000","已还完",\N,"1个月","18.00",\N,\N,\N,"2014-10-28 10:30:20","到期还本按月付息",\N,"男","1岁",\N,\N,\N,\N,\N,\N,\N,"按比例1.50%",\N
"18230",\N,\N,\N,"个人抵押借款8万元_2_20141203A","80000","已还完",\N,"1个月","18.00",\N,"个人资金周转。",\N,"2015-02-25 13:51:00","到期还本按月付息",\N,"男","27岁",\N,\N,\N,\N,\N,\N,\N,"按比例1.40%",\N
"18231",\N,\N,\N,"个人资金周转借款5万元_2_20150108A","50000","已还完",\N,"1个月","18.00",\N,"二、借款用途：",\N,"2015-01-10 10:14:52","到期还本按月付息",\N,"男","27岁",\N,\N,\N,\N,\N,\N,\N,"按比例1.40%",\N
"18232",\N,\N,\N,"资金周转借款5万元_02_20141107","50000","已还完",\N,"1个月","18.00",\N,\N,\N,"2014-11-07 09:57:44","到期还本按月付息",\N,"男","37岁",\N,\N,\N,\N,\N,\N,\N,"按比例1.40%",\N
"18233",\N,\N,\N,"个人抵押借款3万元_4_20150206A","30000","还款中",\N,"3个月","18.00",\N,\N,\N,"2015-02-09 09:55:42","到期还本按月付息",\N,"男","33岁",\N,\N,\N,\N,\N,\N,\N,"按比例5.70%",\N
