"22411","2015-02-04",\N,\N,"平台40开业秒标88888 借贷编号：20150200011","88888.00",\N,\N,"1个月","8.0",\N,"其他 

   借款状态：投标1次成功，",\N,\N,"到期还本还息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"22412","2015-02-04",\N,\N,"月利通2015020401（第六期） 借贷编号：20150200010","100000.00",\N,\N,"1个月","18.0",\N,"公司周转-扩大 

   借款状态：投标",\N,\N,"到期还本，按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"22413","2015-02-03",\N,\N,"月利通2015020302（第五期） 借贷编号：20150200009","100000.00",\N,\N,"1个月","18.0",\N,"公司周转-扩大 

   借款状态：投标",\N,\N,"到期还本，按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"22414","2015-02-03",\N,\N,"天利盈2015020301（第二期） 借贷编号：20150200007","80000.00",\N,\N,"8天","15.0",\N,"其他 

   借款状态：投标98次成功",\N,\N,"按天计息，到期还本息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"22415","2015-02-03",\N,\N,"平台40开业秒标88888 借贷编号：20150200006","88888.00",\N,\N,"1个月","8.0",\N,"其他 

   借款状态：投标13次成功",\N,\N,"到期还本还息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"22416","2015-02-02",\N,\N,"月利通2015020202（第四期） 借贷编号：20150200004","100000.00",\N,\N,"1个月","18.0",\N,"公司周转-扩大 

   借款状态：投标",\N,\N,"到期还本，按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"22417","2015-02-02",\N,\N,"天利盈2015020201（第二期） 借贷编号：20150200003","80000.00",\N,\N,"8天","18.0",\N,"其他 

   借款状态：投标8次成功，",\N,\N,"按天计息，到期还本息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"22418","2015-02-02",\N,\N,"平台40开业秒标88888 借贷编号：20150200002","88888.00",\N,\N,"1个月","8.0",\N,"其他 

   借款状态：投标3次成功，",\N,\N,"到期还本还息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"22419","2015-01-31",\N,\N,"平台40开业秒标50000 借贷编号：20150100010","50000.00",\N,\N,"1个月","8.0",\N,"其他 

   借款状态：投标10次成功",\N,\N,"到期还本还息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"22420","2015-01-30",\N,\N,"月利通2015013002第三期 借贷编号：20150100009","100000.00",\N,\N,"1个月","18.0",\N,"公司周转-扩大 

   借款状态：投标",\N,\N,"到期还本，按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"22421","2015-01-30",\N,\N,"天利盈2015013001（第一期） 借贷编号：20150100008","80000.00",\N,\N,"7天","18.0",\N,"其他 

   借款状态：投标6次成功，",\N,\N,"按天计息，到期还本息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"22422","2015-01-30",\N,\N,"平台40开业秒标88888 借贷编号：20150100007","88888.00",\N,\N,"1个月","8.0",\N,"其他 

   借款状态：投标8次成功，",\N,\N,"到期还本还息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"22423","2015-01-29",\N,\N,"平台40开业秒标88800 借贷编号：20150100006","88800.00",\N,\N,"1个月","8.0",\N,"其他 

   借款状态：投标6次成功，",\N,\N,"到期还本还息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"22424","2015-01-29",\N,\N,"月利通2015012801（第二期） 借贷编号：20150100005","100000.00",\N,\N,"1个月","18.0",\N,"公司周转-扩大 

   借款状态：投标",\N,\N,"到期还本，按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"22425","2015-01-28",\N,\N,"平台40开业秒标80000 借贷编号：20150100004","80000.00",\N,\N,"1个月","8.0",\N,"其他 

   借款状态：投标11次成功",\N,\N,"到期还本还息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"22426","2015-01-28",\N,\N,"月利通2015012801（第一期） 借贷编号：20150100003","100000.00",\N,\N,"1个月","18.0",\N,"公司周转-扩大 

   借款状态：投标",\N,\N,"到期还本，按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"22427","2015-01-27",\N,\N,"公司活动标 借贷编号：20150100002","80000.00",\N,\N,"7天","18.0",\N,"其他 

   借款状态：投标8次成功，",\N,\N,"按天计息，到期还本息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"22428","2015-01-26",\N,\N,"公司活动标 借贷编号：20150100001","50000.00",\N,\N,"7天","18.0",\N,"其他 

   借款状态：投标5次成功，",\N,\N,"按天计息，到期还本息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
