"20842",\N,\N,\N,"五金建材抵押借款 保证按时还款（四）　[1571]","110000",\N,"借款金额30万","6个月","19.20（月利率1.6）",\N,"生意周转",\N,\N,"按月分期还款","lwcyc",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"20843",\N,\N,\N,"公司资产抵押 保证按时还款（七）约标　[1570]","80000",\N,"借款金额90万","1个月","18.00",\N,"生意周转",\N,\N,"按月分期还款","风轻云淡",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"20844",\N,\N,\N,"五金建材抵押借款 保证按时还款（三）　[1569]","52000",\N,"借款金额30万","6个月","19.20（月利率1.6）",\N,"生意周转",\N,\N,"按月分期还款","lwcyc",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"20845",\N,\N,\N,"公司资产抵押 保证按时还款（六）　[1568]","50000",\N,"借款金额90万","1个月","18.00",\N,"生意周转",\N,\N,"按月分期还款","风轻云淡",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"20846",\N,\N,\N,"公司资产抵押 保证按时还款（五）约标　[1567]","50000",\N,"借款金额90万","1个月","18.00",\N,"生意周转",\N,\N,"按月分期还款","风轻云淡",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"20847",\N,\N,\N,"重型作业车抵押借款 保证按时还款（六）　[1566]","70000",\N,"借款金额70万","3个月","18.00",\N,"生意周转",\N,\N,"每月还息到期还本","sdlshd",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"20848",\N,\N,\N,"公司资产抵押 保证按时还款（四）　[1565]","100000",\N,"借款金额90万","1个月","18.00",\N,"生意周转",\N,\N,"按月分期还款","风轻云淡",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"20849",\N,\N,\N,"车辆抵押借款 保证按时还款（约标）　[1564]","100000",\N,"借款金额10万","6个月","19.20（月利率1.6）",\N,"生意周转",\N,\N,"按月分期还款","qingchun",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"20850",\N,\N,\N,"五金建材抵押借款 保证按时还款（二）　[1563]","80000",\N,"借款金额30万","6个月","19.20（月利率1.6）",\N,"生意周转",\N,\N,"按月分期还款","lwcyc",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"20851",\N,\N,\N,"五金建材抵押借款 保证按时还款（一）约标　[1562]","58000",\N,"借款金额30万","6个月","19.20（月利率1.6）",\N,"生意周转",\N,\N,"按月分期还款","lwcyc",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"20852",\N,\N,\N,"房屋抵押借款 保证按时还款（八）　[1561]","54000",\N,"借款金额60万","6个月","19.20（月利率1.6）",\N,"生意周转",\N,\N,"按月分期还款","你的影子",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"20853",\N,\N,\N,"公司资产抵押 保证按时还款（三）　　[1560]","50000",\N,"借款金额90万","1个月","18.00",\N,"生意周转",\N,\N,"按月分期还款","风轻云淡",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"20854",\N,\N,\N,"重型作业车抵押借款 保证按时还款（五）　　[1559]","80000",\N,"借款金额70万","3个月","18.00",\N,"生意周转",\N,\N,"每月还息到期还本","sdlshd",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"20855",\N,\N,\N,"公司资产抵押 保证按时还款（二）　[1558]","100000",\N,"借款金额90万","1个月","18.00",\N,"生意周转",\N,\N,"按月分期还款","风轻云淡",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"20856",\N,\N,\N,"房屋抵押借款 保证按时还款（七）　[1557]","80000",\N,"借款金额60万","6个月","19.20（月利率1.6）",\N,"生意周转",\N,\N,"按月分期还款","你的影子",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"20857",\N,\N,\N,"公司资产抵押 保证按时还款（一）约标　[1556]","200000",\N,"借款金额90万","1个月","18.00",\N,"生意周转",\N,\N,"按月分期还款","风轻云淡",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"20858",\N,\N,\N,"公司资产抵押 保证按时还款（十四）　[1555]","50000",\N,"借款金额65万","2个月","18.00",\N,"生意周转",\N,\N,"每月还息到期还本","happy",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"20859",\N,\N,\N,"车辆抵押借款 保证按时还款（二）　[1554]","50000",\N,"借款金额15万","1个月","18.00",\N,"生意周转",\N,\N,"按月分期还款","wenny",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"20860",\N,\N,\N,"重型作业车抵押借款 保证按时还款（四）　[1553]","100000",\N,"借款金额70万","3个月","18.00",\N,"生意周转",\N,\N,"每月还息到期还本","sdlshd",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"20861",\N,\N,\N,"车辆抵押借款 保证按时还款（一）　[1552]","100000",\N,"借款金额15万","1个月","18.00",\N,"生意周转",\N,\N,"按月分期还款","wenny",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"20862",\N,\N,\N,"房屋抵押借款 保证按时还款（六）　[1551]","70000",\N,"借款金额60万","6个月","19.20（月利率1.6）",\N,"生意周转",\N,\N,"按月分期还款","你的影子",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"20863",\N,\N,\N,"房屋抵押借款 保证按时还款（五）约标　[1550]","66000",\N,"借款金额60万","6个月","19.20（月利率1.6）",\N,"生意周转",\N,\N,"按月分期还款","你的影子",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"20864",\N,\N,\N,"地皮及厂房抵押借款 保证按时还款（七）　[1549]","80000",\N,"借款金额60万","1个月","18.00",\N,"生意周转",\N,\N,"按月分期还款","dargon",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"20865",\N,\N,\N,"重型作业车抵押借款 保证按时还款（三）　[1548]","70000",\N,"借款金额70万","3个月","18.00",\N,"生意周转",\N,\N,"每月还息到期还本","sdlshd",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"20866",\N,\N,\N,"地皮及厂房抵押借款 保证按时还款（六）　[1547]","100000",\N,"借款金额60万","1个月","18.00",\N,"生意周转",\N,\N,"按月分期还款","dargon",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"20867",\N,\N,\N,"房屋抵押借款 保证按时还款（四）　[1546]","80000",\N,"借款金额60万","6个月","19.20（月利率1.6）",\N,"生意周转",\N,\N,"按月分期还款","你的影子",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"20868",\N,\N,\N,"地皮及厂房抵押借款 保证按时还款（五）约标　[1545]","50000",\N,"借款金额60万","1个月","18.00",\N,"生意周转",\N,\N,"按月分期还款","dargon",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"20869",\N,\N,\N,"地皮及厂房抵押借款 保证按时还款（四）　[1544]","70000",\N,"借款金额60万","1个月","18.00",\N,"生意周转",\N,\N,"按月分期还款","dargon",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"20870",\N,\N,\N,"重型作业车抵押借款 保证按时还款（二）　[1543]","80000",\N,"借款金额70万","3个月","18.00",\N,"生意周转",\N,\N,"每月还息到期还本","sdlshd",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"20871",\N,\N,\N,"地皮及厂房抵押借款 保证按时还款（三）　[1542]","100000",\N,"借款金额60万","1个月","18.00",\N,"生意周转",\N,\N,"按月分期还款","dargon",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"20872",\N,\N,\N,"房屋抵押借款 保证按时还款（三）　[1541]","100000",\N,"借款金额60万","6个月","19.20（月利率1.6）",\N,"生意周转",\N,\N,"按月分期还款","你的影子",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"20873",\N,\N,\N,"公司资产抵押 保证按时还款（十三）　[1540]","50000",\N,"借款金额65万","2个月","18.00",\N,"生意周转",\N,\N,"每月还息到期还本","happy",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"20874",\N,\N,\N,"重型作业车抵押借款 保证按时还款（一）　[1539]","100000",\N,"借款金额70万","3个月","18.00",\N,"生意周转",\N,\N,"每月还息到期还本","sdlshd",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"20875",\N,\N,\N,"地皮及厂房抵押借款 保证按时还款（二）　[1538]","100000",\N,"借款金额60万","1个月","18.00",\N,"生意周转",\N,\N,"按月分期还款","dargon",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"20876",\N,\N,\N,"房屋抵押借款 保证按时还款（二）约标　[1537]","50000",\N,"借款金额60万","6个月","19.20（月利率1.6）",\N,"生意周转",\N,\N,"按月分期还款","你的影子",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"20877",\N,\N,\N,"公司资产抵押 保证按时还款（十二）　[1536]","50000",\N,"借款金额65万","2个月","18.00",\N,"生意周转",\N,\N,"每月还息到期还本","happy",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"20878",\N,\N,\N,"酒店抵押 保证按时还款（七）　[1535]","70000",\N,"借款金额60万","3个月","18.00",\N,"生意周转",\N,\N,"每月还息到期还本","dajie",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"20879",\N,\N,\N,"地皮及厂房抵押借款 保证按时还款（一）　[1534]","100000",\N,"借款金额60万","1个月","18.00",\N,"生意周转",\N,\N,"按月分期还款","dargon",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"20880",\N,\N,\N,"房屋抵押借款 保证按时还款（一）　[1533]","100000",\N,"借款金额60万","6个月","19.20（月利率1.6）",\N,"生意周转",\N,\N,"按月分期还款","你的影子",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"20881",\N,\N,\N,"苗木基地抵押借款 保证按时还款（四）约标　[1532]","60000",\N,"借款金额55万","1个月","18.00",\N,"生意周转",\N,\N,"按月分期还款","流水",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"20882",\N,\N,\N,"公司资产抵押 保证按时还款（十一）　[1531]","50000",\N,"借款金额65万","2个月","18.00",\N,"生意周转",\N,\N,"每月还息到期还本","happy",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"20883",\N,\N,\N,"公司资产抵押 保证按时还款（十）　[1530]","50000",\N,"借款金额65万","2个月","18.00",\N,"生意周转",\N,\N,"每月还息到期还本","happy",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"20884",\N,\N,\N,"酒店抵押 保证按时还款（六）　[1529]","80000",\N,"借款金额60万","3个月","18.00",\N,"生意周转",\N,\N,"每月还息到期还本","dajie",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"20885",\N,\N,\N,"苗木基地抵押借款 保证按时还款（三）　[1528]","120000",\N,"借款金额55万","1个月","18.00",\N,"生意周转",\N,\N,"按月分期还款","流水",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"20886",\N,\N,\N,"厂房设备抵押借款 保证按时还款（五）　[1527]","60000",\N,"借款金额50万","6个月","19.20（月利率1.6）",\N,"生意周转",\N,\N,"按月分期还款","昨天的记忆",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"20887",\N,\N,\N,"厂房设备抵押借款 保证按时还款（四）约标　[1526]","70000",\N,"借款金额50万","6个月","19.20（月利率1.6）",\N,"生意周转",\N,\N,"按月分期还款","昨天的记忆",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"20888",\N,\N,\N,"厂房设备抵押借款 保证按时还款（三）约标　[1525]","100000",\N,"借款金额50万","6个月","19.20（月利率1.6）",\N,"生意周转",\N,\N,"按月分期还款","昨天的记忆",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"20889",\N,\N,\N,"苗木基地抵押借款 保证按时还款（二）　[1524]","70000",\N,"借款金额55万","1个月","18.00",\N,"生意周转",\N,\N,"按月分期还款","流水",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"20890",\N,\N,\N,"足疗店抵押借款 保证按时还款（七）　[1523]","50000",\N,"借款金额60万","3个月","18.00",\N,"生意周转",\N,\N,"每月还息到期还本","liangzi",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"20891",\N,\N,\N,"苗木基地抵押借款 保证按时还款（一）约标　[1522]","300000",\N,"借款金额55万","1个月","18.00",\N,"生意周转",\N,\N,"按月分期还款","流水",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"20892",\N,\N,\N,"厂房设备抵押借款 保证按时还款（三）　[1521]","100000",\N,"借款金额50万","6个月","19.20（月利率1.6）",\N,"生意周转",\N,\N,"按月分期还款","昨天的记忆",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"20893",\N,\N,\N,"车辆抵押借款 保证按时还款（一）　[1520]","100000",\N,"借款金额10万","1个月","18.00",\N,"生意周转",\N,\N,"按月分期还款","天宇",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"20894",\N,\N,\N,"厂房设备抵押借款 保证按时还款（二）约标　[1519]","70000",\N,"借款金额50万","6个月","19.20（月利率1.6）",\N,"生意周转",\N,\N,"按月分期还款","昨天的记忆",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"20895",\N,\N,\N,"车辆抵押借款 保证按时还款（二）　[1518]","50000",\N,"借款金额15万","1个月","18.00",\N,"生意周转",\N,\N,"按月分期还款","春色满园",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"20896",\N,\N,\N,"公司资产抵押 保证按时还款（九）　[1517]","50000",\N,"借款金额65万","2个月","18.00",\N,"生意周转",\N,\N,"每月还息到期还本","happy",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"20897",\N,\N,\N,"酒店抵押 保证按时还款（五）　[1516]","100000",\N,"借款金额60万","3个月","18.00",\N,"生意周转",\N,\N,"每月还息到期还本","dajie",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"20898",\N,\N,\N,"房屋抵押借款 保证按时还款（三）　[1515]","100000",\N,"借款金额30万","1个月","18.00",\N,"生意周转",\N,\N,"按月分期还款","lwlqg",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"20899",\N,\N,\N,"厂房设备抵押借款 保证按时还款（一）　[1514]","100000",\N,"借款金额50万","6个月","19.20（月利率1.6）",\N,"生意周转",\N,\N,"按月分期还款","昨天的记忆",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"20900",\N,\N,\N,"公司资产抵押 保证按时还款（八）　[1513]","50000",\N,"借款金额65万","2个月","18.00",\N,"生意周转",\N,\N,"每月还息到期还本","happy",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"20901",\N,\N,\N,"沙厂抵押借款 保证按时还款（八）　[1512]","90000",\N,"借款金额66万","1个月","18.00",\N,"生意周转",\N,\N,"按月分期还款","cf00",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"20902",\N,\N,\N,"酒店抵押 保证按时还款（四）　[1511]","100000",\N,"借款金额60万","3个月","18.00",\N,"生意周转",\N,\N,"每月还息到期还本","dajie",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"20903",\N,\N,\N,"房屋抵押借款 保证按时还款（二）　[1510]","100000",\N,"借款金额30万","1个月","18.00",\N,"生意周转",\N,\N,"按月分期还款","lwlqg",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"20904",\N,\N,\N,"公司资产抵押 保证按时还款（七）　[1509]","50000",\N,"借款金额65万","2个月","18.00",\N,"生意周转",\N,\N,"每月还息到期还本","happy",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"20905",\N,\N,\N,"房屋抵押借款 保证按时还款（一）　[1508]","100000",\N,"借款金额30万","1个月","18.00",\N,"生意周转",\N,\N,"按月分期还款","lwlqg",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"20906",\N,\N,\N,"酒店抵押 保证按时还款（三）　[1507]","100000",\N,"借款金额60万","3个月","18.00",\N,"生意周转",\N,\N,"每月还息到期还本","dajie",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"20907",\N,\N,\N,"车辆抵押借款 保证按时还款（一）　[1506]","100000",\N,"借款金额15万","1个月","18.00",\N,"生意周转",\N,\N,"按月分期还款","春色满园",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"20908",\N,\N,\N,"酒店抵押 保证按时还款（二）约标　[1505]","50000",\N,"借款金额60万","3个月","18.00",\N,"生意周转",\N,\N,"每月还息到期还本","dajie",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"20909",\N,\N,\N,"沙厂抵押借款 保证按时还款（七）　[1504]","100000",\N,"借款金额66万","1个月","18.00",\N,"生意周转",\N,\N,"按月分期还款","cf00",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"20910",\N,\N,\N,"酒店抵押 保证按时还款（一）　[1503]","100000",\N,"借款金额60万","3个月","18.00",\N,"生意周转",\N,\N,"每月还息到期还本","dajie",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"20911",\N,\N,\N,"沙厂抵押借款 保证按时还款（六）　[1502]","100000",\N,"借款金额66万","1个月","18.00",\N,"生意周转",\N,\N,"按月分期还款","cf00",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"20912",\N,\N,\N,"公司资产抵押 保证按时还款（六）　[1501]","50000",\N,"借款金额65万","2个月","18.00",\N,"生意周转",\N,\N,"每月还息到期还本","happy",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"20913",\N,\N,\N,"沙厂抵押借款 保证按时还款（五）　[1500]","50000",\N,"借款金额66万","1个月","18.00",\N,"生意周转",\N,\N,"按月分期还款","cf00",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"20914",\N,\N,\N,"足疗店抵押借款 保证按时还款（六）　[1499]","70000",\N,"借款金额60万","3个月","18.00",\N,"生意周转",\N,\N,"每月还息到期还本","liangzi",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"20915",\N,\N,\N,"沙厂抵押借款 保证按时还款（四）　[1498]","100000",\N,"借款金额66万","1个月","18.00",\N,"生意周转",\N,\N,"按月分期还款","cf00",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"20916",\N,\N,\N,"公司资产抵押 保证按时还款（五）　[1497]","50000",\N,"借款金额65万","2个月","18.00",\N,"生意周转",\N,\N,"每月还息到期还本","happy",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"20917",\N,\N,\N,"沙厂抵押借款 保证按时还款（三）　[1496]","70000",\N,"借款金额66万","1个月","18.00",\N,"生意周转",\N,\N,"按月分期还款","cf00",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"20918",\N,\N,\N,"足疗店抵押借款 保证按时还款（五）　[1495]","100000",\N,"借款金额60万","3个月","18.00",\N,"生意周转",\N,\N,"每月还息到期还本","liangzi",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"20919",\N,\N,\N,"足疗店抵押借款 保证按时还款（四）约标　　[1494]","50000",\N,"借款金额60万","3个月","18.00",\N,"生意周转",\N,\N,"每月还息到期还本","liangzi",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"20920",\N,\N,\N,"沙厂抵押借款 保证按时还款（二）　[1493]","100000",\N,"借款金额66万","1个月","18.00",\N,"生意周转",\N,\N,"按月分期还款","cf00",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"20921",\N,\N,\N,"公司资产抵押 保证按时还款（四）　[1492]","50000",\N,"借款金额65万","2个月","18.00",\N,"生意周转",\N,\N,"每月还息到期还本","happy",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"20922",\N,\N,\N,"足疗店抵押借款 保证按时还款（三）约标　[1491]","50000",\N,"借款金额60万","3个月","18.00",\N,"生意周转",\N,\N,"每月还息到期还本","liangzi",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"20923",\N,\N,\N,"足疗店抵押借款 保证按时还款（二）　[1490]","100000",\N,"借款金额60万","3个月","18.00",\N,"生意周转",\N,\N,"每月还息到期还本","liangzi",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"20924",\N,\N,\N,"沙厂抵押借款 保证按时还款（一）约标　[1489]","50000",\N,"借款金额66万","1个月","18.00",\N,"生意周转",\N,\N,"按月分期还款","cf00",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"20925",\N,\N,\N,"生意周转 车辆抵押 保证按时还款（六）约标　[1488]","50000",\N,"借款金额40万","1个月","18.00",\N,"生意周转",\N,\N,"按月分期还款","yaya",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"20926",\N,\N,\N,"生意周转 车辆抵押 保证按时还款（五）　[1487]","90000",\N,"借款金额40万","1个月","18.00",\N,"生意周转",\N,\N,"按月分期还款","yaya",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"20927",\N,\N,\N,"公司资产抵押 保证按时还款（三）　[1486]","50000",\N,"借款金额65万","2个月","18.00",\N,"生意周转",\N,\N,"每月还息到期还本","happy",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"20928",\N,\N,\N,"生意周转 车辆抵押 保证按时还款（四）　　[1485]","60000",\N,"借款金额40万","1个月","18.00",\N,"生意周转",\N,\N,"按月分期还款","yaya",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"20929",\N,\N,\N,"足疗店抵押借款 保证按时还款（一）　[1484]","80000",\N,"借款金额60万","3个月","18.00",\N,"生意周转",\N,\N,"每月还息到期还本","liangzi",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"20930",\N,\N,\N,"生意周转 车辆抵押 保证按时还款（三）　[1483]","100000",\N,"借款金额40万","1个月","18.00",\N,"生意周转",\N,\N,"按月分期还款","yaya",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"20931",\N,\N,\N,"公司资产抵押 保证按时还款（二）　[1482]","50000",\N,"借款金额65万","2个月","18.00",\N,"生意周转",\N,\N,"每月还息到期还本","happy",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"20932",\N,\N,\N,"房产抵押借款 保证按时还款（五）　[1481]","100000",\N,"借款金额50万","3个月","18.00",\N,"生意周转",\N,\N,"每月还息到期还本","简单",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"20933",\N,\N,\N,"生意周转 车辆抵押 保证按时还款（二）　[1480]","70000",\N,"借款金额40万","1个月","18.00",\N,"生意周转",\N,\N,"按月分期还款","yaya",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"20934",\N,\N,\N,"房产抵押借款 保证按时还款（四）　[1479]","100000",\N,"借款金额50万","3个月","18.00",\N,"生意周转",\N,\N,"每月还息到期还本","简单",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"20935",\N,\N,\N,"生意周转 车辆抵押 保证按时还款（一）　[1478]","100000",\N,"借款金额40万","1个月","18.00",\N,"生意周转",\N,\N,"按月分期还款","yaya",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"20936",\N,\N,\N,"公司资产抵押 保证按时还款（一）　[1477]","50000",\N,"借款金额65万","2个月","18.00",\N,"生意周转",\N,\N,"每月还息到期还本","happy",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"20937",\N,\N,\N,"房产抵押借款 保证按时还款（三）　[1476]","100000",\N,"借款金额50万","3个月","18.00",\N,"生意周转",\N,\N,"每月还息到期还本","蓬荜生辉",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"20938",\N,\N,\N,"公司资产抵押 保证按时还款（八）　[1475]","150000",\N,"借款金额80万","1个月","18.00",\N,"生意周转",\N,\N,"按月分期还款","蓬荜生辉",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"20939",\N,\N,\N,"生意周转 车辆抵押 保证按时还款（三）　[1474]","100000",\N,"借款金额20万","2个月","18.00",\N,"生意周转",\N,\N,"每月还息到期还本","cheery",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"20940",\N,\N,\N,"房产抵押借款 保证按时还款（二）　[1473]","100000",\N,"借款金额50万","3个月","18.00",\N,"生意周转",\N,\N,"每月还息到期还本","简单",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"20941",\N,\N,\N,"公司资产抵押 保证按时还款（七）　[1472]","100000",\N,"借款金额80万","1个月","18.00",\N,"生意周转",\N,\N,"按月分期还款","蓬荜生辉",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"20942",\N,\N,\N,"生意周转 车辆抵押 保证按时还款（二）　[1471]","50000",\N,"借款金额20万","2个月","18.00",\N,"生意周转",\N,\N,"每月还息到期还本","cheery",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"20943",\N,\N,\N,"房产抵押借款 保证按时还款（一）　[1470]","100000",\N,"借款金额50万","3个月","18.00",\N,"生意周转",\N,\N,"每月还息到期还本","简单",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"20944",\N,\N,\N,"公司资产抵押 保证按时还款（六）　[1469]","100000",\N,"借款金额80万","1个月","18.00",\N,"生意周转",\N,\N,"按月分期还款","蓬荜生辉",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"20945",\N,\N,\N,"生意周转 车辆抵押 保证按时还款（一）　[1468]","50000",\N,"借款金额20万","2个月","18.00",\N,"生意周转",\N,\N,"每月还息到期还本","cheery",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"20946",\N,\N,\N,"公司资产抵押 保证按时还款（五）　[1466]","100000",\N,"借款金额80万","1个月","18.00",\N,"生意周转",\N,\N,"按月分期还款","蓬荜生辉",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"20947",\N,\N,\N,"公司资产抵押 保证按时还款（四）约标　[1465]","50000",\N,"借款金额80万","1个月","18.00",\N,"生意周转",\N,\N,"按月分期还款","蓬荜生辉",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"20948",\N,\N,\N,"房产抵押 保证按时还款（七）约标　[1464]","50000",\N,"借款金额40万","2个月","18.00",\N,"生意周转",\N,\N,"每月还息到期还本","才子",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"20949",\N,\N,\N,"房产抵押借款 保证按时还款（十）　　[1463]","100000",\N,"借款金额80万","3个月","18.00",\N,"生意周转",\N,\N,"每月还息到期还本","nike",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"20950",\N,\N,\N,"公司资产抵押 保证按时还款（三）　[1462]","100000",\N,"借款金额80万","1个月","18.00",\N,"生意周转",\N,\N,"按月分期还款","蓬荜生辉",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"20951",\N,\N,\N,"房产抵押 保证按时还款（六）　[1461]","50000",\N,"借款金额40万","2个月","18.00",\N,"生意周转",\N,\N,"每月还息到期还本","才子",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"20952",\N,\N,\N,"房产抵押借款 保证按时还款（九）　[1460]","100000",\N,"借款金额80万","3个月","18.00",\N,"生意周转",\N,\N,"每月还息到期还本","nike",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"20953",\N,\N,\N,"公司资产抵押 保证按时还款（二）约标　[1459]","50000",\N,"借款金额80万","1个月","18.00",\N,"生意周转",\N,\N,"按月分期还款","蓬荜生辉",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
