"26375",\N,\N,\N,"【信用标】资金周转续借","10000.00","还款中",\N,"6月","20.8",\N,\N,\N,\N,"到期还本,按月付息",\N,"男",\N,\N,\N,\N,\N,"2000-5000元","是","否",\N,\N
"26376",\N,\N,\N,"【流转标】短期资金周转借款第二标50万共计150万","500000.00","",\N,"1月","20.8",\N,\N,\N,\N,"到期还本,按月付息",\N,"男",\N,\N,\N,\N,\N,"10000元以上","是","是",\N,\N
"26377",\N,\N,\N,"【信用标】工薪贷[资金周转借款]","20000.00","还款中",\N,"12月","20.8",\N,\N,\N,\N,"等额本息",\N,"男",\N,\N,\N,\N,\N,"2000-5000元","否","否",\N,\N
"26378",\N,\N,\N,"【信用标】资金周转续借","30000.00","还款中",\N,"6月","20.8",\N,\N,\N,\N,"到期还本,按月付息",\N,"男",\N,\N,\N,\N,\N,"10000元以上","是","否",\N,\N
"26379",\N,\N,\N,"【流转标】置业公司资金周转借款最后一标50万共计400万,,","500000.00","",\N,"1月","20.8",\N,\N,\N,\N,"到期还本,按月付息",\N,"男",\N,\N,\N,\N,\N,"10000元以上","是","是",\N,\N
"26380",\N,\N,\N,"【信用标】工薪贷【资金周转借款】","20000.00","还款中",\N,"6月","20.8",\N,\N,\N,\N,"到期还本,按月付息",\N,"男",\N,\N,\N,\N,\N,"10000元以上","是","是",\N,\N
"26381",\N,\N,\N,"【信用标】助业贷[资金周转借款]","40000.00","还款中",\N,"12月","20.8",\N,\N,\N,\N,"等额本息",\N,"女",\N,\N,\N,\N,\N,"10000元以上","是","否",\N,\N
"26382",\N,\N,\N,"【信用标】工薪贷【资金周转借款】","20000.00","还款中",\N,"6月","20.8",\N,\N,\N,\N,"到期还本,按月付息",\N,"男",\N,\N,\N,\N,\N,"2000-5000元","否","否",\N,\N
"26383",\N,\N,\N,"【流转标】矿业公司资金周转借款最后一标50万共计90万,","500000.00","",\N,"3月","20.8",\N,\N,\N,\N,"到期还本,按月付息",\N,"男",\N,\N,\N,\N,\N,"10000元以上","是","是",\N,\N
"26384",\N,\N,\N,"【流转标】置业公司资金周转借款第五标50万共计400万,","500000.00","",\N,"1月","20.8",\N,\N,\N,\N,"到期还本,按月付息",\N,"男",\N,\N,\N,\N,\N,"10000元以上","是","是",\N,\N
"26385",\N,\N,\N,"【信用标】资金周转续借","10000.00","还款中",\N,"6月","20.8",\N,\N,\N,\N,"到期还本,按月付息",\N,"男",\N,\N,\N,\N,\N,"10000元以上","否","否",\N,\N
"26386",\N,\N,\N,"【流转标】置业公司资金周转借款第四标50万共计400万,,","500000.00","",\N,"1月","20.8",\N,\N,\N,\N,"到期还本,按月付息",\N,"男",\N,\N,\N,\N,\N,"10000元以上","是","是",\N,\N
"26387",\N,\N,\N,"【信用标】资金周转续借","10000.00","还款中",\N,"6月","20.8",\N,\N,\N,\N,"到期还本,按月付息",\N,"女",\N,\N,\N,\N,\N,"2000-5000元","否","否",\N,\N
"26388",\N,\N,\N,"【信用标】工薪贷[资金周转借款]","30000.00","还款中",\N,"12月","20.8",\N,\N,\N,\N,"等额本息",\N,"男",\N,\N,\N,\N,\N,"2000-5000元","是","否",\N,\N
"26389",\N,\N,\N,"【信用标】工薪贷【资金周转借款】","20000.00","还款中",\N,"6月","20.8",\N,\N,\N,\N,"到期还本,按月付息",\N,"男",\N,\N,\N,\N,\N,"5000-10000元","是","是",\N,\N
"26390",\N,\N,\N,"【信用标】助业贷[资金周转借款]","70000.00","还款中",\N,"3月","20.8",\N,\N,\N,\N,"到期还本,按月付息",\N,"男",\N,\N,\N,\N,\N,"10000元以上","否","否",\N,\N
"26391",\N,\N,\N,"【流转标】置业公司资金周转借款第三标50万共计400万,","500000.00","",\N,"1月","20.8",\N,\N,\N,\N,"到期还本,按月付息",\N,"男",\N,\N,\N,\N,\N,"10000元以上","是","是",\N,\N
"26392",\N,\N,\N,"【信用标】工薪贷[资金周转借款]","30000.00","还款中",\N,"12月","20.8",\N,\N,\N,\N,"等额本息",\N,"男",\N,\N,\N,\N,\N,"10000元以上","是","否",\N,\N
"26393",\N,\N,\N,"【信用标】资金周转续借","40000.00","还款中",\N,"6月","20.8",\N,\N,\N,\N,"到期还本,按月付息",\N,"女",\N,\N,\N,\N,\N,"10000元以上","否","否",\N,\N
"26394",\N,\N,\N,"【流转标】短期资金周转借款第一标50万共计150万","500000.00","",\N,"1月","20.8",\N,\N,\N,\N,"到期还本,按月付息",\N,"男",\N,\N,\N,\N,\N,"10000元以上","是","是",\N,\N
"26395",\N,\N,\N,"【信用标】黑金约标","600000.00","还款中",\N,"6月","20.8",\N,\N,\N,\N,"到期还本,按月付息",\N,"未填写",\N,\N,\N,\N,\N,"未填写","否","否",\N,\N
"26396",\N,\N,\N,"【信用标】资金周转续借","20000.00","还款中",\N,"6月","20.8",\N,\N,\N,\N,"到期还本,按月付息",\N,"女",\N,\N,\N,\N,\N,"5000-10000元","否","否",\N,\N
"26397",\N,\N,\N,"【信用标】资金周转续借","25000.00","还款中",\N,"12月","20.8",\N,\N,\N,\N,"等额本息",\N,"男",\N,\N,\N,\N,\N,"2000-5000元","是","否",\N,\N
"26398",\N,\N,\N,"【信用标】助业贷【资金周转借款】","40000.00","还款中",\N,"6月","20.8",\N,\N,\N,\N,"到期还本,按月付息",\N,"男",\N,\N,\N,\N,\N,"10000元以上","是","否",\N,\N
"26399",\N,\N,\N,"【流转标】矿业公司资金周转借款第一标40万共计90万","400000.00","",\N,"3月","20.8",\N,\N,\N,\N,"到期还本,按月付息",\N,"男",\N,\N,\N,\N,\N,"10000元以上","是","是",\N,\N
"26400",\N,\N,\N,"【流转标】置业公司资金周转借款第二标100万共计400万","1000000.00","",\N,"1月","20.8",\N,\N,\N,\N,"到期还本,按月付息",\N,"男",\N,\N,\N,\N,\N,"10000元以上","是","是",\N,\N
"26401",\N,\N,\N,"【信用标】资金周转续借","20000.00","还款中",\N,"6月","20.8",\N,\N,\N,\N,"到期还本,按月付息",\N,"男",\N,\N,\N,\N,\N,"10000元以上","是","否",\N,\N
"26402",\N,\N,\N,"【信用标】资金周转续借","20000.00","还款中",\N,"6月","20.8",\N,\N,\N,\N,"到期还本,按月付息",\N,"男",\N,\N,\N,\N,\N,"10000元以上","否","是",\N,\N
"26403",\N,\N,\N,"【信用标】精英贷[资金周转借款]","20000.00","还款中",\N,"12月","20.8",\N,\N,\N,\N,"等额本息",\N,"男",\N,\N,\N,\N,\N,"2000-5000元","否","否",\N,\N
"26404",\N,\N,\N,"【信用标】资金周转续借","20000.00","还款中",\N,"6月","20.8",\N,\N,\N,\N,"到期还本,按月付息",\N,"男",\N,\N,\N,\N,\N,"10000元以上","否","是",\N,\N
"26405",\N,\N,\N,"【流转标】副食商行资金周转借款","150000.00","",\N,"3月","20.8",\N,\N,\N,\N,"到期还本,按月付息",\N,"女",\N,\N,\N,\N,\N,"10000元以上","是","否",\N,\N
"26406",\N,\N,\N,"【流转标】置业公司资金周转借款第一标100万共计400万","1000000.00","",\N,"1月","20.8",\N,\N,\N,\N,"到期还本,按月付息",\N,"男",\N,\N,\N,\N,\N,"10000元以上","是","是",\N,\N
"26407",\N,\N,\N,"【信用标】助业贷[资金周转借款]","20000.00","还款中",\N,"12月","20.8",\N,\N,\N,\N,"等额本息",\N,"男",\N,\N,\N,\N,\N,"10000元以上","否","是",\N,\N
"26408",\N,\N,\N,"【信用标】资金周转续借","80000.00","还款中",\N,"3月","20.8",\N,\N,\N,\N,"到期还本,按月付息",\N,"男",\N,\N,\N,\N,\N,"10000元以上","是","是",\N,\N
"26409",\N,\N,\N,"【流转标】置业公司补充流动资金最后一标50万共计200万,,,,","500000.00","",\N,"1月","20.8",\N,\N,\N,\N,"到期还本,按月付息",\N,"男",\N,\N,\N,\N,\N,"10000元以上","是","是",\N,\N
"26410",\N,\N,\N,"【信用标】资金周转续借","20000.00","还款中",\N,"6月","20.8",\N,\N,\N,\N,"到期还本,按月付息",\N,"男",\N,\N,\N,\N,\N,"2000-5000元","否","否",\N,\N
"26411",\N,\N,\N,"【信用标】资金周转续借","20000.00","还款中",\N,"12月","20.8",\N,\N,\N,\N,"等额本息",\N,"女",\N,\N,\N,\N,\N,"2000-5000元","否","否",\N,\N
"26412",\N,\N,\N,"【信用标】精英贷[资金周转借款]","50000.00","还款中",\N,"6月","20.8",\N,\N,\N,\N,"到期还本,按月付息",\N,"男",\N,\N,\N,\N,\N,"5000-10000元","是","否",\N,\N
"26413",\N,\N,\N,"【流转标】家居公司资金周转借款最后一标30万共计80万,,","300000.00","",\N,"3月","20.8",\N,\N,\N,\N,"到期还本,按月付息",\N,"男",\N,\N,\N,\N,\N,"10000元以上","是","是",\N,\N
"26414",\N,\N,\N,"【流转标】置业公司补充流动资金第三标50万共计200万,,,","500000.00","",\N,"1月","20.8",\N,\N,\N,\N,"到期还本,按月付息",\N,"男",\N,\N,\N,\N,\N,"10000元以上","是","是",\N,\N
"26415",\N,\N,\N,"【流转标】某茶叶有限公司资金周转借款","100000.00","",\N,"3月","20.8",\N,\N,\N,\N,"到期还本,按月付息",\N,"男",\N,\N,\N,\N,\N,"10000元以上","是","是",\N,\N
"26416",\N,\N,\N,"【信用标】精英贷[资金周转借款]","20000.00","还款中",\N,"12月","20.8",\N,\N,\N,\N,"等额本息",\N,"男",\N,\N,\N,\N,\N,"5000-10000元","否","否",\N,\N
"26417",\N,\N,\N,"【信用标】资金周转续借","50000.00","还款中",\N,"3月","20.8",\N,\N,\N,\N,"到期还本,按月付息",\N,"男",\N,\N,\N,\N,\N,"10000元以上","是","是",\N,\N
"26418",\N,\N,\N,"【信用标】助业贷【资金周转借款】","20000.00","还款中",\N,"6月","20.8",\N,\N,\N,\N,"到期还本,按月付息",\N,"女",\N,\N,\N,\N,\N,"10000元以上","否","否",\N,\N
"26419",\N,\N,\N,"【流转标】置业公司补充流动资金第二标50万共计200万,,","500000.00","",\N,"1月","20.8",\N,\N,\N,\N,"到期还本,按月付息",\N,"男",\N,\N,\N,\N,\N,"10000元以上","是","是",\N,\N
"26420",\N,\N,\N,"【信用标】助业贷[资金周转借款]","30000.00","还款中",\N,"12月","20.8",\N,\N,\N,\N,"等额本息",\N,"男",\N,\N,\N,\N,\N,"10000元以上","否","否",\N,\N
"26421",\N,\N,\N,"【信用标】助业贷【资金周转借款】","50000.00","还款中",\N,"6月","20.8",\N,\N,\N,\N,"到期还本,按月付息",\N,"女",\N,\N,\N,\N,\N,"10000元以上","否","是",\N,\N
"26422",\N,\N,\N,"【流转标】核桃公司资金周转借款","100000.00","",\N,"3月","20.8",\N,\N,\N,\N,"到期还本,按月付息",\N,"男",\N,\N,\N,\N,\N,"10000元以上","是","是",\N,\N
"26423",\N,\N,\N,"【流转标】奥迪A4轿车抵押续借","140000.00","",\N,"2月","20.8",\N,\N,\N,\N,"到期还本,按月付息",\N,"男",\N,\N,\N,\N,\N,"10000元以上","是","是",\N,\N
"26424",\N,\N,\N,"【流转标】置业公司补充流动资金第一标50万共计200万,","500000.00","",\N,"1月","20.8",\N,\N,\N,\N,"到期还本,按月付息",\N,"男",\N,\N,\N,\N,\N,"10000元以上","是","是",\N,\N
"26425",\N,\N,\N,"【信用标】精英贷[资金周转借款]","30000.00","还款中",\N,"12月","20.8",\N,\N,\N,\N,"等额本息",\N,"男",\N,\N,\N,\N,\N,"5000-10000元","否","是",\N,\N
"26426",\N,\N,\N,"【信用标】资金周转续借","40000.00","还款中",\N,"6月","20.8",\N,\N,\N,\N,"到期还本,按月付息",\N,"女",\N,\N,\N,\N,\N,"2000-5000元","否","否",\N,\N
"26427",\N,\N,\N,"【流转标】家居公司资金周转借款第二标20万共计80万,","200000.00","",\N,"3月","20.8",\N,\N,\N,\N,"到期还本,按月付息",\N,"男",\N,\N,\N,\N,\N,"10000元以上","是","是",\N,\N
"26428",\N,\N,\N,"【流转标】光电有限公司资金周转借款最后一标50万共计600万","500000.00","",\N,"1月","20.8",\N,\N,\N,\N,"到期还本,按月付息",\N,"男",\N,\N,\N,\N,\N,"10000元以上","是","是",\N,\N
"26429",\N,\N,\N,"【信用标】资金周转续借","10000.00","还款中",\N,"6月","20.8",\N,\N,\N,\N,"到期还本,按月付息",\N,"男",\N,\N,\N,\N,\N,"5000-10000元","否","否",\N,\N
"26430",\N,\N,\N,"【信用标】精英贷[资金周转借款]","20000.00","还款中",\N,"12月","20.8",\N,\N,\N,\N,"等额本息",\N,"女",\N,\N,\N,\N,\N,"2000-5000元","是","否",\N,\N
"26431",\N,\N,\N,"【信用标】工薪贷【资金周转借款】","20000.00","还款中",\N,"6月","20.8",\N,\N,\N,\N,"到期还本,按月付息",\N,"女",\N,\N,\N,\N,\N,"5000-10000元","否","否",\N,\N
"26432",\N,\N,\N,"【信用标】资金周转续借","20000.00","还款中",\N,"6月","20.8",\N,\N,\N,\N,"到期还本,按月付息",\N,"男",\N,\N,\N,\N,\N,"10000元以上","是","是",\N,\N
"26433",\N,\N,\N,"【流转标】光电有限公司资金周转借款第八标50万共计600万,,,,","500000.00","",\N,"1月","20.8",\N,\N,\N,\N,"到期还本,按月付息",\N,"男",\N,\N,\N,\N,\N,"10000元以上","是","是",\N,\N
"26434",\N,\N,\N,"【信用标】资金周转续借","20000.00","还款中",\N,"6月","20.8",\N,\N,\N,\N,"到期还本,按月付息",\N,"女",\N,\N,\N,\N,\N,"5000-10000元","否","否",\N,\N
"26435",\N,\N,\N,"【信用标】助业贷[资金周转借款]","50000.00","还款中",\N,"3月","20.8",\N,\N,\N,\N,"到期还本,按月付息",\N,"男",\N,\N,\N,\N,\N,"10000元以上","是","是",\N,\N
"26436",\N,\N,\N,"【信用标】助业贷[资金周转借款]","20000.00","还款中",\N,"12月","20.8",\N,\N,\N,\N,"等额本息",\N,"女",\N,\N,\N,\N,\N,"10000元以上","是","否",\N,\N
"26437",\N,\N,\N,"【信用标】资金周转续借","20000.00","还款中",\N,"6月","20.8",\N,\N,\N,\N,"到期还本,按月付息",\N,"女",\N,\N,\N,\N,\N,"2000-5000元","否","否",\N,\N
"26438",\N,\N,\N,"【信用标】资金周转续借","40000.00","还款中",\N,"3月","20.8",\N,\N,\N,\N,"到期还本,按月付息",\N,"女",\N,\N,\N,\N,\N,"2000-5000元","是","否",\N,\N
"26439",\N,\N,\N,"【流转标】光电有限公司资金周转借款第七标50万共计600万,,,","500000.00","",\N,"1月","20.8",\N,\N,\N,\N,"到期还本,按月付息",\N,"男",\N,\N,\N,\N,\N,"10000元以上","是","是",\N,\N
"26440",\N,\N,\N,"【信用标】资金周转续借","30000.00","还款中",\N,"6月","20.8",\N,\N,\N,\N,"到期还本,按月付息",\N,"男",\N,\N,\N,\N,\N,"10000元以上","是","是",\N,\N
"26441",\N,\N,\N,"【流转标】光电有限公司资金周转借款第六标50万共计600万,,,","500000.00","",\N,"1月","20.8",\N,\N,\N,\N,"到期还本,按月付息",\N,"男",\N,\N,\N,\N,\N,"10000元以上","是","是",\N,\N
"26442",\N,\N,\N,"【信用标】资金周转续借","30000.00","还款中",\N,"6月","20.8",\N,\N,\N,\N,"到期还本,按月付息",\N,"男",\N,\N,\N,\N,\N,"5000-10000元","是","是",\N,\N
"26443",\N,\N,\N,"【信用标】资金周转续借","20000.00","还款中",\N,"12月","20.8",\N,\N,\N,\N,"等额本息",\N,"男",\N,\N,\N,\N,\N,"5000-10000元","否","否",\N,\N
"26444",\N,\N,\N,"【信用标】资金周转续借","30000.00","还款中",\N,"6月","20.8",\N,\N,\N,\N,"到期还本,按月付息",\N,"男",\N,\N,\N,\N,\N,"5000-10000元","是","是",\N,\N
"26445",\N,\N,\N,"【抵押标】车辆抵押续借","100000.00","还款中",\N,"3月","20.8",\N,\N,\N,\N,"到期还本,按月付息",\N,"男",\N,\N,\N,\N,\N,"10000元以上","是","是",\N,\N
"26446",\N,\N,\N,"【信用标】助业贷[资金周转借款]","150000.00","还款中",\N,"2月","20.8",\N,\N,\N,\N,"到期还本,按月付息",\N,"男",\N,\N,\N,\N,\N,"10000元以上","否","否",\N,\N
"26447",\N,\N,\N,"【流转标】光电有限公司资金周转借款第五标50万共计600万,,","500000.00","",\N,"1月","20.8",\N,\N,\N,\N,"到期还本,按月付息",\N,"男",\N,\N,\N,\N,\N,"10000元以上","是","是",\N,\N
"26448",\N,\N,\N,"【信用标】工薪贷【资金周转借款】","40000.00","还款中",\N,"6月","20.8",\N,\N,\N,\N,"到期还本,按月付息",\N,"男",\N,\N,\N,\N,\N,"5000-10000元","否","是",\N,\N
"26449",\N,\N,\N,"【信用标】资金周转续借","40000.00","还款中",\N,"6月","20.8",\N,\N,\N,\N,"到期还本,按月付息",\N,"男",\N,\N,\N,\N,\N,"2000-5000元","否","否",\N,\N
"26450",\N,\N,\N,"【信用标】资金周转续借","40000.00","还款中",\N,"6月","20.8",\N,\N,\N,\N,"到期还本,按月付息",\N,"男",\N,\N,\N,\N,\N,"5000-10000元","是","是",\N,\N
"26451",\N,\N,\N,"【抵押标】车融宝【资金周转借款】","40000.00","还款中",\N,"6月","20.8",\N,\N,\N,\N,"到期还本,按月付息",\N,"女",\N,\N,\N,\N,\N,"10000元以上","是","是",\N,\N
"26452",\N,\N,\N,"【信用标】助业贷【资金周转借款】","40000.00","还款中",\N,"6月","20.8",\N,\N,\N,\N,"到期还本,按月付息",\N,"女",\N,\N,\N,\N,\N,"10000元以上","是","是",\N,\N
"26453",\N,\N,\N,"【流转标】光电有限公司资金周转借款第四标50万共计600万,","500000.00","",\N,"1月","20.8",\N,\N,\N,\N,"到期还本,按月付息",\N,"男",\N,\N,\N,\N,\N,"10000元以上","是","是",\N,\N
"26454",\N,\N,\N,"【信用标】助业贷【资金周转借款】","40000.00","还款中",\N,"6月","20.8",\N,\N,\N,\N,"到期还本,按月付息",\N,"男",\N,\N,\N,\N,\N,"10000元以上","是","否",\N,\N
"26455",\N,\N,\N,"【信用标】资金周转续借","40000.00","还款中",\N,"12月","20.8",\N,\N,\N,\N,"等额本息",\N,"男",\N,\N,\N,\N,\N,"10000元以上","否","否",\N,\N
"26456",\N,\N,\N,"【信用标】资金周转续借","40000.00","还款中",\N,"6月","20.8",\N,\N,\N,\N,"到期还本,按月付息",\N,"男",\N,\N,\N,\N,\N,"10000元以上","是","是",\N,\N
"26457",\N,\N,\N,"【信用标】资金周转续借","80000.00","还款中",\N,"3月","20.8",\N,\N,\N,\N,"到期还本,按月付息",\N,"男",\N,\N,\N,\N,\N,"10000元以上","是","是",\N,\N
"26458",\N,\N,\N,"【流转标】实业公司资金周转续借","300000.00","",\N,"2月","20.8",\N,\N,\N,\N,"到期还本,按月付息",\N,"女",\N,\N,\N,\N,\N,"10000元以上","是","是",\N,\N
"26459",\N,\N,\N,"【流转标】酒类销售公司资金周转借款最后一标50万共计300万","500000.00","",\N,"1月","20.8",\N,\N,\N,\N,"到期还本,按月付息",\N,"男",\N,\N,\N,\N,\N,"10000元以上","是","是",\N,\N
"26460",\N,\N,\N,"【信用标】资金周转续借","50000.00","还款中",\N,"6月","20.8",\N,\N,\N,\N,"到期还本,按月付息",\N,"女",\N,\N,\N,\N,\N,"10000元以上","否","否",\N,\N
"26461",\N,\N,\N,"【信用标】资金周转续借","15000.00","还款中",\N,"6月","20.8",\N,\N,\N,\N,"到期还本,按月付息",\N,"男",\N,\N,\N,\N,\N,"2000-5000元","否","否",\N,\N
"26462",\N,\N,\N,"【信用标】精英贷[资金周转借款]","50000.00","还款中",\N,"3月","20.8",\N,\N,\N,\N,"到期还本,按月付息",\N,"男",\N,\N,\N,\N,\N,"2000-5000元","是","否",\N,\N
"26463",\N,\N,\N,"【信用标】精英贷[资金周转借款]","40000.00","还款中",\N,"12月","20.8",\N,\N,\N,\N,"等额本息",\N,"男",\N,\N,\N,\N,\N,"5000-10000元","是","否",\N,\N
"26464",\N,\N,\N,"【信用标】资金周转续借","50000.00","还款中",\N,"6月","20.8",\N,\N,\N,\N,"到期还本,按月付息",\N,"男",\N,\N,\N,\N,\N,"10000元以上","否","否",\N,\N
"26465",\N,\N,\N,"【信用标】助业贷[资金周转借款]","80000.00","还款中",\N,"3月","20.8",\N,\N,\N,\N,"到期还本,按月付息",\N,"男",\N,\N,\N,\N,\N,"10000元以上","否","是",\N,\N
"26466",\N,\N,\N,"【信用标】资金周转续借","20000.00","还款中",\N,"12月","20.8",\N,\N,\N,\N,"等额本息",\N,"男",\N,\N,\N,\N,\N,"2000-5000元","否","否",\N,\N
"26467",\N,\N,\N,"【信用标】资金周转续借","10000.00","还款中",\N,"6月","20.8",\N,\N,\N,\N,"到期还本,按月付息",\N,"男",\N,\N,\N,\N,\N,"5000-10000元","是","否",\N,\N
"26468",\N,\N,\N,"【信用标】资金周转续借","10000.00","还款中",\N,"6月","20.8",\N,\N,\N,\N,"到期还本,按月付息",\N,"女",\N,\N,\N,\N,\N,"2000-5000元","否","否",\N,\N
"26469",\N,\N,\N,"【信用标】资金周转续借","30000.00","还款中",\N,"6月","20.8",\N,\N,\N,\N,"到期还本,按月付息",\N,"女",\N,\N,\N,\N,\N,"2000-5000元","否","否",\N,\N
"26470",\N,\N,\N,"【信用标】资金周转续借","30000.00","还款中",\N,"6月","20.8",\N,\N,\N,\N,"到期还本,按月付息",\N,"女",\N,\N,\N,\N,\N,"2000-5000元","否","否",\N,\N
"26471",\N,\N,\N,"【信用标】精英贷[资金周转借款]","40000.00","还款中",\N,"12月","20.8",\N,\N,\N,\N,"等额本息",\N,"男",\N,\N,\N,\N,\N,"5000-10000元","是","否",\N,\N
"26472",\N,\N,\N,"【信用标】资金周转续借","30000.00","还款中",\N,"6月","20.8",\N,\N,\N,\N,"到期还本,按月付息",\N,"男",\N,\N,\N,\N,\N,"5000-10000元","否","否",\N,\N
"26473",\N,\N,\N,"【抵押标】车辆抵押续借","350000.00","还款中",\N,"3月","20.8",\N,\N,\N,\N,"到期还本,按月付息",\N,"女",\N,\N,\N,\N,\N,"10000元以上","是","是",\N,\N
"26474",\N,\N,\N,"【流转标】光电有限公司资金周转借款第二标100万共计600万,,","1000000.00","",\N,"1月","20.8",\N,\N,\N,\N,"到期还本,按月付息",\N,"男",\N,\N,\N,\N,\N,"10000元以上","是","是",\N,\N
"26475",\N,\N,\N,"【信用标】助业贷[资金周转借款]","60000.00","还款中",\N,"6月","20.8",\N,\N,\N,\N,"到期还本,按月付息",\N,"男",\N,\N,\N,\N,\N,"10000元以上","是","是",\N,\N
"26476",\N,\N,\N,"【信用标】资金周转续借","20000.00","还款中",\N,"12月","20.8",\N,\N,\N,\N,"等额本息",\N,"男",\N,\N,\N,\N,\N,"5000-10000元","是","是",\N,\N
"26477",\N,\N,\N,"【信用标】资金周转续借","50000.00","还款中",\N,"3月","20.8",\N,\N,\N,\N,"到期还本,按月付息",\N,"男",\N,\N,\N,\N,\N,"10000元以上","否","否",\N,\N
"26478",\N,\N,\N,"【信用标】资金周转续借","30000.00","还款中",\N,"6月","20.8",\N,\N,\N,\N,"到期还本,按月付息",\N,"男",\N,\N,\N,\N,\N,"10000元以上","否","否",\N,\N
"26479",\N,\N,\N,"【信用标】资金周转续借","20000.00","还款中",\N,"12月","20.8",\N,\N,\N,\N,"等额本息",\N,"女",\N,\N,\N,\N,\N,"2000元以下","否","是",\N,\N
"26480",\N,\N,\N,"【信用标】资金周转续借","30000.00","还款中",\N,"6月","20.8",\N,\N,\N,\N,"到期还本,按月付息",\N,"男",\N,\N,\N,\N,\N,"10000元以上","否","否",\N,\N
"26481",\N,\N,\N,"【信用标】资金周转续借","200000.00","还款中",\N,"3月","20.8",\N,\N,\N,\N,"到期还本,按月付息",\N,"男",\N,\N,\N,\N,\N,"10000元以上","是","是",\N,\N
"26482",\N,\N,\N,"【流转标】光电有限公司资金周转借款第一标100万共计600万,","1000000.00","",\N,"1月","20.8",\N,\N,\N,\N,"到期还本,按月付息",\N,"男",\N,\N,\N,\N,\N,"10000元以上","是","是",\N,\N
"26483",\N,\N,\N,"【流转标】酒类销售公司资金周转借款第四标50万共计300万,,,","500000.00","",\N,"1月","20.8",\N,\N,\N,\N,"到期还本,按月付息",\N,"男",\N,\N,\N,\N,\N,"10000元以上","是","是",\N,\N
"26484",\N,\N,\N,"【信用标】资金周转续借","20000.00","还款中",\N,"6月","20.8",\N,\N,\N,\N,"到期还本,按月付息",\N,"女",\N,\N,\N,\N,\N,"2000-5000元","否","否",\N,\N
"26485",\N,\N,\N,"【信用标】助业贷[资金周转借款]","30000.00","还款中",\N,"12月","20.8",\N,\N,\N,\N,"等额本息",\N,"男",\N,\N,\N,\N,\N,"10000元以上","是","否",\N,\N
"26486",\N,\N,\N,"【信用标】资金周转续借","40000.00","还款中",\N,"6月","20.8",\N,\N,\N,\N,"到期还本,按月付息",\N,"男",\N,\N,\N,\N,\N,"10000元以上","否","否",\N,\N
"26487",\N,\N,\N,"【信用标】资金周转续借","40000.00","还款中",\N,"6月","20.8",\N,\N,\N,\N,"到期还本,按月付息",\N,"女",\N,\N,\N,\N,\N,"2000-5000元","否","否",\N,\N
"26488",\N,\N,\N,"【流转标】家居公司资金周转借款第一标30万共计80万","300000.00","",\N,"3月","20.8",\N,\N,\N,\N,"到期还本,按月付息",\N,"男",\N,\N,\N,\N,\N,"10000元以上","是","是",\N,\N
"26489",\N,\N,\N,"【流转标】酒类销售公司资金周转借款第三标50万共计300万,,","500000.00","",\N,"1月","20.8",\N,\N,\N,\N,"到期还本,按月付息",\N,"男",\N,\N,\N,\N,\N,"10000元以上","是","是",\N,\N
"26490",\N,\N,\N,"【信用标】资金周转续借","10000.00","还款中",\N,"6月","20.8",\N,\N,\N,\N,"到期还本,按月付息",\N,"男",\N,\N,\N,\N,\N,"2000-5000元","否","否",\N,\N
"26491",\N,\N,\N,"【流转标】酒类销售公司资金周转借款第二标50万共计300万,,","500000.00","",\N,"1月","20.8",\N,\N,\N,\N,"到期还本,按月付息",\N,"男",\N,\N,\N,\N,\N,"10000元以上","是","是",\N,\N
"26492",\N,\N,\N,"【信用标】黑金约标","508000.00","还款中",\N,"12月","20.8",\N,\N,\N,\N,"等额本息",\N,"未填写",\N,\N,\N,\N,\N,"未填写","否","否",\N,\N
"26493",\N,\N,\N,"【信用标】资金周转续借","30000.00","还款中",\N,"12月","20.8",\N,\N,\N,\N,"等额本息",\N,"女",\N,\N,\N,\N,\N,"2000-5000元","是","是",\N,\N
"26494",\N,\N,\N,"【信用标】资金周转续借","10000.00","还款中",\N,"6月","20.8",\N,\N,\N,\N,"到期还本,按月付息",\N,"男",\N,\N,\N,\N,\N,"2000-5000元","否","否",\N,\N
"26495",\N,\N,\N,"【信用标】资金周转续借","50000.00","还款中",\N,"3月","20.8",\N,\N,\N,\N,"到期还本,按月付息",\N,"男",\N,\N,\N,\N,\N,"10000元以上","否","否",\N,\N
"26496",\N,\N,\N,"【信用标】助业贷[资金周转借款]","30000.00","还款中",\N,"12月","20.8",\N,\N,\N,\N,"等额本息",\N,"男",\N,\N,\N,\N,\N,"10000元以上","是","是",\N,\N
"26497",\N,\N,\N,"【信用标】资金周转续借","50000.00","还款中",\N,"6月","20.8",\N,\N,\N,\N,"到期还本,按月付息",\N,"男",\N,\N,\N,\N,\N,"2000-5000元","否","否",\N,\N
"26498",\N,\N,\N,"【信用标】资金周转续借","60000.00","还款中",\N,"3月","20.8",\N,\N,\N,\N,"到期还本,按月付息",\N,"男",\N,\N,\N,\N,\N,"10000元以上","否","否",\N,\N
"26499",\N,\N,\N,"【流转标】酒类销售公司资金周转借款第一标100万共计300万,","1000000.00","",\N,"1月","20.8",\N,\N,\N,\N,"到期还本,按月付息",\N,"男",\N,\N,\N,\N,\N,"10000元以上","是","是",\N,\N
