"6572",\N,\N,\N,"二月标 大众迈腾质押，短期资金周转 拆（二）","50000","已还完",\N,"2个月","21.60",\N,\N,\N,"审核时间：2014-08-31 10:38:43","到期还本按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6573",\N,\N,\N,"一月标 小产权房产抵押，短期资金周转 拆（十七）","80000","已还完",\N,"1个月","21.60",\N,\N,\N,"审核时间：2014-10-04 10:00:42","按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6574",\N,\N,\N,"平台28信用提现标（二十九）","426700","已还完",\N,"15天","21.60",\N,\N,\N,"审核时间：2015-01-15 22:50:43","到期全额还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无",\N
"6575",\N,\N,\N,"20141107 一月房产抵押标，短期资金周转 拆（一）","100000","已还完",\N,"1个月","21.60",\N,\N,\N,"审核时间：2014-11-07 09:58:53","按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6576",\N,\N,\N,"20141218 一月房产抵押标，短期资金周转 拆（四）","70000","已还完",\N,"1个月","21.60",\N,\N,\N,"审核时间：2014-12-18 10:01:10","按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6577",\N,\N,\N,"一月标 房产抵押，短期资金周转 拆（三）","100000","已还完",\N,"1个月","21.60",\N,\N,\N,"审核时间：2014-08-16 09:59:13","按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6578",\N,\N,\N,"一月标  房产抵押，短期资金周转 拆（一） （约标）","100000","已还完",\N,"1个月","21.60",\N,\N,\N,"审核时间：2014-09-22 12:28:11","按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6579",\N,\N,\N,"平台28信用提现标（十七）","416957","已还完",\N,"15天","21.60",\N,\N,\N,"审核时间：2015-01-03 21:42:22","到期全额还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无",\N
"6580",\N,\N,\N,"一月标 小产权房产抵押，短期资金周转 拆（十八）","100000","已还完",\N,"1个月","21.60",\N,\N,\N,"审核时间：2014-10-04 10:36:18","按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6581",\N,\N,\N,"二月标 房产抵押，短期资金周转 拆（一）","100000","已还完",\N,"2个月","21.60",\N,\N,\N,"审核时间：2014-10-19 10:33:22","到期还本按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6582",\N,\N,\N,"20141105 二月房产抵押标，短期资金周转 拆（四）","50000","已还完",\N,"2个月","21.60",\N,\N,\N,"审核时间：2014-11-05 11:26:37","到期还本按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6583",\N,\N,\N,"一月标 小产权房产抵押，短期资金周转  拆（二）","150000","已还完",\N,"1个月","21.60",\N,\N,\N,"审核时间：2014-09-26 17:10:27","按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6584",\N,\N,\N,"一月标 房产抵押，短期资金周转 拆（二）","100000","已还完",\N,"1个月","21.60",\N,\N,\N,"审核时间：2014-08-15 10:01:00","按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6585",\N,\N,\N,"20141204 一月房产抵押标，短期资金周转 拆（九）","50000","已还完",\N,"1个月","21.60",\N,\N,\N,"审核时间：2014-12-04 10:05:22","按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6586",\N,\N,\N,"二月标 房产抵押，短期资金周转 拆（五）（约标）","100000","已还完",\N,"2个月","21.60",\N,\N,\N,"审核时间：2014-10-12 09:12:33","到期还本按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6587",\N,\N,\N,"20141104 二月房产抵押标，短期资金周转 拆（三）","70000","已还完",\N,"2个月","21.60",\N,\N,\N,"审核时间：2014-11-04 16:11:18","到期还本按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6588",\N,\N,\N,"平台28试运营庆祝满月秒标（三）","88888","已还完",\N,"额满即还","8.80",\N,\N,\N,"审核时间：2014-08-25 10:26:23","按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无",\N
"6589",\N,\N,\N,"平台28迎国庆庆祝秒标（三）","88888","已还完",\N,"额满即还","5.60",\N,\N,\N,"审核时间：2014-09-29 10:20:41","按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无",\N
"6590",\N,\N,\N,"20141203 二月房产抵押标，短期资金周转 拆（四）","30000","已还完",\N,"2个月","21.60",\N,\N,\N,"审核时间：2014-12-03 11:06:04","到期还本按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6591",\N,\N,\N,"20141031 一月房产抵押标，短期资金周转 拆（七）（约标）","100000","已还完",\N,"1个月","21.60",\N,\N,\N,"审核时间：2014-10-31 11:59:47","按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6592",\N,\N,\N,"一月标 房产抵押，短期资金周转 拆（二）（约标）","100000","已还完",\N,"1个月","21.60",\N,\N,\N,"审核时间：2014-10-21 14:50:08","按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6593",\N,\N,\N,"","","",\N,"","",\N,\N,\N,"","",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"",\N
"6594",\N,\N,\N,"一月标 房产抵押，短期资金周转 拆（四）","80000","已还完",\N,"1个月","21.60",\N,\N,\N,"审核时间：2014-07-29 11:08:19","到期还本按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6595",\N,\N,\N,"大众质押，短期资金周转","150000","已还完",\N,"1个月","21.60",\N,\N,\N,"审核时间：2014-07-24 10:39:24","到期还本按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6596",\N,\N,\N,"20141214  一月田野箱货质押标，短期资金周转","60000","已还完",\N,"1个月","21.60",\N,\N,\N,"审核时间：2014-12-14 10:33:51","按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6597",\N,\N,\N,"20141209 一月房产抵押标，短期资金周转 拆（六）（约标）","200000","已还完",\N,"1个月","21.60",\N,\N,\N,"审核时间：2014-12-09 08:54:37","按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6598",\N,\N,\N,"一月标 奔驰GLK300质押，短期资金周转 拆（二）","50000","已还完",\N,"1个月","21.60",\N,\N,\N,"审核时间：2014-08-01 13:24:07","到期还本按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6599",\N,\N,\N,"奔腾答谢平台28客服定向秒标（只限平台客服投标）","40000","已还完",\N,"额满即还","8.80",\N,\N,\N,"审核时间：2014-10-28 09:46:19","按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无",\N
"6600",\N,\N,\N,"20150311  房屋抵押借款标，短期资金周转","150000","已还完",\N,"3个月","21.60",\N,\N,\N,"审核时间：2015-03-11 16:20:33","到期还本按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6601",\N,\N,\N,"一月标 房产抵押，短期资金周转 拆（二）","70000","已还完",\N,"1个月","21.60",\N,\N,\N,"审核时间：2014-10-09 10:56:12","按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6602",\N,\N,\N,"二月标 大众迈腾质押，短期资金周转 拆（一）","100000","已还完",\N,"2个月","21.60",\N,\N,\N,"审核时间：2014-08-31 10:04:39","到期还本按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6603",\N,\N,\N,"二月标 房产抵押，短期资金周转 拆（一）","80000","已还完",\N,"2个月","21.60",\N,\N,\N,"审核时间：2014-10-10 10:32:37","到期还本按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6604",\N,\N,\N,"一月标 房产抵押，短期资金周转 拆（三）","200000","已还完",\N,"1个月","21.60",\N,\N,\N,"审核时间：2014-09-20 10:03:14","按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6605",\N,\N,\N,"一月标 房产抵押，短期资金周转 拆（二） （约标）","200000","已还完",\N,"1个月","21.60",\N,\N,\N,"审核时间：2014-10-06 09:29:11","按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6606",\N,\N,\N,"二月标 房产抵押，短期资金周转 拆（二）（约标）","100000","已还完",\N,"2个月","21.60",\N,\N,\N,"审核时间：2014-10-10 11:22:01","到期还本按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6607",\N,\N,\N,"20141117 一月房产抵押标，短期资金周转  拆（三）","100000","已还完",\N,"1个月","21.60",\N,\N,\N,"审核时间：2014-11-17 10:00:30","按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6608",\N,\N,\N,"一月标 小产权房产抵押，短期资金周转 拆（十四）","80000","已还完",\N,"1个月","21.60",\N,\N,\N,"审核时间：2014-09-30 10:59:01","按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6609",\N,\N,\N,"平台28信用提现标（三十）","238000","已还完",\N,"15天","21.60",\N,\N,\N,"审核时间：2015-01-16 21:44:37","到期全额还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无",\N
"6610",\N,\N,\N,"20141119 二月房产抵押标，短期资金周转  拆（三）（约标）","120000","已还完",\N,"2个月","21.60",\N,\N,\N,"审核时间：2014-11-19 10:13:32","到期还本按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6611",\N,\N,\N,"一月标 上海大众-polo质押，短期资金周转","30000","已还完",\N,"1个月","21.60",\N,\N,\N,"审核时间：2014-08-03 10:04:03","到期还本按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6612",\N,\N,\N,"平台28信用提现标（三十五）","351563","已还完",\N,"15天","21.60",\N,\N,\N,"审核时间：2015-01-21 22:26:06","到期全额还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无",\N
"6613",\N,\N,\N,"20141130  三月房产抵押标，短期资金周转  拆（十）","50000","已还完",\N,"3个月","21.60",\N,\N,\N,"审核时间：2014-11-30 11:26:15","到期还本按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6614",\N,\N,\N,"20141201 一月房产抵押标，短期资金周转  拆（五）（约标）","100000","已还完",\N,"1个月","21.60",\N,\N,\N,"审核时间：2014-12-01 09:08:43","按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6615",\N,\N,\N,"20141028 二月房产抵押标，短期资金周转 拆（一）","100000","已还完",\N,"2个月","21.60",\N,\N,\N,"审核时间：2014-10-28 09:58:58","到期还本按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6616",\N,\N,\N,"20150128 大成工贸公司土地加房产抵押对接一月标 （一）","7210000","已还完",\N,"1个月","21.60",\N,\N,\N,"审核时间：2015-01-28 22:38:59","按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无",\N
"6617",\N,\N,\N,"迎中秋庆祝秒标（二）","88888","已还完",\N,"额满即还","6.60",\N,\N,\N,"审核时间：2014-09-04 10:23:06","按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无",\N
"6618",\N,\N,\N,"20141125 一月房产抵押标，短期资金周转  拆（一）","150000","已还完",\N,"1个月","21.60",\N,\N,\N,"审核时间：2014-11-25 09:58:55","按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6619",\N,\N,\N,"20141207 一月房产抵押标，短期资金周转 拆（二）","90000","已还完",\N,"1个月","21.60",\N,\N,\N,"审核时间：2014-12-07 10:14:31","按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6620",\N,\N,\N,"一月标 房产抵押，短期资金周转 拆（五）","250000","已还完",\N,"1个月","21.60",\N,\N,\N,"审核时间：2014-09-15 10:23:43","按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6621",\N,\N,\N,"一月标 房产抵押，短期资金周转 拆（四）（约标）","100000","已还完",\N,"1个月","21.60",\N,\N,\N,"审核时间：2014-10-07 09:02:47","按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6622",\N,\N,\N,"20141212 一月房产抵押标，短期资金周转 拆（二）（约标）","80000","已还完",\N,"1个月","21.60",\N,\N,\N,"审核时间：2014-12-12 13:47:47","按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6623",\N,\N,\N,"平台28信用提现标（二十五）","416500","已还完",\N,"15天","21.60",\N,\N,\N,"审核时间：2015-01-11 21:52:13","到期全额还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无",\N
"6624",\N,\N,\N,"一月标 房产抵押，短期资金周转 拆（四）","100000","已还完",\N,"1个月","21.60",\N,\N,\N,"审核时间：2014-10-22 10:30:45","按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6625",\N,\N,\N,"一月标 房产抵押，短期资金周转 拆（二）","60000","已还完",\N,"1个月","21.60",\N,\N,\N,"审核时间：2014-08-30 09:59:34","按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6626",\N,\N,\N,"一月标  房产抵押，短期资金周转 拆（三） （约标）","100000","已还完",\N,"1个月","21.60",\N,\N,\N,"审核时间：2014-08-30 11:53:34","按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6627",\N,\N,\N,"20141114 一月小产权房产抵押标，短期资金周转   拆（十四）（约标）","100000","已还完",\N,"1个月","21.60",\N,\N,\N,"审核时间：2014-11-14 10:06:35","按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6628",\N,\N,\N,"20141208 一月房产抵押标，短期资金周转 拆（一）","80000","已还完",\N,"1个月","21.60",\N,\N,\N,"审核时间：2014-12-08 10:35:47","按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6629",\N,\N,\N,"20141208 一月房产抵押标，短期资金周转 拆（三）（约标）","100000","已还完",\N,"1个月","21.60",\N,\N,\N,"审核时间：2014-12-08 08:52:35","按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6630",\N,\N,\N,"平台28信用提现标（五）","315000","已还完",\N,"15天","21.60",\N,\N,\N,"审核时间：2014-12-23 21:14:20","到期全额还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无",\N
"6631",\N,\N,\N,"20141129  三月房产抵押标，短期资金周转  拆（八）","50000","已还完",\N,"3个月","21.60",\N,\N,\N,"审核时间：2014-11-29 17:05:46","到期还本按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6632",\N,\N,\N,"20141211 一月房产抵押标，短期资金周转 拆（四）（约标）","100000","已还完",\N,"1个月","21.60",\N,\N,\N,"审核时间：2014-12-11 09:15:44","按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6633",\N,\N,\N,"一月标 房产抵押，短期资金周转 拆（二）","200000","已还完",\N,"1个月","21.60",\N,\N,\N,"审核时间：2014-09-19 10:17:41","按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6634",\N,\N,\N,"一月标 房产抵押，短期资金周转 拆（一）","100000","已还完",\N,"1个月","21.60",\N,\N,\N,"审核时间：2014-10-14 09:58:31","按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6635",\N,\N,\N,"20141029 一月房产抵押标，短期资金周转 拆（二）","80000","已还完",\N,"1个月","21.60",\N,\N,\N,"审核时间：2014-10-29 09:58:38","按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6636",\N,\N,\N,"一月标 房产抵押，短期资金周转 拆（一）","150000","已还完",\N,"1个月","21.60",\N,\N,\N,"审核时间：2014-10-21 09:58:36","按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6637",\N,\N,\N,"一月标  房产抵押，短期资金周转 拆（一） （约标）","100000","已还完",\N,"1个月","21.60",\N,\N,\N,"审核时间：2014-09-06 09:28:18","按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6638",\N,\N,\N,"20150313A  江淮瑞风S5抵押借款标，短期资金周转","60000","已还完",\N,"1个月","21.60",\N,\N,\N,"审核时间：2015-03-13 10:22:11","按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6639",\N,\N,\N,"一月标 房产抵押，短期资金周转 拆（四）","100000","已还完",\N,"1个月","21.60",\N,\N,\N,"审核时间：2014-08-28 10:15:41","按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6640",\N,\N,\N,"一月标 房产抵押，短期资金周转 拆（四）","100000","已还完",\N,"1个月","21.60",\N,\N,\N,"审核时间：2014-09-09 09:58:45","按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6641",\N,\N,\N,"一月标 房产抵押，短期资金周转 拆（一）","80000","已还完",\N,"1个月","21.60",\N,\N,\N,"审核时间：2014-10-09 09:58:32","按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6642",\N,\N,\N,"20141202 三月房产抵押标，短期资金周转 拆（十二）（约标）","50000","已还完",\N,"3个月","21.60",\N,\N,\N,"审核时间：2014-12-02 09:33:32","到期还本按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6643",\N,\N,\N,"平台28试运营庆祝秒标（六）","88888","已还完",\N,"额满即还","8.00",\N,\N,\N,"审核时间：2014-07-29 11:06:16","按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无",\N
"6644",\N,\N,\N,"一月标 房产抵押，短期资金周转 拆（二）（约标）","100000","已还完",\N,"1个月","21.60",\N,\N,\N,"审核时间：2014-08-27 11:18:07","按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6645",\N,\N,\N,"一月标 房产抵押，短期资金周转 拆（三） （约标）","100000","已还完",\N,"1个月","21.60",\N,\N,\N,"审核时间：2014-09-06 09:52:04","按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6646",\N,\N,\N,"20141127 一月房产抵押标，短期资金周转  拆（一）","100000","已还完",\N,"1个月","21.60",\N,\N,\N,"审核时间：2014-11-27 09:59:38","按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6647",\N,\N,\N,"20150201  大成工贸公司土地加房产抵押对接一月标 （三）","100000","已还完",\N,"1个月","21.60",\N,\N,\N,"审核时间：2015-02-01 17:52:27","按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无",\N
"6648",\N,\N,\N,"20141209 一月房产抵押标，短期资金周转 拆（五）","70000","已还完",\N,"1个月","21.60",\N,\N,\N,"审核时间：2014-12-09 10:49:33","按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6649",\N,\N,\N,"平台28信用提现标（三十六）","513188","已还完",\N,"15天","21.60",\N,\N,\N,"审核时间：2015-01-22 20:29:11","到期全额还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无",\N
"6650",\N,\N,\N,"20141029 二月房产抵押标，短期资金周转 拆（四）（约标）","100000","已还完",\N,"2个月","21.60",\N,\N,\N,"审核时间：2014-10-29 09:26:19","到期还本按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6651",\N,\N,\N,"20141112 一月小产权房产抵押标，短期资金周转 拆（八）","100000","已还完",\N,"1个月","21.60",\N,\N,\N,"审核时间：2014-11-12 09:59:03","按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6652",\N,\N,\N,"20141115 一月房产抵押标，短期资金周转  拆（一）","100000","已还完",\N,"1个月","21.60",\N,\N,\N,"审核时间：2014-11-15 10:43:57","按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6653",\N,\N,\N,"20150130 大成工贸公司土地加房产抵押对接一月标 （二）","150000","已还完",\N,"1个月","21.60",\N,\N,\N,"审核时间：2015-01-30 22:29:28","按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无",\N
"6654",\N,\N,\N,"20141128 三月房产抵押标，短期资金周转  拆（七）（约标）","50000","已还完",\N,"3个月","21.60",\N,\N,\N,"审核时间：2014-11-28 09:19:55","到期还本按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6655",\N,\N,\N,"一月标 房产抵押，短期资金周转 拆（二）（约标）","150000","已还完",\N,"1个月","21.60",\N,\N,\N,"审核时间：2014-09-24 09:14:08","按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6656",\N,\N,\N,"一月标 房产抵押，短期资金周转 拆（三）","100000","已还完",\N,"1个月","21.60",\N,\N,\N,"审核时间：2014-09-03 10:03:52","按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6657",\N,\N,\N,"20141205 一月房产抵押标，短期资金周转 拆（十）","80000","已还完",\N,"1个月","21.60",\N,\N,\N,"审核时间：2014-12-05 10:59:34","按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6658",\N,\N,\N,"20141202 一月房产抵押标，短期资金周转 拆（七）","100000","已还完",\N,"1个月","21.60",\N,\N,\N,"审核时间：2014-12-02 10:07:07","按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6659",\N,\N,\N,"20150202  大成工贸公司土地加房产抵押对接一月标 （四）","50000","已还完",\N,"1个月","21.60",\N,\N,\N,"审核时间：2015-02-02 22:04:39","按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无",\N
"6660",\N,\N,\N,"20141129 三月房产抵押标，短期资金周转  拆（九）（约标）","50000","已还完",\N,"3个月","21.60",\N,\N,\N,"审核时间：2014-11-29 09:18:38","到期还本按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6661",\N,\N,\N,"一月标 房产抵押，短期资金周转 拆（二）","150000","已还完",\N,"1个月","21.60",\N,\N,\N,"审核时间：2014-09-02 10:23:53","按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6662",\N,\N,\N,"一月标 小产权房产抵押，短期资金周转 拆（二十一）","50000","已还完",\N,"1个月","21.60",\N,\N,\N,"审核时间：2014-10-06 11:00:40","按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6663",\N,\N,\N,"一月标 房产抵押，短期资金周转 拆（三）","100000","已还完",\N,"1个月","21.60",\N,\N,\N,"审核时间：2014-08-24 10:19:40","按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6664",\N,\N,\N,"平台28信用提现标（三）","99275","已还完",\N,"15天","21.60",\N,\N,\N,"审核时间：2014-12-21 23:10:57","到期全额还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无",\N
"6665",\N,\N,\N,"20141213 一月房产抵押标，短期资金周转 拆（六）（约标）","100000","已还完",\N,"1个月","21.60",\N,\N,\N,"审核时间：2014-12-13 09:07:45","按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6666",\N,\N,\N,"20141216 一月房产抵押标，短期资金周转 拆（二）（约标）","80000","已还完",\N,"1个月","21.60",\N,\N,\N,"审核时间：2014-12-16 11:06:22","按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6667",\N,\N,\N,"20141207 一月房产抵押标，短期资金周转 拆（三）（约标）","100000","已还完",\N,"1个月","21.60",\N,\N,\N,"审核时间：2014-12-07 09:07:44","按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6668",\N,\N,\N,"二月标 房产抵押，短期资金周转 拆（三）","150000","已还完",\N,"2个月","21.60",\N,\N,\N,"审核时间：2014-10-20 09:58:33","到期还本按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6669",\N,\N,\N,"一月标 房产抵押，短期资金周转 拆（一）","100000","已还完",\N,"1个月","21.60",\N,\N,\N,"审核时间：2014-10-06 10:30:45","按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6670",\N,\N,\N,"一月标 别克凯越质押，短期资金周转","40000","已还完",\N,"1个月","21.60",\N,\N,\N,"审核时间：2014-07-26 09:59:39","到期还本按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6671",\N,\N,\N,"平台28信用提现标（十八）","378852","已还完",\N,"15天","21.60",\N,\N,\N,"审核时间：2015-01-04 22:25:34","到期全额还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"无",\N
"6672",\N,\N,\N,"一月标 房产抵押，短期资金周转 拆（二）","80000","已还完",\N,"1个月","21.60",\N,\N,\N,"审核时间：2014-09-06 09:58:58","按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6673",\N,\N,\N,"一月标 房产抵押，短期资金周转 拆（三）（约标）","80000","已还完",\N,"1个月","21.60",\N,\N,\N,"审核时间：2014-08-22 11:00:21","按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6674",\N,\N,\N,"一月标 房产抵押，短期资金周转 拆（三）","100000","已还完",\N,"1个月","21.60",\N,\N,\N,"审核时间：2014-08-14 09:59:41","按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6675",\N,\N,\N,"一月标 房产抵押，短期资金周转 拆（二）（约标）","100000","已还完",\N,"1个月","21.60",\N,\N,\N,"审核时间：2014-08-23 11:52:11","按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6676",\N,\N,\N,"一月标 房产抵押，短期资金周转  拆（一）","150000","已还完",\N,"1个月","21.60",\N,\N,\N,"审核时间：2014-10-24 09:59:39","按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6677",\N,\N,\N,"一月标 房产抵押，短期资金周转 拆（二）","70000","已还完",\N,"1个月","21.60",\N,\N,\N,"审核时间：2014-10-08 11:03:36","按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6678",\N,\N,\N,"20141208 一月房产抵押标，短期资金周转 拆（五）","80000","已还完",\N,"1个月","21.60",\N,\N,\N,"审核时间：2014-12-08 10:01:19","按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6679",\N,\N,\N,"一月标 房产抵押，短期资金周转 拆（一）（约标）","100000","已还完",\N,"1个月","21.60",\N,\N,\N,"审核时间：2014-08-21 15:30:34","按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6680",\N,\N,\N,"二月标  奥迪Q5质押，短期资金周转 拆（一） （约标）","200000","已还完",\N,"2个月","21.60",\N,\N,\N,"审核时间：2014-08-29 15:48:11","到期还本按月付息",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"6681",\N,\N,\N,"一月标  大众速腾质押，短期资金周转","100000","已还完",\N,"1个月","21.60",\N,\N,\N,"审核时间：2014-07-30 11:07:55","按月分期",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
