"6415",\N,\N,\N,"   文某车辆抵押借款（2）
		 借款标编号：111","300000",\N,\N,"10天","18.00",\N,\N,\N,"2014-12-02","还款方式：
            
           	 
           	 
           	 
           	 
           	 
           	按日算息",\N,"性别：
	
	女",\N,"本科","婚姻状况：
		
		未婚",\N,\N,"50000以上","已购房","是","0.8",\N
"6416",\N,\N,\N,"  文某车辆抵押借款（1）
		 借款标编号：106","300000",\N,\N,"10天","18.00",\N,\N,\N,"2014-12-01","还款方式：
            
           	 
           	 
           	 
           	 
           	 
           	按日算息",\N,"性别：
	
	女",\N,"本科","婚姻状况：
		
		未婚",\N,\N,"50000以上","已购房","是","0.8",\N
"6417",\N,\N,\N,"  某企业车辆抵押借款(6)
		 借款标编号：103","100000",\N,\N,"3个月","18.00",\N,\N,\N,"2014-12-01","还款方式：
            
           	 
           	 
           	 
           	 
           	  到期一次付清",\N,"性别：
	
	
	男",\N,"本科","婚姻状况：
		
		未婚",\N,\N,"50000以上","已购房","是","4",\N
"6418",\N,\N,\N,"   回馈新老客户活动标的（5） 
		 借款标编号：100","200000",\N,\N,"10天","18.00",\N,\N,\N,"2014-11-29","还款方式：
            
           	 
           	 
           	 
           	 
           	 
           	按日算息",\N,"性别：
	
	
	男",\N,"本科","婚姻状况：
		
		未婚",\N,\N,"50000以上","已购房","是","0.8",\N
"6419",\N,\N,\N,"   黄先生房产抵押项目（14）
		 借款标编号：99","100000",\N,\N,"1个月","18.00",\N,\N,\N,"2014-11-29","还款方式：
            
           	 
           	 
           	 
           	 
           	  到期一次付清",\N,"性别：
	
	
	男",\N,"本科","婚姻状况：
		
		
		已婚",\N,\N,"50000以上","已购房","否","1",\N
"6420",\N,\N,\N,"  回馈新老客户活动标的（4）
		 借款标编号：90","150000",\N,\N,"10天","18.00",\N,\N,\N,"2014-11-28","还款方式：
            
           	 
           	 
           	 
           	 
           	 
           	按日算息",\N,"性别：
	
	
	男",\N,"本科","婚姻状况：
		
		未婚",\N,\N,"50000以上","已购房","是","0.8",\N
"6421",\N,\N,\N,"   黄先生房产抵押项目（13） 
		 借款标编号：88","100000",\N,\N,"1个月","18.00",\N,\N,\N,"2014-11-28","还款方式：
            
           	 
           	 
           	 
           	 
           	  到期一次付清",\N,"性别：
	
	
	男",\N,"本科","婚姻状况：
		
		
		已婚",\N,\N,"50000以上","已购房","否","1",\N
"6422",\N,\N,\N,"   回馈新老客户活动标的（3）
		 借款标编号：87","200000",\N,\N,"7天","18.00",\N,\N,\N,"2014-11-27","还款方式：
            
           	 
           	 
           	 
           	 
           	 
           	按日算息",\N,"性别：
	
	
	男",\N,"本科","婚姻状况：
		
		未婚",\N,\N,"50000以上","已购房","是","0.8",\N
"6423",\N,\N,\N,"   黄先生房产抵押项目（12） 
		 借款标编号：86","100000",\N,\N,"1个月","18.00",\N,\N,\N,"2014-11-27","还款方式：
            
           	 
           	 
           	 
           	 
           	  到期一次付清",\N,"性别：
	
	
	男",\N,"本科","婚姻状况：
		
		
		已婚",\N,\N,"50000以上","已购房","否","1",\N
"6424",\N,\N,\N,"   回馈新老客户活动标的（2）
		 借款标编号：85","200000",\N,\N,"7天","18.00",\N,\N,\N,"2014-11-26","还款方式：
            
           	 
           	 
           	 
           	 
           	 
           	按日算息",\N,"性别：
	
	
	男",\N,"本科","婚姻状况：
		
		未婚",\N,\N,"50000以上","已购房","是","0.8",\N
"6425",\N,\N,\N,"   黄先生房产抵押项目（11） 
		 借款标编号：84","100000",\N,\N,"1个月","18.00",\N,\N,\N,"2014-11-26","还款方式：
            
           	 
           	 
           	 
           	 
           	  到期一次付清",\N,"性别：
	
	
	男",\N,"本科","婚姻状况：
		
		
		已婚",\N,\N,"50000以上","已购房","否","1",\N
"6426",\N,\N,\N,"   黄先生房产抵押项目（10）
		 借款标编号：83","100000",\N,\N,"1个月","18.00",\N,\N,\N,"2014-11-25","还款方式：
            
           	 
           	 
           	 
           	 
           	  到期一次付清",\N,"性别：
	
	
	男",\N,"本科","婚姻状况：
		
		
		已婚",\N,\N,"50000以上","已购房","否","1",\N
"6427",\N,\N,\N,"  回馈新老客户活动标的（1）
		 借款标编号：82","200000",\N,\N,"7天","18.00",\N,\N,\N,"2014-11-25","还款方式：
            
           	 
           	 
           	 
           	 
           	 
           	按日算息",\N,"性别：
	
	
	男",\N,"本科","婚姻状况：
		
		未婚",\N,\N,"50000以上","已购房","是","0.8",\N
"6428",\N,\N,\N,"   某企业车辆抵押借款（5）
		 借款标编号：77","200000",\N,\N,"3个月","18.00",\N,\N,\N,"2014-11-24","还款方式：
            
           	 
           	 
           	 
           	 
           	  到期一次付清",\N,"性别：
	
	
	男",\N,"本科","婚姻状况：
		
		未婚",\N,\N,"50000以上","已购房","是","4",\N
"6429",\N,\N,\N,"   黄先生房产抵押项目（9）
		 借款标编号：76","100000",\N,\N,"1个月","18.00",\N,\N,\N,"2014-11-24","还款方式：
            
           	 
           	 
           	 
           	 
           	  到期一次付清",\N,"性别：
	
	
	男",\N,"本科","婚姻状况：
		
		
		已婚",\N,\N,"50000以上","已购房","否","1",\N
"6430",\N,\N,\N,"   某企业车辆抵押借款（4）
		 借款标编号：75","100000",\N,\N,"3个月","18.00",\N,\N,\N,"2014-11-22","还款方式：
            
           	 
           	 
           	 
           	 
           	  到期一次付清",\N,"性别：
	
	
	男",\N,"本科","婚姻状况：
		
		未婚",\N,\N,"50000以上","已购房","是","4",\N
"6431",\N,\N,\N,"   黄先生房产抵押项目（8）
		 借款标编号：74","100000",\N,\N,"1个月","18.00",\N,\N,\N,"2014-11-22","还款方式：
            
           	 
           	 
           	 
           	 
           	  到期一次付清",\N,"性别：
	
	
	男",\N,"本科","婚姻状况：
		
		
		已婚",\N,\N,"50000以上","已购房","否","1",\N
"6432",\N,\N,\N,"   某企业车辆抵押借款（3）
		 借款标编号：73","200000",\N,\N,"3个月","18.00",\N,\N,\N,"2014-11-21","还款方式：
            
           	 
           	 
           	 
           	 
           	  到期一次付清",\N,"性别：
	
	
	男",\N,"本科","婚姻状况：
		
		未婚",\N,\N,"50000以上","已购房","是","4",\N
"6433",\N,\N,\N,"   黄先生房产抵押项目（7） 
		 借款标编号：71","100000",\N,\N,"1个月","18.00",\N,\N,\N,"2014-11-21","还款方式：
            
           	 
           	 
           	 
           	 
           	  到期一次付清",\N,"性别：
	
	
	男",\N,"本科","婚姻状况：
		
		
		已婚",\N,\N,"50000以上","已购房","否","1",\N
"6434",\N,\N,\N,"   某企业车辆抵押借款（2）
		 借款标编号：70","200000",\N,\N,"3个月","18.00",\N,\N,\N,"2014-11-20","还款方式：
            
           	 
           	 
           	 
           	 
           	  到期一次付清",\N,"性别：
	
	
	男",\N,"本科","婚姻状况：
		
		未婚",\N,\N,"50000以上","已购房","是","4",\N
"6435",\N,\N,\N,"   黄先生房产抵押项目（6） 
		 借款标编号：69","100000",\N,\N,"1个月","18.00",\N,\N,\N,"2014-11-20","还款方式：
            
           	 
           	 
           	 
           	 
           	  到期一次付清",\N,"性别：
	
	
	男",\N,"本科","婚姻状况：
		
		
		已婚",\N,\N,"50000以上","已购房","否","1",\N
"6436",\N,\N,\N,"   黄先生房产抵押项目（5） 
		 借款标编号：68","100000",\N,\N,"1个月","18.00",\N,\N,\N,"2014-11-19","还款方式：
            
           	 
           	 
           	 
           	 
           	  到期一次付清",\N,"性别：
	
	
	男",\N,"本科","婚姻状况：
		
		
		已婚",\N,\N,"50000以上","已购房","否","1",\N
"6437",\N,\N,\N,"  某企业车辆抵押借款（1）
		 借款标编号：67","100000",\N,\N,"3个月","18.00",\N,\N,\N,"2014-11-19","还款方式：
            
           	 
           	 
           	 
           	 
           	  到期一次付清",\N,"性别：
	
	
	男",\N,"本科","婚姻状况：
		
		未婚",\N,\N,"50000以上","已购房","是","4",\N
"6438",\N,\N,\N,"  黄先生房产抵押项目（4）
		 借款标编号：59","100000",\N,\N,"1个月","18.00",\N,\N,\N,"2014-11-18","还款方式：
            
           	 
           	 
           	 
           	 
           	  到期一次付清",\N,"性别：
	
	
	男",\N,"本科","婚姻状况：
		
		
		已婚",\N,\N,"50000以上","已购房","否","1",\N
"6439",\N,\N,\N,"  黄先生房产抵押项目（3）
		 借款标编号：58","100000",\N,\N,"1个月","18.00",\N,\N,\N,"2014-11-17","还款方式：
            
           	 
           	 
           	 
           	 
           	  到期一次付清",\N,"性别：
	
	
	男",\N,"本科","婚姻状况：
		
		
		已婚",\N,\N,"50000以上","已购房","否","1",\N
"6440",\N,\N,\N,"  黄先生房产抵押项目（2） 
		 借款标编号：57","100000",\N,\N,"1个月","18.00",\N,\N,\N,"2014-11-16","还款方式：
            
           	 
           	 
           	 
           	 
           	  到期一次付清",\N,"性别：
	
	
	男",\N,"本科","婚姻状况：
		
		
		已婚",\N,\N,"50000以上","已购房","否","1",\N
"6441",\N,\N,\N,"  黄先生房产抵押项目（1）
		 借款标编号：56","200000",\N,\N,"1个月","18.00",\N,\N,\N,"2014-11-15","还款方式：
            
           	 
           	 
           	 
           	 
           	  到期一次付清",\N,"性别：
	
	
	男",\N,"本科","婚姻状况：
		
		
		已婚",\N,\N,"50000以上","已购房","否","1",\N
"6442",\N,\N,\N,"   侯女士房产贷款抵押标（19）
		 借款标编号：55","200000",\N,\N,"1个月","18.00",\N,\N,\N,"2014-11-14","还款方式：
            
           	 
           	 
           	 
           	 
           	  到期一次付清",\N,"性别：
	
	女",\N,"本科","婚姻状况：
		离异",\N,\N,"50000以上","租房","否","1",\N
"6443",\N,\N,\N,"  侯女士房产贷款抵押标（18）
		 借款标编号：51","100000",\N,\N,"30天","24.00",\N,\N,\N,"2014-11-13","还款方式：
            
           	 
           	 
           	 
           	 
           	 
           	按日算息",\N,"性别：
	
	女",\N,"本科","婚姻状况：
		离异",\N,\N,"50000以上","租房","否","0.3",\N
"6444",\N,\N,\N,"  侯女士房产贷款抵押标（17）
		 借款标编号：50","100000",\N,\N,"1个月","24.00",\N,\N,\N,"2014-11-13","还款方式：
            
           	 
           	 
           	 
           	 
           	  到期一次付清",\N,"性别：
	
	女",\N,"本科","婚姻状况：
		离异",\N,\N,"50000以上","租房","否","",\N
"6445",\N,\N,\N,"  侯女士房产贷款抵押标（16）
		 借款标编号：49","100000",\N,\N,"30天","24.00",\N,\N,\N,"2014-11-12","还款方式：
            
           	 
           	 
           	 
           	 
           	 
           	按日算息",\N,"性别：
	
	女",\N,"本科","婚姻状况：
		离异",\N,\N,"50000以上","租房","否","0.3",\N
"6446",\N,\N,\N,"  侯女士房产贷款抵押标（15）
		 借款标编号：48","100000",\N,\N,"1个月","24.00",\N,\N,\N,"2014-11-12","还款方式：
            
           	 
           	 
           	 
           	 
           	  到期一次付清",\N,"性别：
	
	女",\N,"本科","婚姻状况：
		离异",\N,\N,"50000以上","租房","否","",\N
"6447",\N,\N,\N,"   侯女士房产贷款抵押标（14）
		 借款标编号：47","100000",\N,\N,"30天","24.00",\N,\N,\N,"2014-11-11","还款方式：
            
           	 
           	 
           	 
           	 
           	 
           	按日算息",\N,"性别：
	
	女",\N,"本科","婚姻状况：
		离异",\N,\N,"50000以上","租房","否","0.3",\N
"6448",\N,\N,\N,"   侯女士房产贷款抵押标（13）
		 借款标编号：46","100000",\N,\N,"1个月","24.00",\N,\N,\N,"2014-11-11","还款方式：
            
           	 
           	 
           	 
           	 
           	  到期一次付清",\N,"性别：
	
	女",\N,"本科","婚姻状况：
		离异",\N,\N,"50000以上","租房","否","",\N
"6449",\N,\N,\N,"  侯女士房产贷款抵押标（12）
		 借款标编号：45","100000",\N,\N,"1个月","24.00",\N,\N,\N,"2014-11-10","还款方式：
            
           	 
           	 
           	 
           	 
           	  到期一次付清",\N,"性别：
	
	女",\N,"本科","婚姻状况：
		离异",\N,\N,"50000以上","租房","否","",\N
"6450",\N,\N,\N,"  侯女士房产贷款抵押标（11）
		 借款标编号：42","100000",\N,\N,"30天","24.00",\N,\N,\N,"2014-11-10","还款方式：
            
           	 
           	 
           	 
           	 
           	 
           	按日算息",\N,"性别：
	
	女",\N,"本科","婚姻状况：
		离异",\N,\N,"50000以上","租房","否","0.3",\N
"6451",\N,\N,\N,"  侯女士房产贷款抵押标（10）
		 借款标编号：41","100000",\N,\N,"1个月","24.00",\N,\N,\N,"2014-11-08","还款方式：
            
           	 
           	 
           	 
           	 
           	  到期一次付清",\N,"性别：
	
	女",\N,"本科","婚姻状况：
		离异",\N,\N,"50000以上","租房","否","",\N
"6452",\N,\N,\N,"  邓女士超市货源周转借款标
		 借款标编号：40","60000",\N,\N,"30天","24.00",\N,\N,\N,"2014-11-07","还款方式：
            
           	 
           	 
           	 
           	 
           	 
           	按日算息",\N,"性别：
	
	女",\N,"小学","婚姻状况：
		
		
		已婚",\N,\N,"50000以上","租房","否","0.3",\N
"6453",\N,\N,\N,"  侯女士房产贷款抵押标（9）
		 借款标编号：39","100000",\N,\N,"1个月","24.00",\N,\N,\N,"2014-11-07","还款方式：
            
           	 
           	 
           	 
           	 
           	  到期一次付清",\N,"性别：
	
	女",\N,"本科","婚姻状况：
		离异",\N,\N,"50000以上","租房","否","",\N
"6454",\N,\N,\N,"  侯女士房产贷款抵押标（8） 
		 借款标编号：35","100000",\N,\N,"1个月","24.00",\N,\N,\N,"2014-11-06","还款方式：
            
           	 
           	 
           	 
           	 
           	  到期一次付清",\N,"性别：
	
	女",\N,"本科","婚姻状况：
		离异",\N,\N,"50000以上","租房","否","",\N
"6455",\N,\N,\N,"  侯女士房产贷款抵押标（7） 
		 借款标编号：34","100000",\N,\N,"30天","24.00",\N,\N,\N,"2014-11-06","还款方式：
            
           	 
           	 
           	 
           	 
           	 
           	按日算息",\N,"性别：
	
	女",\N,"本科","婚姻状况：
		离异",\N,\N,"50000以上","租房","否","0.3",\N
"6456",\N,\N,\N,"  侯女士房产贷款抵押标（5） 
		 借款标编号：33","100000",\N,\N,"30天","24.00",\N,\N,\N,"2014-11-05","还款方式：
            
           	 
           	 
           	 
           	 
           	 
           	按日算息",\N,"性别：
	
	女",\N,"本科","婚姻状况：
		离异",\N,\N,"50000以上","租房","否","0.3",\N
"6457",\N,\N,\N,"  侯女士房产贷款抵押标（6） 
		 借款标编号：32","100000",\N,\N,"1个月","24.00",\N,\N,\N,"2014-11-05","还款方式：
            
           	 
           	 
           	 
           	 
           	  到期一次付清",\N,"性别：
	
	女",\N,"本科","婚姻状况：
		离异",\N,\N,"50000以上","租房","否","",\N
"6458",\N,\N,\N,"  侯女士房产贷款抵押标（4）
		 借款标编号：30","100000",\N,\N,"1个月","24.00",\N,\N,\N,"2014-11-04","还款方式：
            
           	 
           	 
           	 
           	 
           	  到期一次付清",\N,"性别：
	
	女",\N,"本科","婚姻状况：
		离异",\N,\N,"50000以上","租房","否","",\N
"6459",\N,\N,\N,"  侯女士房产贷款抵押标（3）
		 借款标编号：29","100000",\N,\N,"30天","24.00",\N,\N,\N,"2014-11-04","还款方式：
            
           	 
           	 
           	 
           	 
           	 
           	按日算息",\N,"性别：
	
	女",\N,"本科","婚姻状况：
		离异",\N,\N,"50000以上","租房","否","0.3",\N
"6460",\N,\N,\N,"  侯女士房产贷款抵押标（2）
		 借款标编号：28","100000",\N,\N,"1个月","24.00",\N,\N,\N,"2014-11-03","还款方式：
            
           	 
           	 
           	 
           	 
           	  到期一次付清",\N,"性别：
	
	女",\N,"本科","婚姻状况：
		离异",\N,\N,"50000以上","租房","否","",\N
"6461",\N,\N,\N,"  侯女士房产贷款抵押标（1）
		 借款标编号：27","100000",\N,\N,"30天","24.00",\N,\N,\N,"2014-11-03","还款方式：
            
           	 
           	 
           	 
           	 
           	 
           	按日算息",\N,"性别：
	
	女",\N,"本科","婚姻状况：
		离异",\N,\N,"50000以上","租房","否","0.3",\N
"6462",\N,\N,\N,"  债权项目第一期
		 借款标编号：19","150000",\N,\N,"1个月","24.00",\N,\N,\N,"2014-10-31","还款方式：
            
           	 
           	 
           	 
           	 
           	  到期一次付清",\N,"性别：
	
	
	男",\N,"专科","婚姻状况：
		
		
		已婚",\N,\N,"10001-30000","租房","否","",\N
