"3454",\N,\N,\N,"【3.25】企业借款项目·第三期","100000","已完成","详细说明见【3月25日】发标公告","1个月","20.40",\N,"短期周转",\N,\N,\N,\N,"男","成功人士","大专或本科","已婚",\N,\N,"0",\N,\N,\N,"个体经营"
"3455",\N,\N,\N,"【3.24】企业借款项目","50000","已完成","详细说明见【3月24日】发标公告","1个月","20.40",\N,"短期周转",\N,\N,\N,\N,"男","成功人士","大专或本科","已婚",\N,\N,"0",\N,\N,\N,"个体经营"
"3456",\N,\N,\N,"【约：Z****4】企业借款项目 约标5万奖励0.1%","50000","已完成","详细说明见【3月24日】发标公告","1个月","20.40",\N,"短期周转",\N,\N,\N,\N,"男","成功人士","大专或本科","已婚",\N,\N,"0",\N,\N,\N,"个体经营"
"3457",\N,\N,\N,"【3.24】企业借款项目·第二期","50000","已完成","详细说明见【3月24日】发标公告","1个月","20.40",\N,"短期周转",\N,\N,\N,\N,"男","成功人士","大专或本科","已婚",\N,\N,"0",\N,\N,\N,"个体经营"
"3458",\N,\N,\N,"【3.23】企业借款项目·第一期","100000","已完成","详细说明见【3月23日】发标公告","1个月","20.40",\N,"短期周转",\N,\N,\N,\N,"男","成功人士","大专或本科","已婚",\N,\N,"0",\N,\N,\N,"个体经营"
"3459",\N,\N,\N,"【约：孙**玲】汽车抵押物借款项目 约标5万奖励0.1%","50000","已完成","详细说明见【3月23日】发标公告","1个月","20.40",\N,"短期周转",\N,\N,\N,\N,"男","成功人士","大专或本科","已婚",\N,\N,"0",\N,\N,\N,"个体经营"
"3460",\N,\N,\N,"【约标人：f**jj】汽车抵押物借款 约标10万奖励0.2%","100000","已完成","详细说明见【3月23日】发标公告","1个月","20.40",\N,"短期周转",\N,\N,\N,\N,"男","成功人士","大专或本科","已婚",\N,\N,"0",\N,\N,\N,"个体经营"
"3461",\N,\N,\N,"【3.20】汽车抵押物借款项目","100000","已完成","详细说明见【3月20日】发标公告","1个月","20.40",\N,"短期周转",\N,\N,\N,\N,"男","成功人士","大专或本科","已婚",\N,\N,"0",\N,\N,\N,"个体经营"
"3462",\N,\N,\N,"【3.19】汽车抵押物借款项目","100000","已完成","详细说明见【3月19日】发标公告","1个月","20.40",\N,"短期周转",\N,\N,\N,\N,"男","成功人士","大专或本科","已婚",\N,\N,"0",\N,\N,\N,"个体经营"
"3463",\N,\N,\N,"【约：d***11】汽车抵押物借款  约标10万奖励0.2%","100000","已完成","详细说明见【3月18日】发标公告","1个月","20.40",\N,"短期周转",\N,\N,\N,\N,"男","成功人士","大专或本科","已婚",\N,\N,"0",\N,\N,\N,"个体经营"
"3464",\N,\N,\N,"【约：r****6】汽车抵押物借款项目·第三期  约标5万奖励0.1%","50000","已完成","详细说明见【3月18日】发标公告","1个月","20.40",\N,"短期周转",\N,\N,\N,\N,"男","成功人士","大专或本科","已婚",\N,\N,"0",\N,\N,\N,"个体经营"
"3465",\N,\N,\N,"【3.18】汽车抵押物借款项目·第三期","50000","已完成","详细说明见【3月18日】发标公告","1个月","20.40",\N,"短期周转",\N,\N,\N,\N,"男","成功人士","大专或本科","已婚",\N,\N,"0",\N,\N,\N,"个体经营"
"3466",\N,\N,\N,"【3.17】汽车抵押物借款项目·第二期","100000","已完成","详细说明见【3月17日】发标公告","1个月","20.40",\N,"短期周转",\N,\N,\N,\N,"男","成功人士","大专或本科","已婚",\N,\N,"0",\N,\N,\N,"个体经营"
"3467",\N,\N,\N,"【约：f***jj】汽车抵押物借款项目·第一期，约标奖励0.2%","100000","已完成","详细说明见【3月16日】发标公告","1个月","20.40",\N,"短期周转",\N,\N,\N,\N,"男","成功人士","大专或本科","已婚",\N,\N,"0",\N,\N,\N,"个体经营"
"3468",\N,\N,\N,"【3.16】汽车抵押物借款项目·第一期","100000","已完成","详细说明见【3月16日】发标公告","1个月","20.40",\N,"短期周转",\N,\N,\N,\N,"男","成功人士","大专或本科","已婚",\N,\N,"0",\N,\N,\N,"个体经营"
"3469",\N,\N,\N,"【约：f***jj】企业过桥10天，约标奖励0.1%","300000","已完成","标详情：http://www.51chenggongdai.com/about/fanotice/254.html","10天","21.90",\N,"创业借款",\N,\N,\N,\N,"男","成功人士","大专或本科","已婚",\N,\N,"0",\N,\N,\N,"个体经营"
"3470",\N,\N,\N,"【约：zz***4】企业过桥10天，约标奖励0.1%","100000","已完成","标详情：http://www.51chenggongdai.com/about/fanotice/254.html","10天","21.90",\N,"短期周转",\N,\N,\N,\N,"男","成功人士","大专或本科","已婚",\N,\N,"0",\N,\N,\N,"个体经营"
"3471",\N,\N,\N,"【天标】企业过桥业务·10天·第二标","100000","已完成","标详情：http://www.51chenggongdai.com/about/fanotice/254.html","10天","21.90",\N,"创业借款",\N,\N,\N,\N,"男","成功人士","大专或本科","已婚",\N,\N,"0",\N,\N,\N,"个体经营"
"3472",\N,\N,\N,"【天标】企业过桥业务·10天","100000","已完成","标详情：http://www.51chenggongdai.com/about/fanotice/254.html","10天","21.90",\N,"创业借款",\N,\N,\N,\N,"男","成功人士","大专或本科","已婚",\N,\N,"0",\N,\N,\N,"个体经营"
"3473",\N,\N,\N,"【3.13】汽车抵押物借款项目·初次借款（张女士服装店周转）","60000","已完成","标详情：http://www.51chenggongdai.com/about/fanotice/254.html","1个月","20.40",\N,"生意周转",\N,\N,\N,\N,"男","成功人士","大专或本科","已婚",\N,\N,"0",\N,\N,\N,"个体经营"
"3474",\N,\N,\N,"【约：ba**6】企业过桥10天，约标奖励0.1%","150000","已完成","标详情：http://www.51chenggongdai.com/about/fanotice/254.html","10天","21.90",\N,"创业借款",\N,\N,\N,\N,"男","成功人士","大专或本科","已婚",\N,\N,"0",\N,\N,\N,"个体经营"
"3475",\N,\N,\N,"【福利】【年前最后一标】某企业过桥业，3天","1000000","已完成","详细说明，见【2月3日】发标公告","3天","18.25",\N,\N,\N,\N,\N,\N,"男",\N,"大专或本科","已婚",\N,\N,"0",\N,\N,\N,"职工"
"3476",\N,\N,\N,"【1.22】企业过桥业务（第三期）","100000","已完成","详细说明见【1月22日】发标公告","7天","21.90",\N,"短期周转",\N,\N,\N,\N,"男","成功人士","大专或本科","已婚",\N,\N,"0",\N,\N,\N,"个体经营"
"3477",\N,\N,\N,"【1.22】企业过桥业务（约标人：x***8）","50000","已完成","详细说明见【1月22日】发标公告","7天","21.90",\N,"短期周转",\N,\N,\N,\N,"男","成功人士","大专或本科","已婚",\N,\N,"0",\N,\N,\N,"个体经营"
"3478",\N,\N,\N,"【1.22】企业过桥业务（约标人：r****6）","50000","已完成","详细说明见【1月22日】发标公告","7天","21.90",\N,"短期周转",\N,\N,\N,\N,"男","成功人士","大专或本科","已婚",\N,\N,"0",\N,\N,\N,"个体经营"
"3479",\N,\N,\N,"【1.22】企业过桥业务（第三期）","100000","已完成","详细说明见【1月21日】发标公告","7天","21.90",\N,"短期周转",\N,\N,\N,\N,"男","成功人士","大专或本科","已婚",\N,\N,"0",\N,\N,\N,"个体经营"
"3480",\N,\N,\N,"【1.21】企业过桥业务（第二期）","100000","已完成","详细说明见【1月21日】发标公告","7天","21.90",\N,"短期周转",\N,\N,\N,\N,"男","成功人士","大专或本科","已婚",\N,\N,"0",\N,\N,\N,"个体经营"
"3481",\N,\N,\N,"【1.21】企业过桥业务（第二期）","100000","已完成","详细说明见【1月21日】发标公告","7天","21.90",\N,"短期周转",\N,\N,\N,\N,"男","成功人士","大专或本科","已婚",\N,\N,"0",\N,\N,\N,"个体经营"
"3482",\N,\N,\N,"【1.20】企业过桥业务","50000","已完成","详细说明见【1月20日】发标公告","7天","21.90",\N,"短期周转",\N,\N,\N,\N,"男","成功人士","大专或本科","已婚",\N,\N,"0",\N,\N,\N,"个体经营"
"3483",\N,\N,\N,"【1.20】企业过桥业务（上午）","100000","已完成","详细说明见【1月20日】发标公告","7天","21.90",\N,"短期周转",\N,\N,\N,\N,"男","成功人士","大专或本科","已婚",\N,\N,"0",\N,\N,\N,"个体经营"
"3484",\N,\N,\N,"【1.20】企业过桥业务(约标人：z**4)","60000","已完成","详细说明见【1月20日】发标公告","7天","21.90",\N,"短期周转",\N,\N,\N,\N,"男","成功人士","大专或本科","已婚",\N,\N,"0",\N,\N,\N,"个体经营"
"3485",\N,\N,\N,"【1.20】企业过桥业务(约标：b**6)","50000","已完成","详细说明见【1月20日】发标公告","7天","21.90",\N,"短期周转",\N,\N,\N,\N,"男","成功人士","大专或本科","已婚",\N,\N,"0",\N,\N,\N,"个体经营"
"3486",\N,\N,\N,"【1.20】企业过桥业务（约标：ds**1）","150000","已完成","详细说明见【1月20日】发标公告","7天","21.90",\N,"短期周转",\N,\N,\N,\N,"男","成功人士","大专或本科","已婚",\N,\N,"0",\N,\N,\N,"个体经营"
"3487",\N,\N,\N,"【1.16】邮储银行理财开年冲量“助力”业务（约标人：C****N）","50000","已完成","详细说明见【1月16日】发标公告","7天","21.90",\N,"短期周转",\N,\N,\N,\N,"男","成功人士","大专或本科","已婚",\N,\N,"0",\N,\N,\N,"个体经营"
"3488",\N,\N,\N,"【1.16】邮储银行理财开年冲量“助力”业务（第五期）","50000","已完成","详细说明见【1月16日】发标公告","7天","21.90",\N,"短期周转",\N,\N,\N,\N,"男","成功人士","大专或本科","已婚",\N,\N,"0",\N,\N,\N,"个体经营"
"3489",\N,\N,\N,"【1.16】邮储银行理财开年冲量“助力”业务（第五期）","50000","已完成","详细说明见【1月16日】发标公告","7天","21.90",\N,"短期周转",\N,\N,\N,\N,"男","成功人士","大专或本科","已婚",\N,\N,"0",\N,\N,\N,"个体经营"
"3490",\N,\N,\N,"【1.16】邮储银行理财开年冲量“助力”业务（约标人：L****N）","50000","已完成","详细说明见【1月16日】发标公告","7天","21.90",\N,"短期周转",\N,\N,\N,\N,"男","成功人士","大专或本科","已婚",\N,\N,"0",\N,\N,\N,"个体经营"
"3491",\N,\N,\N,"【1.14】邮储银行理财开年冲量“助力”业务","50000","已完成","详细说明见【1月14日】发标公告","7天","21.90",\N,"短期周转",\N,\N,\N,\N,"男","成功人士","大专或本科","已婚",\N,\N,"0",\N,\N,\N,"个体经营"
"3492",\N,\N,\N,"【1.14】邮储银行理财开年冲量“助力”业务（第四期）","50000","已完成","详细说明见【1月14日】发标公告","7天","21.90",\N,"短期周转",\N,\N,\N,\N,"男","成功人士","大专或本科","已婚",\N,\N,"0",\N,\N,\N,"个体经营"
"3493",\N,\N,\N,"【1.14】邮储银行理财开年冲量“助力”业务（约标人：h**n）","100000","已完成","详细说明见【1月14日】发标公告","7天","21.90",\N,"短期周转",\N,\N,\N,\N,"男","成功人士","大专或本科","已婚",\N,\N,"0",\N,\N,\N,"个体经营"
"3494",\N,\N,\N,"【1.13】汽车抵押物借款项目","60000","已完成","详细说明见【1月13日】发标公告","1个月","20.40",\N,"短期周转",\N,\N,\N,\N,"男","成功人士","大专或本科","已婚",\N,\N,"0",\N,\N,\N,"个体经营"
"3495",\N,\N,\N,"邮储银行理财开年冲量“助力”业务(约标人：z***4)","50000","已完成","详细说明，见发标公告","7天","21.90",\N,"短期周转",\N,\N,\N,\N,"男","成功人士","大专或本科","已婚",\N,\N,"0",\N,\N,\N,"个体经营"
"3496",\N,\N,\N,"捷豹【线下对接】车辆","400000","已完成","对接内容详见：【对接公告】","2个月","20.40",\N,\N,\N,\N,\N,\N,"男",\N,"大专或本科","已婚",\N,\N,"0",\N,\N,\N,"职工"
"3497",\N,\N,\N,"【1.12】邮储银行理财开年冲量“助力”业务（第二期）","50000","已完成","详细说明见【1月12日】发标公告","7天","21.90",\N,"短期周转",\N,\N,\N,\N,"男","成功人士","大专或本科","已婚",\N,\N,"0",\N,\N,\N,"个体经营"
"3498",\N,\N,\N,"【1.12】邮储银行理财开年冲量“助力”业务","100000","已完成","详细说明见【1月12日】发标公告","7天","21.90",\N,"短期周转",\N,\N,\N,\N,"男","成功人士","大专或本科","已婚",\N,\N,"0",\N,\N,\N,"个体经营"
"3499",\N,\N,\N,"邮储银行理财开年冲量“助力”业务(约标人：ds***1)","50000","已完成","详细说明见【1月9日】发标公告","7天","21.90",\N,"短期周转",\N,\N,\N,\N,"男","成功人士","大专或本科","已婚",\N,\N,"0",\N,\N,\N,"个体经营"
"3500",\N,\N,\N,"【1.9】汽车抵押物借款项目（约标释放）","50000","已完成","详细说明见【1月9日】发标公告","1个月","20.40",\N,"短期周转",\N,\N,\N,\N,"男","成功人士","大专或本科","已婚",\N,\N,"0",\N,\N,\N,"个体经营"
"3501",\N,\N,\N,"1.9】邮储银行理财开年冲量“助力”业务（第二期）","50000","已完成","详细说明见【1月9日】发标公告","7天","21.90",\N,"短期周转",\N,\N,\N,\N,"男","成功人士","大专或本科","已婚",\N,\N,"0",\N,\N,\N,"个体经营"
"3502",\N,\N,\N,"【1.9】邮储银行理财开年冲量“助力”业务（非****壮）","100000","已完成","详细说明见【1月9日】发标公告","7天","21.90",\N,"短期周转",\N,\N,\N,\N,"男","成功人士","大专或本科","已婚",\N,\N,"0",\N,\N,\N,"个体经营"
"3503",\N,\N,\N,"【1.9】邮储银行理财开年冲量“助力”业务（第二期）","50000","已完成","详细说明见【1月9日】发标公告","7天","21.90",\N,"短期周转",\N,\N,\N,\N,"男","成功人士","大专或本科","已婚",\N,\N,"0",\N,\N,\N,"个体经营"
"3504",\N,\N,\N,"【1.8】邮储银行理财开年冲量“助力”业务","100000","已完成","详细说明见【1月8日】发标公告","7天","21.90",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0",\N,\N,\N,\N
"3505",\N,\N,\N,"【1.8】邮储银行理财开年冲量“助力”业务","100000","已完成","详细说明见【1月8日】发标公告","7天","21.90",\N,"短期周转",\N,\N,\N,\N,"男","成功人士","大专或本科","已婚",\N,\N,"0",\N,\N,\N,"个体经营"
"3506",\N,\N,\N,"【1.7】汽车抵押（约标人：ds***1）","50000","已完成","详细说明见【1月7日】发标公告","1个月","20.40",\N,"生意周转",\N,\N,\N,\N,"男","成功人士","大专或本科","已婚",\N,\N,"0",\N,\N,\N,"个体经营"
"3507",\N,\N,\N,"【1.7】汽车抵押物借款项目","50000","已完成","详细说明见【1月7日】发标公告","1个月","20.40",\N,"生意周转",\N,\N,\N,\N,"男","成功人士","大专或本科","已婚",\N,\N,"0",\N,\N,\N,"个体经营"
"3508",\N,\N,\N,"【1.7】汽车抵押（约标人：fe**j）","50000","已完成","详细说明见【1月7日】发标公告","1个月","20.40",\N,"短期周转",\N,\N,\N,\N,"男","成功人士","大专或本科","已婚",\N,\N,"0",\N,\N,\N,"个体经营"
"3509",\N,\N,\N,"【1.6】汽车抵押物借款项目（第三期）","50000","已完成","详细说明见【1月6日】发标公告","1个月","20.40",\N,"短期周转",\N,\N,\N,\N,"男","成功人士","大专或本科","已婚",\N,\N,"0",\N,\N,\N,"个体经营"
"3510",\N,\N,\N,"【1.5】汽车抵押物借款项目（第二期）","50000","已完成","详细说明见【1月5日】发标公告","1个月","20.40",\N,"短期周转",\N,\N,\N,\N,"男","成功人士","大专或本科","已婚",\N,\N,"0",\N,\N,\N,"个体经营"
"3511",\N,\N,\N,"【1.4】汽车抵押物借款项目(约标人：lli***)","50000","已完成","详细说明见【1月4日】发标公告","1个月","20.40",\N,"短期周转",\N,\N,\N,\N,"男","成功人士","大专或本科","已婚",\N,\N,"0",\N,\N,\N,"个体经营"
"3512",\N,\N,\N,"【1.4】汽车抵押物借款项目","50000","已完成","详细说明见【1月4日】发标公告","1个月","20.40",\N,"短期周转",\N,\N,\N,\N,"男","成功人士","大专或本科","已婚",\N,\N,"0",\N,\N,\N,"个体经营"
"3513",\N,\N,\N,"【12.24】汽车抵押物借款项目","100000","已完成","详细说明见【12月24日】发标公告","1个月","20.40",\N,"短期周转",\N,\N,\N,\N,"男","成功人士","大专或本科","已婚",\N,\N,"0",\N,\N,\N,"个体经营"
"3514",\N,\N,\N,"【12.23】汽车抵押物借款项目","100000","已完成","详细说明见【12月23日】发标公告","1个月","20.40",\N,"短期周转",\N,\N,\N,\N,"男","成功人士","大专或本科","已婚",\N,\N,"0",\N,\N,\N,"个体经营"
"3515",\N,\N,\N,"【12.22】企业土地款“助力”业务","750000","已完成","详见【12月22日】发标公告","5天","21.90",\N,"生意周转",\N,\N,\N,\N,"男","成功人士","大专或本科","已婚",\N,\N,"0",\N,\N,\N,"个体经营"
"3516",\N,\N,\N,"【12.22】汽车抵押物借款项目","100000","已完成","详细说明见【12月22日】发标公告","1个月","20.40",\N,"生意周转",\N,\N,\N,\N,"男","成功人士","大专或本科","已婚",\N,\N,"0",\N,\N,\N,"个体经营"
"3517",\N,\N,\N,"企业土地款“助力”业务","100000","已完成","详见【12月22日天标】发标公告","5天","21.90",\N,\N,\N,\N,\N,\N,"男",\N,"大专或本科","已婚",\N,\N,"0",\N,\N,\N,"职工"
"3518",\N,\N,\N,"【12.19】汽车项目借款项目","150000","已完成","详细说明见【12月19日】发标公告","1个月","20.40",\N,\N,\N,\N,\N,\N,"男",\N,"大专或本科","已婚",\N,\N,"0",\N,\N,\N,"职工"
"3519",\N,\N,\N,"【12.18】汽车项目借款项目","50000","已完成","详见【12月18日】发标公告","1个月","20.40",\N,\N,\N,\N,\N,\N,"男",\N,"大专或本科","已婚",\N,\N,"0",\N,\N,\N,"职工"
"3520",\N,\N,\N,"【12.17】企业过桥转贷项目","300000","已完成","详细说明见【12月17日】发标公告","3天","21.90",\N,\N,\N,\N,\N,\N,"男",\N,"大专或本科","已婚",\N,\N,"0",\N,\N,\N,"职工"
"3521",\N,\N,\N,"【12.16】汽车抵押物借款项目","50000","已完成","详见【12月16日发标公告】","1个月","20.40",\N,\N,\N,\N,\N,\N,"男",\N,"大专或本科","已婚",\N,\N,"0",\N,\N,\N,"职工"
"3522",\N,\N,\N,"【12.16】汽车抵押物借款项目（约标人： hm***52 ）","100000","已完成","详见【12月16日发标公告】","1个月","20.40",\N,\N,\N,\N,\N,\N,"男",\N,"大专或本科","已婚",\N,\N,"0",\N,\N,\N,"职工"
"3523",\N,\N,\N,"【12.15】汽车抵押物借款项目（约标人：po***15）","50000","已完成","详见【12月15日发标公告】","1个月","20.40",\N,\N,\N,\N,\N,\N,"男",\N,"大专或本科","已婚",\N,\N,"0",\N,\N,\N,"职工"
"3524",\N,\N,\N,"【12.15】汽车抵押物借款项目","40000","已完成","详见【12月15日发标公告】","1个月","20.40",\N,\N,\N,\N,\N,\N,"男",\N,"大专或本科","已婚",\N,\N,"0",\N,\N,\N,"职工"
"3525",\N,\N,\N,"【12.12】汽车抵押物借款项目","56000","已完成","12月12日发标公告
 
1.时间：12月12日，星期五，上午11点11分
2.标类型：汽车抵押标
3.借款期限：1个月
4.额度：散标5.6万，总借款10.6万，5万已约标，约标人：teng***cv
5.还款方式：到期本息一次性付清
6.利率：年化利率20.4%，奖励1.3%
 
7.其它说明：不限额、不可自动
 
详细说明（协议、抵押车、视频）见发标公告","1个月","20.40",\N,\N,\N,\N,\N,\N,"男",\N,"大专或本科","已婚",\N,\N,"0",\N,\N,\N,"职工"
"3526",\N,\N,\N,"【12.12】汽车抵押物借款项目（约标人： teng***cv）","50000","已完成","12月12日发标公告
 
1.时间：12月12日，星期五，上午11点11分
2.标类型：汽车抵押标
3.借款期限：1个月
4.额度：散标5.6万，总借款10.6万，5万已约标，约标人：teng***cv
5.还款方式：到期本息一次性付清
6.利率：年化利率20.4%，奖励1.3%
 
7.其它说明：不限额、不可自动
 
详细说明（协议、抵押车、视频）见公告","1个月","20.40",\N,\N,\N,\N,\N,\N,"男",\N,"大专或本科","已婚",\N,\N,"0",\N,\N,\N,"职工"
"3527",\N,\N,\N,"【12.11】汽车抵押物借款项目","50000","已完成","12月11日发标公告
 
1.时间：12月11日，星期四，上午11点11分
2.标类型：汽车抵押标
3.借款期限：1个月
4.额度：5万
5.还款方式：到期本息一次性付清
6.利率：年化利率20.4%，奖励1.3%
 
7.其它说明：不限额、不可自动
 
详细说明（协议、抵押车、视频）：

http://www.51chenggongdai.com/about/fanotice/192.html","1个月","20.40",\N,\N,\N,\N,\N,\N,"男",\N,"大专或本科","已婚",\N,\N,"0",\N,\N,\N,"职工"
"3528",\N,\N,\N,"【12.10】汽车抵押物借款项目","50000","已完成","12月10日发标公告
 
1.时间：12月10日，星期三，上午11点11分
2.标类型：汽车抵押标
3.借款期限：1个月
4.额度：5万（总借款40万），30万元，约标客户： 非一般** 
5.还款方式：到期本息一次性付清
6.利率：年化利率20.4%，奖励1.3%
 
7.其它说明：不限额、不可自动
 
详细说明（协议、抵押车、视频）：

http://51chenggongdai.com/about/fanotice/190.html","1个月","20.40",\N,\N,\N,\N,\N,\N,"男",\N,"大专或本科","已婚",\N,\N,"0",\N,\N,\N,"职工"
"3529",\N,\N,\N,"【12.10】汽车抵押物借款项目（约标人： 非一般**）","300000","已完成","12月10日发标公告
 
1.时间：12月10日，星期三，上午11点11分
2.标类型：汽车抵押标
3.借款期限：1个月
4.额度：5万（总借款40万），30万元，约标客户： 非一般** 
5.还款方式：到期本息一次性付清
6.利率：年化利率20.4%，奖励1.3%
 
7.其它说明：不限额、不可自动
 
详细说明（协议、抵押车、视频）：

http://51chenggongdai.com/about/fanotice/190.html","1个月","20.40",\N,\N,\N,\N,\N,\N,"男",\N,"大专或本科","已婚",\N,\N,"0",\N,\N,\N,"职工"
"3530",\N,\N,\N,"【12.09】汽车抵押物借款项目","30000","已完成","共借款13万，散标3万，余款10万。已约标。                                                           借款详情：详情请见【12月9日发标公告】 http://51chenggongdai.com/about/fanotice/189.html","1个月","20.40",\N,\N,\N,\N,\N,\N,"男",\N,"大专或本科","已婚",\N,\N,"0",\N,\N,\N,"职工"
"3531",\N,\N,\N,"【12.09】汽车抵押物借款项目（约标人： yldw** ）","100000","已完成","共借款13万，散标3万，余款10万。已约标。                                                            借款详情：详情请见【12月9日发标公告】                                  http://51chenggongdai.com/about/fanotice/189.html","1个月","20.40",\N,\N,\N,\N,\N,\N,"男",\N,"大专或本科","已婚",\N,\N,"0",\N,\N,\N,"职工"
"3532",\N,\N,\N,"【12.08】别克GL8借款项目（约标：51lhli）","100000","已完成","共借款20万，上午已发众投10万，余款10万。已约标。

借款详情：详情请见【12月8日发标公告】http://51chenggongdai.com/about/fanotice/188.html","1个月","20.40",\N,\N,\N,\N,\N,\N,"男",\N,"大专或本科","已婚",\N,\N,"0",\N,\N,\N,"职工"
"3533",\N,\N,\N,"【12.08】别克GL8借款项目（一）","100000","已完成","借款详情：详情请见【12月8日发标公告】

http://51chenggongdai.com/about/fanotice/188.html","1个月","20.40",\N,\N,\N,\N,\N,\N,"男",\N,"大专或本科","已婚",\N,\N,"0",\N,\N,\N,"职工"
