"168168",\N,\N,\N,"(16%+奖励2%)生活消费借款3.99万【信楼贷】","39900.00",\N,"借款人在事业单位工作，工作稳定，收入稳定，借款用于生活消费；

备注：此借款投标可获得平台奖励2%，按月发放。","24个月","16",\N,"借款人在事业单位工作，工作稳定，收入稳定",\N,"2015-06-22 14:10:00","按月还款等额本息","cthxwnagn",\N,\N,\N,\N,\N,\N,\N,\N,\N,"2",\N
"168169",\N,\N,\N,"成人教育学校经营资金周转借款50万，期限3个月","500000.00",\N,"1、借款人介绍：	
1.1借款人在沪经营成人教育学校，经公司风控人员上门实地考察；
1.2核实客户年流水500万；
1.3核实客户月收入5万；
2、借款用途：短期资金周转
3、借款金额：50万；

材料说明：该借款已做公证，公证书待取回后补充","3个月","16",\N,"1、借款人介绍：	
1.1借款人在沪经营",\N,"2015-06-22 14:30:00","每月还息到期还本","luwm310227",\N,\N,\N,\N,\N,\N,\N,\N,\N,"",\N
"168170",\N,\N,\N,"某贵金属公司资金周转续借第一期120万，期限3个月","1200000.00",\N,"1、借款人介绍：	
1.1借款人经营某贵金属有限公司，经公司风控人员核实；
1.2核实客户年流水1800万；
1.3核实客户月收入20万；
2、借款用途：短期资金周转
3、借款金额：续借220万；

借款说明：借款人欲借款400万，实际放款228万，已部分还款，现续借220万。","3个月","16",\N,"1、借款人介绍：	
1.1借款人经营某贵",\N,"2015-06-22 15:00:00","每月还息到期还本","luxP28477",\N,\N,\N,\N,\N,\N,\N,\N,\N,"",\N
"168171",\N,\N,\N,"(16%+奖励2%)资金周转借款3.63万【助业贷】","36300.00",\N,"借款人在某科技公司任经理，收入稳定，借款用于资金周转。

备注：此借款投标可获得平台奖励2%，按月发放。","12个月","16",\N,"借款人在某科技公司任经理，收入稳定，借款",\N,"2015-06-22 15:10:00","按月还款等额本息","cthxliwj",\N,\N,\N,\N,\N,\N,\N,\N,\N,"2",\N
"168172",\N,\N,\N,"房地产公司资金周转续借最后期100万，期限3个月","1000000.00",\N,"1、借款人介绍：
1.1借款人在京经营一家房地产公司，经公司风控人员上门实地考察；
1.2核实客户年流水2880万；
1.3核实客户月收入45万；
2、借款用途：短期资金周转
3、借款金额：续借，210万；","3个月","16",\N,"1、借款人介绍：
1.1借款人在京经营一",\N,"2015-06-22 16:00:00","每月还息到期还本","wanghl410901",\N,\N,\N,\N,\N,\N,\N,\N,\N,"",\N
"168173",\N,\N,\N,"某贵金属公司资金周转续借最后期100万，期限3个月","1000000.00",\N,"1、借款人介绍：	
1.1借款人经营某贵金属有限公司，经公司风控人员核实；
1.2核实客户年流水1800万；
1.3核实客户月收入20万；
2、借款用途：短期资金周转
3、借款金额：续借220万；

借款说明：借款人欲借款400万，实际放款228万，已部分还款，现续借220万。","3个月","16",\N,"1、借款人介绍：	
1.1借款人经营某贵",\N,"2015-06-22 17:00:00","每月还息到期还本","luxP28477",\N,\N,\N,\N,\N,\N,\N,\N,\N,"",\N
"168174",\N,\N,\N,"(16%+奖励2%)资金周转借款5.32万【信楼贷】","53200.00",\N,"借款人经营建筑装饰工程公司，公司运营稳定，收入可观，有足够的还款能力，借款用于资金周转；

备注：此借款投标可获得平台奖励2%，按月发放。","24个月","16",\N,"借款人经营建筑装饰工程公司，公司运营稳定",\N,"2015-06-23 10:10:00","按月还款等额本息","cthxwangxy",\N,\N,\N,\N,\N,\N,\N,\N,\N,"2",\N
"168175",\N,\N,\N,"房地产中介公司经营资金周转借款最后期100万，期限6个月","1000000.00",\N,"1、借款人介绍：	
1.1借款人在南京和朋友合伙经营某房地产中介公司，经公司风控人员上门实地考察；
1.2核实客户年流水1200万；
1.3核实客户月收入10 万；
2、借款用途：资金周转
3、借款金额：300万；","6个月","18",\N,"1、借款人介绍：	
1.1借款人在南京和",\N,"2015-06-23 10:30:00","每月还息到期还本","yangl320114",\N,\N,\N,\N,\N,\N,\N,\N,\N,"",\N
"168176",\N,\N,\N,"煤炭公司资金周转续借第二期100万，期限3个月","1000000.00",\N,"1、借款人介绍：
1.1借款人在京经营酒店和一家煤炭公司，经公司风控人员上门实地考察；
1.2核实客户年流水1800万；
1.3核实客户月收入21万；
2、借款用途：短期资金周转
3、借款金额：续借，350万；","3个月","16",\N,"1、借款人介绍：
1.1借款人在京经营酒",\N,"2015-06-23 11:00:00","每月还息到期还本","zhud370481",\N,\N,\N,\N,\N,\N,\N,\N,\N,"",\N
"168177",\N,\N,\N,"(16%+奖励2%)扩大经营借款4.71万【信楼贷】","47100.00",\N,"借款人经营某鱼场，经营稳定，收入可观，借款用于扩大经营；

备注：此借款投标可获得平台奖励2%，按月发放。","12个月","16",\N,"借款人经营某鱼场，经营稳定，收入可观，借",\N,"2015-06-23 11:10:00","按月还款等额本息","cthxmengdx",\N,\N,\N,\N,\N,\N,\N,\N,\N,"2",\N
"168178",\N,\N,\N,"建筑公司资金周转借款第一期80万，期限6个月","800000.00",\N,"1、借款人介绍：
1.1借款人是天津某建筑公司股东，经公司风控人员上门实地考察；
1.2核实公司年流水2亿；
1.3核实客户月收入50万；
2、借款用途：短期资金周转
3、借款金额：160万；","6个月","18",\N,"1、借款人介绍：
1.1借款人是天津某建",\N,"2015-06-23 11:30:00","每月还息到期还本","wangh120110",\N,\N,\N,\N,\N,\N,\N,\N,\N,"",\N
"168179",\N,\N,\N,"建筑公司资金周转借款最后期80万，期限6个月","800000.00",\N,"1、借款人介绍：
1.1借款人是天津某建筑公司股东，经公司风控人员上门实地考察；
1.2核实公司年流水2亿；
1.3核实客户月收入50万；
2、借款用途：短期资金周转
3、借款金额：160万；","6个月","18",\N,"1、借款人介绍：
1.1借款人是天津某建",\N,"2015-06-23 14:00:00","每月还息到期还本","wangh120110",\N,\N,\N,\N,\N,\N,\N,\N,\N,"",\N
"168180",\N,\N,\N,"(16%+奖励2%)资金周转借款3.99万【信楼贷】","39900.00",\N,"借款人经营一家听力验配中心，收入稳定，已购置房产，此借款用于资金周转。

备注：此借款投标可获得平台奖励2%，按月发放。","24个月","16",\N,"借款人经营一家听力验配中心，收入稳定，已",\N,"2015-06-23 14:10:00","按月还款等额本息","cthxtianyw",\N,\N,\N,\N,\N,\N,\N,\N,\N,"2",\N
"168181",\N,\N,\N,"建筑工程公司经营资金周转借款60万，期限3个月","600000.00",\N,"1、借款人介绍：
1.1借款人和其父亲在大连一起经营某建筑工程有限公司，经公司风控人员上门实地考察
1.2核实客户年流水1000万；
1.3核实客户月收入8万；
2、借款用途：短期资金周转
3、借款金额：60万；

材料说明：该借款已做抵押登记，他项权证待取回后补充","3个月","16",\N,"1、借款人介绍：
1.1借款人和其父亲在",\N,"2015-06-23 14:30:00","每月还息到期还本","wanghl210202",\N,\N,\N,\N,\N,\N,\N,\N,\N,"",\N
"168182",\N,\N,\N,"餐饮公司资金周转借款100万，期限3个月","1000000.00",\N,"1、借款人介绍：			
1.1借款人在江苏经营某餐饮公司，经公司风控人员上门实地考察和电话核实；
1.2核实客户年流水650万；
1.3核实客户月收入6万；
2、借款用途：短期资金周转
3、借款金额：100万；","3个月","16",\N,"1、借款人介绍：			
1.1借款人在江",\N,"2015-06-23 15:00:00","每月还息到期还本","guxl310224",\N,\N,\N,\N,\N,\N,\N,\N,\N,"",\N
"168183",\N,\N,\N,"16%+奖励2%)资金周转借款3.99万【信楼贷】","39900.00",\N,"借款人工作稳定，收入可观，还款无压力，借款用于资金周转；

备注：此借款投标可获得平台奖励2%，按月发放。","24个月","16",\N,"借款人工作稳定，收入可观，还款无压力，借",\N,"2015-06-23 15:10:00","按月还款等额本息","cthxjiangn",\N,\N,\N,\N,\N,\N,\N,\N,\N,"2",\N
"168184",\N,\N,\N,"资金周转借款26万，期限3个月","260000.00",\N,"1、借款人介绍：
1.1借款人在大连某学校任职，经公司风控人员上门实地考察
1.2核实客户月收入1.5万；
2、借款用途：短期资金周转
3、借款金额：26万；","3个月","16",\N,"1、借款人介绍：
1.1借款人在大连某学",\N,"2015-06-23 15:30:00","每月还息到期还本","bai210204",\N,\N,\N,\N,\N,\N,\N,\N,\N,"",\N
"168185",\N,\N,\N,"餐厅经营资金周转续借20万，期限3个月","200000.00",\N,"1、借款人介绍：
1.1借款人在沪经营一家餐厅，经公司风控人员上门实地考察；
1.2核实客户年流水1200万；
1.3核实客户月收入4万；
2、借款用途：短期资金周转
3、借款金额：续借，20万；","3个月","16",\N,"1、借款人介绍：
1.1借款人在沪经营一",\N,"2015-06-23 15:40:00","每月还息到期还本","luxy310115",\N,\N,\N,\N,\N,\N,\N,\N,\N,"",\N
"168186",\N,\N,\N,"贸易公司资金周转续借100万，期限3个月","1000000.00",\N,"1、借款人介绍：
1.1借款人在京经营贸易公司，经公司风控人员上门实地考察；
1.2核实客户年流水900万；
1.3核实客户月收入10万；
2、借款用途：短期资金周转
3、借款金额：续借，100万；","3个月","16",\N,"1、借款人介绍：
1.1借款人在京经营贸",\N,"2015-06-23 16:00:00","每月还息到期还本","qup210202",\N,\N,\N,\N,\N,\N,\N,\N,\N,"",\N
"168187",\N,\N,\N,"美容院经营资金周转续借20万，期限3个月","200000.00",\N,"1、借款人介绍：
1.1借款人在沪经营美容院，经公司风控人员上门实地考察；
1.2核实客户年流水900万；
1.3核实客户月收入8万；
2、借款用途：短期资金周转
3、借款金额：续借，20万","3个月","16",\N,"1、借款人介绍：
1.1借款人在沪经营美",\N,"2015-06-23 16:30:00","每月还息到期还本","limq310110",\N,\N,\N,\N,\N,\N,\N,\N,\N,"",\N
"168188",\N,\N,\N,"煤炭公司资金周转续借最后期100万，期限3个月","1000000.00",\N,"1、借款人介绍：
1.1借款人在京经营酒店和一家煤炭公司，经公司风控人员上门实地考察；
1.2核实客户年流水1800万；
1.3核实客户月收入21万；
2、借款用途：短期资金周转
3、借款金额：续借，350万；","3个月","16",\N,"1、借款人介绍：
1.1借款人在京经营酒",\N,"2015-06-23 17:00:00","每月还息到期还本","zhud370481",\N,\N,\N,\N,\N,\N,\N,\N,\N,"",\N
"168189",\N,\N,\N,"(16%+奖励2%)资金周转借款5.22万【助业贷】","52200.00",\N,"借款人在某家电维修公司工作，收入稳定，已购置房产，借款用于资金周转。

备注：此借款投标可获得平台奖励2%，按月发放。","18个月","16",\N,"借款人在某家电维修公司工作，收入稳定，已",\N,"2015-06-24 10:10:00","按月还款等额本息","cthxheah",\N,\N,\N,\N,\N,\N,\N,\N,\N,"2",\N
"168190",\N,\N,\N,"钢铁公司资金周转续借第一期170万，期限3个月","1700000.00",\N,"1、借款人介绍：	
1.1借款人在沪经营钢铁公司，经公司风控人员上门实地考察；
1.2核实客户年流水1.2亿；
1.3核实客户月收入150万；
2、借款用途：短期资金周转
3、借款金额：续借，550万；

材料说明：借款人预借款700万，实际借款550万，故公证和他项金额为700万。","3个月","16",\N,"1、借款人介绍：	
1.1借款人在沪经营",\N,"2015-06-24 10:30:00","每月还息到期还本","wang310102",\N,\N,\N,\N,\N,\N,\N,\N,\N,"",\N
"168191",\N,\N,\N,"海鲜批发生意资金周转借款10万，期限3个月","100000.00",\N,"1、借款人介绍：
1.1借款人在大连经营海鲜批发生意；经公司风控人员上门实地考察
1.2核实客户年流水 300   万；
1.3核实客户月收入  1.5 万；
2、借款用途：短期资金周转 
3、借款金额：10万；

材料说明：该借款已做抵押登记，待他项权证取回后补充。","3个月","16",\N,"1、借款人介绍：
1.1借款人在大连经营",\N,"2015-06-24 10:45:00","每月还息到期还本","mays210221",\N,\N,\N,\N,\N,\N,\N,\N,\N,"",\N
"168192",\N,\N,\N,"钢铁公司资金周转续借第二期150万，期限3个月","1500000.00",\N,"1、借款人介绍：	
1.1借款人在沪经营钢铁公司，经公司风控人员上门实地考察；
1.2核实客户年流水1.2亿；
1.3核实客户月收入150万；
2、借款用途：短期资金周转
3、借款金额：续借，550万；

材料说明：借款人预借款700万，实际借款550万，故公证和他项金额为700万。","3个月","16",\N,"1、借款人介绍：	
1.1借款人在沪经营",\N,"2015-06-24 11:00:00","每月还息到期还本","wang310102",\N,\N,\N,\N,\N,\N,\N,\N,\N,"",\N
"168193",\N,\N,\N,"(16%+奖励2%)房屋装修借款4.92万【精英贷】","49200.00",\N,"借款人在国企单位工作，工作稳定，收入稳定，借款用于房屋装修；

备注：此借款投标可获得平台奖励2%，按月发放。","24个月","16",\N,"借款人在国企单位工作，工作稳定，收入稳定",\N,"2015-06-24 11:10:00","按月还款等额本息","cthxlihb1",\N,\N,\N,\N,\N,\N,\N,\N,\N,"2",\N
"168194",\N,\N,\N,"钢铁公司资金周转续借第三期130万，期限3个月","1300000.00",\N,"1、借款人介绍：	
1.1借款人在沪经营钢铁公司，经公司风控人员上门实地考察；
1.2核实客户年流水1.2亿；
1.3核实客户月收入150万；
2、借款用途：短期资金周转
3、借款金额：续借，550万；

材料说明：借款人预借款700万，实际借款550万，故公证和他项金额为700万。","3个月","16",\N,"1、借款人介绍：	
1.1借款人在沪经营",\N,"2015-06-24 11:30:00","每月还息到期还本","wang310102",\N,\N,\N,\N,\N,\N,\N,\N,\N,"",\N
"168195",\N,\N,\N,"茶叶店资金周转续借15万，期限3个月","150000.00",\N,"1、借款人介绍：
1.1借款人在京与朋友合伙经营茶叶店，经风控人员上门实地考察；
1.2核实客户年流水 100 万；
1.3核实客户月收入 1.5万；
2、借款用途：短期资金周转；
3、借款金额：续借，15万；","3个月","16",\N,"1、借款人介绍：
1.1借款人在京与朋友",\N,"2015-06-24 13:30:00","每月还息到期还本","liuwz152321",\N,\N,\N,\N,\N,\N,\N,\N,\N,"",\N
"168196",\N,\N,\N,"钢铁公司资金周转续借最后期100万，期限3个月","1000000.00",\N,"1、借款人介绍：	
1.1借款人在沪经营钢铁公司，经公司风控人员上门实地考察；
1.2核实客户年流水1.2亿；
1.3核实客户月收入150万；
2、借款用途：短期资金周转
3、借款金额：续借，550万；

材料说明：借款人预借款700万，实际借款550万，故公证和他项金额为700万。","3个月","16",\N,"1、借款人介绍：	
1.1借款人在沪经营",\N,"2015-06-24 14:00:00","每月还息到期还本","wang310102",\N,\N,\N,\N,\N,\N,\N,\N,\N,"",\N
"168197",\N,\N,\N,"(16%+奖励2%)房屋装修借款3.99万【信楼贷】","39900.00",\N,"借款人在汽车修配厂工作，收入稳定，名下有房产，借款用于房屋。

备注：此借款投标可获得平台奖励2%，按月发放。","24个月","16",\N,"借款人在汽车修配厂工作，收入稳定，名下有",\N,"2015-06-24 14:10:00","按月还款等额本息","cthxtangyb",\N,\N,\N,\N,\N,\N,\N,\N,\N,"2",\N
"168198",\N,\N,\N,"资金周转新增借款30万，期限3个月","300000.00",\N,"1、借款人介绍：
1.1借款人在京某银行上班，经公司风控人员上门实地考察；
1.2核实客户月收入3万；
2、借款用途：短期资金周转
3、借款金额：新增，30万

借款说明：借款人之前借款70万，现新增借款30万，该借款已做公证，公证书待取回后补充；","3个月","16",\N,"1、借款人介绍：
1.1借款人在京某银行",\N,"2015-06-24 14:20:00","每月还息到期还本","hegl110101",\N,\N,\N,\N,\N,\N,\N,\N,\N,"",\N
"168199",\N,\N,\N,"某消防工程公司经营资金周转续借25万，期限3个月","250000.00",\N,"1、借款人介绍：
1.1借款人在京经营某消防工程公司，经公司风控人员上门实地考察；
1.2核实客户年流水250万；
1.3核实客户月收入4万；
2、借款用途：短期资金周转；
3、借款金额：续借，25万；","3个月","16",\N,"1、借款人介绍：
1.1借款人在京经营某",\N,"2015-06-24 14:30:00","每月还息到期还本","jiaby110226",\N,\N,\N,\N,\N,\N,\N,\N,\N,"",\N
"168200",\N,\N,\N,"房地产公司资金周转新增借款30万，期限3个月","300000.00",\N,"1、借款人介绍：
1.1借款人在京经营房地产公司，经公司风控人员上门实地考察；
1.2核实客户年流水1000万；
1.3核实客户月收入9万；
2、借款用途：短期资金周转
3、借款金额：新增，30万

材料说明：此借款人先前借款90万，现新增借款30万，针对同一房本多次借款不会解押再次抵押，故他项金额为90万。","3个月","16",\N,"1、借款人介绍：
1.1借款人在京经营房",\N,"2015-06-24 14:40:00","每月还息到期还本","zhangj120225",\N,\N,\N,\N,\N,\N,\N,\N,\N,"",\N
"168201",\N,\N,\N,"超市经营资金周转借款55万，期限2个月","550000.00",\N,"1、借款人介绍：
1.1借款人在大连经营某超市，经公司风控人员上门实地考察；
1.2核实客户年流水500万；
1.3核实客户月收入4万；
2、借款用途：短期资金周转
3、借款金额：55万元；","2个月","15",\N,"1、借款人介绍：
1.1借款人在大连经营",\N,"2015-06-24 14:50:00","每月还息到期还本","songwm210203",\N,\N,\N,\N,\N,\N,\N,\N,\N,"",\N
"168202",\N,\N,\N,"建筑工程公司经营资金周转借款117万，期限3个月","1170000.00",\N,"1、借款人介绍：
1.1借款人在大连经营某建筑工程有限公司，经公司风控人员上门实地考察；
1.2核实客户年流水1000万；
1.3核实客户月收入8万；
2、借款用途：短期资金周转
3、借款金额：117万元；

材料说明：该借款已做抵押登记，他项权证待取回后补充","3个月","16",\N,"1、借款人介绍：
1.1借款人在大连经营",\N,"2015-06-24 15:00:00","每月还息到期还本","wangj210204",\N,\N,\N,\N,\N,\N,\N,\N,\N,"",\N
"168203",\N,\N,\N,"(16%+奖励2%)房屋装修借款3.53万【信楼贷】","35300.00",\N,"借款人经营一家商贸公司，收入稳定，已购置房产，现房屋装修需借款。

备注：此借款投标可获得平台奖励2%，按月发放。","12个月","16",\N,"借款人经营一家商贸公司，收入稳定，已购置",\N,"2015-06-24 15:10:00","按月还款等额本息","cthxguolp",\N,\N,\N,\N,\N,\N,\N,\N,\N,"2",\N
"168204",\N,\N,\N,"医疗器械公司资金周转新增借款20万，期限2个月","200000.00",\N,"1、借款人介绍：
1.1借款人在天津经营某医疗器械公司，经公司风控人员上门实地考察；
1.2核实客户年流水500万；
1.3核实客户月收入3万；
2、借款用途：短期资金周转
3、借款金额：新增 20万；

材料说明：借款人先前借款20万，本次新增借款20万，已重新做公证，待公证书取回后补充。","2个月","15",\N,"1、借款人介绍：
1.1借款人在天津经营",\N,"2015-06-24 15:20:00","每月还息到期还本","sunlp120103",\N,\N,\N,\N,\N,\N,\N,\N,\N,"",\N
"168205",\N,\N,\N,"服装店经营资金周转续借10万，期限3个月","100000.00",\N,"1、借款人介绍：
1.1借款人在京经营一家服装店，经公司风控人员上门实地考察；
1.2核实客户年流水300万；
1.3核实客户月收入3万；
2、借款用途：短期资金周转
3、借款金额：续借，10万；","3个月","16",\N,"1、借款人介绍：
1.1借款人在京经营一",\N,"2015-06-24 15:30:00","每月还息到期还本","lihs110111",\N,\N,\N,\N,\N,\N,\N,\N,\N,"",\N
"168206",\N,\N,\N,"装修工程承包资金周转借款35万，期限3个月","350000.00",\N,"1、借款人介绍：
1.1借款人在大连承包装修工程；经公司风控人员上门实地考察
1.2核实客户年流水500万；
1.3核实客户月收入3万；
2、借款用途：短期资金周转
3、借款金额：35万；

材料说明：该借款已做抵押登记，他项权证待取回后补充","3个月","16",\N,"1、借款人介绍：
1.1借款人在大连承包",\N,"2015-06-24 15:40:00","每月还息到期还本","zhanxf210203",\N,\N,\N,\N,\N,\N,\N,\N,\N,"",\N
"168207",\N,\N,\N,"资金周转借款第二期150万，期限3个月","1500000.00",\N,"1、借款人介绍：
1.1借款人在北京某企业任总经理一职，经公司风控人员上门实地考察；
1.2核实客户年流水2500万；
1.3核实客户月收入10万；
2、借款用途：短期资金周转；
3、借款金额：550万；

材料公示说明：该借款已做公证，公证书待取回后补充；","3个月","16",\N,"1、借款人介绍：
1.1借款人在北京某企",\N,"2015-06-24 15:50:00","每月还息到期还本","moul372802",\N,\N,\N,\N,\N,\N,\N,\N,\N,"",\N
"168208",\N,\N,\N,"房屋中介公司资金周转续借40万，期限3个月","400000.00",\N,"1、借款人介绍：
1.1借款人为京某汽车公司高管，与朋友合伙经营二手房买卖，经公司风控人员上门实地考察；
1.2核实客户年流水500万；
1.3核实客户月收入7万；
2、借款用途：短期资金周转
3、借款金额：续借，40万；

借款说明：借款人之前借款50万，后追加借款40万，本次续借此40万；","3个月","16",\N,"1、借款人介绍：
1.1借款人为京某汽车",\N,"2015-06-24 16:00:00","每月还息到期还本","kouzq110104",\N,\N,\N,\N,\N,\N,\N,\N,\N,"",\N
"168209",\N,\N,\N,"(16%+奖励2%)资金周转借款3.69万【精英贷】","36900.00",\N,"借款人为某企业领导，收入稳定，现资金周转需借款。

备注：此借款投标可获得平台奖励2%，按月发放。","24个月","16",\N,"借款人为某企业领导，收入稳定，现资金周转",\N,"2015-06-24 16:10:00","按月还款等额本息","cthxzhangxy2",\N,\N,\N,\N,\N,\N,\N,\N,\N,"2",\N
"168210",\N,\N,\N,"建材商店经营资金周转续借30万，期限3个月","300000.00",\N,"1、借款人介绍：
1.1借款人在京经营某建材商店，经公司风控人员上门实地考察；
1.2核实客户年流水200万；
1.3核实客户月收入3万；
2、借款用途：短期资金周转
3、借款金额：续借，30万；","3个月","16",\N,"1、借款人介绍：
1.1借款人在京经营某",\N,"2015-06-24 16:30:00","每月还息到期还本","yj110222",\N,\N,\N,\N,\N,\N,\N,\N,\N,"",\N
"168211",\N,\N,\N,"资金周转借款第一期100万，期限3个月","1000000.00",\N,"1、借款人介绍：
1.1借款人在北京某企业任总经理一职，经公司风控人员上门实地考察；
1.2核实客户年流水2500万；
1.3核实客户月收入10万；
2、借款用途：短期资金周转；
3、借款金额：550万；

材料公示说明：该借款已做公证，公证书待取回后补充；","3个月","16",\N,"1、借款人介绍：
1.1借款人在北京某企",\N,"2015-06-24 17:00:00","每月还息到期还本","moul372802",\N,\N,\N,\N,\N,\N,\N,\N,\N,"",\N
"168212",\N,\N,\N,"文化公司资金周转续借第一期180万，期限3个月","1800000.00",\N,"1、借款人介绍：
1.1借款人在京经营一家文化公司，经公司风控人员上门实地考察；
1.2核实客户年流水2300万；
1.3核实客户月收入26万；
2、借款用途：短期资金周转
3、借款金额：续借，330万；","3个月","16",\N,"1、借款人介绍：
1.1借款人在京经营一",\N,"2015-06-25 10:00:00","每月还息到期还本","qiut210221",\N,\N,\N,\N,\N,\N,\N,\N,\N,"",\N
"168213",\N,\N,\N,"(16%+奖励2%)资金周转借款6.53万【助业贷】","65300.00",\N,"借款人自主经营经营，经营稳定，收入可观，借款用于资金周转；

备注：此借款投标可获得平台奖励2%，按月发放。","18个月","16",\N,"借款人自主经营经营，经营稳定，收入可观，",\N,"2015-06-25 10:10:00","按月还款等额本息","cthxsunry",\N,\N,\N,\N,\N,\N,\N,\N,\N,"2",\N
"168214",\N,\N,\N,"文化公司资金周转续借最后期150万，期限3个月","1500000.00",\N,"1、借款人介绍：
1.1借款人在京经营一家文化公司，经公司风控人员上门实地考察；
1.2核实客户年流水2300万；
1.3核实客户月收入26万；
2、借款用途：短期资金周转
3、借款金额：续借，330万；","3个月","16",\N,"1、借款人介绍：
1.1借款人在京经营一",\N,"2015-06-25 11:00:00","每月还息到期还本","qiut210221",\N,\N,\N,\N,\N,\N,\N,\N,\N,"",\N
"168215",\N,\N,\N,"(16%+奖励2%)资金周转借款5.32万【信楼贷】","53200.00",\N,"借款人为某公司经理，收入稳定，已购置房产，现资金周转需借款。

备注：此借款投标可获得平台奖励2%，按月发放。","24个月","16",\N,"借款人为某公司经理，收入稳定，已购置房产",\N,"2015-06-25 11:10:00","按月还款等额本息","cthxzhouxh",\N,\N,\N,\N,\N,\N,\N,\N,\N,"2",\N
"168216",\N,\N,\N,"造纸厂经营资金周转续借第一期100万，期限4个月","1000000.00",\N,"1、借款人介绍：
1．借款人在安徽省宿州市经营一家造纸厂。经公司风控人员电话核实；
1.2核实客户年流1800万
1.3核实客户月收入25万
2、借款用途：短期资金周转
3.借款金额：续借，230万","4个月","17",\N,"1、借款人介绍：
1．借款人在安徽省宿州",\N,"2015-06-25 11:30:00","每月还息到期还本","houxr342201",\N,\N,\N,\N,\N,\N,\N,\N,\N,"",\N
"168217",\N,\N,\N,"(16%+奖励2%)资金周转借款5.32万【信楼贷】","53200.00",\N,"借款人在烤肉店工作，收入稳定，已购置房产，借款用于资金周转。

备注：此借款投标可获得平台奖励2%，按月发放。","24个月","16",\N,"借款人在烤肉店工作，收入稳定，已购置房产",\N,"2015-06-25 11:45:00","按月还款等额本息","cthxzhangfz",\N,\N,\N,\N,\N,\N,\N,\N,\N,"2",\N
"168218",\N,\N,\N,"贸易公司资金周转新增借款10万，期限3个月","100000.00",\N,"1、借款人介绍：
1.1借款人在京经营一家出口贸易公司，经公司风控人员上门实地考察；
1.2核实客户年流水600万；
1.3核实客户月收入6万；
2、借款用途：短期资金周转
3、借款金额：新增，10万；

借款说明：借款人先前借款20万，本次新增借款10万，针对同一房本多次借款不会解压再次抵押，故他项金额为20万。","3个月","16",\N,"1、借款人介绍：
1.1借款人在京经营一",\N,"2015-06-25 13:30:00","每月还息到期还本","liy130702",\N,\N,\N,\N,\N,\N,\N,\N,\N,"",\N
"168219",\N,\N,\N,"资金周转借款第三期150万，期限3个月","1500000.00",\N,"1、借款人介绍：
1.1借款人在北京某企业任总经理一职，经公司风控人员上门实地考察；
1.2核实客户年流水2500万；
1.3核实客户月收入10万；
2、借款用途：短期资金周转；
3、借款金额：550万；

材料公示说明：该借款已做公证和，公证书待取回后补充；","3个月","16",\N,"1、借款人介绍：
1.1借款人在北京某企",\N,"2015-06-25 14:00:00","每月还息到期还本","moul372802",\N,\N,\N,\N,\N,\N,\N,\N,\N,"",\N
"168220",\N,\N,\N,"(16%+奖励2%)房屋装修借款4.05万【和薪贷】","40500.00",\N,"借款人为某国企员工，工作稳定，收入可观，现房屋装修需借款。

备注：此借款投标可获得平台奖励2%，按月发放。","24个月","16",\N,"借款人为某国企员工，工作稳定，收入可观，",\N,"2015-06-25 14:10:00","按月还款等额本息","cthxfuys",\N,\N,\N,\N,\N,\N,\N,\N,\N,"2",\N
"168221",\N,\N,\N,"房屋装修工程资金周转续借20万，期限2个月","200000.00",\N,"1、借款人介绍：
1.1借款人在京承包房屋装修工程，经公司风控人员上门实地考察；
1.2核实客户年流水1200万；
1.3核实客户月收入10万；
2、借款用途：短期资金周转
3、借款金额：续借，20万；

材料说明：该借款人先前借款45万，后借款20万，此次续借20万，针对同一房本多次借款不会解压再抵押，故他项金额为45万。","2个月","15",\N,"1、借款人介绍：
1.1借款人在京承包房",\N,"2015-06-25 14:30:00","每月还息到期还本","wangxs110111",\N,\N,\N,\N,\N,\N,\N,\N,\N,"",\N
"168222",\N,\N,\N,"(16%+奖励2%)扩大经营借款4.17万【助业贷】","41700.00",\N,"借款人经营贸易公司，公司运营稳定，收入可观，还款能力强，借款用于扩大经营；

备注：此借款投标可获得平台奖励2%，按月发放。","24个月","16",\N,"借款人经营贸易公司，公司运营稳定，收入可",\N,"2015-06-25 15:10:00","按月还款等额本息","cthxyanggm",\N,\N,\N,\N,\N,\N,\N,\N,\N,"2",\N
"168223",\N,\N,\N,"资金周转借款最后期150万，期限3个月","1500000.00",\N,"1、借款人介绍：
1.1借款人在北京某企业任总经理一职，经公司风控人员上门实地考察；
1.2核实客户年流水2500万；
1.3核实客户月收入10万；
2、借款用途：短期资金周转；
3、借款金额：550万；

材料公示说明：该借款已做公证，公证书取回后补充；","3个月","16",\N,"1、借款人介绍：
1.1借款人在北京某企",\N,"2015-06-25 16:00:00","每月还息到期还本","moul372802",\N,\N,\N,\N,\N,\N,\N,\N,\N,"",\N
"168224",\N,\N,\N,"(16%+奖励2%)房屋装修借款3.99万【信楼贷】","39900.00",\N,"借款人在国企单位上班，工作稳定，收入稳定，借款用于房屋装修；

备注：此借款投标可获得平台奖励2%，按月发放。","24个月","16",\N,"借款人在国企单位上班，工作稳定，收入稳定",\N,"2015-06-25 16:10:00","按月还款等额本息","cthxhuangxc",\N,\N,\N,\N,\N,\N,\N,\N,\N,"2",\N
