"33167",\N,\N,\N,"304#钢锭质押借款标3-6","200000",\N,\N,"1个月","21.00",\N,\N,\N,"2015-02-04 10:00:00","还款方式：
					分期付息",\N,"男","56岁","高中","已婚",\N,\N,"10001-30000","自有房子","有","投标奖励：
						0.6%",\N
"33168",\N,\N,\N,"304圆钢质押借款6-2","100000",\N,\N,"1个月","21.00",\N,\N,\N,"2015-02-28 12:14:03","还款方式：
					分期付息",\N,"男","47岁","中专","已婚",\N,\N,"8001-10000","自有房子","有","投标奖励：
						0.6%",\N
"33169",\N,\N,\N,"约:304圆钢质押借款5-16","100000",\N,\N,"1个月","21.00",\N,\N,\N,"2015-01-29 09:37:59","还款方式：
					分期付息",\N,"男","47岁","中专","已婚",\N,\N,"8001-10000","自有房子","有","投标奖励：
						0.6%",\N
"33170",\N,\N,\N,"约:316L不锈钢管借款标1-7","100000",\N,\N,"1个月","21.00",\N,\N,\N,"2014-09-06 09:33:10","还款方式：
					分期付息",\N,"男","37岁","本科","已婚",\N,\N,"10001-30000","自有房子","有","投标奖励：
						0.6%",\N
"33171",\N,\N,\N,"约:304#不锈钢管借款标4-13","200000",\N,\N,"1个月","21.00",\N,\N,\N,"2014-12-06 09:40:30","还款方式：
					分期付息",\N,"男","33岁","本科","已婚",\N,\N,"30001-50000","自有房子","有","投标奖励：
						0.6%",\N
"33172",\N,\N,\N,"约:内蒙镍铁质押借款标2-14","200000",\N,\N,"1个月","21.00",\N,\N,\N,"2015-01-07 09:23:11","还款方式：
					分期付息",\N,"男","42岁","本科","已婚",\N,\N,"8001-10000","自有房子","有","投标奖励：
						0.6%",\N
"33173",\N,\N,\N,"约:304#不锈钢管借款标5-16","200000",\N,\N,"1个月","21.00",\N,\N,\N,"2015-01-14 09:23:41","还款方式：
					分期付息",\N,"男","33岁","本科","已婚",\N,\N,"30001-50000","自有房子","有","投标奖励：
						0.6%",\N
"33174",\N,\N,\N,"约:内蒙镍铁质押借款标5-13","400000",\N,\N,"1个月","21.00",\N,\N,\N,"2014-09-13 10:13:26","还款方式：
					分期付息",\N,"男","42岁","本科","已婚",\N,\N,"8001-10000","自有房子","有","投标奖励：
						0.6%",\N
"33175",\N,\N,\N,"钼铁质押借款标1-12","100000",\N,\N,"1个月","21.00",\N,\N,\N,"2014-10-15 10:00:01","还款方式：
					分期付息",\N,"男","49岁","高中","已婚",\N,\N,"10001-30000","自有房子","有","投标奖励：
						0.6%",\N
"33176",\N,\N,\N,"约:304#钢锭质押借款标2-16","250000",\N,\N,"1个月","21.00",\N,\N,\N,"2015-01-07 09:22:41","还款方式：
					分期付息",\N,"男","56岁","高中","已婚",\N,\N,"10001-30000","自有房子","有","投标奖励：
						0.6%",\N
"33177",\N,\N,\N,"约:304#钢锭质押借款标1-3","300000",\N,\N,"1个月","21.00",\N,\N,\N,"2014-11-24 09:36:09","还款方式：
					分期付息",\N,"男","56岁","高中","已婚",\N,\N,"10001-30000","自有房子","有","投标奖励：
						0.6%",\N
"33178",\N,\N,\N,"约:内蒙镍铁质押借款标4-12","300000",\N,\N,"1个月","21.00",\N,\N,\N,"2015-03-20 10:01:48","还款方式：
					分期付息",\N,"男","42岁","本科","已婚",\N,\N,"8001-10000","自有房子","有","投标奖励：
						0.6%",\N
"33179",\N,\N,\N,"约:304不锈钢板借款标4-5","200000",\N,\N,"1个月","21.00",\N,\N,\N,"2015-02-22 09:33:15","还款方式：
					分期付息",\N,"男","47岁","本科","已婚",\N,\N,"10001-30000","自有房子","有","投标奖励：
						0.6%",\N
"33180",\N,\N,\N,"约:内蒙镍铁质押借款标3-3","400000",\N,\N,"1个月","21.00",\N,\N,\N,"2015-02-09 09:32:11","还款方式：
					分期付息",\N,"男","42岁","本科","已婚",\N,\N,"8001-10000","自有房子","有","投标奖励：
						0.6%",\N
"33181",\N,\N,\N,"约:Ambatovy纯镍质押借款6-6","250000",\N,\N,"1个月","21.00",\N,\N,\N,"2014-11-18 10:13:47","还款方式：
					分期付息",\N,"男","40岁","本科","已婚",\N,\N,"30001-50000","自有房子","有","投标奖励：
						0.6%",\N
"33182",\N,\N,\N,"约:Ambatovy纯镍质押借款6-7","200000",\N,\N,"1个月","21.00",\N,\N,\N,"2014-11-19 09:41:07","还款方式：
					分期付息",\N,"男","40岁","本科","已婚",\N,\N,"30001-50000","自有房子","有","投标奖励：
						0.6%",\N
"33183",\N,\N,\N,"约:304圆钢质押借款6-3","100000",\N,\N,"1个月","21.00",\N,\N,\N,"2015-03-01 10:52:15","还款方式：
					分期付息",\N,"男","47岁","中专","已婚",\N,\N,"8001-10000","自有房子","有","投标奖励：
						0.6%",\N
"33184",\N,\N,\N,"约:304#钢锭质押借款标4-1","300000",\N,\N,"1个月","21.00",\N,\N,\N,"2015-03-09 09:31:47","还款方式：
					分期付息",\N,"男","56岁","高中","已婚",\N,\N,"10001-30000","自有房子","有","投标奖励：
						0.6%",\N
"33185",\N,\N,\N,"约:钼铁质押借款标1-14","200000",\N,\N,"1个月","21.00",\N,\N,\N,"2014-10-15 14:08:13","还款方式：
					分期付息",\N,"男","49岁","高中","已婚",\N,\N,"10001-30000","自有房子","有","投标奖励：
						0.6%",\N
"33186",\N,\N,\N,"304不锈钢板借款标4-24","100000",\N,\N,"1个月","21.00",\N,\N,\N,"2015-03-09 10:00:00","还款方式：
					分期付息",\N,"男","47岁","本科","已婚",\N,\N,"10001-30000","自有房子","有","投标奖励：
						0.6%",\N
"33187",\N,\N,\N,"钼铁质押借款标1-11","100000",\N,\N,"1个月","21.00",\N,\N,\N,"2014-10-14 10:10:01","还款方式：
					分期付息",\N,"男","49岁","高中","已婚",\N,\N,"10001-30000","自有房子","有","投标奖励：
						0.6%",\N
"33188",\N,\N,\N,"304#不锈钢管借款标4-16","100000",\N,\N,"1个月","21.00",\N,\N,\N,"2014-12-07 10:00:17","还款方式：
					分期付息",\N,"男","33岁","本科","已婚",\N,\N,"30001-50000","自有房子","有","投标奖励：
						0.6%",\N
"33189",\N,\N,\N,"约:304#钢锭质押借款标3-16","300000",\N,\N,"1个月","21.00",\N,\N,\N,"2015-02-13 09:32:48","还款方式：
					分期付息",\N,"男","56岁","高中","已婚",\N,\N,"10001-30000","自有房子","有","投标奖励：
						0.6%",\N
"33190",\N,\N,\N,"约:316L不锈钢管借款标3-5","100000",\N,\N,"1个月","21.00",\N,\N,\N,"2014-11-11 09:49:25","还款方式：
					分期付息",\N,"男","37岁","本科","已婚",\N,\N,"10001-30000","自有房子","有","投标奖励：
						0.6%",\N
"33191",\N,\N,\N,"304不锈钢板借款标5-13","200000",\N,\N,"1个月","21.00",\N,\N,\N,"2014-08-02 10:05:01","还款方式：
					分期付息",\N,"男","47岁","本科","已婚",\N,\N,"10001-30000","自有房子","有","投标奖励：
						0.6%",\N
"33192",\N,\N,\N,"304不锈钢带质押借款2-5","200000",\N,\N,"1个月","21.00",\N,\N,\N,"2014-10-30 10:00:01","还款方式：
					分期付息",\N,"女","35岁","本科","已婚",\N,\N,"10001-30000","自有房子","有","投标奖励：
						0.6%",\N
"33193",\N,\N,\N,"304#不锈钢管借款标5-3","100000",\N,\N,"1个月","21.00",\N,\N,\N,"2015-01-01 10:00:00","还款方式：
					分期付息",\N,"男","33岁","本科","已婚",\N,\N,"30001-50000","自有房子","有","投标奖励：
						0.6%",\N
"33194",\N,\N,\N,"304不锈钢板借款标4-10","200000",\N,\N,"1个月","21.00",\N,\N,\N,"2015-02-27 10:00:01","还款方式：
					分期付息",\N,"男","47岁","本科","已婚",\N,\N,"10001-30000","自有房子","有","投标奖励：
						0.6%",\N
"33195",\N,\N,\N,"约:304不锈钢板借款标1-3","200000",\N,\N,"1个月","21.00",\N,\N,\N,"2014-11-03 09:41:51","还款方式：
					分期付息",\N,"男","47岁","本科","已婚",\N,\N,"10001-30000","自有房子","有","投标奖励：
						0.6%",\N
"33196",\N,\N,\N,"约:双相钢锭质押借款标5-3","100000",\N,\N,"1个月","21.00",\N,\N,\N,"2014-08-15 09:56:05","还款方式：
					分期付息",\N,"男","56岁","高中","已婚",\N,\N,"10001-30000","自有房子","有","投标奖励：
						0.6%",\N
"33197",\N,\N,\N,"约:Ambatovy纯镍质押借款4-2","100000",\N,\N,"1个月","21.00",\N,\N,\N,"2014-09-12 13:55:07","还款方式：
					分期付息",\N,"男","40岁","本科","已婚",\N,\N,"30001-50000","自有房子","有","投标奖励：
						0.6%",\N
"33198",\N,\N,\N,"约:304圆钢质押借款6-4","350000",\N,\N,"1个月","21.00",\N,\N,\N,"2015-03-02 12:08:19","还款方式：
					分期付息",\N,"男","47岁","中专","已婚",\N,\N,"8001-10000","自有房子","有","投标奖励：
						0.6%",\N
"33199",\N,\N,\N,"约:304#不锈钢管借款标3-10","250000",\N,\N,"1个月","21.00",\N,\N,\N,"2014-11-01 09:41:07","还款方式：
					分期付息",\N,"男","33岁","本科","已婚",\N,\N,"30001-50000","自有房子","有","投标奖励：
						0.6%",\N
"33200",\N,\N,\N,"约:304不锈钢板借款标6-8","450000",\N,\N,"1个月","21.00",\N,\N,\N,"2014-08-29 09:42:25","还款方式：
					分期付息",\N,"男","47岁","本科","已婚",\N,\N,"10001-30000","自有房子","有","投标奖励：
						0.6%",\N
"33201",\N,\N,\N,"钼铁质押借款标4-8","100000",\N,\N,"1个月","21.00",\N,\N,\N,"2015-01-30 10:00:01","还款方式：
					分期付息",\N,"男","49岁","高中","已婚",\N,\N,"10001-30000","自有房子","有","投标奖励：
						0.6%",\N
"33202",\N,\N,\N,"约:304#不锈钢管借款标3-5","350000",\N,\N,"1个月","21.00",\N,\N,\N,"2014-10-29 09:40:52","还款方式：
					分期付息",\N,"男","33岁","本科","已婚",\N,\N,"30001-50000","自有房子","有","投标奖励：
						0.6%",\N
"33203",\N,\N,\N,"约:304#钢锭质押借款标2-13","150000",\N,\N,"1个月","21.00",\N,\N,\N,"2015-01-05 10:19:17","还款方式：
					分期付息",\N,"男","56岁","高中","已婚",\N,\N,"10001-30000","自有房子","有","投标奖励：
						0.6%",\N
"33204",\N,\N,\N,"内蒙镍铁质押借款标6-20","100000",\N,\N,"1个月","21.00",\N,\N,\N,"2014-10-19 10:09:10","还款方式：
					分期付息",\N,"男","42岁","本科","已婚",\N,\N,"8001-10000","自有房子","有","投标奖励：
						0.6%",\N
"33205",\N,\N,\N,"304不锈钢板借款标2-22","100000",\N,\N,"1个月","21.00",\N,\N,\N,"2014-12-18 10:10:00","还款方式：
					分期付息",\N,"男","47岁","本科","已婚",\N,\N,"10001-30000","自有房子","有","投标奖励：
						0.6%",\N
"33206",\N,\N,\N,"Ambatovy纯镍质押借款5-12","100000",\N,\N,"1个月","21.00",\N,\N,\N,"2014-10-20 10:01:00","还款方式：
					分期付息",\N,"男","40岁","本科","已婚",\N,\N,"30001-50000","自有房子","有","投标奖励：
						0.6%",\N
"33207",\N,\N,\N,"约:Ambatovy纯镍质押借款3-7","100000",\N,\N,"1个月","21.00",\N,\N,\N,"2014-08-12 09:50:19","还款方式：
					分期付息",\N,"男","40岁","本科","已婚",\N,\N,"30001-50000","自有房子","有","投标奖励：
						0.6%",\N
"33208",\N,\N,\N,"约:Ambatovy纯镍质押借款6-16","200000",\N,\N,"1个月","21.00",\N,\N,\N,"2014-11-22 10:42:32","还款方式：
					分期付息",\N,"男","40岁","本科","已婚",\N,\N,"30001-50000","自有房子","有","投标奖励：
						0.6%",\N
"33209",\N,\N,\N,"约:不锈钢炉料借款标6-10","100000",\N,\N,"1个月","21.00",\N,\N,\N,"2014-10-24 09:45:40","还款方式：
					分期付息",\N,"男","47岁","中专","已婚",\N,\N,"10001-30000","自有房子","有","投标奖励：
						0.6%",\N
"33210",\N,\N,\N,"约:2520#回炉钢借款标4-8","300000",\N,\N,"1个月","21.00",\N,\N,\N,"2014-11-21 09:06:52","还款方式：
					分期付息",\N,"男","27岁","专科","已婚",\N,\N,"10001-30000","自有房子","有","投标奖励：
						0.6%",\N
"33211",\N,\N,\N,"316L不锈钢管借款标6-8","100000",\N,\N,"1个月","21.00",\N,\N,\N,"2015-03-01 10:10:01","还款方式：
					分期付息",\N,"男","37岁","本科","已婚",\N,\N,"10001-30000","自有房子","有","投标奖励：
						0.6%",\N
"33212",\N,\N,\N,"约:2520#回炉钢借款标3-2","250000",\N,\N,"1个月","21.00",\N,\N,\N,"2014-10-20 09:44:05","还款方式：
					分期付息",\N,"男","27岁","专科","已婚",\N,\N,"10001-30000","自有房子","有","投标奖励：
						0.6%",\N
"33213",\N,\N,\N,"约:内蒙镍铁质押借款标4-10","350000",\N,\N,"1个月","21.00",\N,\N,\N,"2014-08-08 09:48:31","还款方式：
					分期付息",\N,"男","42岁","本科","已婚",\N,\N,"8001-10000","自有房子","有","投标奖励：
						0.6%",\N
"33214",\N,\N,\N,"约:304圆钢质押借款5-13","200000",\N,\N,"1个月","21.00",\N,\N,\N,"2015-01-28 09:35:52","还款方式：
					分期付息",\N,"男","47岁","中专","已婚",\N,\N,"8001-10000","自有房子","有","投标奖励：
						0.6%",\N
"33215",\N,\N,\N,"约:304不锈钢板借款标5-11","300000",\N,\N,"1个月","21.00",\N,\N,\N,"2014-08-01 13:19:55","还款方式：
					分期付息",\N,"男","47岁","本科","已婚",\N,\N,"10001-30000","自有房子","有","投标奖励：
						0.6%",\N
"33216",\N,\N,\N,"约:304#不锈钢管借款标3-7","100000",\N,\N,"1个月","21.00",\N,\N,\N,"2014-10-30 09:54:59","还款方式：
					分期付息",\N,"男","33岁","本科","已婚",\N,\N,"30001-50000","自有房子","有","投标奖励：
						0.6%",\N
"33217",\N,\N,\N,"内蒙镍铁质押借款标5-15","100000",\N,\N,"1个月","21.00",\N,\N,\N,"2014-09-13 10:10:01","还款方式：
					分期付息",\N,"男","42岁","本科","已婚",\N,\N,"8001-10000","自有房子","有","投标奖励：
						0.6%",\N
"33218",\N,\N,\N,"约:内蒙镍铁质押借款标6-13","100000",\N,\N,"1个月","21.00",\N,\N,\N,"2014-10-16 06:25:07","还款方式：
					分期付息",\N,"男","42岁","本科","已婚",\N,\N,"8001-10000","自有房子","有","投标奖励：
						0.6%",\N
"33219",\N,\N,\N,"约:304不锈钢板借款标1-4","100000",\N,\N,"1个月","21.00",\N,\N,\N,"2014-11-04 09:25:12","还款方式：
					分期付息",\N,"男","47岁","本科","已婚",\N,\N,"10001-30000","自有房子","有","投标奖励：
						0.6%",\N
"33220",\N,\N,\N,"316L不锈钢管借款标2-11","100000",\N,\N,"1个月","21.00",\N,\N,\N,"2014-10-08 10:10:01","还款方式：
					分期付息",\N,"男","37岁","本科","已婚",\N,\N,"10001-30000","自有房子","有","投标奖励：
						0.6%",\N
"33221",\N,\N,\N,"约:304#钢锭质押借款标4-13","350000",\N,\N,"1个月","21.00",\N,\N,\N,"2015-03-20 15:38:18","还款方式：
					分期付息",\N,"男","56岁","高中","已婚",\N,\N,"10001-30000","自有房子","有","投标奖励：
						0.6%",\N
"33222",\N,\N,\N,"内蒙镍铁质押借款标3-20","100000",\N,\N,"1个月","21.00",\N,\N,\N,"2015-02-19 10:00:00","还款方式：
					分期付息",\N,"男","42岁","本科","已婚",\N,\N,"8001-10000","自有房子","有","投标奖励：
						0.6%",\N
"33223",\N,\N,\N,"约:304圆钢质押借款3-8","200000",\N,\N,"1个月","21.00",\N,\N,\N,"2014-11-07 11:04:38","还款方式：
					分期付息",\N,"男","47岁","中专","已婚",\N,\N,"8001-10000","自有房子","有","投标奖励：
						0.6%",\N
"33224",\N,\N,\N,"约:2520#回炉钢借款标1-9","300000",\N,\N,"1个月","21.00",\N,\N,\N,"2014-08-24 10:20:28","还款方式：
					分期付息",\N,"男","27岁","专科","已婚",\N,\N,"10001-30000","自有房子","有","投标奖励：
						0.6%",\N
"33225",\N,\N,\N,"约:304#钢锭质押借款标1-9","550000",\N,\N,"1个月","21.00",\N,\N,\N,"2014-11-27 10:23:57","还款方式：
					分期付息",\N,"男","56岁","高中","已婚",\N,\N,"10001-30000","自有房子","有","投标奖励：
						0.6%",\N
"33226",\N,\N,\N,"304#钢锭质押借款标3-9","100000",\N,\N,"1个月","21.00",\N,\N,\N,"2015-02-06 10:10:00","还款方式：
					分期付息",\N,"男","56岁","高中","已婚",\N,\N,"10001-30000","自有房子","有","投标奖励：
						0.6%",\N
"33227",\N,\N,\N,"内蒙镍铁质押借款标5-19","200000",\N,\N,"1个月","21.00",\N,\N,\N,"2014-09-16 10:00:01","还款方式：
					分期付息",\N,"男","42岁","本科","已婚",\N,\N,"8001-10000","自有房子","有","投标奖励：
						0.6%",\N
"33228",\N,\N,\N,"约:304#不锈钢管借款标1-15","200000",\N,\N,"1个月","21.00",\N,\N,\N,"2014-09-02 09:24:28","还款方式：
					分期付息",\N,"男","33岁","本科","已婚",\N,\N,"30001-50000","自有房子","有","投标奖励：
						0.6%",\N
"33229",\N,\N,\N,"304#不锈钢管借款标4-4","100000",\N,\N,"1个月","21.00",\N,\N,\N,"2014-11-30 10:10:00","还款方式：
					分期付息",\N,"男","33岁","本科","已婚",\N,\N,"30001-50000","自有房子","有","投标奖励：
						0.6%",\N
"33230",\N,\N,\N,"304#不锈钢管借款标2-11","100000",\N,\N,"1个月","21.00",\N,\N,\N,"2014-10-01 10:10:01","还款方式：
					分期付息",\N,"男","33岁","本科","已婚",\N,\N,"30001-50000","自有房子","有","投标奖励：
						0.6%",\N
"33231",\N,\N,\N,"约:内蒙镍铁质押借款标3-17","100000",\N,\N,"1个月","21.00",\N,\N,\N,"2015-02-17 09:21:44","还款方式：
					分期付息",\N,"男","42岁","本科","已婚",\N,\N,"8001-10000","自有房子","有","投标奖励：
						0.6%",\N
"33232",\N,\N,\N,"约:304圆钢质押借款1-7","200000",\N,\N,"1个月","21.00",\N,\N,\N,"2014-09-08 10:00:44","还款方式：
					分期付息",\N,"男","47岁","中专","已婚",\N,\N,"8001-10000","自有房子","有","投标奖励：
						0.6%",\N
"33233",\N,\N,\N,"内蒙镍铁质押借款标1-7","100000",\N,\N,"1个月","21.00",\N,\N,\N,"2014-11-27 10:10:00","还款方式：
					分期付息",\N,"男","42岁","本科","已婚",\N,\N,"8001-10000","自有房子","有","投标奖励：
						0.6%",\N
"33234",\N,\N,\N,"约:内蒙镍铁质押借款标4-6","700000",\N,\N,"1个月","21.00",\N,\N,\N,"2014-08-07 09:51:00","还款方式：
					分期付息",\N,"男","42岁","本科","已婚",\N,\N,"8001-10000","自有房子","有","投标奖励：
						0.6%",\N
"33235",\N,\N,\N,"约:不锈钢炉料借款标5-8","400000",\N,\N,"1个月","21.00",\N,\N,\N,"2014-09-20 13:59:38","还款方式：
					分期付息",\N,"男","47岁","中专","已婚",\N,\N,"10001-30000","自有房子","有","投标奖励：
						0.6%",\N
"33236",\N,\N,\N,"约:2520#回炉钢借款标3-15","500000",\N,\N,"1个月","21.00",\N,\N,\N,"2014-10-27 10:21:25","还款方式：
					分期付息",\N,"男","27岁","专科","已婚",\N,\N,"10001-30000","自有房子","有","投标奖励：
						0.6%",\N
"33237",\N,\N,\N,"约:304不锈钢带质押借款2-7","300000",\N,\N,"1个月","21.00",\N,\N,\N,"2014-10-31 10:33:25","还款方式：
					分期付息",\N,"女","35岁","本科","已婚",\N,\N,"10001-30000","自有房子","有","投标奖励：
						0.6%",\N
"33238",\N,\N,\N,"约:304#不锈钢管借款标5-18","100000",\N,\N,"1个月","21.00",\N,\N,\N,"2015-01-15 09:36:00","还款方式：
					分期付息",\N,"男","33岁","本科","已婚",\N,\N,"30001-50000","自有房子","有","投标奖励：
						0.6%",\N
"33239",\N,\N,\N,"约:2520#回炉钢借款标2-10","100000",\N,\N,"1个月","21.00",\N,\N,\N,"2014-09-24 13:01:21","还款方式：
					分期付息",\N,"男","27岁","专科","已婚",\N,\N,"10001-30000","自有房子","有","投标奖励：
						0.6%",\N
"33240",\N,\N,\N,"约:内蒙镍铁质押借款标1-19","250000",\N,\N,"1个月","21.00",\N,\N,\N,"2014-12-03 09:40:54","还款方式：
					分期付息",\N,"男","42岁","本科","已婚",\N,\N,"8001-10000","自有房子","有","投标奖励：
						0.6%",\N
"33241",\N,\N,\N,"钼铁质押借款标6-6","100000",\N,\N,"1个月","21.00",\N,\N,\N,"2014-08-05 10:00:01","还款方式：
					分期付息",\N,"男","49岁","高中","已婚",\N,\N,"10001-30000","自有房子","有","投标奖励：
						0.6%",\N
"33242",\N,\N,\N,"约:304不锈钢板借款标6-7","300000",\N,\N,"1个月","21.00",\N,\N,\N,"2014-08-29 16:19:43","还款方式：
					分期付息",\N,"男","47岁","本科","已婚",\N,\N,"10001-30000","自有房子","有","投标奖励：
						0.6%",\N
"33243",\N,\N,\N,"约:内蒙镍铁质押借款标5-22","150000",\N,\N,"1个月","21.00",\N,\N,\N,"2014-09-17 09:21:05","还款方式：
					分期付息",\N,"男","42岁","本科","已婚",\N,\N,"8001-10000","自有房子","有","投标奖励：
						0.6%",\N
"33244",\N,\N,\N,"约:304不锈钢板借款标6-15","200000",\N,\N,"1个月","21.00",\N,\N,\N,"2014-09-01 09:55:26","还款方式：
					分期付息",\N,"男","47岁","本科","已婚",\N,\N,"10001-30000","自有房子","有","投标奖励：
						0.6%",\N
"33245",\N,\N,\N,"约:304#不锈钢管借款标1-1","300000",\N,\N,"1个月","21.00",\N,\N,\N,"2014-08-26 09:14:26","还款方式：
					分期付息",\N,"男","33岁","本科","已婚",\N,\N,"30001-50000","自有房子","有","投标奖励：
						0.6%",\N
"33246",\N,\N,\N,"约:不锈钢炉料借款标6-13","600000",\N,\N,"1个月","21.00",\N,\N,\N,"2014-10-25 09:51:49","还款方式：
					分期付息",\N,"男","47岁","中专","已婚",\N,\N,"10001-30000","自有房子","有","投标奖励：
						0.6%",\N
"33247",\N,\N,\N,"约:Ambatovy纯镍质押借款4-3","500000",\N,\N,"1个月","21.00",\N,\N,\N,"2014-09-13 09:41:05","还款方式：
					分期付息",\N,"男","40岁","本科","已婚",\N,\N,"30001-50000","自有房子","有","投标奖励：
						0.6%",\N
"33248",\N,\N,\N,"约;304圆钢质押借款6-13","300000",\N,\N,"1个月","21.00",\N,\N,\N,"2014-08-03 09:50:52","还款方式：
					分期付息",\N,"男","47岁","中专","已婚",\N,\N,"8001-10000","自有房子","有","投标奖励：
						0.6%",\N
"33249",\N,\N,\N,"约:2520#回炉钢借款标6-12","200000",\N,\N,"1个月","21.00",\N,\N,\N,"2015-02-07 09:22:51","还款方式：
					分期付息",\N,"男","27岁","专科","已婚",\N,\N,"10001-30000","自有房子","有","投标奖励：
						0.6%",\N
"33250",\N,\N,\N,"内蒙镍铁质押借款标4-8","100000",\N,\N,"1个月","21.00",\N,\N,\N,"2014-08-07 10:05:01","还款方式：
					分期付息",\N,"男","42岁","本科","已婚",\N,\N,"8001-10000","自有房子","有","投标奖励：
						0.6%",\N
"33251",\N,\N,\N,"2520#回炉钢借款标1-6","100000",\N,\N,"1个月","21.00",\N,\N,\N,"2014-08-22 10:00:01","还款方式：
					分期付息",\N,"男","27岁","专科","已婚",\N,\N,"10001-30000","自有房子","有","投标奖励：
						0.6%",\N
"33252",\N,\N,\N,"约:2520#回炉钢借款标3-10","200000",\N,\N,"1个月","21.00",\N,\N,\N,"2014-10-24 14:47:03","还款方式：
					分期付息",\N,"男","27岁","专科","已婚",\N,\N,"10001-30000","自有房子","有","投标奖励：
						0.6%",\N
"33253",\N,\N,\N,"304不锈钢板借款标3-15","100000",\N,\N,"1个月","21.00",\N,\N,\N,"2015-01-23 10:10:00","还款方式：
					分期付息",\N,"男","47岁","本科","已婚",\N,\N,"10001-30000","自有房子","有","投标奖励：
						0.6%",\N
"33254",\N,\N,\N,"钼铁质押借款标4-11","100000",\N,\N,"1个月","21.00",\N,\N,\N,"2015-02-01 10:00:00","还款方式：
					分期付息",\N,"男","49岁","高中","已婚",\N,\N,"10001-30000","自有房子","有","投标奖励：
						0.6%",\N
"33255",\N,\N,\N,"约:钼铁质押借款标6-1","200000",\N,\N,"1个月","21.00",\N,\N,\N,"2014-08-03 09:51:53","还款方式：
					分期付息",\N,"男","49岁","高中","已婚",\N,\N,"10001-30000","自有房子","有","投标奖励：
						0.6%",\N
"33256",\N,\N,\N,"约:316L不锈钢管借款标1-5","400000",\N,\N,"1个月","21.00",\N,\N,\N,"2014-09-04 09:46:17","还款方式：
					分期付息",\N,"男","37岁","本科","已婚",\N,\N,"10001-30000","自有房子","有","投标奖励：
						0.6%",\N
"33257",\N,\N,\N,"304不锈钢板借款标2-8","100000",\N,\N,"1个月","21.00",\N,\N,\N,"2014-12-11 10:10:00","还款方式：
					分期付息",\N,"男","47岁","本科","已婚",\N,\N,"10001-30000","自有房子","有","投标奖励：
						0.6%",\N
"33258",\N,\N,\N,"316L不锈钢管借款标6-7","200000",\N,\N,"1个月","21.00",\N,\N,\N,"2015-03-01 10:00:00","还款方式：
					分期付息",\N,"男","37岁","本科","已婚",\N,\N,"10001-30000","自有房子","有","投标奖励：
						0.6%",\N
"33259",\N,\N,\N,"约:304#不锈钢管借款标2-1","100000",\N,\N,"1个月","21.00",\N,\N,\N,"2014-09-27 10:00:20","还款方式：
					分期付息",\N,"男","33岁","本科","已婚",\N,\N,"30001-50000","自有房子","有","投标奖励：
						0.6%",\N
"33260",\N,\N,\N,"2520#回炉钢借款标6-1","200000",\N,\N,"1个月","21.00",\N,\N,\N,"2015-01-29 10:00:00","还款方式：
					分期付息",\N,"男","27岁","专科","已婚",\N,\N,"10001-30000","自有房子","有","投标奖励：
						0.6%",\N
"33261",\N,\N,\N,"约:304不锈钢板借款标5-3","400000",\N,\N,"1个月","21.00",\N,\N,\N,"2015-03-25 09:32:42","还款方式：
					分期付息",\N,"男","47岁","本科","已婚",\N,\N,"10001-30000","自有房子","有","投标奖励：
						0.6%",\N
"33262",\N,\N,\N,"约:304不锈钢板借款标2-14","250000",\N,\N,"1个月","21.00",\N,\N,\N,"2014-12-14 09:33:12","还款方式：
					分期付息",\N,"男","47岁","本科","已婚",\N,\N,"10001-30000","自有房子","有","投标奖励：
						0.6%",\N
"33263",\N,\N,\N,"约:不锈钢炉料借款标5-17","100000",\N,\N,"1个月","21.00",\N,\N,\N,"2014-09-26 09:58:27","还款方式：
					分期付息",\N,"男","47岁","中专","已婚",\N,\N,"10001-30000","自有房子","有","投标奖励：
						0.6%",\N
"33264",\N,\N,\N,"钼铁质押借款标3-3","100000",\N,\N,"1个月","21.00",\N,\N,\N,"2014-12-20 10:00:00","还款方式：
					分期付息",\N,"男","49岁","高中","已婚",\N,\N,"10001-30000","自有房子","有","投标奖励：
						0.6%",\N
"33265",\N,\N,\N,"约:304圆钢质押借款2-11","400000",\N,\N,"1个月","21.00",\N,\N,\N,"2014-10-10 09:31:17","还款方式：
					分期付息",\N,"男","47岁","中专","已婚",\N,\N,"8001-10000","自有房子","有","投标奖励：
						0.6%",\N
"33266",\N,\N,\N,"约:内蒙镍铁质押借款标6-15","150000",\N,\N,"1个月","21.00",\N,\N,\N,"2014-10-17 09:52:21","还款方式：
					分期付息",\N,"男","42岁","本科","已婚",\N,\N,"8001-10000","自有房子","有","投标奖励：
						0.6%",\N
"33267",\N,\N,\N,"钼铁质押借款标1-8","100000",\N,\N,"1个月","21.00",\N,\N,\N,"2014-10-13 10:10:01","还款方式：
					分期付息",\N,"男","49岁","高中","已婚",\N,\N,"10001-30000","自有房子","有","投标奖励：
						0.6%",\N
"33268",\N,\N,\N,"内蒙镍铁质押借款标4-21","200000",\N,\N,"1个月","21.00",\N,\N,\N,"2014-08-11 10:00:01","还款方式：
					分期付息",\N,"男","42岁","本科","已婚",\N,\N,"8001-10000","自有房子","有","投标奖励：
						0.6%",\N
