"175155","2013-07-26 09:38:38",\N,\N,"房产抵押01期","100000.000000",\N,\N,"流转周期：1月","22%",\N,\N,\N,\N,"还款方式：一次性还款",\N,"性别：男","出生年月：1978-07",\N,\N,\N,"居住地：铜川",\N,\N,\N,"投资奖励：							 		1.2%奖励",\N
"175156","2013-07-26 15:02:53",\N,\N,"房产抵押01期","200000.000000",\N,\N,"流转周期：1月","22%",\N,\N,\N,\N,"还款方式：一次性还款",\N,"性别：男","出生年月：1973-07",\N,\N,\N,"居住地：揭阳",\N,\N,\N,"投资奖励：							 		1.2%奖励",\N
"175157","2013-07-28 10:09:01",\N,\N,"江苏某贸易公司借款01期","200000.000000",\N,\N,"流转周期：1月","22%",\N,\N,\N,\N,"还款方式：一次性还款",\N,"性别：男","出生年月：1968-07",\N,\N,\N,"居住地：恩施自治州",\N,\N,\N,"投资奖励：							 		1.2%奖励",\N
"175158","2013-07-29 09:58:43",\N,\N,"CY商贸公司资金周转09期（抢标）","1000000.000000",\N,\N,"流转周期：2月","22%",\N,\N,\N,\N,"还款方式：一次性还款",\N,"性别：男","出生年月：1973-07",\N,\N,\N,"居住地：上海市",\N,\N,\N,"投资奖励：							 		3.2%奖励",\N
"175159","2013-07-29 15:44:21",\N,\N,"江苏某贸易公司借款02期","200000.000000",\N,\N,"流转周期：1月","22%",\N,\N,\N,\N,"还款方式：一次性还款",\N,"性别：男","出生年月：1968-07",\N,\N,\N,"居住地：恩施自治州",\N,\N,\N,"投资奖励：							 		1.2%奖励",\N
"175160","2013-07-29 16:38:14",\N,\N,"交通工程公司资金周转31期","200000.000000",\N,\N,"流转周期：3月","22%",\N,\N,\N,\N,"还款方式：一次性还款",\N,"性别：男","出生年月：2013-05",\N,\N,\N,"居住地：萍乡",\N,\N,\N,"投资奖励：							 		5.5%奖励",\N
"175161","2013-07-31 10:01:54",\N,\N,"江苏某贸易公司借款03期","200000.000000",\N,\N,"流转周期：1月","22%",\N,\N,\N,\N,"还款方式：一次性还款",\N,"性别：男","出生年月：1968-07",\N,\N,\N,"居住地：恩施自治州",\N,\N,\N,"投资奖励：							 		1.2%奖励",\N
"175162","2013-08-02 10:10:06",\N,\N,"江苏某贸易公司借款04期（抢标）","1000000.000000",\N,\N,"流转周期：1月","22%",\N,\N,\N,\N,"还款方式：一次性还款",\N,"性别：男","出生年月：1968-07",\N,\N,\N,"居住地：恩施自治州",\N,\N,\N,"投资奖励：							 		1.2%奖励",\N
"175163","2013-08-02 10:20:08",\N,\N,"房屋抵押借款02期","200000.000000",\N,\N,"流转周期：6月","22%",\N,\N,\N,\N,"还款方式：每月还息到期还本",\N,"性别：男","出生年月：1968-04",\N,\N,\N,"居住地：莆田",\N,\N,\N,"投资奖励：							 		12%奖励",\N
"175164","2013-08-02 20:38:03",\N,\N,"房屋抵押借款03期","200000.000000",\N,\N,"借款期限：6月","22%",\N,\N,\N,\N,"还款方式：每月还息到期还本",\N,"性别：男","出生年月：1968-04",\N,\N,\N,"居住地：莆田",\N,\N,\N,"投资奖励：							 		12%奖励",\N
"175165","2013-08-02 11:02:50",\N,\N,"交通工程公司资金周转32期","200000.000000",\N,\N,"流转周期：3月","22%",\N,\N,\N,\N,"还款方式：按月分期还款",\N,"性别：男","出生年月：2013-05",\N,\N,\N,"居住地：萍乡",\N,\N,\N,"投资奖励：							 		5.5%奖励",\N
"175166","2013-08-02 15:00:13",\N,\N,"江苏某贸易公司借款05期（抢标）","1300000.000000",\N,\N,"流转周期：1月","22%",\N,\N,\N,\N,"还款方式：按月分期还款",\N,"性别：男","出生年月：1968-07",\N,\N,\N,"居住地：恩施自治州",\N,\N,\N,"投资奖励：							 		1.2%奖励",\N
"175167","2013-08-03 09:26:07",\N,\N,"房屋抵押借款04期","200000.000000",\N,\N,"借款期限：6月","22%",\N,\N,\N,\N,"还款方式：每月还息到期还本",\N,"性别：男","出生年月：1968-04",\N,\N,\N,"居住地：莆田",\N,\N,\N,"投资奖励：							 		12%奖励",\N
"175168","2013-08-03 09:33:57",\N,\N,"交通工程公司资金周转33期","200000.000000",\N,\N,"流转周期：1月","22%",\N,\N,\N,\N,"还款方式：按月分期还款",\N,"性别：男","出生年月：2013-05",\N,\N,\N,"居住地：萍乡",\N,\N,\N,"投资奖励：							 		1.2%奖励",\N
"175169","2013-08-04 09:32:28",\N,\N,"交通工程公司资金周转34期","200000.000000",\N,\N,"流转周期：2月","22%",\N,\N,\N,\N,"还款方式：按月分期还款",\N,"性别：男","出生年月：2013-05",\N,\N,\N,"居住地：萍乡",\N,\N,\N,"投资奖励：							 		3.2%奖励",\N
"175170","2013-08-04 16:28:41",\N,\N,"房屋抵押借款05期","200000.000000",\N,\N,"流转周期：3月","22%",\N,\N,\N,\N,"还款方式：按月分期还款",\N,"性别：男","出生年月：1968-04",\N,\N,\N,"居住地：莆田",\N,\N,\N,"投资奖励：							 		5.5%奖励",\N
"175171","2013-08-05 09:58:04",\N,\N,"江苏某贸易公司借款06期（抢标）","1100000.000000",\N,\N,"流转周期：1月","22%",\N,\N,\N,\N,"还款方式：按月分期还款",\N,"性别：男","出生年月：1968-07",\N,\N,\N,"居住地：恩施自治州",\N,\N,\N,"投资奖励：							 		1.2%奖励",\N
"175172","2013-08-05 14:31:11",\N,\N,"交通工程公司资金周转35期","200000.000000",\N,\N,"流转周期：1月","22%",\N,\N,\N,\N,"还款方式：按月分期还款",\N,"性别：男","出生年月：2013-05",\N,\N,\N,"居住地：萍乡",\N,\N,\N,"投资奖励：							 		1.2%奖励",\N
"175173","2013-08-06 10:57:21",\N,\N,"某材料有限公司资金周转01期","100000.000000",\N,\N,"流转周期：2月","22%",\N,\N,\N,\N,"还款方式：按月分期还款",\N,"性别：男","出生年月：1975-06",\N,\N,\N,"居住地：淮安",\N,\N,\N,"投资奖励：							 		3.2%奖励",\N
"175174","2013-08-06 16:00:23",\N,\N,"房屋抵押借款06期","100000.000000",\N,\N,"借款期限：6月","22%",\N,\N,\N,\N,"还款方式：每月还息到期还本",\N,"性别：男","出生年月：1968-04",\N,\N,\N,"居住地：莆田",\N,\N,\N,"投资奖励：							 		12%奖励",\N
"175175","2013-08-06 10:39:45",\N,\N,"交通工程公司资金周转36期","500000.000000",\N,\N,"借款期限：3月","22%",\N,\N,\N,\N,"还款方式：一次性还款",\N,"性别：男","出生年月：2013-05",\N,\N,\N,"居住地：萍乡",\N,\N,\N,"投资奖励：							 		5.5%奖励",\N
"175176","2013-08-06 15:09:31",\N,\N,"交通工程公司资金周转37期","200000.000000",\N,\N,"流转周期：1月","22%",\N,\N,\N,\N,"还款方式：按月分期还款",\N,"性别：男","出生年月：2013-05",\N,\N,\N,"居住地：萍乡",\N,\N,\N,"投资奖励：							 		1.2%奖励",\N
"175177","2013-08-07 09:58:02",\N,\N,"房屋抵押借款07期（抢标）","1500000.000000",\N,\N,"流转周期：1月","22%",\N,\N,\N,\N,"还款方式：按月分期还款",\N,"性别：男","出生年月：1968-04",\N,\N,\N,"居住地：莆田",\N,\N,\N,"投资奖励：							 		1.2%奖励",\N
"175178","2013-08-08 10:42:32",\N,\N,"房屋抵押借款08期","100000.000000",\N,\N,"借款期限：6月","18%",\N,\N,\N,\N,"还款方式：每月还息到期还本",\N,"性别：男","出生年月：1968-04",\N,\N,\N,"居住地：莆田",\N,\N,\N,"投资奖励：							 		12.6%奖励",\N
"175179","2013-08-08 09:58:24",\N,\N,"房屋抵押借款09期（抢标送红包）","1000000.000000",\N,\N,"流转周期：3月","18%",\N,\N,\N,\N,"还款方式：按月分期还款",\N,"性别：男","出生年月：1968-04",\N,\N,\N,"居住地：莆田",\N,\N,\N,"投资奖励：							 		6%奖励",\N
"175180","2013-08-08 10:54:39",\N,\N,"交通工程公司资金周转38期","150000.000000",\N,\N,"流转周期：2月","18%",\N,\N,\N,\N,"还款方式：按月分期还款",\N,"性别：男","出生年月：2013-05",\N,\N,\N,"居住地：萍乡",\N,\N,\N,"投资奖励：							 		3.6%奖励",\N
"175181","2013-08-08 10:40:25",\N,\N,"交通工程公司资金周转39期","300000.000000",\N,\N,"流转周期：1月","18%",\N,\N,\N,\N,"还款方式：按月分期还款",\N,"性别：男","出生年月：2013-05",\N,\N,\N,"居住地：萍乡",\N,\N,\N,"投资奖励：							 		1.6%奖励",\N
"175182","2013-08-09 15:27:35",\N,\N,"交通工程公司资金周转40期","100000.000000",\N,\N,"流转周期：1月","18%",\N,\N,\N,\N,"还款方式：按月分期还款",\N,"性别：男","出生年月：2013-05",\N,\N,\N,"居住地：萍乡",\N,\N,\N,"投资奖励：							 		1.6%奖励",\N
"175183","2013-08-10 11:20:26",\N,\N,"房屋抵押借款10期","150000.000000",\N,\N,"流转周期：1月","18%",\N,\N,\N,\N,"还款方式：按月分期还款",\N,"性别：男","出生年月：1968-04",\N,\N,\N,"居住地：莆田",\N,\N,\N,"投资奖励：							 		1.6%奖励",\N
"175184","2013-08-11 11:19:27",\N,\N,"房屋抵押借款11期","200000.000000",\N,\N,"流转周期：6月","18%",\N,\N,\N,\N,"还款方式：一次性还款",\N,"性别：男","出生年月：1968-04",\N,\N,\N,"居住地：莆田",\N,\N,\N,"投资奖励：							 		12.6%奖励",\N
"175185","2013-08-11 11:20:22",\N,\N,"房屋抵押借款12期","200000.000000",\N,\N,"流转周期：3月","18%",\N,\N,\N,\N,"还款方式：按月分期还款",\N,"性别：男","出生年月：1968-04",\N,\N,\N,"居住地：莆田",\N,\N,\N,"投资奖励：							 		6%奖励",\N
"175186","2013-08-10 18:55:21",\N,\N,"房屋抵押借款13期","200000.000000",\N,\N,"流转周期：1月","18%",\N,\N,\N,\N,"还款方式：按月分期还款",\N,"性别：男","出生年月：1968-04",\N,\N,\N,"居住地：莆田",\N,\N,\N,"投资奖励：							 		1.6%奖励",\N
"175187","2013-08-12 09:58:16",\N,\N,"某管桩公司资金流转01期（抢标送红包）","1000000.000000",\N,\N,"流转周期：1月","18%",\N,\N,\N,\N,"还款方式：按月分期还款",\N,"性别：男","出生年月：1972-01",\N,\N,\N,"居住地：淮安",\N,\N,\N,"投资奖励：							 		1.6%奖励",\N
"175188","2013-08-12 10:58:09",\N,\N,"某管桩公司资金流转02期（抢标送红包）","800000.000000",\N,\N,"流转周期：1月","18%",\N,\N,\N,\N,"还款方式：按月分期还款",\N,"性别：男","出生年月：1972-01",\N,\N,\N,"居住地：淮安",\N,\N,\N,"投资奖励：							 		1.6%奖励",\N
"175189","2013-08-13 09:01:26",\N,\N,"某管桩公司资金流转03期","200000.000000",\N,\N,"流转周期：1月","18%",\N,\N,\N,\N,"还款方式：按月分期还款",\N,"性别：男","出生年月：1972-01",\N,\N,\N,"居住地：淮安",\N,\N,\N,"投资奖励：							 		1.6%奖励",\N
"175190","2013-08-14 09:58:27",\N,\N,"某管桩公司资金流转04期（抢标送红包）","1000000.000000",\N,\N,"流转周期：2月","18%",\N,\N,\N,\N,"还款方式：按月分期还款",\N,"性别：男","出生年月：1972-01",\N,\N,\N,"居住地：淮安",\N,\N,\N,"投资奖励：							 		3.6%奖励",\N
"175191","2013-08-15 09:00:28",\N,\N,"自建房抵押借款01期","300000.000000",\N,\N,"流转周期：1月","18%",\N,\N,\N,\N,"还款方式：按月分期还款",\N,"性别：男","出生年月：1969-03",\N,\N,\N,"居住地：淮安",\N,\N,\N,"投资奖励：							 		1.6%奖励",\N
"175192","2013-08-16 09:09:20",\N,\N,"某管桩公司资金流转05期","100000.000000",\N,\N,"流转周期：2月","18%",\N,\N,\N,\N,"还款方式：按月分期还款",\N,"性别：男","出生年月：1972-01",\N,\N,\N,"居住地：淮安",\N,\N,\N,"投资奖励：							 		3.6%奖励",\N
"175193","2013-08-17 09:00:27",\N,\N,"吊车抵押借款01期","300000.000000",\N,\N,"流转周期：1月","18%",\N,\N,\N,\N,"还款方式：按月分期还款",\N,"性别：男","出生年月：1976-10",\N,\N,\N,"居住地：淮安",\N,\N,\N,"投资奖励：							 		1.6%奖励",\N
"175194","2013-08-17 09:58:26",\N,\N,"房屋抵押借款14期（抢标送红包）","800000.000000",\N,\N,"流转周期：3月","18%",\N,\N,\N,\N,"还款方式：按月分期还款",\N,"性别：男","出生年月：1968-04",\N,\N,\N,"居住地：莆田",\N,\N,\N,"投资奖励：							 		6%奖励",\N
"175195","2013-08-19 14:56:24",\N,\N,"房屋抵押借款15期","100000.000000",\N,\N,"流转周期：6月","18%",\N,\N,\N,\N,"还款方式：一次性还款",\N,"性别：男","出生年月：1968-04",\N,\N,\N,"居住地：莆田",\N,\N,\N,"投资奖励：							 		12.6%奖励",\N
"175196","2013-08-19 09:58:11",\N,\N,"某管桩公司资金流转06期(抢标送红包)","1000000.000000",\N,\N,"流转周期：1月","18%",\N,\N,\N,\N,"还款方式：按月分期还款",\N,"性别：男","出生年月：1972-01",\N,\N,\N,"居住地：淮安",\N,\N,\N,"投资奖励：							 		1.6%奖励",\N
"175197","2013-08-19 14:58:09",\N,\N,"某管桩公司资金流转07期(抢标送红包)","600000.000000",\N,\N,"流转周期：1月","18%",\N,\N,\N,\N,"还款方式：按月分期还款",\N,"性别：男","出生年月：1972-01",\N,\N,\N,"居住地：淮安",\N,\N,\N,"投资奖励：							 		1.6%奖励",\N
"175198","2013-08-19 15:38:29",\N,\N,"房屋抵押借款16期","100000.000000",\N,\N,"流转周期：3月","18%",\N,\N,\N,\N,"还款方式：按月分期还款",\N,"性别：男","出生年月：1968-04",\N,\N,\N,"居住地：莆田",\N,\N,\N,"投资奖励：							 		6%奖励",\N
"175199","2013-08-20 09:00:38",\N,\N,"某管桩公司资金流转08期","100000.000000",\N,\N,"流转周期：1月","18%",\N,\N,\N,\N,"还款方式：按月分期还款",\N,"性别：男","出生年月：1972-01",\N,\N,\N,"居住地：淮安",\N,\N,\N,"投资奖励：							 		1.6%奖励",\N
"175200","2013-08-20 09:58:35",\N,\N,"房屋抵押借款17期（抢标送红包）","800000.000000",\N,\N,"流转周期：3月","18%",\N,\N,\N,\N,"还款方式：按月分期还款",\N,"性别：男","出生年月：1968-04",\N,\N,\N,"居住地：莆田",\N,\N,\N,"投资奖励：							 		6%奖励",\N
"175201","2013-08-20 14:31:19",\N,\N,"某管桩公司资金流转10期","100000.000000",\N,\N,"流转周期：2月","18%",\N,\N,\N,\N,"还款方式：按月分期还款",\N,"性别：男","出生年月：1972-01",\N,\N,\N,"居住地：淮安",\N,\N,\N,"投资奖励：							 		3.6%奖励",\N
"175202","2013-08-21 10:06:54",\N,\N,"房屋抵押借款18期","100000.000000",\N,\N,"流转周期：3月","18%",\N,\N,\N,\N,"还款方式：按月分期还款",\N,"性别：男","出生年月：1968-04",\N,\N,\N,"居住地：莆田",\N,\N,\N,"投资奖励：							 		6%奖励",\N
"175203","2013-08-20 14:32:54",\N,\N,"某管桩公司资金流转09期","100000.000000",\N,\N,"流转周期：1月","18%",\N,\N,\N,\N,"还款方式：按月分期还款",\N,"性别：男","出生年月：1972-01",\N,\N,\N,"居住地：淮安",\N,\N,\N,"投资奖励：							 		1.6%奖励",\N
"175204","2013-08-21 09:58:23",\N,\N,"房屋抵押借款19期（抢标送红包）","700000.000000",\N,\N,"流转周期：1月","18%",\N,\N,\N,\N,"还款方式：按月分期还款",\N,"性别：男","出生年月：1968-04",\N,\N,\N,"居住地：莆田",\N,\N,\N,"投资奖励：							 		1.6%奖励",\N
"175205","2013-08-26 09:59:13",\N,\N,"某建设公司资金周转01期（抢标送红包）","1000000.000000",\N,\N,"流转周期：3月","18%",\N,\N,\N,\N,"还款方式：按月分期还款",\N,"性别：男","出生年月：1971-10",\N,\N,\N,"居住地：淮安",\N,\N,\N,"投资奖励：							 		6%奖励",\N
"175206","2013-08-27 09:01:19",\N,\N,"某建设公司资金周转02期","200000.000000",\N,\N,"流转周期：1月","18%",\N,\N,\N,\N,"还款方式：按月分期还款",\N,"性别：男","出生年月：1971-10",\N,\N,\N,"居住地：淮安",\N,\N,\N,"投资奖励：							 		1.6%奖励",\N
"175207","2013-08-27 11:48:22",\N,\N,"某建设公司资金周转03期","100000.000000",\N,\N,"流转周期：2月","18%",\N,\N,\N,\N,"还款方式：按月分期还款",\N,"性别：男","出生年月：1971-10",\N,\N,\N,"居住地：淮安",\N,\N,\N,"投资奖励：							 		3.6%奖励",\N
"175208","2013-08-27 16:16:49",\N,\N,"某建设公司资金周转04期","200000.000000",\N,\N,"流转周期：1月","18%",\N,\N,\N,\N,"还款方式：按月分期还款",\N,"性别：男","出生年月：1971-10",\N,\N,\N,"居住地：淮安",\N,\N,\N,"投资奖励：							 		1.6%奖励",\N
"175209","2013-08-28 09:58:42",\N,\N,"某建设公司资金周转05期","200000.000000",\N,\N,"流转周期：3月","18%",\N,\N,\N,\N,"还款方式：按月分期还款",\N,"性别：男","出生年月：1971-10",\N,\N,\N,"居住地：淮安",\N,\N,\N,"投资奖励：							 		6%奖励",\N
"175210","2013-08-28 16:17:07",\N,\N,"某建设公司资金周转06期","200000.000000",\N,\N,"流转周期：1月","18%",\N,\N,\N,\N,"还款方式：按月分期还款",\N,"性别：男","出生年月：1971-10",\N,\N,\N,"居住地：淮安",\N,\N,\N,"投资奖励：							 		1.6%奖励",\N
"175211","2013-08-29 15:33:16",\N,\N,"某建设公司资金周转07期","1000000.000000",\N,\N,"借款期限：3月","18%",\N,\N,\N,\N,"还款方式：一次性还款",\N,"性别：男","出生年月：1971-10",\N,\N,\N,"居住地：淮安",\N,\N,\N,"投资奖励：							 		6%奖励",\N
"175212","2013-08-30 09:58:15",\N,\N,"某建设公司资金周转08期（抢标送红包）","1500000.000000",\N,\N,"流转周期：1月","18%",\N,\N,\N,\N,"还款方式：按月分期还款",\N,"性别：男","出生年月：1971-10",\N,\N,\N,"居住地：淮安",\N,\N,\N,"投资奖励：							 		1.6%奖励",\N
"175213","2013-08-30 15:18:50",\N,\N,"某建设公司资金周转09期","200000.000000",\N,\N,"流转周期：1月","18%",\N,\N,\N,\N,"还款方式：按月分期还款",\N,"性别：男","出生年月：1971-10",\N,\N,\N,"居住地：淮安",\N,\N,\N,"投资奖励：							 		1.6%奖励",\N
"175214","2013-08-30 15:36:52",\N,\N,"某建设公司资金周转10期","100000.000000",\N,\N,"流转周期：2月","18%",\N,\N,\N,\N,"还款方式：按月分期还款",\N,"性别：男","出生年月：1971-10",\N,\N,\N,"居住地：淮安",\N,\N,\N,"投资奖励：							 		3.6%奖励",\N
"175215","2013-09-01 14:09:07",\N,\N,"某建设公司资金周转11期","200000.000000",\N,\N,"流转周期：1月","18%",\N,\N,\N,\N,"还款方式：按月分期还款",\N,"性别：男","出生年月：1971-10",\N,\N,\N,"居住地：淮安",\N,\N,\N,"投资奖励：							 		1.6%奖励",\N
"175216","2013-09-02 15:55:28",\N,\N,"某建设公司资金周转12期","120000.000000",\N,\N,"流转周期：3月","18%",\N,\N,\N,\N,"还款方式：按月分期还款",\N,"性别：男","出生年月：1971-10",\N,\N,\N,"居住地：淮安",\N,\N,\N,"投资奖励：							 		6%奖励",\N
"175217","2013-09-02 15:58:35",\N,\N,"房屋装修借款01期","100000.000000",\N,\N,"流转周期：3月","18%",\N,\N,\N,\N,"还款方式：按月分期还款",\N,"性别：男","出生年月：1965-08",\N,\N,\N,"居住地：淮安",\N,\N,\N,"投资奖励：							 		6%奖励",\N
"175218","2013-09-03 10:47:58",\N,\N,"某汽车销售公司借款01期","100000.000000",\N,\N,"流转周期：2月","18%",\N,\N,\N,\N,"还款方式：按月分期还款",\N,"性别：男","出生年月：1972-05",\N,\N,\N,"居住地：淮安",\N,\N,\N,"投资奖励：							 		3.6%奖励",\N
"175219","2013-09-03 10:50:23",\N,\N,"某汽车销售公司借款02期","100000.000000",\N,\N,"流转周期：3月","18%",\N,\N,\N,\N,"还款方式：按月分期还款",\N,"性别：男","出生年月：1972-05",\N,\N,\N,"居住地：淮安",\N,\N,\N,"投资奖励：							 		6%奖励",\N
"175220","2013-09-03 09:58:30",\N,\N,"江苏淮通物流借款01期（抢标送红包）","4000000.000000",\N,\N,"流转周期：1月","18%",\N,\N,\N,\N,"还款方式：按月分期还款",\N,"性别：男","出生年月：1978-11",\N,\N,\N,"居住地：淮安",\N,\N,\N,"投资奖励：							 		1.6%奖励",\N
"175221","2013-09-03 16:38:03",\N,\N,"江苏淮通物流借款02期（抢标送红包）","4000000.000000",\N,\N,"流转周期：1月","18%",\N,\N,\N,\N,"还款方式：按月分期还款",\N,"性别：男","出生年月：1978-11",\N,\N,\N,"居住地：淮安",\N,\N,\N,"投资奖励：							 		1.6%奖励",\N
"175222","2013-09-04 17:09:43",\N,\N,"某汽车销售公司借款03期","100000.000000",\N,\N,"流转周期：2月","18%",\N,\N,\N,\N,"还款方式：按月分期还款",\N,"性别：男","出生年月：1972-05",\N,\N,\N,"居住地：淮安",\N,\N,\N,"投资奖励：							 		3.6%奖励",\N
"175223","2013-09-04 10:40:00",\N,\N,"某汽车销售公司借款04期","100000.000000",\N,\N,"流转周期：3月","18%",\N,\N,\N,\N,"还款方式：按月分期还款",\N,"性别：男","出生年月：1972-05",\N,\N,\N,"居住地：淮安",\N,\N,\N,"投资奖励：							 		6%奖励",\N
"175224","2013-09-06 16:03:22",\N,\N,"个体工商户借款01期","100000.000000",\N,\N,"流转周期：1月","18%",\N,\N,\N,\N,"还款方式：按月分期还款",\N,"性别：男","出生年月：1968-09",\N,\N,\N,"居住地：淮安",\N,\N,\N,"投资奖励：							 		1.6%奖励",\N
"175225","2013-09-07 10:21:56",\N,\N,"外资模具公司借款01期（抢标送红包）","2000000.000000",\N,\N,"流转周期：3月","18%",\N,\N,\N,\N,"还款方式：按月分期还款",\N,"性别：男","出生年月：1965-09",\N,\N,\N,"居住地：淮安",\N,\N,\N,"投资奖励：							 		6%奖励",\N
"175226","2013-09-07 13:25:22",\N,\N,"某汽车销售公司借款05期","100000.000000",\N,\N,"流转周期：1月","18%",\N,\N,\N,\N,"还款方式：按月分期还款",\N,"性别：男","出生年月：1972-05",\N,\N,\N,"居住地：淮安",\N,\N,\N,"投资奖励：							 		1.6%奖励",\N
"175227","2013-09-09 10:03:50",\N,\N,"某汽车销售公司借款06期","100000.000000",\N,\N,"流转周期：2月","16.8%",\N,\N,\N,\N,"还款方式：按月分期还款",\N,"性别：男","出生年月：1972-05",\N,\N,\N,"居住地：淮安",\N,\N,\N,"投资奖励：							 		2.8%奖励",\N
"175228","2013-09-09 10:04:44",\N,\N,"某个人借款01期","200000.000000",\N,\N,"流转周期：3月","16.8%",\N,\N,\N,\N,"还款方式：按月分期还款",\N,"性别：男","出生年月：1972-04",\N,\N,\N,"居住地：淮安",\N,\N,\N,"投资奖励：							 		4.8%奖励",\N
"175229","2013-09-09 09:58:13",\N,\N,"外资模具公司借款02期（抢标送红包）","1000000.000000",\N,\N,"流转周期：1月","16.8%",\N,\N,\N,\N,"还款方式：按月分期还款",\N,"性别：男","出生年月：1965-09",\N,\N,\N,"居住地：淮安",\N,\N,\N,"投资奖励：							 		1.2%奖励",\N
"175230","2013-09-10 16:31:10",\N,\N,"外资模具公司借款03期","200000.000000",\N,\N,"流转周期：1月","16.8%",\N,\N,\N,\N,"还款方式：按月分期还款",\N,"性别：男","出生年月：1965-09",\N,\N,\N,"居住地：淮安",\N,\N,\N,"投资奖励：							 		1.2%奖励",\N
"175231","2013-09-11 10:19:26",\N,\N,"外资模具公司借款04期（抢标送红包）","1000000.000000",\N,\N,"流转周期：3月","16.8%",\N,\N,\N,\N,"还款方式：一次性还款",\N,"性别：男","出生年月：1965-09",\N,\N,\N,"居住地：淮安",\N,\N,\N,"投资奖励：							 		4.8%奖励",\N
"175232","2013-09-13 09:59:02",\N,\N,"房屋抵押借款01（抢标送红包）","400000.000000",\N,\N,"流转周期：1月","16.8%",\N,\N,\N,\N,"还款方式：按月分期还款",\N,"性别：男","出生年月：1970-09",\N,\N,\N,"居住地：淮安",\N,\N,\N,"投资奖励：							 		1.2%奖励",\N
"175233","2013-09-13 15:01:11",\N,\N,"外资模具公司借款05期（抢标送红包）","1000000.000000",\N,\N,"流转周期：1月","16.8%",\N,\N,\N,\N,"还款方式：按月分期还款",\N,"性别：男","出生年月：1965-09",\N,\N,\N,"居住地：淮安",\N,\N,\N,"投资奖励：							 		1.2%奖励",\N
"175234","2013-09-16 10:08:56",\N,\N,"外资模具公司借款06期（抢标送红包）","800000.000000",\N,\N,"流转周期：2月","16.8%",\N,\N,\N,\N,"还款方式：按月分期还款",\N,"性别：男","出生年月：1965-09",\N,\N,\N,"居住地：淮安",\N,\N,\N,"投资奖励：							 		2.8%奖励",\N
"175235","2013-09-16 10:12:10",\N,\N,"某汽车销售公司借款07期","200000.000000",\N,\N,"流转周期：1月","16.8%",\N,\N,\N,\N,"还款方式：按月分期还款",\N,"性别：男","出生年月：1972-05",\N,\N,\N,"居住地：淮安",\N,\N,\N,"投资奖励：							 		1.2%奖励",\N
"175236","2013-09-16 18:20:01",\N,\N,"外资模具公司借款07期","100000.000000",\N,\N,"流转周期：3月","16.8%",\N,\N,\N,\N,"还款方式：一次性还款",\N,"性别：男","出生年月：1965-09",\N,\N,\N,"居住地：淮安",\N,\N,\N,"投资奖励：							 		4.8%奖励",\N
"175237","2013-09-18 11:16:50",\N,\N,"某汽车销售公司借款08期","100000.000000",\N,\N,"流转周期：1月","16.8%",\N,\N,\N,\N,"还款方式：按月分期还款",\N,"性别：男","出生年月：1972-05",\N,\N,\N,"居住地：淮安",\N,\N,\N,"投资奖励：							 		1.2%奖励",\N
"175238","2013-09-17 20:36:48",\N,\N,"外资模具公司借款08期","100000.000000",\N,\N,"流转周期：3月","16.8%",\N,\N,\N,\N,"还款方式：一次性还款",\N,"性别：男","出生年月：1965-09",\N,\N,\N,"居住地：淮安",\N,\N,\N,"投资奖励：							 		4.8%奖励",\N
"175239","2013-09-18 09:58:54",\N,\N,"外资模具公司借款09期（抢标送红包）","1500000.000000",\N,\N,"流转周期：1月","16.8%",\N,\N,\N,\N,"还款方式：按月分期还款",\N,"性别：男","出生年月：1965-09",\N,\N,\N,"居住地：淮安",\N,\N,\N,"投资奖励：							 		1.2%奖励",\N
"175240","2013-09-18 11:22:55",\N,\N,"某汽车销售公司借款09期","100000.000000",\N,\N,"流转周期：2月","16.8%",\N,\N,\N,\N,"还款方式：按月分期还款",\N,"性别：男","出生年月：1972-05",\N,\N,\N,"居住地：淮安",\N,\N,\N,"投资奖励：							 		2.8%奖励",\N
"175241","2013-09-20 10:23:33",\N,\N,"某大酒店借款01期（抢标送红包）","1000000.000000",\N,\N,"流转周期：1月","16.8%",\N,\N,\N,\N,"还款方式：按月分期还款",\N,"性别：男","出生年月：1968-04",\N,\N,\N,"居住地：淮安",\N,\N,\N,"投资奖励：							 		1.2%奖励",\N
"175242","2013-09-24 22:10:28",\N,\N,"某大酒店借款02期","150000.000000",\N,\N,"流转周期：1月","16.8%",\N,\N,\N,\N,"还款方式：按月分期还款",\N,"性别：男","出生年月：1968-04",\N,\N,\N,"居住地：淮安",\N,\N,\N,"投资奖励：							 		1.2%奖励",\N
"175243","2013-09-24 09:58:10",\N,\N,"康利达医疗器械借款01期（抢标送红包）","1000000.000000",\N,\N,"流转周期：2月","20%",\N,\N,\N,\N,"还款方式：按月分期还款",\N,"性别：男","出生年月：1967-09",\N,\N,\N,"居住地：淮安",\N,\N,\N,"投资奖励：							 		4.2%奖励",\N
"175244","2013-09-24 14:57:56",\N,\N,"康利达医疗器械借款02期（抢标送红包）","1000000.000000",\N,\N,"流转周期：2月","20%",\N,\N,\N,\N,"还款方式：按月分期还款",\N,"性别：男","出生年月：1967-09",\N,\N,\N,"居住地：淮安",\N,\N,\N,"投资奖励：							 		4.2%奖励",\N
