"15545","2015-01-25","2015-01-25 11:01:53",\N,"凯美瑞汽车抵押标&l ","90000",\N,\N,"15  天","21.60",\N,\N,\N,\N,"到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.55",\N
"15546","2014-11-08","2014-11-08 10:00:23",\N,"活动标十五天 ","6.880000",\N,\N,"15  天","22.80",\N,\N,\N,\N,"到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.80",\N
"15547","2015-02-28","2015-02-28 10:00:11",\N,"宝马汽车抵押标","100000",\N,\N,"1  个月","21.60",\N,\N,\N,\N,"到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.10",\N
"15548","2015-04-02","2015-04-02 10:00:13",\N,"奥迪汽车抵押标","80000",\N,\N,"1  个月","21.60",\N,\N,\N,\N,"到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.00",\N
"15549","2014-12-15","2014-12-15 11:00:49",\N,"宝马汽车抵押标","80000",\N,\N,"1  个月","21.60",\N,\N,\N,\N,"到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.40",\N
"15550","2014-11-05","2014-11-05 10:02:35",\N,"活动标十五天 ","6.880000",\N,\N,"15  天","22.80",\N,\N,\N,\N,"到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.80",\N
"15551","2015-01-19","2015-01-19 10:01:01",\N,"活动标十五天 ","8.880000",\N,\N,"15  天","22.80",\N,\N,\N,\N,"到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.60",\N
"15552","2014-10-28","2014-10-28 10:00:31",\N,"活动标十五天 ","6.880000",\N,\N,"15  天","22.80",\N,\N,\N,\N,"到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.80",\N
"15553","2015-04-15","2015-04-15 10:10:53",\N,"别克汽车抵押标","100000",\N,\N,"15  天","21.60",\N,\N,\N,\N,"到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.00",\N
"15554","2015-03-04","2015-03-04 10:00:06",\N,"雷克萨斯汽车抵押标& ","90000",\N,\N,"1  个月","21.60",\N,\N,\N,\N,"到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.10",\N
"15555","2015-02-11","2015-02-11 11:00:23",\N,"奥迪汽车抵押标","60000",\N,\N,"1  个月","21.60",\N,\N,\N,\N,"到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.10",\N
"15556","2015-01-07","2015-01-07 10:00:50",\N,"活动标十五天 ","8.880000",\N,\N,"15  天","22.80",\N,\N,\N,\N,"到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.80",\N
"15557","2014-11-11","2014-11-11 14:00:43",\N,"活动标十五天 ","11.10000",\N,\N,"15  天","22.80",\N,\N,\N,\N,"到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.80",\N
"15558","2015-03-10","2015-03-10 10:00:23",\N,"雅阁汽车抵押标","120000",\N,\N,"1  个月","21.60",\N,\N,\N,\N,"到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.00",\N
"15559","2014-12-24","2014-12-24 11:00:29",\N,"捷豹汽车抵押标","130000",\N,\N,"1  个月","21.60",\N,\N,\N,\N,"到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.40",\N
"15560","2014-12-25","2014-12-25 11:00:22",\N,"凯美瑞汽车抵押标 ","90000",\N,\N,"1  个月","21.60",\N,\N,\N,\N,"到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.40",\N
"15561","2014-10-27","2014-10-27 10:00:23",\N,"活动标十五天 ","5.880000",\N,\N,"15  天","22.80",\N,\N,\N,\N,"到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.80",\N
"15562","2015-01-23","2015-01-23 10:10:46",\N,"活动标十五天 ","8.880000",\N,\N,"15  天","22.80",\N,\N,\N,\N,"到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.60",\N
"15563","2015-03-31","2015-03-31 10:00:09",\N,"凯美瑞汽车抵押标 ","90000",\N,\N,"1  个月","21.60",\N,\N,\N,\N,"到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.00",\N
"15564","2014-12-20","2014-12-20 10:02:47",\N,"活动标十五标 ","8.880000",\N,\N,"15  天","22.80",\N,\N,\N,\N,"到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.80",\N
"15565","2014-10-24","2014-10-24 10:00:05",\N,"马上有钱一天标 ","15.880000",\N,\N,"1  天","22.80",\N,\N,\N,\N,"到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.50",\N
"15566","2015-02-25","2015-02-25 09:41:32",\N,"跨年活动七天标 ","3.880000",\N,\N,"7  天","22.80",\N,\N,\N,\N,"到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.20",\N
"15567","2014-12-30","2014-12-30 10:34:38",\N,"别克汽车抵押标 ","80000",\N,\N,"1  个月","21.60",\N,\N,\N,\N,"到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.40",\N
"15568","2015-03-03","2015-03-03 09:59:55",\N,"宝马汽车抵押标","100000",\N,\N,"1  个月","21.60",\N,\N,\N,\N,"到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.10",\N
"15569","2014-11-24","2014-11-24 11:00:36",\N,"本田汽车抵押标 ","80000",\N,\N,"1  个月","21.60",\N,\N,\N,\N,"到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.40",\N
"15570","2014-12-26","2014-12-26 10:03:41",\N,"活动标十五天 ","8.880000",\N,\N,"15  天","22.80",\N,\N,\N,\N,"到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.80",\N
"15571","2015-03-20","2015-03-20 10:00:21",\N,"奥德赛汽车抵押标 ","90000",\N,\N,"1  个月","21.60",\N,\N,\N,\N,"到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.00",\N
"15572","2015-04-01","2015-04-01 10:01:18",\N,"奥迪汽车抵押标","70000",\N,\N,"1  个月","21.60",\N,\N,\N,\N,"到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.00",\N
"15573","2014-12-01","2014-12-01 10:00:34",\N,"活动标十五天 ","8.880000",\N,\N,"15  天","22.80",\N,\N,\N,\N,"到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.80",\N
"15574","2014-12-06","2014-12-06 10:03:00",\N,"活动标十五天 ","8.880000",\N,\N,"15  天","22.80",\N,\N,\N,\N,"到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.80",\N
"15575","2014-12-13","2014-12-13 11:52:33",\N,"奥德赛汽车抵押标&l ","120000",\N,\N,"15  天","21.60",\N,\N,\N,\N,"到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.70",\N
"15576","2014-11-29","2014-11-29 11:01:19",\N,"奥迪汽车抵押标","70000",\N,\N,"1  个月","21.60",\N,\N,\N,\N,"到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.40",\N
"15577","2014-11-28","2014-11-28 11:00:28",\N,"奥迪汽车抵押标","60000",\N,\N,"1  个月","21.60",\N,\N,\N,\N,"到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.40",\N
"15578","2014-11-27","2014-11-27 11:00:29",\N,"奥迪汽车抵押标","60000",\N,\N,"1  个月","21.60",\N,\N,\N,\N,"到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.40",\N
"15579","2014-12-04","2014-12-04 11:00:28",\N,"凯迪拉克汽车标","100000",\N,\N,"1  个月","21.60",\N,\N,\N,\N,"到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.40",\N
"15580","2015-02-10","2015-02-10 11:01:25",\N,"奥迪汽车抵押标","60000",\N,\N,"1  个月","21.60",\N,\N,\N,\N,"到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.10",\N
"15581","2014-10-18","2014-10-18 10:00:11",\N,"马上有钱一天标 ","12.80000",\N,\N,"1  天","22.80",\N,\N,\N,\N,"到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.50",\N
"15582","2014-12-20","2014-12-20 15:47:19",\N,"路虎汽车抵押标","190000",\N,\N,"15  天","21.60",\N,\N,\N,\N,"到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.70",\N
"15583","2015-02-07","2015-02-07 11:00:08",\N,"捷豹汽车抵押标","120000",\N,\N,"1  个月","21.60",\N,\N,\N,\N,"到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.10",\N
"15584","2015-04-02","2015-04-02 16:05:47",\N,"现代汽车抵押标","60000",\N,\N,"15  天","21.60",\N,\N,\N,\N,"到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.50",\N
"15585","2015-01-19","2015-01-19 11:00:08",\N,"福特汽车抵押标","80000",\N,\N,"1  个月","21.60",\N,\N,\N,\N,"到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.10",\N
"15586","2014-12-18","2014-12-18 11:00:11",\N,"尼桑汽车抵押标 ","60000",\N,\N,"1  个月","21.60",\N,\N,\N,\N,"到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.40",\N
"15587","2014-11-06","2014-11-06 11:04:13",\N,"迈腾汽车抵押标 ","60000",\N,\N,"1  个月","21.60",\N,\N,\N,\N,"到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.40",\N
"15588","2015-02-09","2015-02-09 11:13:22",\N,"凯美瑞汽车抵押标&l ","90000",\N,\N,"15  天","21.60",\N,\N,\N,\N,"到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.55",\N
"15589","2015-03-19","2015-03-19 10:00:08",\N,"马自达汽车抵押标 ","70000",\N,\N,"1  个月","21.60",\N,\N,\N,\N,"到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.00",\N
"15590","2014-12-27","2014-12-27 11:00:58",\N,"荣威汽车抵押标 ","60000",\N,\N,"1  个月","21.60",\N,\N,\N,\N,"到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.40",\N
"15591","2015-01-22","2015-01-22 11:00:01",\N,"奔驰汽车抵押标","80000",\N,\N,"1  个月","21.60",\N,\N,\N,\N,"到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.10",\N
"15592","2014-11-11","2014-11-11 11:11:09",\N,"双11活动秒标 ","11.110000",\N,\N,"1  个月","11.10",\N,\N,\N,\N,"额满即还",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.00",\N
"15593","2015-02-11","2015-02-11 10:09:20",\N,"活动标十五天 ","8.880000",\N,\N,"15  天","22.80",\N,\N,\N,\N,"到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.60",\N
"15594","2015-02-03","2015-02-03 10:01:23",\N,"活动标十五天 ","8.880000",\N,\N,"15  天","22.80",\N,\N,\N,\N,"到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.60",\N
"15595","2014-12-02","2014-12-02 10:00:32",\N,"活动标十五天 ","8.880000",\N,\N,"15  天","22.80",\N,\N,\N,\N,"到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.80",\N
"15596","2015-02-28","2015-02-28 09:40:29",\N,"跨年活动七天标 ","3.880000",\N,\N,"7  天","22.80",\N,\N,\N,\N,"到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.20",\N
"15597","2015-02-10","2015-02-10 10:02:41",\N,"活动标十五天 ","8.880000",\N,\N,"15  天","22.80",\N,\N,\N,\N,"到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.60",\N
"15598","2014-12-24","2014-12-24 10:29:57",\N,"双诞活动秒标 ","6.880000",\N,\N,"1  个月","10.00",\N,\N,\N,\N,"额满即还",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.00",\N
"15599","2015-01-13","2015-01-13 11:01:06",\N,"宝马汽车抵押标","100000",\N,\N,"1  个月","21.60",\N,\N,\N,\N,"到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.10",\N
"15600","2014-10-15","2014-10-15 10:00:43",\N,"马上有钱一天标 ","8.80000",\N,\N,"1  天","22.80",\N,\N,\N,\N,"到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.30",\N
"15601","2014-10-20","2014-10-20 14:00:22",\N,"马上有钱十天标 ","15.880000",\N,\N,"10  天","22.80",\N,\N,\N,\N,"到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.60",\N
"15602","2015-02-27","2015-02-27 10:00:12",\N,"宝马汽车抵押标","80000",\N,\N,"1  个月","21.60",\N,\N,\N,\N,"到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.10",\N
"15603","2015-04-11","2015-04-11 09:58:11",\N,"凯美瑞汽车抵押标&l ","110000",\N,\N,"15  天","21.60",\N,\N,\N,\N,"到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.50",\N
"15604","2014-12-10","2014-12-10 10:02:59",\N,"活动标十五天 ","8.880000",\N,\N,"15  天","22.80",\N,\N,\N,\N,"到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.80",\N
"15605","2015-02-25","2015-02-25 11:18:41",\N,"凯美瑞汽车抵押标&l ","110000",\N,\N,"15  天","21.60",\N,\N,\N,\N,"到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.55",\N
"15606","2014-12-31","2014-12-31 11:00:33",\N,"宝马汽车抵押标","90000",\N,\N,"1  个月","21.60",\N,\N,\N,\N,"到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.40",\N
"15607","2014-10-21","2014-10-21 10:00:09",\N,"马上有钱一天标 ","10.880000",\N,\N,"1  天","22.80",\N,\N,\N,\N,"到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.50",\N
"15608","2014-11-18","2014-11-18 10:01:30",\N,"活动标十五天 ","8.880000",\N,\N,"15  天","22.80",\N,\N,\N,\N,"到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.80",\N
"15609","2014-11-25","2014-11-25 11:01:05",\N,"现代汽车抵押标 ","70000",\N,\N,"1  个月","21.60",\N,\N,\N,\N,"到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.40",\N
"15610","2014-10-25","2014-10-25 10:00:09",\N,"马上有钱一天标 ","16.880000",\N,\N,"1  天","22.80",\N,\N,\N,\N,"到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.60",\N
"15611","2015-04-04","2015-04-04 10:03:23",\N,"奔驰汽车抵押标","150000",\N,\N,"15  天","21.60",\N,\N,\N,\N,"到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.50",\N
"15612","2014-11-12","2014-11-12 11:00:57",\N,"丰田汽车抵押标 ","110000",\N,\N,"1  个月","21.60",\N,\N,\N,\N,"到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.40",\N
"15613","2015-02-03","2015-02-03 11:03:02",\N,"奥迪汽车抵押标","100000",\N,\N,"1  个月","21.60",\N,\N,\N,\N,"到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.10",\N
"15614","2014-11-07","2014-11-07 10:00:48",\N,"活动标十五天 ","6.880000",\N,\N,"15  天","22.80",\N,\N,\N,\N,"到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.80",\N
"15615","2015-03-16","2015-03-16 10:00:24",\N,"凯迪拉克汽车标","100000",\N,\N,"1  个月","21.60",\N,\N,\N,\N,"到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.00",\N
"15616","2015-01-10","2015-01-10 11:00:20",\N,"宝马汽车抵押标","100000",\N,\N,"1  个月","21.60",\N,\N,\N,\N,"到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.10",\N
"15617","2014-12-09","2014-12-09 11:00:35",\N,"起亚汽车抵押标","100000",\N,\N,"1  个月","21.60",\N,\N,\N,\N,"到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.40",\N
"15618","2014-12-12","2014-12-12 13:06:23",\N,"凯美瑞汽车抵押标&l ","110000",\N,\N,"15  天","21.60",\N,\N,\N,\N,"到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.70",\N
"15619","2014-10-29","2014-10-29 10:03:43",\N,"车抵押标 ","70000",\N,\N,"1  个月","21.60",\N,\N,\N,\N,"到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.40",\N
"15620","2015-02-23","2015-02-23 10:00:20",\N,"宝马汽车抵押标","100000",\N,\N,"1  个月","21.60",\N,\N,\N,\N,"到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.10",\N
"15621","2015-01-30","2015-01-30 10:02:08",\N,"活动标十五天 ","8.880000",\N,\N,"15  天","22.80",\N,\N,\N,\N,"到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.60",\N
"15622","2014-12-08","2014-12-08 10:00:33",\N,"活动标十五天 ","8.880000",\N,\N,"15  天","22.80",\N,\N,\N,\N,"到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.80",\N
"15623","2014-11-19","2014-11-19 10:00:34",\N,"活动标十五天 ","8.880000",\N,\N,"15  天","22.80",\N,\N,\N,\N,"到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.80",\N
"15624","2014-12-25","2014-12-25 10:01:45",\N,"活动标十五天 ","8.880000",\N,\N,"15  天","22.80",\N,\N,\N,\N,"到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.80",\N
"15625","2015-03-06","2015-03-06 10:00:49",\N,"路虎汽车抵押标","190000",\N,\N,"15  天","21.60",\N,\N,\N,\N,"到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.55",\N
"15626","2015-01-26","2015-01-26 10:59:59",\N,"奥迪汽车抵押标","90000",\N,\N,"1  个月","21.60",\N,\N,\N,\N,"到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.10",\N
"15627","2015-03-05","2015-03-05 11:26:58",\N,"奔驰汽车抵押标","150000",\N,\N,"15  天","21.60",\N,\N,\N,\N,"到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.55",\N
"15628","2014-12-27","2014-12-27 10:30:11",\N,"双诞活动秒标 ","7.880000",\N,\N,"1  个月","10.00",\N,\N,\N,\N,"额满即还",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.00",\N
"15629","2015-03-06","2015-03-06 10:00:20",\N,"奔驰汽车抵押标","90000",\N,\N,"1  个月","21.60",\N,\N,\N,\N,"到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.10",\N
"15630","2015-03-12","2015-03-12 10:27:22",\N,"凯美瑞汽车抵押标&l ","110000",\N,\N,"15  天","21.60",\N,\N,\N,\N,"到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.50",\N
"15631","2015-02-24","2015-02-24 09:40:45",\N,"跨年活动七天标 ","3.880000",\N,\N,"7  天","22.80",\N,\N,\N,\N,"到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.20",\N
"15632","2014-12-03","2014-12-03 11:00:12",\N,"凯迪拉克汽车标","100000",\N,\N,"1  个月","21.60",\N,\N,\N,\N,"到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.40",\N
"15633","2014-12-18","2014-12-18 10:00:29",\N,"活动标十五天 ","8.880000",\N,\N,"15  天","22.80",\N,\N,\N,\N,"到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.80",\N
"15634","2014-12-12","2014-12-12 11:00:17",\N,"奥迪汽车抵押标","70000",\N,\N,"1  个月","21.60",\N,\N,\N,\N,"到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.40",\N
"15635","2015-02-24","2015-02-24 10:00:54",\N,"宝马汽车抵押标","100000",\N,\N,"1  个月","21.60",\N,\N,\N,\N,"到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.10",\N
"15636","2014-10-20","2014-10-20 10:00:12",\N,"马上有钱一天标 ","12.80000",\N,\N,"1  天","22.80",\N,\N,\N,\N,"到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.50",\N
"15637","2014-11-04","2014-11-04 15:29:04",\N,"东风日产汽车约标 ","100000",\N,\N,"1  个月","21.60",\N,\N,\N,\N,"到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.40",\N
"15638","2014-12-11","2014-12-11 13:39:29",\N,"凯美瑞汽车约标","90000",\N,\N,"15  天","21.60",\N,\N,\N,\N,"到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.70",\N
"15639","2015-01-12","2015-01-12 12:45:38",\N,"奥德赛汽车抵押标&l ","120000",\N,\N,"15  天","21.60",\N,\N,\N,\N,"到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.55",\N
"15640","2014-10-22","2014-10-22 14:02:10",\N,"马上有钱十五天标 ","15.880000",\N,\N,"15  天","22.80",\N,\N,\N,\N,"到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.80",\N
"15641","2014-11-08","2014-11-08 11:00:05",\N,"奥迪汽车抵押标","50000",\N,\N,"1  个月","21.60",\N,\N,\N,\N,"到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.40",\N
"15642","2015-02-09","2015-02-09 11:00:42",\N,"捷豹汽车抵押标","130000",\N,\N,"1  个月","21.60",\N,\N,\N,\N,"到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.10",\N
"15643","2015-01-15","2015-01-15 11:00:12",\N,"宝马汽车抵押标","80000",\N,\N,"1  个月","21.60",\N,\N,\N,\N,"到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.10",\N
"15644","2014-11-29","2014-11-29 11:33:01",\N,"奥迪汽车抵押标客户& ","160000",\N,\N,"1  个月","21.60",\N,\N,\N,\N,"到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.40",\N
"15645","2015-04-15","2015-04-15 10:05:08",\N,"尼桑汽车抵押标 ","60000",\N,\N,"1  个月","21.60",\N,\N,\N,\N,"到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.00",\N
"15646","2014-12-06","2014-12-06 11:00:07",\N,"奔驰汽车抵押标","110000",\N,\N,"1  个月","21.60",\N,\N,\N,\N,"到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.40",\N
"15647","2015-02-09","2015-02-09 10:01:22",\N,"活动标十五天 ","8.880000",\N,\N,"15  天","22.80",\N,\N,\N,\N,"到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.60",\N
"15648","2014-11-17","2014-11-17 10:00:24",\N,"活动十五天 ","8.880000",\N,\N,"15  天","22.80",\N,\N,\N,\N,"到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.80",\N
"15649","2015-02-05","2015-02-05 11:00:40",\N,"荣威汽车抵押标","60000",\N,\N,"1  个月","21.60",\N,\N,\N,\N,"到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.10",\N
"15650","2015-01-30","2015-01-30 11:01:17",\N,"本田汽车抵押标","70000",\N,\N,"1  个月","21.60",\N,\N,\N,\N,"到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.10",\N
"15651","2015-03-14","2015-03-14 10:00:06",\N,"凯迪拉克汽车标","100000",\N,\N,"1  个月","21.60",\N,\N,\N,\N,"到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.00",\N
"15652","2015-01-08","2015-01-08 11:00:20",\N,"凯迪拉克汽车标","100000",\N,\N,"1  个月","21.60",\N,\N,\N,\N,"到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.10",\N
"15653","2015-04-11","2015-04-11 13:43:33",\N,"酷威汽车抵押标","100000",\N,\N,"15  天","21.60",\N,\N,\N,\N,"到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.50",\N
"15654","2014-10-27","2014-10-27 10:37:30",\N,"车抵押标<第一 ","50000",\N,\N,"1  个月","21.60",\N,\N,\N,\N,"到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.40",\N
"15655","2015-01-21","2015-01-21 10:01:08",\N,"活动标十五天 ","8.880000",\N,\N,"15  天","22.80",\N,\N,\N,\N,"到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.60",\N
"15656","2015-03-06","2015-03-06 15:38:49",\N,"奔驰汽车抵押标","60000",\N,\N,"15  天","21.60",\N,\N,\N,\N,"到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.55",\N
"15657","2015-03-28","2015-03-28 10:00:07",\N,"福特汽车抵押标","70000",\N,\N,"1  个月","21.60",\N,\N,\N,\N,"到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.00",\N
"15658","2015-04-06","2015-04-06 10:00:04",\N,"宝马汽车抵押标","100000",\N,\N,"1  个月","21.60",\N,\N,\N,\N,"到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.00",\N
"15659","2015-04-17","2015-04-17 17:47:46",\N,"现代汽车抵押标","60000",\N,\N,"15  天","21.60",\N,\N,\N,\N,"到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.50",\N
"15660","2014-10-31","2014-10-31 14:00:18",\N,"万圣节活动三天标 ","8.880000",\N,\N,"3  天","21.60",\N,\N,\N,\N,"到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.80",\N
"15661","2014-10-22","2014-10-22 10:00:14",\N,"马上有钱一天标 ","12.880000",\N,\N,"1  天","22.80",\N,\N,\N,\N,"到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.50",\N
"15662","2015-04-13","2015-04-13 10:00:13",\N,"纳智捷汽车抵押标 ","110000",\N,\N,"1  个月","21.60",\N,\N,\N,\N,"到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.00",\N
"15663","2014-12-16","2014-12-16 11:00:37",\N,"本田汽车抵押标","70000",\N,\N,"1  个月","21.60",\N,\N,\N,\N,"到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.40",\N
"15664","2015-03-13","2015-03-13 10:00:11",\N,"尼桑汽车抵押标","60000",\N,\N,"1  个月","21.60",\N,\N,\N,\N,"到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.00",\N
"15665","2015-01-27","2015-01-27 10:56:30",\N,"奥德赛汽车抵押标&l ","120000",\N,\N,"15  天","21.60",\N,\N,\N,\N,"到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.55",\N
"15666","2015-02-18","2015-02-18 12:34:13",\N,"路虎汽车抵押标","190000",\N,\N,"15  天","21.60",\N,\N,\N,\N,"到期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.55",\N
