"1990",\N,\N,\N,"财富基金1号产品4期股票配资夹层资金3月期 借款01","150,000.00",\N,\N,"3
            
           
            月
            
           
          
           借款期限","17.00
            
           
                      
           
          
          ",\N,"其他","德融担保","2015-02-27 10:42:52.000","按月付息，到期还本","yx*******",\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.60%",\N
"1991",\N,\N,\N,"财富基金1号产品3期股票配资夹层资金1月期 借款07","500,000.00",\N,\N,"1
            
           
            月
            
           
          
           借款期限","18.00
            
           
                      
           
          
          ",\N,"其他","德融担保","2015-01-27 16:35:23.337","按月付息，到期还本","yx*****",\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.50%",\N
"1992",\N,\N,\N,"东莞市XX科技有限公司 借款09","500,000.00",\N,\N,"6
            
           
            月
            
           
          
           借款期限","18.00
            
           
                      
           
          
          ",\N,"短期周转","德融担保","2015-02-12 15:50:36.866","按月付息，到期还本","yx****",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.80%",\N
"1993",\N,\N,\N,"财富基金1号产品3期股票配资夹层资金1月期 借款03","500,000.00",\N,\N,"1
            
           
            月
            
           
          
           借款期限","18.00
            
           
                      
           
          
          ",\N,"其他","德融担保","2015-01-20 09:53:46.041","按月付息，到期还本","yx*****",\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.50%",\N
"1994",\N,\N,\N,"东莞市某某实业有限公司借款 16","200,000.00",\N,\N,"3
            
           
            月
            
           
          
           借款期限","19.00
            
           
                      
           
          
          ",\N,"短期周转","德融担保","2015-02-02 13:35:38.461","按月付息，到期还本","wa*******",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.80%",\N
"1995",\N,\N,\N,"东莞市某某实业有限公司借款 13","200,000.00",\N,\N,"3
            
           
            月
            
           
          
           借款期限","19.00
            
           
                      
           
          
          ",\N,"短期周转","德融担保","2015-01-27 16:35:45.187","按月付息，到期还本","wa*******",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.80%",\N
"1996",\N,\N,\N,"财富基金1号产品2期股票配资夹层资金3月期 借款03","1,000,000.00",\N,\N,"3
            
           
            月
            
           
          
           借款期限","18.00
            
           
                      
           
          
          ",\N,"短期周转","德融担保","2015-01-13 10:32:20.454","按月付息，到期还本","yx*******",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.80%",\N
"1997",\N,\N,\N,"财富基金1号产品2期股票配资夹层资金1月期 借款04","1,000,000.00",\N,\N,"1
            
           
            月
            
           
          
           借款期限","18.00
            
           
                      
           
          
          ",\N,"其他","德融担保","2015-01-05 09:46:06.724","按月付息，到期还本","yx*****",\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.50%",\N
"1998",\N,\N,\N,"东莞市**金属制品有限公司借款 08","500,000.00",\N,\N,"6
            
           
            月
            
           
          
           借款期限","21.60
            
           
                      
           
          
          ",\N,"短期周转","德融担保","2015-01-19 22:19:00.933","按月付息，到期还本","xh****",\N,\N,\N,\N,\N,\N,\N,\N,\N,"4.60%",\N
"1999",\N,\N,\N,"财富基金1号产品1期股票配资夹层资金1月期 借款04","1,000,000.00",\N,\N,"1
            
           
            月
            
           
          
           借款期限","18.00
            
           
                      
           
          
          ",\N,"短期周转","德融担保","2014-12-24 12:40:08.776","按月付息，到期还本","yx*****",\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.80%",\N
"2000",\N,\N,\N,"深圳市**电子有限公司借款 10","300,000.00",\N,\N,"1
            
           
            月
            
           
          
           借款期限","18.00
            
           
                      
           
          
          ",\N,"短期周转","德融担保","2015-01-12 16:11:51.605","按月付息，到期还本","ga****",\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.50%",\N
"2001",\N,\N,\N,"深圳市**电子有限公司借款 03","300,000.00",\N,\N,"1
            
           
            月
            
           
          
           借款期限","18.00
            
           
                      
           
          
          ",\N,"短期周转","德融担保","2014-12-17 16:04:55.407","按月付息，到期还本","ga****",\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.50%",\N
"2002",\N,\N,\N,"东莞市某某实业有限公司借款 07","200,000.00",\N,\N,"3
            
           
            月
            
           
          
           借款期限","19.00
            
           
                      
           
          
          ",\N,"短期周转","德融担保","2015-01-03 10:23:07.446","按月付息，到期还本","wa*******",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.80%",\N
"2003",\N,\N,\N,"体验标[20141109100025期]","1,000,000.00",\N,\N,"1
            
           
            月
            
           
          
           借款期限","6.20
            
           
                      
           
          
          ",\N,"","","2014-11-09 11:53:37.043","按月等额本息还款","",\N,\N,\N,\N,\N,\N,\N,\N,\N,"",\N
"2004",\N,\N,\N,"武汉市某某贸易有限公司 借款 07","1,000,000.00",\N,\N,"6
            
           
            月
            
           
          
           借款期限","21.60
            
           
                      
           
          
          ",\N,"短期周转","德融担保","2014-10-28 13:10:50.008","按月付息，到期还本","de*******",\N,\N,\N,\N,\N,\N,\N,\N,\N,"7.60%",\N
"2005",\N,\N,\N,"东莞市某某实业有限公司借款 24","300,000.00",\N,\N,"3
            
           
            月
            
           
          
           借款期限","17.00
            
           
                      
           
          
          ",\N,"企业资金周转","德融担保","2015-03-10 10:13:05.763","按月付息，到期还本","wa*******",\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.60%",\N
"2006",\N,\N,\N,"东莞市XX科技有限公司 借款08","500,000.00",\N,\N,"6
            
           
            月
            
           
          
           借款期限","18.00
            
           
                      
           
          
          ",\N,"短期周转","德融担保","2015-02-06 13:42:43.948","按月付息，到期还本","yx****",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.80%",\N
"2007",\N,\N,\N,"东莞市XXX有限公司借款 03","1,000,000.00",\N,\N,"1
            
           
            月
            
           
          
           借款期限","18.00
            
           
                      
           
          
          ",\N,"短期周转","德融担保","2014-11-09 15:29:46.655","按月付息，到期还本","gu*****",\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.70%",\N
"2008",\N,\N,\N,"财富基金1号产品4期股票配资夹层资金1月期 借款15","100,000.00",\N,\N,"1
            
           
            月
            
           
          
           借款期限","16.00
            
           
                      
           
          
          ",\N,"其他","德融担保","2015-02-23 10:38:09.497","按月付息，到期还本","yx*****",\N,\N,\N,\N,\N,\N,\N,\N,\N,"",\N
"2009",\N,\N,\N,"财富基金1号产品1期股票配资夹层资金3月期 借款03","1,000,000.00",\N,\N,"3
            
           
            月
            
           
          
           借款期限","18.00
            
           
                      
           
          
          ",\N,"其他","德融担保","2014-12-23 16:23:28.207","按月付息，到期还本","yx*******",\N,\N,\N,\N,\N,\N,\N,\N,\N,"2.80%",\N
"2010",\N,\N,\N,"东莞市某某实业有限公司借款 09","200,000.00",\N,\N,"3
            
           
            月
            
           
          
           借款期限","19.00
            
           
                      
           
          
          ",\N,"短期周转","德融担保","2015-01-10 15:11:42.861","按月付息，到期还本","wa*******",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.80%",\N
"2011",\N,\N,\N,"成都某某有限公司借款 10","500,000.00",\N,\N,"6
            
           
            月
            
           
          
           借款期限","21.60
            
           
                      
           
          
          ",\N,"短期周转","德融担保","2014-12-04 16:07:55.913","按月付息，到期还本","ch*****",\N,\N,\N,\N,\N,\N,\N,\N,\N,"4.60%",\N
"2012",\N,\N,\N,"东莞市某某实业有限公司借款 18","200,000.00",\N,\N,"3
            
           
            月
            
           
          
           借款期限","17.00
            
           
                      
           
          
          ",\N,"短期周转","德融担保","2015-02-10 16:52:57.769","按月付息，到期还本","wa*******",\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.60%",\N
"2013",\N,\N,\N,"财富基金1号产品2期股票配资夹层资金3月期 借款04","1,000,000.00",\N,\N,"3
            
           
            月
            
           
          
           借款期限","18.00
            
           
                      
           
          
          ",\N,"其他","德融担保","2015-01-16 16:40:09.895","按月付息，到期还本","yx*******",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.80%",\N
"2014",\N,\N,\N,"成都某某有限公司借款 05","1,000,000.00",\N,\N,"6
            
           
            月
            
           
          
           借款期限","21.60
            
           
                      
           
          
          ",\N,"短期周转","德融担保","2014-11-29 15:32:18.406","按月付息，到期还本","ch*****",\N,\N,\N,\N,\N,\N,\N,\N,\N,"4.60%",\N
"2015",\N,\N,\N,"东莞某五金制品有限公司借款 12","500,000.00",\N,\N,"6
            
           
            月
            
           
          
           借款期限","21.60
            
           
                      
           
          
          ",\N,"短期周转","德融担保","2015-01-09 08:19:19.661","按月付息，到期还本","li******",\N,\N,\N,\N,\N,\N,\N,\N,\N,"4.60%",\N
"2016",\N,\N,\N,"东莞市某某实业有限公司借款 02","200,000.00",\N,\N,"3
            
           
            月
            
           
          
           借款期限","19.00
            
           
                      
           
          
          ",\N,"短期周转","德融担保","2014-12-21 13:06:18.616","按月付息，到期还本","wa*******",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.80%",\N
"2017",\N,\N,\N,"东莞XXX有限公司借款 03","1,000,000.00",\N,\N,"6
            
           
            月
            
           
          
           借款期限","21.60
            
           
                      
           
          
          ",\N,"短期周转","德融担保","2014-11-16 09:36:13.886","按月付息，到期还本","do*********",\N,\N,\N,\N,\N,\N,\N,\N,\N,"7.60%",\N
"2018",\N,\N,\N,"财富基金1号产品4期股票配资夹层资金1月期 借款22","200,000.00",\N,\N,"1
            
           
            月
            
           
          
           借款期限","16.00
            
           
                      
           
          
          ",\N,"其他","德融担保","2015-03-05 17:55:26.419","按月付息，到期还本","yx*****",\N,\N,\N,\N,\N,\N,\N,\N,\N,"",\N
"2019",\N,\N,\N,"东莞某五金制品有限公司借款 08","500,000.00",\N,\N,"6
            
           
            月
            
           
          
           借款期限","21.60
            
           
                      
           
          
          ",\N,"短期周转","德融担保","2014-12-31 10:33:42.419","按月付息，到期还本","li******",\N,\N,\N,\N,\N,\N,\N,\N,\N,"4.60%",\N
"2020",\N,\N,\N,"深圳市**电子有限公司借款 12","200,000.00",\N,\N,"1
            
           
            月
            
           
          
           借款期限","18.00
            
           
                      
           
          
          ",\N,"短期周转","德融担保","2015-01-16 16:39:04.281","按月付息，到期还本","ga****",\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.50%",\N
"2021",\N,\N,\N,"财富基金1号产品3期股票配资夹层资金3月期 借款02","1,000,000.00",\N,\N,"3
            
           
            月
            
           
          
           借款期限","18.00
            
           
                      
           
          
          ",\N,"其他","德融担保","2015-01-30 09:32:37.600","按月付息，到期还本","yx*******",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.80%",\N
"2022",\N,\N,\N,"财富基金1号产品1期股票配资夹层资金3月期 借款02","1,000,000.00",\N,\N,"3
            
           
            月
            
           
          
           借款期限","18.00
            
           
                      
           
          
          ",\N,"其他","德融担保","2014-12-20 17:13:36.748","按月付息，到期还本","yx*******",\N,\N,\N,\N,\N,\N,\N,\N,\N,"2.80%",\N
"2023",\N,\N,\N,"东莞市某某实业有限公司借款 11","200,000.00",\N,\N,"3
            
           
            月
            
           
          
           借款期限","19.00
            
           
                      
           
          
          ",\N,"短期周转","德融担保","2015-01-15 17:08:36.290","按月付息，到期还本","wa*******",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.80%",\N
"2024",\N,\N,\N,"深圳市某某商贸有限公司借款 02","1,000,000.00",\N,\N,"3
            
           
            月
            
           
          
           借款期限","19.00
            
           
                      
           
          
          ",\N,"短期周转","德融担保","2014-11-17 12:10:18.552","按月付息，到期还本","pi*****",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3.40%",\N
"2025",\N,\N,\N,"深圳市某某商贸有限公司借款 07","1,000,000.00",\N,\N,"3
            
           
            月
            
           
          
           借款期限","19.00
            
           
                      
           
          
          ",\N,"短期周转","德融担保","2014-11-26 15:04:30.818","按月付息，到期还本","pi*****",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.80%",\N
"2026",\N,\N,\N,"财富基金1号产品3期股票配资夹层资金3月期 借款09","150,000.00",\N,\N,"3
            
           
            月
            
           
          
           借款期限","17.00
            
           
                      
           
          
          ",\N,"其他","德融担保","2015-02-23 10:45:24.943","按月付息，到期还本","yx*******",\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.60%",\N
"2027",\N,\N,\N,"深圳市**电子有限公司借款 02","300,000.00",\N,\N,"1
            
           
            月
            
           
          
           借款期限","18.00
            
           
                      
           
          
          ",\N,"短期周转","德融担保","2014-12-17 00:45:16.697","按月付息，到期还本","ga****",\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.50%",\N
"2028",\N,\N,\N,"财富基金1号产品4期股票配资夹层资金1月期 借款07","100,000.00",\N,\N,"1
            
           
            月
            
           
          
           借款期限","16.00
            
           
                      
           
          
          ",\N,"其他","德融担保","2015-02-08 15:24:28.328","按月付息，到期还本","yx*****",\N,\N,\N,\N,\N,\N,\N,\N,\N,"",\N
"2029",\N,\N,\N,"体验标[20141123100039期]","1,000,000.00",\N,\N,"1
            
           
            月
            
           
          
           借款期限","7.00
            
           
                      
           
          
          ",\N,"","","2014-11-23 12:01:20.315","按月等额本息还款","",\N,\N,\N,\N,\N,\N,\N,\N,\N,"",\N
"2030",\N,\N,\N,"体验标[20141111100027期]","1,000,000.00",\N,\N,"7
            
           
            天
            
           
          
           借款期限","6.20
            
           
                      
           
          
          ",\N,"","","2014-11-11 12:28:06.785","按日计息，到期还本息","",\N,\N,\N,\N,\N,\N,\N,\N,\N,"",\N
"2031",\N,\N,\N,"财富基金1号产品4期股票配资夹层资金1月期 借款17","100,000.00",\N,\N,"1
            
           
            月
            
           
          
           借款期限","16.00
            
           
                      
           
          
          ",\N,"其他","德融担保","2015-02-26 13:25:53.432","按月付息，到期还本","yx*****",\N,\N,\N,\N,\N,\N,\N,\N,\N,"",\N
"2032",\N,\N,\N,"财富基金1号产品3期股票配资夹层资金3月期 借款01","1,000,000.00",\N,\N,"3
            
           
            月
            
           
          
           借款期限","18.00
            
           
                      
           
          
          ",\N,"其他","德融担保","2015-01-26 14:17:21.705","按月付息，到期还本","yx*******",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.80%",\N
"2033",\N,\N,\N,"财富基金1号产品3期股票配资夹层资金3月期 借款04","200,000.00",\N,\N,"3
            
           
            月
            
           
          
           借款期限","17.00
            
           
                      
           
          
          ",\N,"其他","德融担保","2015-02-06 09:47:12.119","按月付息，到期还本","yx*******",\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.60%",\N
"2034",\N,\N,\N,"深圳市某某塑胶有限公司 借款06","1,000,000.00",\N,\N,"3
            
           
            月
            
           
          
           借款期限","19.00
            
           
                      
           
          
          ",\N,"短期周转","德融担保","2014-12-10 11:38:43.780","按月付息，到期还本","li*****",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.80%",\N
"2035",\N,\N,\N,"北京某科技有限公司借款 7","1,000,000.00",\N,\N,"6
            
           
            月
            
           
          
           借款期限","21.60
            
           
                      
           
          
          ",\N,"短期周转","德融担保","2014-11-24 09:49:11.292","按月付息，到期还本","li******",\N,\N,\N,\N,\N,\N,\N,\N,\N,"7.60%",\N
"2036",\N,\N,\N,"财富基金1号产品4期股票配资夹层资金1月期 借款21","200,000.00",\N,\N,"1
            
           
            月
            
           
          
           借款期限","16.00
            
           
                      
           
          
          ",\N,"其他","德融担保","2015-03-05 12:05:48.661","按月付息，到期还本","yx*****",\N,\N,\N,\N,\N,\N,\N,\N,\N,"",\N
"2037",\N,\N,\N,"财富基金1号产品4期股票配资夹层资金1月期 借款13","100,000.00",\N,\N,"1
            
           
            月
            
           
          
           借款期限","16.00
            
           
                      
           
          
          ",\N,"其他","德融担保","2015-02-17 15:45:13.617","按月付息，到期还本","yx*****",\N,\N,\N,\N,\N,\N,\N,\N,\N,"",\N
"2038",\N,\N,\N,"财富基金1号产品1期股票配资夹层资金3月期 借款01","1,000,000.00",\N,\N,"3
            
           
            月
            
           
          
           借款期限","18.00
            
           
                      
           
          
          ",\N,"其他","德融担保","2014-12-16 09:43:10.689","按月付息，到期还本","yx*******",\N,\N,\N,\N,\N,\N,\N,\N,\N,"2.80%",\N
"2039",\N,\N,\N,"财富基金1号产品2期股票配资夹层资金3月期 借款01","1,000,000.00",\N,\N,"3
            
           
            月
            
           
          
           借款期限","18.00
            
           
                      
           
          
          ",\N,"其他","德融担保","2014-12-30 15:51:55.202","按月付息，到期还本","yx*******",\N,\N,\N,\N,\N,\N,\N,\N,\N,"2.80%",\N
"2040",\N,\N,\N,"体验标[20141127100043期]","1,000,000.00",\N,\N,"1
            
           
            月
            
           
          
           借款期限","6.60
            
           
                      
           
          
          ",\N,"","","2014-11-27 12:18:30.329","按月等额本息还款","",\N,\N,\N,\N,\N,\N,\N,\N,\N,"",\N
"2041",\N,\N,\N,"深圳市**电子有限公司借款 21","150,000.00",\N,\N,"1
            
           
            月
            
           
          
           借款期限","16.00
            
           
                      
           
          
          ",\N,"企业资金周转","德融担保","2015-03-10 10:09:25.388","按月付息，到期还本","ga****",\N,\N,\N,\N,\N,\N,\N,\N,\N,"",\N
"2042",\N,\N,\N,"财富基金1号产品3期股票配资夹层资金3月期 借款10","150,000.00",\N,\N,"3
            
           
            月
            
           
          
           借款期限","17.00
            
           
                      
           
          
          ",\N,"其他","德融担保","2015-02-24 11:16:44.297","按月付息，到期还本","yx*******",\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.60%",\N
"2043",\N,\N,\N,"武汉市某某贸易有限公司 借款 06","1,000,000.00",\N,\N,"6
            
           
            月
            
           
          
           借款期限","21.60
            
           
                      
           
          
          ",\N,"短期周转","德融担保","2014-10-28 10:31:36.845","按月付息，到期还本","de*******",\N,\N,\N,\N,\N,\N,\N,\N,\N,"7.60%",\N
"2044",\N,\N,\N,"东莞市**金属制品有限公司借款 01","500,000.00",\N,\N,"6
            
           
            月
            
           
          
           借款期限","21.60
            
           
                      
           
          
          ",\N,"短期周转","德融担保","2015-01-12 09:53:48.667","按月付息，到期还本","xh****",\N,\N,\N,\N,\N,\N,\N,\N,\N,"4.60%",\N
"2045",\N,\N,\N,"东莞**有限公司借款 03","1,000,000.00",\N,\N,"6
            
           
            月
            
           
          
           借款期限","21.60
            
           
                      
           
          
          ",\N,"短期周转","德融担保","2014-12-08 17:21:06.051","按月付息，到期还本","zh*******",\N,\N,\N,\N,\N,\N,\N,\N,\N,"4.60%",\N
"2046",\N,\N,\N,"财富基金1号产品3期股票配资夹层资金1月期 借款11","300,000.00",\N,\N,"1
            
           
            月
            
           
          
           借款期限","18.00
            
           
                      
           
          
          ",\N,"其他","德融担保","2015-01-30 09:30:38.061","按月付息，到期还本","yx*****",\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.50%",\N
"2047",\N,\N,\N,"成都某某有限公司借款 09","1,000,000.00",\N,\N,"6
            
           
            月
            
           
          
           借款期限","21.60
            
           
                      
           
          
          ",\N,"短期周转","德融担保","2014-12-03 17:09:22.788","按月付息，到期还本","ch*****",\N,\N,\N,\N,\N,\N,\N,\N,\N,"4.60%",\N
"2048",\N,\N,\N,"东莞市XXX有限公司借款 01","1,000,000.00",\N,\N,"1
            
           
            月
            
           
          
           借款期限","18.00
            
           
                      
           
          
          ",\N,"短期周转","德融担保","2014-11-04 18:08:43.361","按月付息，到期还本","gu*****",\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.70%",\N
"2049",\N,\N,\N,"体验标[20141120100036期]","1,000,000.00",\N,\N,"1
            
           
            月
            
           
          
           借款期限","6.30
            
           
                      
           
          
          ",\N,"","","2014-11-20 12:59:13.140","按月付息，到期还本","",\N,\N,\N,\N,\N,\N,\N,\N,\N,"",\N
"2050",\N,\N,\N,"深圳市某某商贸有限公司借款 06","1,000,000.00",\N,\N,"3
            
           
            月
            
           
          
           借款期限","19.00
            
           
                      
           
          
          ",\N,"短期周转","德融担保","2014-11-25 13:53:22.239","按月付息，到期还本","pi*****",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3.40%",\N
"2051",\N,\N,\N,"佛山市XXX有限公司借款 16","1,000,000.00",\N,\N,"3
            
           
            月
            
           
          
           借款期限","19.00
            
           
                      
           
          
          ",\N,"企业资金周转","德融担保","2014-10-30 23:43:47.746","按月付息，到期还本","hu*******",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3.40%",\N
"2052",\N,\N,\N,"东莞市某某实业有限公司借款 03","200,000.00",\N,\N,"3
            
           
            月
            
           
          
           借款期限","19.00
            
           
                      
           
          
          ",\N,"短期周转","德融担保","2014-12-22 11:11:10.534","按月付息，到期还本","wa*******",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.80%",\N
"2053",\N,\N,\N,"深圳市**电子有限公司借款 16","200,000.00",\N,\N,"1
            
           
            月
            
           
          
           借款期限","16.00
            
           
                      
           
          
          ",\N,"企业资金周转","德融担保","2015-03-06 13:00:25.897","按月付息，到期还本","ga****",\N,\N,\N,\N,\N,\N,\N,\N,\N,"",\N
"2054",\N,\N,\N,"深圳***电子有限公司借款 01","1,000,000.00",\N,\N,"1
            
           
            月
            
           
          
           借款期限","18.00
            
           
                      
           
          
          ",\N,"短期周转","德融担保","2014-11-19 16:43:02.081","按月付息，到期还本","ys****",\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.70%",\N
"2055",\N,\N,\N,"东莞***电子科技有限公司借款 06","1,000,000.00",\N,\N,"6
            
           
            月
            
           
          
           借款期限","21.60
            
           
                      
           
          
          ",\N,"短期周转","德融担保","2014-11-10 18:05:04.146","按月付息，到期还本","lu******",\N,\N,\N,\N,\N,\N,\N,\N,\N,"7.60%",\N
"2056",\N,\N,\N,"财富基金1号产品3期股票配资夹层资金1月期 借款02","500,000.00",\N,\N,"1
            
           
            月
            
           
          
           借款期限","18.00
            
           
                      
           
          
          ",\N,"短期周转","德融担保","2015-01-16 16:39:23.205","按月付息，到期还本","yx*****",\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.50%",\N
"2057",\N,\N,\N,"体验标[20141208100054期]","1,000,000.00",\N,\N,"1
            
           
            月
            
           
          
           借款期限","7.70
            
           
                      
           
          
          ",\N,"","","2014-12-08 19:40:48.272","按月付息，到期还本","",\N,\N,\N,\N,\N,\N,\N,\N,\N,"",\N
"2058",\N,\N,\N,"深圳***电子有限公司借款 03","1,000,000.00",\N,\N,"1
            
           
            月
            
           
          
           借款期限","18.00
            
           
                      
           
          
          ",\N,"企业资金周转","德融担保","2014-11-20 13:16:42.159","按月付息，到期还本","ys****",\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.70%",\N
"2059",\N,\N,\N,"体验标[20141028100013期]","1,000,000.00",\N,\N,"1
            
           
            月
            
           
          
           借款期限","4.50
            
           
                      
           
          
          ",\N,"","","2014-10-28 10:06:23.966","按月等额本息还款","",\N,\N,\N,\N,\N,\N,\N,\N,\N,"",\N
"2060",\N,\N,\N,"体验标[20141124100040期]","1,000,000.00",\N,\N,"7
            
           
            天
            
           
          
           借款期限","6.70
            
           
                      
           
          
          ",\N,"","","2014-11-24 11:20:17.975","按日计息，先息后本","",\N,\N,\N,\N,\N,\N,\N,\N,\N,"",\N
"2061",\N,\N,\N,"东莞**有限公司借款 02","1,000,000.00",\N,\N,"6
            
           
            月
            
           
          
           借款期限","21.60
            
           
                      
           
          
          ",\N,"短期周转","德融担保","2014-12-06 21:27:45.148","按月付息，到期还本","zh*******",\N,\N,\N,\N,\N,\N,\N,\N,\N,"4.60%",\N
"2062",\N,\N,\N,"成都某某有限公司借款 03","1,000,000.00",\N,\N,"6
            
           
            月
            
           
          
           借款期限","21.60
            
           
                      
           
          
          ",\N,"短期周转","德融担保","2014-11-26 16:23:59.071","按月付息，到期还本","ch*****",\N,\N,\N,\N,\N,\N,\N,\N,\N,"4.60%",\N
"2063",\N,\N,\N,"深圳市某某塑胶有限公司 借款08","500,000.00",\N,\N,"3
            
           
            月
            
           
          
           借款期限","19.00
            
           
                      
           
          
          ",\N,"短期周转","德融担保","2014-12-14 23:28:44.758","按月付息，到期还本","li*****",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.80%",\N
"2064",\N,\N,\N,"深圳市某某塑胶有限公司 借款03","1,000,000.00",\N,\N,"3
            
           
            月
            
           
          
           借款期限","19.00
            
           
                      
           
          
          ",\N,"短期周转","德融担保","2014-12-03 16:21:47.793","按月付息，到期还本","li*****",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.80%",\N
"2065",\N,\N,\N,"财富基金1号产品4期股票配资夹层资金1月期 借款06","100,000.00",\N,\N,"1
            
           
            月
            
           
          
           借款期限","16.00
            
           
                      
           
          
          ",\N,"其他","德融担保","2015-02-08 10:02:19.516","按月付息，到期还本","yx*****",\N,\N,\N,\N,\N,\N,\N,\N,\N,"",\N
"2066",\N,\N,\N,"财富基金1号产品4期股票配资夹层资金1月期 借款09","100,000.00",\N,\N,"1
            
           
            月
            
           
          
           借款期限","16.00
            
           
                      
           
          
          ",\N,"其他","德融担保","2015-02-12 15:18:17.895","按月付息，到期还本","yx*****",\N,\N,\N,\N,\N,\N,\N,\N,\N,"",\N
"2067",\N,\N,\N,"体验标[20141107100023期]","1,000,000.00",\N,\N,"1
            
           
            月
            
           
          
           借款期限","5.30
            
           
                      
           
          
          ",\N,"","","2014-11-07 19:20:06.063","按月等额本息还款","",\N,\N,\N,\N,\N,\N,\N,\N,\N,"",\N
"2068",\N,\N,\N,"体验标[20141113100029期]","1,000,000.00",\N,\N,"25
            
           
            天
            
           
          
           借款期限","8.50
            
           
                      
           
          
          ",\N,"","","2014-11-13 10:37:02.215","按日计息，先息后本","",\N,\N,\N,\N,\N,\N,\N,\N,\N,"",\N
"2069",\N,\N,\N,"体验标[20141110100026期]","1,000,000.00",\N,\N,"25
            
           
            天
            
           
          
           借款期限","9.20
            
           
                      
           
          
          ",\N,"","","2014-11-10 11:46:30.769","按日计息，到期还本息","",\N,\N,\N,\N,\N,\N,\N,\N,\N,"",\N
"2070",\N,\N,\N,"东莞**有限公司借款 04","1,000,000.00",\N,\N,"6
            
           
            月
            
           
          
           借款期限","21.60
            
           
                      
           
          
          ",\N,"短期周转","德融担保","2014-12-10 10:12:41.607","按月付息，到期还本","zh*******",\N,\N,\N,\N,\N,\N,\N,\N,\N,"4.60%",\N
"2071",\N,\N,\N,"财富基金1号产品4期股票配资夹层资金1月期 借款01","300,000.00",\N,\N,"1
            
           
            月
            
           
          
           借款期限","16.00
            
           
                      
           
          
          ",\N,"其他","德融担保","2015-02-02 10:00:55.127","按月付息，到期还本","yx*****",\N,\N,\N,\N,\N,\N,\N,\N,\N,"",\N
"2072",\N,\N,\N,"东莞XXX有限公司借款 07","1,000,000.00",\N,\N,"6
            
           
            月
            
           
          
           借款期限","21.60
            
           
                      
           
          
          ",\N,"短期周转","德融担保","2014-11-19 14:52:05.461","按月付息，到期还本","do*********",\N,\N,\N,\N,\N,\N,\N,\N,\N,"7.60%",\N
"2073",\N,\N,\N,"深圳市某某商贸有限公司借款 04","1,000,000.00",\N,\N,"3
            
           
            月
            
           
          
           借款期限","19.00
            
           
                      
           
          
          ",\N,"短期周转","德融担保","2014-11-20 14:07:08.100","按月付息，到期还本","pi*****",\N,\N,\N,\N,\N,\N,\N,\N,\N,"3.40%",\N
"2074",\N,\N,\N,"东莞***电子科技有限公司借款 02","1,000,000.00",\N,\N,"6
            
           
            月
            
           
          
           借款期限","21.60
            
           
                      
           
          
          ",\N,"短期周转","德融担保","2014-11-05 11:59:08.057","按月付息，到期还本","lu******",\N,\N,\N,\N,\N,\N,\N,\N,\N,"7.60%",\N
"2075",\N,\N,\N,"东莞***有限公司借款03","1,000,000.00",\N,\N,"6
            
           
            月
            
           
          
           借款期限","21.60
            
           
                      
           
          
          ",\N,"短期周转","德融担保","2014-10-30 14:44:43.594","按月付息，到期还本","yt****",\N,\N,\N,\N,\N,\N,\N,\N,\N,"7.60%",\N
