"11589",\N,\N,\N,"标5：广告公司借款　[1519]","40,000.00",\N,\N,"6                                  个月","21.00                                 （月利率1.75%）",\N,"短期周转",\N,"2014-09-25 17:23","按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"11.20",\N
"11590",\N,\N,\N,"约标4：广告公司借款　[1517]","50,000.00",\N,\N,"6                                  个月","21.00                                 （月利率1.75%）",\N,"短期周转",\N,"2014-09-25 12:07","按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"11.20",\N
"11591",\N,\N,\N,"约 标1：厂房装修借款　[1518]","160,000.00",\N,\N,"2                                  个月","19.00                                 （月利率1.5833%）",\N,"短期周转",\N,"2014-09-25 12:02","按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"2.60",\N
"11592",\N,\N,\N,"约标2：广告公司借款　[1515]","200,000.00",\N,\N,"6                                  个月","21.00                                 （月利率1.75%）",\N,"短期周转",\N,"2014-09-25 11:29","按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"11.20",\N
"11593",\N,\N,\N,"标3：广告公司借款　[1516]","37,700.00",\N,\N,"6                                  个月","21.00                                 （月利率1.75%）",\N,"短期周转",\N,"2014-09-25 11:42","按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"11.20",\N
"11594",\N,\N,\N,"约标1：广告公司借款　[1514]","52,300.00",\N,\N,"6                                  个月","21.00                                 （月利率1.75%）",\N,"短期周转",\N,"2014-09-25 10:43","按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"11.20",\N
"11595",\N,\N,\N,"约标5：购买材料　[1512]","110,000.00",\N,\N,"6                                  个月","21.00                                 （月利率1.75%）",\N,"生意周转",\N,"2014-09-25 10:18","按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"11.20",\N
"11596",\N,\N,\N,"标1：短期周转　[1504]","20,000.00",\N,\N,"2                                  个月","19.00                                 （月利率1.5833%）",\N,"短期周转",\N,"2014-09-26 13:31","按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"2.60",\N
"11597",\N,\N,\N,"标2：润滑油借款周转　[1511]","30,000.00",\N,\N,"4                                  个月","20.00                                 （月利率1.6667%）",\N,"短期周转",\N,"2014-09-25 12:01","按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"6.10",\N
"11598",\N,\N,\N,"约标4：购买材料　[1510]","90,000.00",\N,\N,"6                                  个月","21.00                                 （月利率1.75%）",\N,"生意周转",\N,"2014-09-24 16:38","按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"11.20",\N
"11599",\N,\N,\N,"约标2：购买材料　[1507]","40,000.00",\N,\N,"6                                  个月","21.00                                 （月利率1.75%）",\N,"生意周转",\N,"2014-09-24 12:48","按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"11.20",\N
"11600",\N,\N,\N,"标1：润滑油借款周转　[1509]","50,000.00",\N,\N,"4                                  个月","20.00                                 （月利率1.6667%）",\N,"短期周转",\N,"2014-09-25 09:29","按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"6.10",\N
"11601",\N,\N,\N,"约标3：购买材料　[1508]","50,000.00",\N,\N,"6                                  个月","21.00                                 （月利率1.75%）",\N,"生意周转",\N,"2014-09-24 12:02","按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"11.20",\N
"11602",\N,\N,\N,"约标1：购买材料　[1506]","90,000.00",\N,\N,"6                                  个月","21.00                                 （月利率1.75%）",\N,"生意周转",\N,"2014-09-24 11:14","按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"11.20",\N
"11603",\N,\N,\N,"标4：电子科技借款周转　[1505]","30,000.00",\N,\N,"2                                  个月","19.00                                 （月利率1.5833%）",\N,"生意周转",\N,"2014-09-25 09:58","按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"2.60",\N
"11604",\N,\N,\N,"约：标1:电子科技借款周转　[1499]","40,000.00",\N,\N,"2                                  个月","19.00                                 （月利率1.5833%）",\N,"生意周转",\N,"2014-09-24 09:18","按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"2.60",\N
"11605",\N,\N,\N,"标3：电子科技周转借款　[1503]","30,000.00",\N,\N,"2                                  个月","19.00                                 （月利率1.5833%）",\N,"生意周转",\N,"2014-09-24 00:31","按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"2.60",\N
"11606",\N,\N,\N,"标2：货物代理借款　[1502]","40,000.00",\N,\N,"6                                  个月","21.00                                 （月利率1.75%）",\N,"短期周转",\N,"2014-09-24 09:26","按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"11.20",\N
"11607",\N,\N,\N,"约 标3：货物代理借款　[1497]","100,000.00",\N,\N,"6                                  个月","21.00                                 （月利率1.75%）",\N,"短期周转",\N,"2014-09-23 15:34","按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"11.20",\N
"11608",\N,\N,\N,"约 标4：货物代理借款　[1501]","110,000.00",\N,\N,"6                                  个月","21.00                                 （月利率1.75%）",\N,"短期周转",\N,"2014-09-23 15:16","按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"11.20",\N
"11609",\N,\N,\N,"标2：电子产品借款　[1479]","30,000.00",\N,\N,"2                                  个月","19.00                                 （月利率1.5833%）",\N,"短期周转",\N,"2014-09-23 16:16","按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"2.60",\N
"11610",\N,\N,\N,"标7：店面扩大借款　[1496]","30,000.00",\N,\N,"6                                  个月","21.00                                 （月利率1.75%）",\N,"短期周转",\N,"2014-09-23 13:17","按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"11.20",\N
"11611",\N,\N,\N,"约标1：短期周转　[1492]","180,000.00",\N,\N,"2                                  个月","19.00                                 （月利率1.5833%）",\N,"短期周转",\N,"2014-09-23 12:22","按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"2.60",\N
"11612",\N,\N,\N,"约标2：短期周转　[1494]","80,000.00",\N,\N,"2                                  个月","19.00                                 （月利率1.5833%）",\N,"短期周转",\N,"2014-09-23 12:12","按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"2.60",\N
"11613",\N,\N,\N,"约 标1：货物代理借款　[1493]","100,000.00",\N,\N,"6                                  个月","21.00                                 （月利率1.75%）",\N,"短期周转",\N,"2014-09-23 12:14","按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"11.20",\N
"11614",\N,\N,\N,"约标4：店面扩大借款　[1491]","40,000.00",\N,\N,"6                                  个月","21.00                                 （月利率1.75%）",\N,"短期周转",\N,"2014-09-23 11:41","按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"11.20",\N
"11615",\N,\N,\N,"约标5：店面扩大借款　[1489]","70,000.00",\N,\N,"6                                  个月","21.00                                 （月利率1.75%）",\N,"短期周转",\N,"2014-09-23 10:45","按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"11.20",\N
"11616",\N,\N,\N,"标6：店面扩大借款　[1490]","30,000.00",\N,\N,"6                                  个月","21.00                                 （月利率1.75%）",\N,"短期周转",\N,"2014-09-23 11:47","按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"11.20",\N
"11617",\N,\N,\N,"约 标3：电子产品借款　[1487]","80,000.00",\N,\N,"2                                  个月","19.00                                 （月利率1.5833%）",\N,"短期周转",\N,"2014-09-22 23:44","按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"2.60",\N
"11618",\N,\N,\N,"约 标4：周转借款　[1485]","40,000.00",\N,\N,"2                                  个月","19.00                                 （月利率1.5833%）",\N,"短期周转",\N,"2014-09-22 22:28","按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"2.60",\N
"11619",\N,\N,\N,"约标5：经营实业公司　[1486]","100,000.00",\N,\N,"5                                  个月","21.00                                 （月利率1.75%）",\N,"生意周转",\N,"2014-09-22 15:41","按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"8.60",\N
"11620",\N,\N,\N,"约标3：店面扩大借款　[1484]","50,000.00",\N,\N,"6                                  个月","21.00                                 （月利率1.75%）",\N,"短期周转",\N,"2014-09-22 13:43","按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"11.20",\N
"11621",\N,\N,\N,"标4：经营实业公司　[1473]","50,000.00",\N,\N,"5                                  个月","21.00                                 （月利率1.75%）",\N,"短期周转",\N,"2014-09-23 09:20","按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"8.60",\N
"11622",\N,\N,\N,"约标2：店面扩大借款　[1483]","40,000.00",\N,\N,"6                                  个月","21.00                                 （月利率1.75%）",\N,"短期周转",\N,"2014-09-22 12:53","按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"11.20",\N
"11623",\N,\N,\N,"约标1：店面扩大借款　[1482]","40,000.00",\N,\N,"6                                  个月","21.00                                 （月利率1.75%）",\N,"短期周转",\N,"2014-09-22 12:36","按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"11.20",\N
"11624",\N,\N,\N,"约 标9：家具销售借款　[1476]","40,000.00",\N,\N,"6                                  个月","21.00                                 （月利率1.75%）",\N,"短期周转",\N,"2014-09-22 11:48","每月还息到期还本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"11.20",\N
"11625",\N,\N,\N,"标4：系统制作借款　[1480]","60,000.00",\N,\N,"4                                  个月","20.00                                 （月利率1.6667%）",\N,"短期周转",\N,"2014-09-23 13:46","按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"6.10",\N
"11626",\N,\N,\N,"约 标1：电子产品借款　[1478]","270,000.00",\N,\N,"2                                  个月","19.00                                 （月利率1.5833%）",\N,"短期周转",\N,"2014-09-22 10:21","按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"2.60",\N
"11627",\N,\N,\N,"标8：家具销售借款　[1475]","30,000.00",\N,\N,"6                                  个月","21.00                                 （月利率1.75%）",\N,"短期周转",\N,"2014-09-22 11:24","按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"11.20",\N
"11628",\N,\N,\N,"标7：家具销售借款　[1470]","30,000.00",\N,\N,"6                                  个月","21.00                                 （月利率1.75%）",\N,"短期周转",\N,"2014-09-21 11:04","按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"11.20",\N
"11629",\N,\N,\N,"标3：经营实业公司　[1471]","50,000.00",\N,\N,"5                                  个月","21.00                                 （月利率1.75%）",\N,"短期周转",\N,"2014-09-22 12:43","按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"8.60",\N
"11630",\N,\N,\N,"标3：周转借款　[1472]","50,000.00",\N,\N,"2                                  个月","19.00                                 （月利率1.5833%）",\N,"短期周转",\N,"2014-09-22 22:45","按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"2.60",\N
"11631",\N,\N,\N,"标6：系统制作借款　[1469]","50,000.00",\N,\N,"4                                  个月","20.00                                 （月利率1.6667%）",\N,"短期周转",\N,"2014-09-21 00:58","按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"6.10",\N
"11632",\N,\N,\N,"约 标3：家具销售借款　[1468]","60,000.00",\N,\N,"6                                  个月","21.00                                 （月利率1.75%）",\N,"短期周转",\N,"2014-09-20 13:22","按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"11.20",\N
"11633",\N,\N,\N,"约 标6：家具销售借款　[1467]","40,000.00",\N,\N,"6                                  个月","21.00                                 （月利率1.75%）",\N,"短期周转",\N,"2014-09-20 12:14","按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"11.20",\N
"11634",\N,\N,\N,"约标2：系统制作借款　[1451]","100,000.00",\N,\N,"4                                  个月","20.00                                 （月利率1.6667%）",\N,"短期周转",\N,"2014-09-20 11:26","按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"6.10",\N
"11635",\N,\N,\N,"约 标4：家具销售借款　[1462]","50,000.00",\N,\N,"6                                  个月","21.00                                 （月利率1.75%）",\N,"短期周转",\N,"2014-09-20 10:03","按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"11.20",\N
"11636",\N,\N,\N,"标5：家具销售借款　[1463]","30,000.00",\N,\N,"6                                  个月","21.00                                 （月利率1.75%）",\N,"短期周转",\N,"2014-09-20 10:28","按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"11.20",\N
"11637",\N,\N,\N,"标5：系统制作借款　[1464]","50,000.00",\N,\N,"4                                  个月","20.00                                 （月利率1.6667%）",\N,"短期周转",\N,"2014-09-20 22:25","按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"6.10",\N
"11638",\N,\N,\N,"标1：经营实业公司　[1460]","40,000.00",\N,\N,"5                                  个月","21.00                                 （月利率1.75%）",\N,"生意周转",\N,"2014-09-20 11:16","按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"8.60",\N
"11639",\N,\N,\N,"约 标1：家具销售借款　[1456]","40,000.00",\N,\N,"6                                  个月","21.00                                 （月利率1.75%）",\N,"短期周转",\N,"2014-09-19 19:56","按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"11.20",\N
"11640",\N,\N,\N,"约标1：经营实业公司　[1453]","60,000.00",\N,\N,"5                                  个月","21.00                                 （月利率1.75%）",\N,"生意周转",\N,"2014-09-19 18:44","按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"8.60",\N
"11641",\N,\N,\N,"约 标2：家具销售借款　[1457]","60,000.00",\N,\N,"6                                  个月","21.00                                 （月利率1.75%）",\N,"短期周转",\N,"2014-09-19 18:19","按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"11.20",\N
"11642",\N,\N,\N,"约 标2：电子科技公司借款　[1428]","40,000.00",\N,\N,"5                                  个月","21.00                                 （月利率1.75%）",\N,"短期周转",\N,"2014-09-19 18:15","按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"8.60",\N
"11643",\N,\N,\N,"约标6：科技产品借款　[1454]","60,000.00",\N,\N,"6                                  个月","21.00                                 （月利率1.75%）",\N,"短期周转",\N,"2014-09-19 15:55","按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"11.20",\N
"11644",\N,\N,\N,"约标5：科技产品借款　[1446]","40,000.00",\N,\N,"6                                  个月","21.00                                 （月利率1.75%）",\N,"短期周转",\N,"2014-09-19 15:20","按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"11.20",\N
"11645",\N,\N,\N,"约标3：系统制作借款　[1452]","40,000.00",\N,\N,"4                                  个月","20.00                                 （月利率1.6667%）",\N,"短期周转",\N,"2014-09-19 14:57","按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"6.10",\N
"11646",\N,\N,\N,"约标1：系统制作借款　[1450]","50,000.00",\N,\N,"4                                  个月","20.00                                 （月利率1.6667%）",\N,"短期周转",\N,"2014-09-19 14:53","按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"6.10",\N
"11647",\N,\N,\N,"标2：周转借款　[1449]","30,000.00",\N,\N,"2                                  个月","19.00                                 （月利率1.5833%）",\N,"生意周转",\N,"2014-09-19 21:34","按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"2.60",\N
"11648",\N,\N,\N,"标6：LED设备借款　[1448]","40,000.00",\N,\N,"4                                  个月","20.00                                 （月利率1.6667%）",\N,"短期周转",\N,"2014-09-19 17:18","按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"6.10",\N
"11649",\N,\N,\N,"约 标2：电子科技公司借款　[1436]","280,000.00",\N,\N,"5                                  个月","21.00                                 （月利率1.75%）",\N,"短期周转",\N,"2014-09-19 13:45","按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"8.60",\N
"11650",\N,\N,\N,"约标4：科技产品借款　[1445]","40,000.00",\N,\N,"6                                  个月","21.00                                 （月利率1.75%）",\N,"短期周转",\N,"2014-09-19 13:06","按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"11.20",\N
"11651",\N,\N,\N,"约标3：科技产品借款　[1444]","100,000.00",\N,\N,"6                                  个月","21.00                                 （月利率1.75%）",\N,"短期周转",\N,"2014-09-19 12:33","按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"11.20",\N
"11652",\N,\N,\N,"约：标1：周转借款　[1447]","130,000.00",\N,\N,"2                                  个月","19.00                                 （月利率1.5833%）",\N,"生意周转",\N,"2014-09-19 12:02","按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"2.60",\N
"11653",\N,\N,\N,"标2：科技产品借款　[1443]","10,000.00",\N,\N,"6                                  个月","21.00                                 （月利率1.75%）",\N,"短期周转",\N,"2014-09-19 10:43","按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"11.20",\N
"11654",\N,\N,\N,"约标7：购买设备　　[1439]","80,000.00",\N,\N,"6                                  个月","21.00                                 （月利率1.75%）",\N,"生意周转",\N,"2014-09-19 10:06","按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"11.20",\N
"11655",\N,\N,\N,"标4：经营服装批发　[1441]","25,000.00",\N,\N,"2                                  个月","19.00                                 （月利率1.5833%）",\N,"短期周转",\N,"2014-09-19 12:52","按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"2.60",\N
"11656",\N,\N,\N,"约标1：科技产品借款　[1442]","100,000.00",\N,\N,"6                                  个月","21.00                                 （月利率1.75%）",\N,"短期周转",\N,"2014-09-19 09:49","按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"11.20",\N
"11657",\N,\N,\N,"约标6：购买设备　[1438]","40,000.00",\N,\N,"6                                  个月","21.00                                 （月利率1.75%）",\N,"生意周转",\N,"2014-09-18 18:05","按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"11.20",\N
"11658",\N,\N,\N,"标7：LED设备借款　[1437]","30,000.00",\N,\N,"4                                  个月","20.00                                 （月利率1.6667%）",\N,"短期周转",\N,"2014-09-19 09:24","按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"6.10",\N
"11659",\N,\N,\N,"约标3：购买设备　[1425]","60,000.00",\N,\N,"6                                  个月","21.00                                 （月利率1.75%）",\N,"生意周转",\N,"2014-09-18 15:34","按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"11.20",\N
"11660",\N,\N,\N,"标4：购买设备　[1431]","30,000.00",\N,\N,"6                                  个月","21.00                                 （月利率1.75%）",\N,"生意周转",\N,"2014-09-18 15:19","按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"11.20",\N
"11661",\N,\N,\N,"约标1：购买设备　[1423]","60,000.00",\N,\N,"6                                  个月","21.00                                 （月利率1.75%）",\N,"生意周转",\N,"2014-09-18 14:55","按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"11.20",\N
"11662",\N,\N,\N,"约标2：购买设备　[1424]","80,000.00",\N,\N,"6                                  个月","21.00                                 （月利率1.75%）",\N,"生意周转",\N,"2014-09-18 14:44","按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"11.20",\N
"11663",\N,\N,\N,"标1：电子科技公司借款　[1427]","30,000.00",\N,\N,"5                                  个月","21.00                                 （月利率1.75%）",\N,"短期周转",\N,"2014-09-18 15:24","按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"8.60",\N
"11664",\N,\N,\N,"标5：皮革公司借款　[1419]","40,000.00",\N,\N,"4                                  个月","20.00                                 （月利率1.6667%）",\N,"短期周转",\N,"2014-09-18 15:37","按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"6.10",\N
"11665",\N,\N,\N,"标3：经营服装批发　[1418]","30,000.00",\N,\N,"2                                  个月","19.00                                 （月利率1.5833%）",\N,"短期周转",\N,"2014-09-19 00:17","按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"2.60",\N
"11666",\N,\N,\N,"约 标5：LED设备借款　[1417]","50,000.00",\N,\N,"4                                  个月","20.00                                 （月利率1.6667%）",\N,"短期周转",\N,"2014-09-17 15:21","按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"6.10",\N
"11667",\N,\N,\N,"约 标3：LED设备借款　[1415]","60,000.00",\N,\N,"4                                  个月","20.00                                 （月利率1.6667%）",\N,"短期周转",\N,"2014-09-17 14:33","按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"6.10",\N
"11668",\N,\N,\N,"约 标4：LED设备借款　[1416]","60,000.00",\N,\N,"4                                  个月","20.00                                 （月利率1.6667%）",\N,"短期周转",\N,"2014-09-17 10:45","按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"6.10",\N
"11669",\N,\N,\N,"标7：皮革公司借款　[1412]","30,000.00",\N,\N,"4                                  个月","20.00                                 （月利率1.6667%）",\N,"短期周转",\N,"2014-09-17 21:01","按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"6.10",\N
"11670",\N,\N,\N,"约 标2：LED设备借款　[1414]","50,000.00",\N,\N,"4                                  个月","20.00                                 （月利率1.6667%）",\N,"短期周转",\N,"2014-09-16 15:06","按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"6.10",\N
"11671",\N,\N,\N,"约 标1：LED设备借款　[1413]","60,000.00",\N,\N,"4                                  个月","20.00                                 （月利率1.6667%）",\N,"短期周转",\N,"2014-09-16 14:52","按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"6.10",\N
"11672",\N,\N,\N,"约 标6：皮革公司借款　[1411]","60,000.00",\N,\N,"4                                  个月","20.00                                 （月利率1.6667%）",\N,"短期周转",\N,"2014-09-16 10:53","按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"6.10",\N
"11673",\N,\N,\N,"约 标4：皮革公司借款　[1406]","120,000.00",\N,\N,"4                                  个月","20.00                                 （月利率1.6667%）",\N,"短期周转",\N,"2014-09-16 10:30","按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"6.10",\N
"11674",\N,\N,\N,"标2：经营服装批发　[1408]","30,000.00",\N,\N,"2                                  个月","19.00                                 （月利率1.5833%）",\N,"短期周转",\N,"2014-09-17 10:12","按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"2.60",\N
"11675",\N,\N,\N,"标3：皮革公司借款　[1405]","30,000.00",\N,\N,"4                                  个月","20.00                                 （月利率1.6667%）",\N,"短期周转",\N,"2014-09-16 20:05","按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"6.10",\N
"11676",\N,\N,\N,"约标1：经营服装批发　[1407]","215,000.00",\N,\N,"2                                  个月","19.00                                 （月利率1.5833%）",\N,"生意周转",\N,"2014-09-16 09:48","按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"2.60",\N
"11677",\N,\N,\N,"约 标6：家具公司借款　[1401]","40,000.00",\N,\N,"4                                  个月","20.00                                 （月利率1.6667%）",\N,"短期周转",\N,"2014-09-15 20:12","按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"6.10",\N
"11678",\N,\N,\N,"约 标5：电子科技公司借款　[1381]","100,000.00",\N,\N,"4                                  个月","20.00                                 （月利率1.6667%）",\N,"短期周转",\N,"2014-09-15 15:36","按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"6.10",\N
"11679",\N,\N,\N,"约 标7：家具公司借款　[1402]","40,000.00",\N,\N,"4                                  个月","20.00                                 （月利率1.6667%）",\N,"短期周转",\N,"2014-09-15 13:34","按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"6.10",\N
"11680",\N,\N,\N,"约 标2：皮革公司借款　[1404]","40,000.00",\N,\N,"4                                  个月","20.00                                 （月利率1.6667%）",\N,"短期周转",\N,"2014-09-15 12:25","按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"6.10",\N
"11681",\N,\N,\N,"标1：皮革公司借款　[1403]","30,000.00",\N,\N,"4                                  个月","20.00                                 （月利率1.6667%）",\N,"短期周转",\N,"2014-09-16 09:54","按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"6.10",\N
"11682",\N,\N,\N,"约 标5：家具公司借款　[1399]","40,000.00",\N,\N,"4                                  个月","20.00                                 （月利率1.6667%）",\N,"短期周转",\N,"2014-09-15 11:04","按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"6.10",\N
"11683",\N,\N,\N,"约 标4：家具公司借款　[1398]","120,000.00",\N,\N,"4                                  个月","20.00                                 （月利率1.6667%）",\N,"短期周转",\N,"2014-09-15 11:02","按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"6.10",\N
"11684",\N,\N,\N,"标3：家具公司借款　[1395]","30,000.00",\N,\N,"4                                  个月","20.00                                 （月利率1.6667%）",\N,"短期周转",\N,"2014-09-15 11:39","按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"6.10",\N
"11685",\N,\N,\N,"标9：农贸市场借款周转　[1400]","30,000.00",\N,\N,"1                                  个月","18.00                                 ",\N,"短期周转",\N,"2014-09-15 21:51","按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.10",\N
"11686",\N,\N,\N,"约 标1：家具公司借款　[1396]","50,000.00",\N,\N,"4                                  个月","20.00                                 （月利率1.6667%）",\N,"短期周转",\N,"2014-09-14 12:31","按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"6.10",\N
"11687",\N,\N,\N,"标2：家具公司借款　[1394]","30,000.00",\N,\N,"4                                  个月","20.00                                 （月利率1.6667%）",\N,"短期周转",\N,"2014-09-14 15:50","按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"6.10",\N
"11688",\N,\N,\N,"标7：经营电子产品及研发　[1392]","30,000.00",\N,\N,"4                                  个月","20.00                                 （月利率1.6667%）",\N,"短期周转",\N,"2014-09-14 11:25","按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"6.10",\N
"11689",\N,\N,\N,"标8：农贸市场借款周转　[1391]","30,000.00",\N,\N,"1                                  个月","18.00                                 ",\N,"短期周转",\N,"2014-09-14 19:41","按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.10",\N
"11690",\N,\N,\N,"标6：经营电子产品及研发　[1390]","30,000.00",\N,\N,"4                                  个月","20.00                                 （月利率1.6667%）",\N,"生意周转",\N,"2014-09-14 09:56","按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"6.10",\N
"11691",\N,\N,\N,"约标5：经营电子产品及研发　[1388]","60,000.00",\N,\N,"4                                  个月","20.00                                 （月利率1.6667%）",\N,"生意周转",\N,"2014-09-13 11:05","按月分期还款",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"6.10",\N
